"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
745926,"2024-04-06",9,"2024-04-06T21:02:51.697Z","2024-04-06T21:02:54.968Z",TRUE,"pitch","d3ddbc19-b7a7-456a-86e1-de243b3f24aa",8,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.32,1.63,NA,108.43,202.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Alex Kirilloff strikes out swinging.",0,3,1,73,"bottom",9,"2024-04-06T21:00:22.817Z","2024-04-06T21:02:54.968Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,666135,"Alex Kirilloff","/api/v1/people/666135","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,79.8,14,0.9,0.4317,6.5236,30.099,-33.2999,5.0724,-0.6963,0.2247,1.3551,0.308,-127.6533,-4.6535,-0.5555,50.0017,5.8699,8.2394,13.2,8.4,24,2473,66,NA,NA,NA,NA,NA,NA,TRUE,-38.2,-2.2,-9.2,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745926,"2024-04-06",8,"2024-04-06T21:02:33.033Z","2024-04-06T21:02:36.960Z",TRUE,"pitch","0ae47986-79fc-440d-8ab0-53a4efcc6cad",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.0533,1.5313,NA,142.84,146.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Alex Kirilloff strikes out swinging.",0,3,1,73,"bottom",9,"2024-04-06T21:00:22.817Z","2024-04-06T21:02:54.968Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,666135,"Alex Kirilloff","/api/v1/people/666135","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,79.9,11,0.9,0.4296,6.5598,28.422,-27.9306,4.1045,2.5857,-0.6778,3.4121,-2.0845,-127.9009,-0.8526,-0.3819,50.0061,5.9566,6.7451,13.2,7.2,24,2443,58,NA,NA,NA,NA,NA,NA,FALSE,-31,4.7,-7,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745926,"2024-04-06",7,"2024-04-06T21:02:12.414Z","2024-04-06T21:02:16.931Z",TRUE,"pitch","49f50c9b-9a16-43fd-90ff-aed3af13826c",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.32,1.63,NA,116.28,158.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Alex Kirilloff strikes out swinging.",0,3,1,73,"bottom",9,"2024-04-06T21:00:22.817Z","2024-04-06T21:02:54.968Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,666135,"Alex Kirilloff","/api/v1/people/666135","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",97.6,89.5,2,2,0.3852,6.6541,32.0315,-20.0598,0.6925,5.9127,0.019,2.975,1.4067,-142.086,-4.628,-0.5721,50.0005,5.8966,1.4177,4.8,3.6,24,2529,172,NA,NA,NA,NA,NA,NA,FALSE,-18.7,10,-1.6,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745926,"2024-04-06",6,"2024-04-06T21:01:53.932Z","2024-04-06T21:01:57.825Z",TRUE,"pitch","1889ab46-d3b8-4a4f-b55e-e1d5a8710275",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.32,1.63,NA,105.64,147.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Alex Kirilloff strikes out swinging.",0,3,1,73,"bottom",9,"2024-04-06T21:00:22.817Z","2024-04-06T21:02:54.968Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,666135,"Alex Kirilloff","/api/v1/people/666135","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",98.5,91.8,3,2,0.3784,6.2421,26.9466,-20.8334,2.2271,5.3187,0.298,3.3962,1.1252,-143.6418,-3.7798,-0.3858,50.0011,5.9918,4.7478,13.2,3.6,24,2618,167,NA,NA,NA,NA,NA,NA,FALSE,-18.4,9.2,-4.2,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745926,"2024-04-06",5,"2024-04-06T21:01:36.288Z","2024-04-06T21:01:40.205Z",TRUE,"pitch","30a61465-3b36-4c6f-9da0-fa0d158b11e6",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.32,1.63,NA,122.41,194.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Alex Kirilloff strikes out swinging.",0,3,1,73,"bottom",9,"2024-04-06T21:00:22.817Z","2024-04-06T21:02:54.968Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,666135,"Alex Kirilloff","/api/v1/people/666135","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.5,83.8,8,0.9,0.417,6.6612,22.8842,-32.7837,4.2086,-0.3422,-0.1419,1.6407,-0.9492,-130.4798,-4.5572,-0.3246,50.0065,5.8315,7.3873,12,8.4,24,2479,57,NA,NA,NA,NA,NA,NA,FALSE,-34.8,-1.3,-7.4,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745926,"2024-04-06",4,"2024-04-06T21:01:15.771Z","2024-04-06T21:01:20.649Z",TRUE,"pitch","e8428c98-264d-4d2a-bf38-8493104eaf71",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.32,1.63,NA,71.55,182.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Alex Kirilloff strikes out swinging.",0,3,1,73,"bottom",9,"2024-04-06T21:00:22.817Z","2024-04-06T21:02:54.968Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,666135,"Alex Kirilloff","/api/v1/people/666135","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89,82.3,14,0.9,0.4217,6.5853,26.1944,-32.4447,6.613,-0.16,1.1924,2.0984,1.9577,-129.7119,-3.3744,-0.4305,50.0015,5.8803,11.3088,19.2,8.4,24,2469,55,NA,NA,NA,NA,NA,NA,FALSE,-35.2,-0.8,-12.4,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745926,"2024-04-06",1,"2024-04-06T21:00:49.388Z","2024-04-06T21:00:56.989Z",TRUE,"pitch","7f242186-f0a1-4be6-a13b-3c292e6718e2",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.32,1.63,NA,107.71,199.54,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Alex Kirilloff strikes out swinging.",0,3,1,73,"bottom",9,"2024-04-06T21:00:22.817Z","2024-04-06T21:02:54.968Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,666135,"Alex Kirilloff","/api/v1/people/666135","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,80.9,14,0.9,0.4263,6.578,29.9757,-32.783,5.5769,-0.37,0.2438,1.4532,-0.2999,-129.0895,-4.6197,-0.3609,50.0002,5.8254,9.2936,15.6,8.4,24,2481,60,NA,NA,NA,NA,NA,NA,FALSE,-36.6,-1.6,-10,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745926,"2024-04-06",0,"2024-04-06T21:00:34.460Z","2024-04-06T21:00:39.158Z",TRUE,"pitch","aeffb061-6d82-4e4a-b98b-b28f9825923a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1851,1.5066,NA,101.93,159.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Alex Kirilloff strikes out swinging.",0,3,1,73,"bottom",9,"2024-04-06T21:00:22.817Z","2024-04-06T21:02:54.968Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,666135,"Alex Kirilloff","/api/v1/people/666135","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",98.2,88.9,3,2,0.3852,6.5119,37.08,-21.6162,3.0934,5.1714,0.3954,2.925,1.2017,-142.92,-4.546,-0.4339,50.002,5.9184,6.3117,15.6,4.8,24,2676,172,NA,NA,NA,NA,NA,NA,FALSE,-20.2,8.5,-5.9,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745926,"2024-04-06",2,"2024-04-06T21:01:02.582Z","2024-04-06T21:01:04.069Z",FALSE,"action",NA,NA,"Carlos Correa advances to 2nd on defensive indifference.","Defensive Indiff",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,621043,"/api/v1/people/621043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7f242186-f0a1-4be6-a13b-3c292e6718e2","defensive_indiff",NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Alex Kirilloff strikes out swinging.",0,3,1,73,"bottom",9,"2024-04-06T21:00:22.817Z","2024-04-06T21:02:54.968Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,666135,"Alex Kirilloff","/api/v1/people/666135","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745926,"2024-04-06",3,"2024-04-06T21:01:04.069Z","2024-04-06T21:01:15.771Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,666135,"/api/v1/people/666135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Alex Kirilloff strikes out swinging.",0,3,1,73,"bottom",9,"2024-04-06T21:00:22.817Z","2024-04-06T21:02:54.968Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,666135,"Alex Kirilloff","/api/v1/people/666135","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
