"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746003,"2024-04-07",1,"2024-04-07T20:20:17.481Z","2024-04-07T20:20:35.541Z",FALSE,"action",NA,NA,"Defensive Substitution: Samad Taylor replaces center fielder Julio Rodríguez, batting 2nd, playing center field.","Defensive Sub",2,10,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,669392,"/api/v1/people/669392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"8","Outfielder","Outfielder","CF","201","61","atBat","Pop Out","field_out","Jackson Chourio pops out to shortstop J. P. Crawford.",0,2,10,61,"bottom",7,"2024-04-07T20:20:33.244Z","2024-04-07T20:21:46.270Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,694192,"Jackson Chourio","/api/v1/people/694192","R","Right",663423,"Trent Thornton","/api/v1/people/663423","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,677594,"/api/v1/people/677594",NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746003,"2024-04-07",6,"2024-04-07T20:16:53.750Z","2024-04-07T20:16:57.684Z",TRUE,"pitch","b5c935a5-aeb0-4480-a5ef-11ba64fd56c1",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.16,1.48,NA,76.51,208.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","J.P. Crawford strikes out swinging.",0,2,10,60,"top",7,"2024-04-07T20:14:59.351Z","2024-04-07T20:16:57.684Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",600986,"Thyago Vieira","/api/v1/people/600986","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,81.3,14,0.9,0.4292,7.1563,24.3757,-26.6505,1.2325,3.3442,1.0624,1.1177,8.4185,-127.274,-6.6003,-2.4386,50.0035,5.835,2.0363,7.2,7.2,24,2396,114,NA,NA,NA,NA,NA,NA,TRUE,-30.7,4.8,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746003,"2024-04-07",4,"2024-04-07T20:16:27.893Z","2024-04-07T20:16:31.184Z",TRUE,"pitch","a5cb2d77-22fc-4ef7-baf7-c75fae08d38f",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.2601,1.5516,NA,58.48,209.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","J.P. Crawford strikes out swinging.",0,2,10,60,"top",7,"2024-04-07T20:14:59.351Z","2024-04-07T20:16:57.684Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",600986,"Thyago Vieira","/api/v1/people/600986","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.9,90.9,14,2,0.3816,6.9653,30.8149,-14.5404,-9.2081,8.4372,1.5353,1.0665,13.7873,-143.1549,-10.3457,-2.131,50.0064,5.6214,-19.2538,44.4,4.8,24,2312,218,NA,NA,NA,NA,NA,NA,FALSE,-14.8,13.3,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746003,"2024-04-07",3,"2024-04-07T20:16:05.826Z","2024-04-07T20:16:11.404Z",TRUE,"pitch","813298df-dc8e-41a7-ade9-387bdb0087cd",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3032,1.5614,NA,86.89,186.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","J.P. Crawford strikes out swinging.",0,2,10,60,"top",7,"2024-04-07T20:14:59.351Z","2024-04-07T20:16:57.684Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",600986,"Thyago Vieira","/api/v1/people/600986","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.3,90,9,2,0.384,6.9499,31.7515,-13.2798,-8.9865,9.1599,0.7899,1.9379,11.1214,-142.4724,-8.6665,-1.9907,50.003,5.8524,-18.5353,46.8,4.8,24,2264,214,NA,NA,NA,NA,NA,NA,FALSE,-13.4,15,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746003,"2024-04-07",2,"2024-04-07T20:15:44.240Z","2024-04-07T20:15:48.266Z",TRUE,"pitch","b0aba0c3-d0ed-4435-9b6f-ac19d63f4cbb",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.16,1.48,NA,128.67,177.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","J.P. Crawford strikes out swinging.",0,2,10,60,"top",7,"2024-04-07T20:14:59.351Z","2024-04-07T20:16:57.684Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",600986,"Thyago Vieira","/api/v1/people/600986","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.5,88.9,4,0.91,0.3871,6.9452,32.9277,-16.0022,-8.9419,7.9834,-0.3061,2.2523,9.1728,-141.5883,-6.9227,-2.4291,50.0068,5.757,-18.1235,42,4.8,24,2330,221,NA,NA,NA,NA,NA,NA,FALSE,-15.8,13.1,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746003,"2024-04-07",1,"2024-04-07T20:15:28.466Z","2024-04-07T20:15:33.980Z",TRUE,"pitch","f23cbe86-9f97-4f14-a3d6-7b7fd345d426",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.2708,1.5122,NA,115.59,147.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","J.P. Crawford strikes out swinging.",0,2,10,60,"top",7,"2024-04-07T20:14:59.351Z","2024-04-07T20:16:57.684Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",600986,"Thyago Vieira","/api/v1/people/600986","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,80.3,2,0.9,0.4308,6.9241,25.4498,-27.5966,2.031,2.7963,0.037,3.3791,5.3725,-127.0315,-1.1916,-2.3673,50.005,6.0434,3.3265,8.4,7.2,24,2179,103,NA,NA,NA,NA,NA,NA,FALSE,-30.8,5,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746003,"2024-04-07",0,"2024-04-07T20:15:14.731Z","2024-04-07T20:15:18.512Z",TRUE,"pitch","56ac39da-efdd-4d38-ad34-819be219b0cd",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3973,1.5551,NA,136.05,144.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","J.P. Crawford strikes out swinging.",0,2,10,60,"top",7,"2024-04-07T20:14:59.351Z","2024-04-07T20:16:57.684Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",600986,"Thyago Vieira","/api/v1/people/600986","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,79.2,1,0.9,0.4363,6.8199,24.8953,-27.8491,3.559,2.7108,-0.4999,3.4839,3.9876,-125.4501,-0.9591,-2.5713,50.0057,6.1372,5.6842,13.2,7.2,24,2365,102,NA,NA,NA,NA,NA,NA,FALSE,-31.8,4.9,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746003,"2024-04-07",5,"2024-04-07T20:16:39.884Z","2024-04-07T20:16:53.750Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,10,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,2,641487,"/api/v1/people/641487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","J.P. Crawford strikes out swinging.",0,2,10,60,"top",7,"2024-04-07T20:14:59.351Z","2024-04-07T20:16:57.684Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",600986,"Thyago Vieira","/api/v1/people/600986","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746003,"2024-04-07",8,"2024-04-07T20:14:41.004Z","2024-04-07T20:14:49.737Z",TRUE,"pitch","53f7b87e-a8d9-47a3-9d50-904652b0dd85",8,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.23,1.47,NA,146.31,161.53,"ground_ball","medium","5",95.42,164.63,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Seby Zavala grounds out, third baseman Oliver Dunn to first baseman Jake Bauers.",0,2,10,59,"top",7,"2024-04-07T20:11:48.799Z","2024-04-07T20:14:49.737Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,664874,"Seby Zavala","/api/v1/people/664874","R","Right",600986,"Thyago Vieira","/api/v1/people/600986","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.5,87.1,1,2,0.3947,7.0078,31.5912,-15.9138,-8.5049,8.3421,-0.7688,2.8612,7.3061,-138.8573,-5.2345,-2.3313,50.0037,5.8324,-16.5806,40.8,4.8,24,2111,219,78.1,-21,9,NA,NA,NA,TRUE,-16,14.2,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746003,"2024-04-07",7,"2024-04-07T20:14:19.016Z","2024-04-07T20:14:22.984Z",TRUE,"pitch","2f26c937-47ba-4151-a257-e0c3f623d584",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.23,1.47,NA,131.36,198.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Seby Zavala grounds out, third baseman Oliver Dunn to first baseman Jake Bauers.",0,2,10,59,"top",7,"2024-04-07T20:11:48.799Z","2024-04-07T20:14:49.737Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,664874,"Seby Zavala","/api/v1/people/664874","R","Right",600986,"Thyago Vieira","/api/v1/people/600986","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.3,77,7,0.9,0.4517,7.132,23.4724,-30.8382,2.8258,0.9006,-0.3767,1.4869,3.9062,-121.2047,-4.3506,-2.3758,50.005,5.9951,4.2089,8.4,8.4,24,2222,98,NA,NA,NA,NA,NA,NA,FALSE,-38.5,0.8,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746003,"2024-04-07",6,"2024-04-07T20:13:39.988Z","2024-04-07T20:13:46.383Z",TRUE,"pitch","b396beee-49e8-4e64-83a3-9e4973e800a7",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.23,1.47,NA,77.62,189.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Seby Zavala grounds out, third baseman Oliver Dunn to first baseman Jake Bauers.",0,2,10,59,"top",7,"2024-04-07T20:11:48.799Z","2024-04-07T20:14:49.737Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,664874,"Seby Zavala","/api/v1/people/664874","R","Right",600986,"Thyago Vieira","/api/v1/people/600986","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.1,77.9,14,0.91,0.4442,7.0034,26.3374,-29.4729,1.432,1.755,1.0332,1.8088,7.4853,-123.645,-4.1678,-2.2284,50.0023,6.0098,2.1987,7.2,8.4,24,2172,115,NA,NA,NA,NA,NA,NA,FALSE,-35.8,2.4,-4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746003,"2024-04-07",4,"2024-04-07T20:13:15.499Z","2024-04-07T20:13:19.833Z",TRUE,"pitch","f24482a9-4f3f-4f4e-afa5-99cc729d64e3",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,1,NA,NA,3.23,1.47,NA,126.35,172.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Seby Zavala grounds out, third baseman Oliver Dunn to first baseman Jake Bauers.",0,2,10,59,"top",7,"2024-04-07T20:11:48.799Z","2024-04-07T20:14:49.737Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,664874,"Seby Zavala","/api/v1/people/664874","R","Right",600986,"Thyago Vieira","/api/v1/people/600986","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.8,87.7,5,0.91,0.3911,6.8632,34.6653,-17.0143,-9.5531,7.6471,-0.2452,2.4507,9.1903,-140.5491,-6.2123,-2.3313,50.0008,5.8122,-18.9306,42,4.8,24,2239,223,NA,NA,NA,NA,NA,NA,FALSE,-16.9,12.6,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746003,"2024-04-07",3,"2024-04-07T20:12:55.313Z","2024-04-07T20:12:59.238Z",TRUE,"pitch","0c0c2a49-b9b2-4c7f-a358-a03320fb6571",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.2465,1.4507,NA,84.99,224.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Seby Zavala grounds out, third baseman Oliver Dunn to first baseman Jake Bauers.",0,2,10,59,"top",7,"2024-04-07T20:11:48.799Z","2024-04-07T20:14:49.737Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,664874,"Seby Zavala","/api/v1/people/664874","R","Right",600986,"Thyago Vieira","/api/v1/people/600986","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.9,88,14,0.91,0.3939,7.0031,30.1202,-15.2928,-9.2292,8.6139,0.8397,0.5224,11.463,-138.8807,-11.2723,-2.1357,50.004,5.6424,-18.0909,42,4.8,24,2310,223,NA,NA,NA,NA,NA,NA,FALSE,-16.6,13.3,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746003,"2024-04-07",2,"2024-04-07T20:12:37.445Z","2024-04-07T20:12:41.577Z",TRUE,"pitch","6244a032-0a98-4719-a3f9-555dca9cafba",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2467,1.4683,NA,150.17,179.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Seby Zavala grounds out, third baseman Oliver Dunn to first baseman Jake Bauers.",0,2,10,59,"top",7,"2024-04-07T20:11:48.799Z","2024-04-07T20:14:49.737Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,664874,"Seby Zavala","/api/v1/people/664874","R","Right",600986,"Thyago Vieira","/api/v1/people/600986","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.2,78.9,13,0.9,0.4401,6.9955,23.409,-30.5111,1.8898,1.0611,-0.8701,2.1939,2.6883,-124.159,-3.4227,-2.2099,50.0042,6.1127,2.969,6,8.4,24,2291,97,NA,NA,NA,NA,NA,NA,FALSE,-36,1.4,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746003,"2024-04-07",1,"2024-04-07T20:12:23.303Z","2024-04-07T20:12:27.138Z",TRUE,"pitch","a2fcab42-deff-473d-bdaa-d5127d6e08ba",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2627,1.5158,NA,87.26,192.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Seby Zavala grounds out, third baseman Oliver Dunn to first baseman Jake Bauers.",0,2,10,59,"top",7,"2024-04-07T20:11:48.799Z","2024-04-07T20:14:49.737Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,664874,"Seby Zavala","/api/v1/people/664874","R","Right",600986,"Thyago Vieira","/api/v1/people/600986","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,89.1,9,2,0.3875,7.0467,31.8423,-10.101,-7.2654,10.9057,0.7803,1.7217,10.3323,-141.2776,-9.7129,-1.9785,50.0028,5.8513,-14.7049,45.6,3.6,24,2291,217,NA,NA,NA,NA,NA,NA,FALSE,-11.2,17.9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746003,"2024-04-07",0,"2024-04-07T20:12:06.796Z","2024-04-07T20:12:11.574Z",TRUE,"pitch","6142f290-cc30-4663-a09b-7456372d2eee",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2466,1.4842,NA,120.47,169.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Seby Zavala grounds out, third baseman Oliver Dunn to first baseman Jake Bauers.",0,2,10,59,"top",7,"2024-04-07T20:11:48.799Z","2024-04-07T20:14:49.737Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,664874,"Seby Zavala","/api/v1/people/664874","R","Right",600986,"Thyago Vieira","/api/v1/people/600986","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.3,89.7,5,2,0.3838,6.8226,32.8833,-14.7251,-8.9544,8.4599,-0.0912,2.5527,9.2343,-142.703,-6.5594,-2.2059,50.002,5.809,-18.4655,45.6,4.8,24,2285,222,NA,NA,NA,NA,NA,NA,FALSE,-14.3,14.2,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
