"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716976,"2023-08-16",4,"2023-08-16T19:52:32.124Z","2023-08-16T19:52:36.220Z",TRUE,"pitch","e10d341d-bf6e-4b11-841a-6a75e569c85f",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.2165,1.4387,NA,119.99,185.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Donovan Solano grounds out, third baseman Matt Vierling to first baseman Spencer Torkelson.",0,7,4,68,"bottom",8,"2023-08-16T19:52:13.381Z","2023-08-16T19:53:49.842Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,456781,"Donovan Solano","/api/v1/people/456781","R","Right",676684,"Will Vest","/api/v1/people/676684","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,88.9,8,0.9,0.3914,6.2825,25.1999,-13.548,-4.3196,9.345,-0.0785,1.9728,7.7981,-138.883,-7.5387,-2.3359,50.0042,5.5859,-8.6114,26.4,3.6,24,2232,215,NA,NA,NA,NA,NA,NA,FALSE,-13.7,15.8,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608336,"Joey Gallo","/api/v1/people/608336",NA,NA,NA,NA,NA,NA
716976,"2023-08-16",3,"2023-08-16T19:52:15.720Z","2023-08-16T19:52:20.144Z",TRUE,"pitch","24267db5-6923-4345-bf39-c5612842278a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1001,1.4097,NA,86.57,223.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Donovan Solano grounds out, third baseman Matt Vierling to first baseman Spencer Torkelson.",0,7,4,68,"bottom",8,"2023-08-16T19:52:13.381Z","2023-08-16T19:53:49.842Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,456781,"Donovan Solano","/api/v1/people/456781","R","Right",676684,"Will Vest","/api/v1/people/676684","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,81.2,14,0.9,0.4312,6.1231,23.9156,-37.1841,2.8165,-3.0549,0.7983,0.5686,7.6645,-126.65,-4.9756,-2.6236,50.006,5.5062,4.6125,8.4,9.6,24,2424,0,NA,NA,NA,NA,NA,NA,FALSE,-42.2,-6.4,-6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608336,"Joey Gallo","/api/v1/people/608336",NA,NA,NA,NA,NA,NA
716976,"2023-08-16",0,"2023-08-16T19:51:44.963Z","2023-08-16T19:51:45.010Z",FALSE,"action",NA,NA,"Defensive switch from shortstop to second base for Zach McKinstry.","Defensive Switch",7,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656716,"/api/v1/people/656716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"4","Second Base","Infielder","2B","700","68","atBat","Groundout","field_out","Donovan Solano grounds out, third baseman Matt Vierling to first baseman Spencer Torkelson.",0,7,4,68,"bottom",8,"2023-08-16T19:52:13.381Z","2023-08-16T19:53:49.842Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,456781,"Donovan Solano","/api/v1/people/456781","R","Right",676684,"Will Vest","/api/v1/people/676684","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608336,"Joey Gallo","/api/v1/people/608336",NA,NA,NA,NA,NA,NA
716976,"2023-08-16",1,"2023-08-16T19:51:45.010Z","2023-08-16T19:51:45.013Z",FALSE,"action",NA,NA,"Defensive Substitution: Zack Short replaces second baseman Nick Maton, batting 8th, playing shortstop.","Defensive Sub",7,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,670097,"/api/v1/people/670097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"6","Shortstop","Infielder","SS","802","68","atBat","Groundout","field_out","Donovan Solano grounds out, third baseman Matt Vierling to first baseman Spencer Torkelson.",0,7,4,68,"bottom",8,"2023-08-16T19:52:13.381Z","2023-08-16T19:53:49.842Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,456781,"Donovan Solano","/api/v1/people/456781","R","Right",676684,"Will Vest","/api/v1/people/676684","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,665155,"/api/v1/people/665155",NA,NA,NA,NA,TRUE,FALSE,608336,"Joey Gallo","/api/v1/people/608336",NA,NA,NA,NA,NA,NA
716976,"2023-08-16",2,"2023-08-16T19:51:45.013Z","2023-08-16T19:52:15.720Z",FALSE,"action",NA,NA,"Pitching Change: Will Vest replaces Alex Lange.","Pitching Substitution",7,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,676684,"/api/v1/people/676684",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"68","atBat","Groundout","field_out","Donovan Solano grounds out, third baseman Matt Vierling to first baseman Spencer Torkelson.",0,7,4,68,"bottom",8,"2023-08-16T19:52:13.381Z","2023-08-16T19:53:49.842Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,456781,"Donovan Solano","/api/v1/people/456781","R","Right",676684,"Will Vest","/api/v1/people/676684","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608336,"Joey Gallo","/api/v1/people/608336",NA,NA,NA,NA,NA,NA
716976,"2023-08-16",4,"2023-08-16T19:49:29.659Z","2023-08-16T19:49:41.729Z",TRUE,"pitch","9badb14a-f8ab-48f4-be08-0a9604e71571",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.37,1.54,NA,103.81,178.82,"fly_ball","medium","9",196.83,64.57,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Jake Rogers flies out to right fielder Max Kepler.",0,7,4,67,"top",8,"2023-08-16T19:48:19.200Z","2023-08-16T19:49:41.729Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,668670,"Jake Rogers","/api/v1/people/668670","R","Right",666364,"Jordan Balazovic","/api/v1/people/666364","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,89.6,6,0.9,0.3886,6.4518,25.6458,-13.9711,-3.0085,9.0042,0.3462,2.2207,7.74,-139.8906,-7.4268,-2.0414,50.0031,5.789,-6.083,16.8,3.6,24,2165,204,100,37,375,NA,NA,NA,TRUE,-13.9,15.2,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608336,"Joey Gallo","/api/v1/people/608336",NA,NA,NA,NA,NA,NA
716976,"2023-08-16",3,"2023-08-16T19:49:14.896Z","2023-08-16T19:49:19.280Z",TRUE,"pitch","b8815dc9-f149-44e6-9d5e-a2bb9dddbfdc",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.1918,1.4206,NA,104.73,162.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Jake Rogers flies out to right fielder Max Kepler.",0,7,4,67,"top",8,"2023-08-16T19:48:19.200Z","2023-08-16T19:49:41.729Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,668670,"Jake Rogers","/api/v1/people/668670","R","Right",666364,"Jordan Balazovic","/api/v1/people/666364","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,81.5,3,0.9,0.4301,6.1523,19.0339,-30.7598,1.4419,0.8552,0.322,2.8231,6.4159,-126.0293,-1.5012,-2.416,50.0019,5.8488,2.3824,6,7.2,24,2385,150,NA,NA,NA,NA,NA,NA,FALSE,-34.2,1.4,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608336,"Joey Gallo","/api/v1/people/608336",NA,NA,NA,NA,NA,NA
716976,"2023-08-16",2,"2023-08-16T19:49:01.629Z","2023-08-16T19:49:05.771Z",TRUE,"pitch","0dfb6e72-391e-4986-9ea2-3fdc9472b650",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.1627,1.3916,NA,101.03,208.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Jake Rogers flies out to right fielder Max Kepler.",0,7,4,67,"top",8,"2023-08-16T19:48:19.200Z","2023-08-16T19:49:41.729Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,668670,"Jake Rogers","/api/v1/people/668670","R","Right",666364,"Jordan Balazovic","/api/v1/people/666364","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.4,80.9,14,0.9,0.4304,6.1328,25.1411,-30.4772,1.0309,1.0308,0.4191,1.1236,6.5198,-127.0891,-5.5632,-2.3095,50.002,5.7509,1.6908,4.8,8.4,24,2389,205,NA,NA,NA,NA,NA,NA,FALSE,-34.9,0.8,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608336,"Joey Gallo","/api/v1/people/608336",NA,NA,NA,NA,NA,NA
716976,"2023-08-16",1,"2023-08-16T19:48:47.467Z","2023-08-16T19:48:51.483Z",TRUE,"pitch","956db9cd-2682-4c48-a4f9-20591007b63e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3459,1.5752,NA,121.06,199.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Jake Rogers flies out to right fielder Max Kepler.",0,7,4,67,"top",8,"2023-08-16T19:48:19.200Z","2023-08-16T19:49:41.729Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,668670,"Jake Rogers","/api/v1/people/668670","R","Right",666364,"Jordan Balazovic","/api/v1/people/666364","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,91,8,0.91,0.3831,6.752,25.9311,-12.8879,-3.7907,9.269,-0.1064,1.4571,6.7575,-141.8143,-9.9629,-2.0047,50.0023,5.7925,-7.8871,24,3.6,24,1990,206,NA,NA,NA,NA,NA,NA,FALSE,-13,15.4,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608336,"Joey Gallo","/api/v1/people/608336",NA,NA,NA,NA,NA,NA
716976,"2023-08-16",0,"2023-08-16T19:48:23.214Z","2023-08-16T19:48:29.749Z",TRUE,"pitch","2b6e8eeb-ff3f-48f1-a83c-d8f21a1cac1f",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.37,1.54,NA,113.16,179.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Jake Rogers flies out to right fielder Max Kepler.",0,7,4,67,"top",8,"2023-08-16T19:48:19.200Z","2023-08-16T19:49:41.729Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,668670,"Jake Rogers","/api/v1/people/668670","R","Right",666364,"Jordan Balazovic","/api/v1/people/666364","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,82,5,0.89,0.4268,6.2264,20.2388,-27.9192,-0.4572,2.5358,0.1007,2.2132,6.3605,-127.179,-3.5076,-2.3482,50.0016,5.7678,-0.7672,0,7.2,24,2314,207,NA,NA,NA,NA,NA,NA,FALSE,-31,4.2,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608336,"Joey Gallo","/api/v1/people/608336",NA,NA,NA,NA,NA,NA
716976,"2023-08-16",2,"2023-08-16T19:47:53.719Z","2023-08-16T19:48:02.783Z",TRUE,"pitch","75388c18-41a7-4610-b15c-4802c7a8cba4",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.12,1.57,NA,108.77,161.77,"popup","medium","6",100.52,134.18,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Pop Out","field_out","Nick Maton pops out to shortstop Kyle Farmer.",0,7,4,66,"top",8,"2023-08-16T19:47:25.919Z","2023-08-16T19:48:02.783Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,665155,"Nick Maton","/api/v1/people/665155","L","Left",666364,"Jordan Balazovic","/api/v1/people/666364","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,89.7,2,0.91,0.3871,6.3284,26.8082,-12.8934,-4.0361,9.4679,0.2158,2.8523,7.5872,-140.6043,-6.1515,-1.9726,50.0026,5.8782,-8.2197,26.4,3.6,24,1835,211,64.6,52,179,NA,NA,NA,TRUE,-12.6,16.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608336,"Joey Gallo","/api/v1/people/608336",NA,NA,NA,NA,NA,NA
716976,"2023-08-16",1,"2023-08-16T19:47:38.617Z","2023-08-16T19:47:42.546Z",TRUE,"pitch","8adfcf37-0559-47a1-8cf2-a1aeb9caf2dd",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.0292,1.5087,NA,142.38,184.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Pop Out","field_out","Nick Maton pops out to shortstop Kyle Farmer.",0,7,4,66,"top",8,"2023-08-16T19:47:25.919Z","2023-08-16T19:48:02.783Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,665155,"Nick Maton","/api/v1/people/665155","L","Left",666364,"Jordan Balazovic","/api/v1/people/666364","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.1,82.8,4,0.89,0.42,6.1158,23.5841,-24.1848,-6.3758,4.6253,-0.6658,2.0095,6.5903,-129.7123,-4.8043,-2.3943,50.0047,5.6978,-11.0179,21.6,6,24,1658,225,NA,NA,NA,NA,NA,NA,FALSE,-26.4,7.7,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608336,"Joey Gallo","/api/v1/people/608336",NA,NA,NA,NA,NA,NA
716976,"2023-08-16",0,"2023-08-16T19:47:25.919Z","2023-08-16T19:47:31.171Z",TRUE,"pitch","f0f9775e-1960-4fb5-8380-570d3893df51",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.0292,1.5087,NA,161.9,181.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Pop Out","field_out","Nick Maton pops out to shortstop Kyle Farmer.",0,7,4,66,"top",8,"2023-08-16T19:47:25.919Z","2023-08-16T19:48:02.783Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,665155,"Nick Maton","/api/v1/people/665155","L","Left",666364,"Jordan Balazovic","/api/v1/people/666364","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.6,83.7,13,0.91,0.4166,6.2892,22.0955,-23.1913,-6.9436,5.1075,-1.178,2.1038,5.5119,-130.4545,-5.2371,-2.3947,50.006,5.8387,-12.2193,25.2,6,24,1485,227,NA,NA,NA,NA,NA,NA,FALSE,-25,8.5,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608336,"Joey Gallo","/api/v1/people/608336",NA,NA,NA,NA,NA,NA
716976,"2023-08-16",10,"2023-08-16T19:46:59.516Z","2023-08-16T19:47:03.980Z",TRUE,"pitch","28eba459-4dc3-4917-9d11-52eb985b342b",10,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,0,NA,NA,3.31,1.59,NA,94.34,131.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Zach McKinstry strikes out swinging.",0,7,4,65,"top",8,"2023-08-16T19:44:12.047Z","2023-08-16T19:47:03.980Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",666364,"Jordan Balazovic","/api/v1/people/666364","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,89.5,12,0.91,0.3876,6.461,26.3165,-12.0997,-1.5529,9.8829,0.5945,3.9698,7.3707,-140.3411,-3.3672,-1.8435,50.003,5.9524,-3.1555,8.4,2.4,24,1960,201,NA,NA,NA,NA,NA,NA,TRUE,-11.4,17.5,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608336,"Joey Gallo","/api/v1/people/608336",NA,NA,NA,NA,NA,NA
716976,"2023-08-16",9,"2023-08-16T19:46:27.291Z","2023-08-16T19:46:33.246Z",TRUE,"pitch","7322684d-0113-415b-b875-f6069f5a8734",9,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.31,1.59,NA,139.9,138.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Zach McKinstry strikes out swinging.",0,7,4,65,"top",8,"2023-08-16T19:44:12.047Z","2023-08-16T19:47:03.980Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",666364,"Jordan Balazovic","/api/v1/people/666364","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.5,11,0.91,0.3935,6.4037,30.2401,-9.8578,-3.7803,11.3676,-0.6006,3.6991,5.3246,-139.0141,-4.4165,-2.0469,50.0063,5.9591,-7.4242,30,2.4,24,2002,206,NA,NA,NA,NA,NA,NA,FALSE,-10,19.9,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608336,"Joey Gallo","/api/v1/people/608336",NA,NA,NA,NA,NA,NA
716976,"2023-08-16",8,"2023-08-16T19:46:07.840Z","2023-08-16T19:46:12.486Z",TRUE,"pitch","1b32321f-4675-4406-978b-e68d51121cb9",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.31,1.59,NA,134.19,149.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Zach McKinstry strikes out swinging.",0,7,4,65,"top",8,"2023-08-16T19:44:12.047Z","2023-08-16T19:47:03.980Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",666364,"Jordan Balazovic","/api/v1/people/666364","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,88.6,1,0.91,0.3905,6.5476,27.9214,-12.8232,-3.2806,9.6838,-0.451,3.3203,5.7057,-139.6321,-4.7028,-2.0836,50.002,5.8533,-6.5555,21.6,2.4,24,1909,204,NA,NA,NA,NA,NA,NA,FALSE,-12.5,16.9,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608336,"Joey Gallo","/api/v1/people/608336",NA,NA,NA,NA,NA,NA
