"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745336,"2024-05-19",6,"2024-05-19T22:33:00.772Z","2024-05-19T22:33:06.065Z",TRUE,"pitch","d09f04a6-8e1e-4fbb-858b-2d6dbd87e7f2",7,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",3,3,2,NA,NA,3.35,1.61,NA,97.98,201.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Jake Cave strikes out on a foul tip.",0,1,4,69,"top",9,"2024-05-19T22:30:58.019Z","2024-05-19T22:33:06.065Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,595909,"Jake Cave","/api/v1/people/595909","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.8,82.4,14,0.91,0.4223,6.4112,25.3136,-32.7175,4.334,-0.322,0.4991,1.3847,3.4803,-129.3712,-4.0266,-1.4234,50.0004,5.4509,7.3932,13.2,8.4,24,2475,66,NA,NA,NA,NA,NA,NA,TRUE,-35.6,-1.2,-8.6,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745336,"2024-05-19",5,"2024-05-19T22:32:39.803Z","2024-05-19T22:32:43.289Z",TRUE,"pitch","a3591f4b-2208-4287-b19e-b99d7908ef77",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.35,1.61,NA,115.38,202.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Jake Cave strikes out on a foul tip.",0,1,4,69,"top",9,"2024-05-19T22:30:58.019Z","2024-05-19T22:33:06.065Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,595909,"Jake Cave","/api/v1/people/595909","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.8,83.1,14,0.9,0.4182,6.2081,26.3954,-33.9686,2.2485,-1.0325,0.0425,1.3422,3.1875,-130.7504,-4.1035,-1.4823,50.0014,5.4682,3.9104,7.2,8.4,24,2543,77,NA,NA,NA,NA,NA,NA,FALSE,-36.2,-2.5,-4.8,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745336,"2024-05-19",4,"2024-05-19T22:32:22.313Z","2024-05-19T22:32:25.866Z",TRUE,"pitch","d1556805-26e2-411d-810e-6da32e18fea5",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,2,NA,NA,3.35,1.61,NA,100.69,199.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Jake Cave strikes out on a foul tip.",0,1,4,69,"top",9,"2024-05-19T22:30:58.019Z","2024-05-19T22:33:06.065Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,595909,"Jake Cave","/api/v1/people/595909","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.5,83.7,14,0.9,0.4172,6.1101,23.4341,-33.7931,2.3273,-0.9232,0.428,1.4524,3.6917,-130.5157,-3.9179,-1.2987,50.0039,5.4754,4.0776,7.2,8.4,24,2499,77,NA,NA,NA,NA,NA,NA,FALSE,-35.9,-2.3,-4.9,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745336,"2024-05-19",3,"2024-05-19T22:32:05.605Z","2024-05-19T22:32:10.276Z",TRUE,"pitch","853e665a-c0b2-4faf-a32c-1b0587ab8306",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.4407,1.6306,NA,79.47,189.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Jake Cave strikes out on a foul tip.",0,1,4,69,"top",9,"2024-05-19T22:30:58.019Z","2024-05-19T22:33:06.065Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,595909,"Jake Cave","/api/v1/people/595909","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",99.6,92.6,14,0.9,0.3756,6.278,28.0498,-17.8537,-5.4232,6.6182,0.9847,1.8078,8.9599,-144.835,-6.8023,-1.4187,50.0009,5.2446,-11.7314,27.6,3.6,24,2500,229,NA,NA,NA,NA,NA,NA,FALSE,-16.2,11,8.4,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745336,"2024-05-19",2,"2024-05-19T22:31:49.463Z","2024-05-19T22:31:53.080Z",TRUE,"pitch","1776843d-9382-49cd-b301-e8b5d0bbaaf9",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4998,1.6306,NA,165.83,163.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Jake Cave strikes out on a foul tip.",0,1,4,69,"top",9,"2024-05-19T22:30:58.019Z","2024-05-19T22:33:06.065Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,595909,"Jake Cave","/api/v1/people/595909","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",100.4,93,11,0.9,0.3725,6.2304,29.7915,-16.5869,-5.3373,7.0954,-1.2809,2.7867,2.8395,-146.2417,-4.808,-1.5634,50.0065,5.4253,-11.7311,32.4,3.6,24,2502,228,NA,NA,NA,NA,NA,NA,FALSE,-14.5,12.2,9.2,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745336,"2024-05-19",1,"2024-05-19T22:31:32.135Z","2024-05-19T22:31:35.643Z",TRUE,"pitch","e7286feb-fb56-4b83-8fa6-d2775ec6760a",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.35,1.61,NA,88.11,205.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Jake Cave strikes out on a foul tip.",0,1,4,69,"top",9,"2024-05-19T22:30:58.019Z","2024-05-19T22:33:06.065Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,595909,"Jake Cave","/api/v1/people/595909","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.8,83.7,14,0.9,0.4169,6.3082,24.4678,-31.8078,2.5046,0.2096,0.7578,1.2434,4.8474,-130.7832,-4.7561,-1.4364,50.0024,5.4382,4.391,9.6,7.2,24,2497,63,NA,NA,NA,NA,NA,NA,FALSE,-34,-0.4,-5.5,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745336,"2024-05-19",0,"2024-05-19T22:31:18.070Z","2024-05-19T22:31:21.940Z",TRUE,"pitch","0b7763e2-10f5-4025-a3ec-b924c5a27b0d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4407,1.6306,NA,134.16,138.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Jake Cave strikes out on a foul tip.",0,1,4,69,"top",9,"2024-05-19T22:30:58.019Z","2024-05-19T22:33:06.065Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,595909,"Jake Cave","/api/v1/people/595909","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",100.8,93.1,11,0.9,0.3713,6.2616,31.0068,-19.027,-2.9313,5.9493,-0.4501,3.7044,4.3634,-146.8654,-1.8604,-1.5663,50.002,5.4638,-6.4776,15.6,3.6,24,2425,227,NA,NA,NA,NA,NA,NA,FALSE,-16,10.7,4.6,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745336,"2024-05-19",3,"2024-05-19T22:30:43.411Z","2024-05-19T22:30:50.879Z",TRUE,"pitch","08541ed8-1d3d-46ea-8b12-455d6e271a30",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.24,1.59,NA,99.4,200.95,"ground_ball","soft","2",126.5,200.2,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Elehuris Montero grounds out softly, catcher Curt Casali to first baseman LaMonte Wade Jr.",0,1,4,68,"top",9,"2024-05-19T22:29:29.280Z","2024-05-19T22:30:50.879Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,82,14,0.9,0.4224,6.1894,27.5126,-34.2457,1.4493,-1.2205,0.4616,1.4009,3.8565,-129.7485,-3.7947,-1.233,50.0006,5.496,2.4662,4.8,8.4,24,2490,71,48.2,-63,3,NA,NA,NA,TRUE,-37.3,-2.9,-3.5,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745336,"2024-05-19",2,"2024-05-19T22:30:26.473Z","2024-05-19T22:30:29.808Z",TRUE,"pitch","8f66d951-a98e-4a90-9370-615c63fdf583",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2932,1.6106,NA,85.66,238.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Elehuris Montero grounds out softly, catcher Curt Casali to first baseman LaMonte Wade Jr.",0,1,4,68,"top",9,"2024-05-19T22:29:29.280Z","2024-05-19T22:30:50.879Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.8,85.6,14,0.88,0.4109,6.4079,22.2551,-31.8623,1.1015,0.1729,0.8223,0.0114,5.0806,-132.1913,-7.8978,-1.2504,50.0053,5.3067,1.9918,4.8,7.2,24,2514,60,NA,NA,NA,NA,NA,NA,FALSE,-33.5,-0.8,-2.9,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745336,"2024-05-19",1,"2024-05-19T22:30:10.270Z","2024-05-19T22:30:14.308Z",TRUE,"pitch","898369ed-f6a2-4fe2-aa22-34623a4b426d",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.24,1.59,NA,86,155.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Elehuris Montero grounds out softly, catcher Curt Casali to first baseman LaMonte Wade Jr.",0,1,4,68,"top",9,"2024-05-19T22:29:29.280Z","2024-05-19T22:30:50.879Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",100.4,93.2,3,0.9,0.3722,6.3017,29.2909,-18.8861,-3.0269,6.0351,0.8133,3.0719,7.2052,-146.2719,-3.794,-1.271,50.0046,5.4946,-6.6669,15.6,3.6,24,2365,227,NA,NA,NA,NA,NA,NA,FALSE,-16.2,10.4,4.3,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
