"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
717525,"2023-07-02",0,"2023-07-03T01:56:57.837Z","2023-07-03T01:57:01.695Z",TRUE,"pitch","49d54061-3fa9-45b1-87c0-abe627f88cc7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4899,1.7413,NA,132.81,187.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Hit By Pitch","hit_by_pitch","Joc Pederson hit by pitch.",0,4,6,72,"top",8,"2023-07-03T01:56:48.516Z","2023-07-03T01:58:30.319Z",TRUE,FALSE,FALSE,FALSE,11,3,2,1,592626,"Joc Pederson","/api/v1/people/592626","L","Left",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88,81.3,7,0.91,0.4271,5.7556,25.0778,-25.6787,-1.7852,3.8987,-0.4147,1.9091,-7.3762,-127.9763,-4.3298,2.7308,50.0062,5.6215,-2.9775,9.6,6,24,2583,161,NA,NA,NA,NA,NA,NA,FALSE,-28.9,6.4,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,592626,"Joc Pederson","/api/v1/people/592626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717525,"2023-07-02",7,"2023-07-03T01:56:29.612Z","2023-07-03T01:56:35.582Z",TRUE,"pitch","c08d905f-3c80-41d2-bbee-761757a50682",7,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,0,NA,NA,3.109,1.5899,NA,89.33,167.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Casey Schmitt called out on strikes.",0,4,6,71,"top",8,"2023-07-03T01:54:16.773Z","2023-07-03T01:56:35.582Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,669477,"Casey Schmitt","/api/v1/people/669477","R","Right",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.9,75.2,6,0.88,0.4596,6.1947,23.6248,-31.5273,-6.507,0.4525,0.7259,2.6304,-3.4174,-119.3087,0.1285,3.0238,50.0045,5.4245,-9.3518,18,9.6,24,2945,282,NA,NA,NA,NA,NA,NA,TRUE,-39.6,1.1,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592626,"Joc Pederson","/api/v1/people/592626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717525,"2023-07-02",6,"2023-07-03T01:56:10.865Z","2023-07-03T01:56:19.190Z",TRUE,"pitch","7df3748a-5d9a-47d0-a3b8-8f508bb9892e",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.1951,1.6186,NA,29.49,170.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Casey Schmitt called out on strikes.",0,4,6,71,"top",8,"2023-07-03T01:54:16.773Z","2023-07-03T01:56:35.582Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,669477,"Casey Schmitt","/api/v1/people/669477","R","Right",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.1,78,12,0.9,0.4426,5.6457,25.6012,-31.2885,10.6527,0.5742,2.2957,2.5232,-4.2718,-123.9215,-1.2594,2.6612,50.0055,5.6605,16.5102,26.4,9.6,24,2130,110,NA,NA,NA,NA,NA,NA,FALSE,-36.8,1,-18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592626,"Joc Pederson","/api/v1/people/592626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717525,"2023-07-02",5,"2023-07-03T01:55:41.270Z","2023-07-03T01:55:46.725Z",TRUE,"pitch","77af1289-88a5-407d-840f-624a8090cd6a",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.31,1.59,NA,146.84,205.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Casey Schmitt called out on strikes.",0,4,6,71,"top",8,"2023-07-03T01:54:16.773Z","2023-07-03T01:56:35.582Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,669477,"Casey Schmitt","/api/v1/people/669477","R","Right",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.7,74.4,13,0.9,0.4642,6.0979,26.2257,-28.0456,-6.8989,2.9376,-0.7829,1.2224,-6.6966,-118.7419,-3.4929,2.9873,50.0028,5.31,-9.6868,20.4,8.4,24,2958,295,NA,NA,NA,NA,NA,NA,FALSE,-37,4.6,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592626,"Joc Pederson","/api/v1/people/592626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717525,"2023-07-02",4,"2023-07-03T01:55:22.665Z","2023-07-03T01:55:28.663Z",TRUE,"pitch","5f966d10-7aca-4235-831b-189c03e2df25",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.1664,1.5899,NA,122.76,143.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Casey Schmitt called out on strikes.",0,4,6,71,"top",8,"2023-07-03T01:54:16.773Z","2023-07-03T01:56:35.582Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,669477,"Casey Schmitt","/api/v1/people/669477","R","Right",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.3,81.2,11,0.9,0.4258,5.717,25.4333,-25.7903,-0.6279,3.8076,-0.1511,3.5226,-7.4953,-128.405,-0.3556,2.8818,50.0044,5.6615,-1.0534,6,6,24,2570,167,NA,NA,NA,NA,NA,NA,FALSE,-28,7.1,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592626,"Joc Pederson","/api/v1/people/592626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717525,"2023-07-02",2,"2023-07-03T01:55:00.162Z","2023-07-03T01:55:05.080Z",TRUE,"pitch","573a1339-e031-443b-850f-5406df0fa4bd",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.31,1.59,NA,76.77,186.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Casey Schmitt called out on strikes.",0,4,6,71,"top",8,"2023-07-03T01:54:16.773Z","2023-07-03T01:56:35.582Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,669477,"Casey Schmitt","/api/v1/people/669477","R","Right",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.8,77.5,14,0.9,0.4451,5.6933,25.7033,-28.3973,11.2693,2.4622,1.0554,1.9449,-7.4668,-123.3005,-3.1343,2.6667,50.0011,5.6419,17.2603,28.8,8.4,24,2277,107,NA,NA,NA,NA,NA,NA,FALSE,-34.3,4,-18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592626,"Joc Pederson","/api/v1/people/592626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717525,"2023-07-02",1,"2023-07-03T01:54:44.574Z","2023-07-03T01:54:49.709Z",TRUE,"pitch","cb67a8a0-d01c-4bc4-9113-6b236fc8f38a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.1377,1.5899,NA,174.8,189.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Casey Schmitt called out on strikes.",0,4,6,71,"top",8,"2023-07-03T01:54:16.773Z","2023-07-03T01:56:35.582Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,669477,"Casey Schmitt","/api/v1/people/669477","R","Right",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.9,75.4,13,0.89,0.4582,5.7244,27.2875,-29.525,-7.5486,1.8329,-1.5164,1.8309,-8.0417,-120.382,-2.2284,2.8703,50.0004,5.4292,-10.8748,22.8,9.6,24,2982,297,NA,NA,NA,NA,NA,NA,FALSE,-37.6,3,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592626,"Joc Pederson","/api/v1/people/592626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717525,"2023-07-02",0,"2023-07-03T01:54:30.476Z","2023-07-03T01:54:34.235Z",TRUE,"pitch","8338b0c7-d98f-425d-807b-fa2ca5c7587c",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.31,1.59,NA,156.37,187.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Casey Schmitt called out on strikes.",0,4,6,71,"top",8,"2023-07-03T01:54:16.773Z","2023-07-03T01:56:35.582Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,669477,"Casey Schmitt","/api/v1/people/669477","R","Right",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.7,80.3,13,0.9,0.4332,5.8163,23.705,-27.8326,-0.1033,2.6778,-1.0329,1.8949,-8.9865,-126.0514,-3.6666,2.58,50.0049,5.596,-0.1657,3.6,7.2,24,2643,159,NA,NA,NA,NA,NA,NA,FALSE,-31.9,4.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592626,"Joc Pederson","/api/v1/people/592626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717525,"2023-07-02",3,"2023-07-03T01:55:11.216Z","2023-07-03T01:55:22.665Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,669477,"/api/v1/people/669477",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Casey Schmitt called out on strikes.",0,4,6,71,"top",8,"2023-07-03T01:54:16.773Z","2023-07-03T01:56:35.582Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,669477,"Casey Schmitt","/api/v1/people/669477","R","Right",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592626,"Joc Pederson","/api/v1/people/592626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717525,"2023-07-02",2,"2023-07-03T01:51:48.101Z","2023-07-03T01:51:56.019Z",TRUE,"pitch","add3f821-9875-407c-bace-76e77bf88a50",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.21,1.53,NA,142.41,184.25,"ground_ball","medium","6",108.42,147.23,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Francisco Alvarez grounds out, shortstop Brandon Crawford to first baseman Wilmer Flores.",0,4,6,70,"bottom",7,"2023-07-03T01:51:03.595Z","2023-07-03T01:51:56.019Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",84.3,76.6,7,2,0.4493,5.7776,24.5633,-44.9623,-0.3765,-8.5029,-0.6665,2.0195,7.0715,-122.0271,10.9067,-3.556,50.0014,1.3689,-0.5673,1.2,12,24,1973,335,107,-22,5,NA,NA,NA,TRUE,-51.4,-12.4,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,592626,"Joc Pederson","/api/v1/people/592626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717525,"2023-07-02",0,"2023-07-03T01:51:19.037Z","2023-07-03T01:51:27.838Z",TRUE,"pitch","37803c1e-136a-4a47-b11f-d14d18fefd6e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2099,1.6159,NA,163.06,178.91,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Francisco Alvarez grounds out, shortstop Brandon Crawford to first baseman Wilmer Flores.",0,4,6,70,"bottom",7,"2023-07-03T01:51:03.595Z","2023-07-03T01:51:56.019Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",82.4,75.4,13,2,0.4579,5.4049,21.3373,-44.43,-1.3138,-8.446,-1.2084,2.2176,6.3206,-119.2758,11.4895,-3.7134,50.001,1.3349,-1.9078,1.2,12,24,1973,337,NA,NA,NA,NA,NA,NA,FALSE,-52.9,-12.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,592626,"Joc Pederson","/api/v1/people/592626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717525,"2023-07-02",1,"2023-07-03T01:51:33.922Z","2023-07-03T01:51:48.101Z",FALSE,"action",NA,NA,"Mark Canha steals (6) 3rd base. Brett Baty steals (2) 2nd base.","Stolen Base 3B",4,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,2,592192,"/api/v1/people/592192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37803c1e-136a-4a47-b11f-d14d18fefd6e","stolen_base_3b",NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Francisco Alvarez grounds out, shortstop Brandon Crawford to first baseman Wilmer Flores.",0,4,6,70,"bottom",7,"2023-07-03T01:51:03.595Z","2023-07-03T01:51:56.019Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,592626,"Joc Pederson","/api/v1/people/592626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717525,"2023-07-02",3,"2023-07-03T01:49:08.133Z","2023-07-03T01:49:11.841Z",TRUE,"pitch","aeb70bdc-5887-493b-badf-6a5205f5fc51",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.57,1.66,NA,141.56,183.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Catcher Interference","catcher_interf","Giants challenged (catcher interference), call on the field was upheld: Brett Baty reaches on catcher interference by Patrick Bailey. Mark Canha to 2nd. Brett Baty to 1st.",0,4,6,69,"bottom",7,"2023-07-03T01:48:05.407Z","2023-07-03T01:49:11.841Z",TRUE,FALSE,TRUE,FALSE,0,0,2,2,683146,"Brett Baty","/api/v1/people/683146","L","Left",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",83.3,75.9,7,2,0.4546,5.911,22.9556,-46.436,-1.4638,-9.6966,-0.6442,2.0558,7.6487,-120.3899,11.3158,-3.6696,50.0032,1.4019,-2.154,1.2,12,24,1962,330,NA,NA,NA,NA,NA,NA,FALSE,-54.4,-14.5,0.8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,683146,"Brett Baty","/api/v1/people/683146",592192,"Mark Canha","/api/v1/people/592192",NA,NA,NA,FALSE,FALSE,"MV",137
717525,"2023-07-02",1,"2023-07-03T01:48:31.042Z","2023-07-03T01:48:35.248Z",TRUE,"pitch","dd16710e-4379-4367-8ad1-6dfd7f6f8218",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.656,1.7746,NA,145.21,191.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Catcher Interference","catcher_interf","Giants challenged (catcher interference), call on the field was upheld: Brett Baty reaches on catcher interference by Patrick Bailey. Mark Canha to 2nd. Brett Baty to 1st.",0,4,6,69,"bottom",7,"2023-07-03T01:48:05.407Z","2023-07-03T01:49:11.841Z",TRUE,FALSE,TRUE,FALSE,0,0,2,2,683146,"Brett Baty","/api/v1/people/683146","L","Left",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",82.5,74.9,7,2,0.4594,5.8482,23.9059,-44.8431,-0.3946,-8.8053,-0.74,1.7511,6.825,-119.4211,10.4834,-3.5889,50.0046,1.3443,-0.5689,1.2,12,24,1866,329,NA,NA,NA,NA,NA,NA,FALSE,-53.6,-13,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717525,"2023-07-02",0,"2023-07-03T01:48:11.564Z","2023-07-03T01:48:17.312Z",TRUE,"pitch","f1644faa-75e6-480e-8af5-f800c4a8eb0a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5699,1.7459,NA,122.08,170.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Catcher Interference","catcher_interf","Giants challenged (catcher interference), call on the field was upheld: Brett Baty reaches on catcher interference by Patrick Bailey. Mark Canha to 2nd. Brett Baty to 1st.",0,4,6,69,"bottom",7,"2023-07-03T01:48:05.407Z","2023-07-03T01:49:11.841Z",TRUE,FALSE,TRUE,FALSE,0,0,2,2,683146,"Brett Baty","/api/v1/people/683146","L","Left",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",82.7,75.2,5,2,0.4584,5.4689,22.6461,-45.4389,0.1746,-9.1721,-0.1332,2.5364,7.6693,-119.4225,12.3138,-3.4066,50.0011,1.3987,0.2504,2.4,12,24,1972,337,NA,NA,NA,NA,NA,NA,FALSE,-53.9,-13.3,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717525,"2023-07-02",2,"2023-07-03T01:48:50.652Z","2023-07-03T01:48:55.652Z",FALSE,"stepoff","fd1919f6-d299-4087-8529-ec8594cb4c3c",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,2,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Catcher Interference","catcher_interf","Giants challenged (catcher interference), call on the field was upheld: Brett Baty reaches on catcher interference by Patrick Bailey. Mark Canha to 2nd. Brett Baty to 1st.",0,4,6,69,"bottom",7,"2023-07-03T01:48:05.407Z","2023-07-03T01:49:11.841Z",TRUE,FALSE,TRUE,FALSE,0,0,2,2,683146,"Brett Baty","/api/v1/people/683146","L","Left",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
