"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
745679,"2024-04-13",4,"2024-04-13T04:15:49.880Z","2024-04-13T04:15:59.885Z",TRUE,"pitch","fee8c510-fba2-43f1-86ed-0acadfdd10dd",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,1,NA,NA,3.4,1.64,NA,145.47,178.76,"line_drive","medium","7",80.45,126.81,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Lawrence Butler singles on a line drive to left fielder Jesse Winker. Max Schuemann scores. Shea Langeliers to 2nd.",1,1,2,73,"bottom",10,"2024-04-13T04:14:11.211Z","2024-04-13T04:15:59.885Z",TRUE,TRUE,FALSE,FALSE,60,1,2,1,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,89.5,4,0.9,0.3856,6.7047,31.1382,-13.9515,-6.2585,8.907,-0.7468,2.2231,4.295,-141.8069,-6.729,-1.4647,50.0004,5.5094,-12.7986,37.2,3.6,24,2144,221,70.9,20,193,NA,NA,NA,FALSE,-13.7,15,10.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,671732,"Lawrence Butler","/api/v1/people/671732",669127,"Shea Langeliers","/api/v1/people/669127",NA,NA,NA,NA,NA,NA,NA
745679,"2024-04-13",3,"2024-04-13T04:15:27.355Z","2024-04-13T04:15:32.126Z",TRUE,"pitch","d0951ed8-dfe8-40ab-ba41-772c689eba32",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.4,1.64,NA,121.76,153.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Lawrence Butler singles on a line drive to left fielder Jesse Winker. Max Schuemann scores. Shea Langeliers to 2nd.",1,1,2,73,"bottom",10,"2024-04-13T04:14:11.211Z","2024-04-13T04:15:59.885Z",TRUE,TRUE,FALSE,FALSE,60,1,2,1,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,89.8,2,0.9,0.3841,6.7939,30.5484,-11.0008,-3.5192,10.2625,-0.1249,3.1549,5.1924,-142.2389,-5.036,-1.5111,50.0021,5.6369,-7.2606,27.6,2.4,24,2101,211,NA,NA,NA,NA,NA,NA,FALSE,-10.7,17.9,5.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745679,"2024-04-13",2,"2024-04-13T04:15:05.924Z","2024-04-13T04:15:10.086Z",TRUE,"pitch","74dde651-d350-4117-9692-2d0cb7a32e57",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.4,1.64,NA,111.33,149.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Lawrence Butler singles on a line drive to left fielder Jesse Winker. Max Schuemann scores. Shea Langeliers to 2nd.",1,1,2,73,"bottom",10,"2024-04-13T04:14:11.211Z","2024-04-13T04:15:59.885Z",TRUE,TRUE,FALSE,FALSE,60,1,2,1,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,88.2,2,0.91,0.3886,6.787,34.0273,-11.9704,-6.634,10.0528,0.1487,3.3021,6.9685,-141.2954,-4.1523,-1.4948,50.0013,5.5676,-13.3313,42,3.6,24,2075,217,NA,NA,NA,NA,NA,NA,FALSE,-11.6,17.4,10.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745679,"2024-04-13",1,"2024-04-13T04:14:44.619Z","2024-04-13T04:14:49.137Z",TRUE,"pitch","8fb607b3-58b5-4129-9d11-9a0987dcc694",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.3631,1.7424,NA,128.47,187.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Lawrence Butler singles on a line drive to left fielder Jesse Winker. Max Schuemann scores. Shea Langeliers to 2nd.",1,1,2,73,"bottom",10,"2024-04-13T04:14:11.211Z","2024-04-13T04:15:59.885Z",TRUE,TRUE,FALSE,FALSE,60,1,2,1,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,89,7,0.89,0.3882,6.7423,30.2509,-12.3653,-5.4115,9.8099,-0.301,1.8825,5.6334,-140.7946,-7.7578,-1.6192,50.0031,5.4635,-10.9273,34.8,3.6,24,2047,217,NA,NA,NA,NA,NA,NA,FALSE,-12.6,16.4,8.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745679,"2024-04-13",0,"2024-04-13T04:14:24.999Z","2024-04-13T04:14:29.390Z",TRUE,"pitch","ce6b32a1-6e39-455a-8c7a-fbc3917cec14",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4552,1.7286,NA,151.42,138.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Lawrence Butler singles on a line drive to left fielder Jesse Winker. Max Schuemann scores. Shea Langeliers to 2nd.",1,1,2,73,"bottom",10,"2024-04-13T04:14:11.211Z","2024-04-13T04:15:59.885Z",TRUE,TRUE,FALSE,FALSE,60,1,2,1,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,89.1,11,0.9,0.3863,6.7377,31.3742,-12.9555,-5.1623,9.4344,-0.903,3.7236,4.4203,-141.6105,-3.0033,-1.811,50.0058,5.6232,-10.5199,34.8,3.6,24,2068,218,NA,NA,NA,NA,NA,NA,FALSE,-12.1,16.7,8.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745679,"2024-04-13",4,"2024-04-13T04:13:55.824Z","2024-04-13T04:14:01.651Z",TRUE,"pitch","0331b544-b037-48e1-aaa3-dfc56137daca",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.58,1.67,NA,144.28,171.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Tyler Nevin strikes out swinging.",0,1,1,72,"bottom",10,"2024-04-13T04:12:17.087Z","2024-04-13T04:14:01.651Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,663527,"Tyler Nevin","/api/v1/people/663527","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,89.5,4,0.88,0.3866,6.7027,28.8589,-11.7104,-3.7107,10.0422,-0.7157,2.4958,3.3728,-141.0816,-6.6436,-1.4383,50.0009,5.6185,-7.5602,27.6,2.4,24,1956,216,NA,NA,NA,NA,NA,NA,TRUE,-11.6,17.2,6.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669127,"Shea Langeliers","/api/v1/people/669127",680474,"Max Schuemann","/api/v1/people/680474",NA,NA,NA,NA,NA,NA,NA
745679,"2024-04-13",3,"2024-04-13T04:13:35.865Z","2024-04-13T04:13:40.678Z",TRUE,"pitch","abc13d26-e4c5-475e-948e-7c5da4bad3ed",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.6145,1.6015,NA,158.26,134.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Tyler Nevin strikes out swinging.",0,1,1,72,"bottom",10,"2024-04-13T04:12:17.087Z","2024-04-13T04:14:01.651Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,663527,"Tyler Nevin","/api/v1/people/663527","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,88.4,11,0.9,0.3883,6.6154,32.556,-11.7687,-5.6473,10.1292,-1.0823,3.8769,2.9001,-141.143,-2.9474,-1.3902,50.0056,5.6942,-11.3793,40.8,3.6,24,2010,215,NA,NA,NA,NA,NA,NA,FALSE,-11.2,17.9,9.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745679,"2024-04-13",2,"2024-04-13T04:13:17.087Z","2024-04-13T04:13:21.024Z",TRUE,"pitch","640ca1ef-d53b-4595-9a36-399237499266",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.6129,1.6544,NA,120.6,73.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Tyler Nevin strikes out swinging.",0,1,1,72,"bottom",10,"2024-04-13T04:12:17.087Z","2024-04-13T04:14:01.651Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,663527,"Tyler Nevin","/api/v1/people/663527","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,88.5,11,0.91,0.3864,6.644,34.839,-9.1684,-5.3904,11.3223,-0.2149,4.4174,5.7411,-142.1723,-2.1213,-1.5673,50.0043,5.761,-10.9546,44.4,2.4,24,2163,214,NA,NA,NA,NA,NA,NA,FALSE,-8.6,20.2,8.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745679,"2024-04-13",1,"2024-04-13T04:12:40.693Z","2024-04-13T04:12:45.205Z",TRUE,"pitch","f6384135-d0b5-4a40-9d38-ce13384c9cfe",2,"Foul Bunt",NA,NA,NA,NA,FALSE,"L","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"L","Foul Bunt",0,2,0,NA,NA,3.58,1.67,NA,121.91,129.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Tyler Nevin strikes out swinging.",0,1,1,72,"bottom",10,"2024-04-13T04:12:17.087Z","2024-04-13T04:14:01.651Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,663527,"Tyler Nevin","/api/v1/people/663527","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,87.2,1,0.89,0.3924,6.7547,34.0887,-13.4075,-6.6212,9.531,-0.3931,3.6658,5.2535,-140.0232,-3.4079,-1.4413,50.0027,5.7864,-13.0377,39.6,3.6,24,2120,210,NA,NA,NA,NA,NA,NA,FALSE,-13.1,16.7,10.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745679,"2024-04-13",0,"2024-04-13T04:12:17.087Z","2024-04-13T04:12:22.493Z",TRUE,"pitch","2a9f8b0a-4354-4276-9bea-1facb4e4db62",1,"Foul Bunt",NA,NA,NA,NA,FALSE,"L","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"L","Foul Bunt",0,1,0,NA,NA,3.2,1.44,NA,125.19,119.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Tyler Nevin strikes out swinging.",0,1,1,72,"bottom",10,"2024-04-13T04:12:17.087Z","2024-04-13T04:14:01.651Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,663527,"Tyler Nevin","/api/v1/people/663527","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,88.9,12,0.9,0.3875,6.695,31.04,-11.9525,-4.7474,9.9837,0.4025,3.4287,6.724,-141.1727,-4.309,-1.3894,50.0067,5.7397,-9.6201,32.4,3.6,24,2074,210,NA,NA,NA,NA,NA,NA,FALSE,-11.5,17.4,7.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
