"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717986,"2023-05-28",5,"2023-05-28T20:34:02.407Z","2023-05-28T20:34:08.445Z",TRUE,"pitch","08b87c5e-f8ff-424d-ae87-0a2278ac0c88",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,2,NA,NA,2.939,1.3469,NA,87.07,167.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Michael Conforto singles on a ground ball to right fielder Tyrone Taylor.",0,5,7,63,"top",8,"2023-05-28T20:32:10.104Z","2023-05-28T20:34:42.255Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,624424,"Michael Conforto","/api/v1/people/624424","L","Left",657265,"Peter Strzelecki","/api/v1/people/657265","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91,83.5,3,0.9,0.4135,7.2712,26.7259,-18.7544,-7.7369,7.5428,0.7851,2.6231,10.2567,-132.1835,-2.1172,-2.1304,50.0042,4.8034,-13.7686,31.2,4.8,24,2460,228,NA,NA,NA,NA,NA,NA,FALSE,-19.6,13.4,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA
717986,"2023-05-28",4,"2023-05-28T20:33:47.841Z","2023-05-28T20:33:51.721Z",TRUE,"pitch","91927bed-818c-4600-b947-886659fbd651",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,3.1319,1.4269,NA,142.63,155.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Michael Conforto singles on a ground ball to right fielder Tyrone Taylor.",0,5,7,63,"top",8,"2023-05-28T20:32:10.104Z","2023-05-28T20:34:42.255Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,624424,"Michael Conforto","/api/v1/people/624424","L","Left",657265,"Peter Strzelecki","/api/v1/people/657265","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.7,81.9,1,0.92,0.4203,6.8391,27.6548,-30.7223,-12.5338,0.8472,-0.6725,3.0881,8.2094,-130.3819,1.8891,-2.235,50.0061,4.6742,-21.5628,33.6,8.4,24,2334,245,NA,NA,NA,NA,NA,NA,FALSE,-31.9,2.2,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA
717986,"2023-05-28",3,"2023-05-28T20:33:32.803Z","2023-05-28T20:33:37.984Z",TRUE,"pitch","fecd4cbc-833a-45fd-9699-65a05ccd8c2f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.0234,1.4313,NA,166.09,141.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Michael Conforto singles on a ground ball to right fielder Tyrone Taylor.",0,5,7,63,"top",8,"2023-05-28T20:32:10.104Z","2023-05-28T20:34:42.255Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,624424,"Michael Conforto","/api/v1/people/624424","L","Left",657265,"Peter Strzelecki","/api/v1/people/657265","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,84,11,0.91,0.4095,6.8452,28.248,-17.1914,-7.7516,8.2652,-1.2879,3.5951,5.5221,-133.6604,-0.1063,-2.3714,50.0041,4.8677,-14.0556,37.2,4.8,24,2494,242,NA,NA,NA,NA,NA,NA,FALSE,-17.2,15.1,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA
717986,"2023-05-28",1,"2023-05-28T20:32:42.158Z","2023-05-28T20:32:46.978Z",TRUE,"pitch","d757e13d-b0bf-4925-8f43-a0128eb6bf13",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,2.9671,1.2907,NA,73.39,220.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Michael Conforto singles on a ground ball to right fielder Tyrone Taylor.",0,5,7,63,"top",8,"2023-05-28T20:32:10.104Z","2023-05-28T20:34:42.255Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,624424,"Michael Conforto","/api/v1/people/624424","L","Left",657265,"Peter Strzelecki","/api/v1/people/657265","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.2,76.6,14,0.91,0.4504,7.1612,25.7748,-30.66,-12.4118,1.0128,1.1442,0.6694,11.7718,-121.981,-2.7765,-2.1501,50.0021,4.4871,-18.5547,27.6,9.6,24,1611,276,NA,NA,NA,NA,NA,NA,FALSE,-37.8,1.3,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA
717986,"2023-05-28",0,"2023-05-28T20:32:27.986Z","2023-05-28T20:32:32.986Z",TRUE,"pitch","dfd2a50d-acee-4b3b-bb7b-47de1fee493a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,2.9671,1.3751,NA,138.37,206.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Michael Conforto singles on a ground ball to right fielder Tyrone Taylor.",0,5,7,63,"top",8,"2023-05-28T20:32:10.104Z","2023-05-28T20:34:42.255Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,624424,"Michael Conforto","/api/v1/people/624424","L","Left",657265,"Peter Strzelecki","/api/v1/people/657265","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.2,76.3,13,0.9,0.4536,6.7132,24.1041,-37.4727,-11.1808,-3.5862,-0.5605,1.1783,8.1359,-120.8554,-0.1858,-2.5221,50.0049,4.5543,-16.5,21.6,10.8,24,1609,284,NA,NA,NA,NA,NA,NA,FALSE,-46,-6.2,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA
717986,"2023-05-28",2,"2023-05-28T20:32:53.865Z","2023-05-28T20:33:32.803Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Michael Conforto singles on a ground ball to right fielder Tyrone Taylor.",0,5,7,63,"top",8,"2023-05-28T20:32:10.104Z","2023-05-28T20:34:42.255Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,624424,"Michael Conforto","/api/v1/people/624424","L","Left",657265,"Peter Strzelecki","/api/v1/people/657265","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA
717986,"2023-05-28",6,"2023-05-28T20:34:24.045Z","2023-05-28T20:34:32.062Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,2,624424,"/api/v1/people/624424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Michael Conforto singles on a ground ball to right fielder Tyrone Taylor.",0,5,7,63,"top",8,"2023-05-28T20:32:10.104Z","2023-05-28T20:34:42.255Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,624424,"Michael Conforto","/api/v1/people/624424","L","Left",657265,"Peter Strzelecki","/api/v1/people/657265","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA
717986,"2023-05-28",6,"2023-05-28T20:31:59.607Z","2023-05-28T20:32:04.605Z",TRUE,"pitch","35b1d6f5-9ad9-4b27-841c-b2ee50a7dde8",7,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.42,1.65,NA,145.58,155.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","J.D. Davis strikes out swinging.",0,5,7,62,"top",8,"2023-05-28T20:29:44.787Z","2023-05-28T20:32:04.605Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,605204,"J.D. Davis","/api/v1/people/605204","R","Right",657265,"Peter Strzelecki","/api/v1/people/657265","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,83.9,1,0.91,0.4096,6.387,28.984,-17.9993,-7.8776,7.8272,-0.7498,3.0874,6.1455,-133.7439,-1.8318,-2.0546,50.0006,5.0727,-14.262,34.8,4.8,24,2555,225,NA,NA,NA,NA,NA,NA,TRUE,-18.4,14,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA
717986,"2023-05-28",5,"2023-05-28T20:31:36.845Z","2023-05-28T20:31:43.241Z",TRUE,"pitch","478f1c20-3fb3-4502-b189-77d274a2b4d6",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.42,1.65,NA,115.28,169.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","J.D. Davis strikes out swinging.",0,5,7,62,"top",8,"2023-05-28T20:29:44.787Z","2023-05-28T20:32:04.605Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,605204,"J.D. Davis","/api/v1/people/605204","R","Right",657265,"Peter Strzelecki","/api/v1/people/657265","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,85.6,5,0.9,0.4042,6.5507,26.6002,-17.3265,-6.5706,7.9658,0.0451,2.5715,8.0894,-134.9926,-3.3454,-2.1226,50.0049,5.0313,-12.2513,31.2,4.8,24,2407,224,NA,NA,NA,NA,NA,NA,FALSE,-17.5,14,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA
717986,"2023-05-28",4,"2023-05-28T20:31:06.937Z","2023-05-28T20:31:13.322Z",TRUE,"pitch","57e91f13-14d4-44e8-b3af-6acc8e1a0a94",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.3035,1.477,NA,121.06,133.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","J.D. Davis strikes out swinging.",0,5,7,62,"top",8,"2023-05-28T20:29:44.787Z","2023-05-28T20:32:04.605Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,605204,"J.D. Davis","/api/v1/people/605204","R","Right",657265,"Peter Strzelecki","/api/v1/people/657265","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.4,73,11,2,0.4702,7.1728,24.3318,-27.5008,9.8935,3.4068,-0.1065,3.9115,2.6443,-116.9806,3.8072,-2.5395,50.0004,4.8572,13.5582,27.6,8.4,24,2884,80,NA,NA,NA,NA,NA,NA,FALSE,-35.2,7.6,-18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA
717986,"2023-05-28",3,"2023-05-28T20:30:48.065Z","2023-05-28T20:30:51.607Z",TRUE,"pitch","ed2ef9bf-6275-442d-8c08-52f0b9d95596",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.42,1.65,NA,122.67,187.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","J.D. Davis strikes out swinging.",0,5,7,62,"top",8,"2023-05-28T20:29:44.787Z","2023-05-28T20:32:04.605Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,605204,"J.D. Davis","/api/v1/people/605204","R","Right",657265,"Peter Strzelecki","/api/v1/people/657265","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.6,83.2,8,0.89,0.4149,6.4338,26.9194,-17.0356,-6.2005,8.5656,-0.1488,1.8859,7.347,-131.8168,-4.5948,-2.161,50.0018,4.9019,-10.9572,27.6,4.8,24,2386,231,NA,NA,NA,NA,NA,NA,FALSE,-18.5,14.8,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA
717986,"2023-05-28",2,"2023-05-28T20:30:31.035Z","2023-05-28T20:30:39.345Z",TRUE,"pitch","35ceb24a-70f3-4735-9fe9-d3ecb68175ea",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.3316,1.477,NA,169,142.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","J.D. Davis strikes out swinging.",0,5,7,62,"top",8,"2023-05-28T20:29:44.787Z","2023-05-28T20:32:04.605Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,605204,"J.D. Davis","/api/v1/people/605204","R","Right",657265,"Peter Strzelecki","/api/v1/people/657265","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.7,81.6,11,0.91,0.4206,6.6888,28.8454,-27.6086,-10.8185,2.662,-1.3643,3.5714,5.6683,-130.5033,1.7849,-2.1651,50.003,4.966,-18.5603,32.4,7.2,24,2308,236,NA,NA,NA,NA,NA,NA,FALSE,-28.7,5.5,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA
717986,"2023-05-28",1,"2023-05-28T20:30:17.254Z","2023-05-28T20:30:21.824Z",TRUE,"pitch","c98d8015-081a-4a94-87c4-4c4bdf333d1f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3035,1.5332,NA,126.04,129.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","J.D. Davis strikes out swinging.",0,5,7,62,"top",8,"2023-05-28T20:29:44.787Z","2023-05-28T20:32:04.605Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,605204,"J.D. Davis","/api/v1/people/605204","R","Right",657265,"Peter Strzelecki","/api/v1/people/657265","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,84.5,11,0.9,0.4069,7.1247,28.7346,-16.9799,-5.4637,8.2763,-0.2373,4.0413,7.1126,-134.5393,0.3173,-2.2033,50.0043,5.1236,-10.0337,26.4,3.6,24,2426,235,NA,NA,NA,NA,NA,NA,FALSE,-16.7,15.2,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA
717986,"2023-05-28",0,"2023-05-28T20:29:57.457Z","2023-05-28T20:30:01.302Z",TRUE,"pitch","440743e1-dcb1-48b1-9a7d-e480d5946dad",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.42,1.65,NA,159.04,141.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","J.D. Davis strikes out swinging.",0,5,7,62,"top",8,"2023-05-28T20:29:44.787Z","2023-05-28T20:32:04.605Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,605204,"J.D. Davis","/api/v1/people/605204","R","Right",657265,"Peter Strzelecki","/api/v1/people/657265","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,84.3,11,0.9,0.408,6.5149,28.0627,-17.6291,-4.9627,7.9622,-1.1029,3.6178,5.1317,-134.0782,-0.3628,-2.3938,50.0035,5.0092,-9.067,24,4.8,24,2514,223,NA,NA,NA,NA,NA,NA,FALSE,-17.5,14.5,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA
717986,"2023-05-28",3,"2023-05-28T20:29:24.621Z","2023-05-28T20:29:39.420Z",TRUE,"pitch","e3b658a0-ae49-45cb-8812-05b43d1426dc",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,0,NA,NA,3.43,1.59,NA,130.12,162.25,"fly_ball","hard","9",200.95,87.92,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Mike Yastrzemski flies out sharply to right fielder Tyrone Taylor.",0,5,7,61,"top",8,"2023-05-28T20:28:53.470Z","2023-05-28T20:29:39.420Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,573262,"Mike Yastrzemski","/api/v1/people/573262","L","Left",657265,"Peter Strzelecki","/api/v1/people/657265","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.8,82.8,4,0.9,0.4174,7.2281,25.0539,-19.3498,-6.5758,7.3363,-0.3441,2.8345,7.3317,-130.7513,-1.4054,-2.3173,50.0028,4.817,-11.4965,27.6,4.8,24,2400,239,101.1,24,332,NA,NA,NA,TRUE,-20.4,13.2,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA
717986,"2023-05-28",2,"2023-05-28T20:29:09.853Z","2023-05-28T20:29:13.869Z",TRUE,"pitch","cae6979d-4126-4f92-8f08-ed079f8a23ba",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.2854,1.5013,NA,137.65,140.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Mike Yastrzemski flies out sharply to right fielder Tyrone Taylor.",0,5,7,61,"top",8,"2023-05-28T20:28:53.470Z","2023-05-28T20:29:39.420Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,573262,"Mike Yastrzemski","/api/v1/people/573262","L","Left",657265,"Peter Strzelecki","/api/v1/people/657265","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.2,82.4,11,0.91,0.4177,6.3734,27.4358,-27.2999,-9.5567,2.7987,-0.5416,3.6243,8.0047,-131.0879,2.2708,-2.3916,50.0036,4.7834,-16.6508,28.8,7.2,24,2408,240,NA,NA,NA,NA,NA,NA,FALSE,-27.8,5.8,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA
