"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716760,"2023-09-02",4,"2023-09-02T22:42:32.899Z","2023-09-02T22:42:41.634Z",TRUE,"pitch","397c01e0-e878-4907-9491-bbd914994722",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.31,1.62,NA,97.78,166.5,"line_drive","medium","9",203.71,83.25,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Lineout","field_out","Alex Call lines out to right fielder Jesus Sanchez.",0,11,5,82,"bottom",9,"2023-09-02T22:41:46.791Z","2023-09-02T22:42:41.634Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,669743,"Alex Call","/api/v1/people/669743","R","Right",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,88.5,6,0.9,0.3907,6.4972,29.1757,-23.1054,-10.5985,4.5496,0.5042,2.6772,9.123,-139.7733,-3.2525,-1.4124,50.0046,5.3593,-21.1383,39.6,6,24,2346,233,97.8,22,345,NA,NA,NA,TRUE,-21.7,7.8,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716760,"2023-09-02",2,"2023-09-02T22:42:11.803Z","2023-09-02T22:42:16.627Z",TRUE,"pitch","d7cd2935-10da-4763-a324-419ea9e8ef41",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.2174,1.6716,NA,79.5,181.91,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"82","atBat","Lineout","field_out","Alex Call lines out to right fielder Jesus Sanchez.",0,11,5,82,"bottom",9,"2023-09-02T22:41:46.791Z","2023-09-02T22:42:41.634Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,669743,"Alex Call","/api/v1/people/669743","R","Right",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,88.4,14,0.9,0.391,6.3792,30.139,-22.8235,-10.8373,4.6989,0.9838,2.1062,10.2518,-139.8289,-4.952,-1.3137,50.0026,5.3883,-21.5618,39.6,6,24,2355,232,NA,NA,NA,NA,NA,NA,FALSE,-21.8,7.7,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716760,"2023-09-02",1,"2023-09-02T22:41:49.123Z","2023-09-02T22:41:53.541Z",TRUE,"pitch","becf2e44-3b3e-4b16-8a62-4e2d541d877c",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.31,1.62,NA,138.18,161.76,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"82","atBat","Lineout","field_out","Alex Call lines out to right fielder Jesus Sanchez.",0,11,5,82,"bottom",9,"2023-09-02T22:41:46.791Z","2023-09-02T22:42:41.634Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,669743,"Alex Call","/api/v1/people/669743","R","Right",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,87.6,1,0.9,0.3933,6.3277,30.9888,-23.3531,-11.5849,4.4888,-0.5557,2.8527,6.5416,-139.2187,-2.9392,-1.4297,50.0006,5.4661,-22.7585,42,7.2,24,2444,235,NA,NA,NA,NA,NA,NA,FALSE,-22.2,7.7,19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716760,"2023-09-02",0,"2023-09-02T22:41:28.272Z","2023-09-02T22:41:49.123Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",11,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"82","atBat","Lineout","field_out","Alex Call lines out to right fielder Jesus Sanchez.",0,11,5,82,"bottom",9,"2023-09-02T22:41:46.791Z","2023-09-02T22:42:41.634Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,669743,"Alex Call","/api/v1/people/669743","R","Right",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716760,"2023-09-02",3,"2023-09-02T22:42:32.960Z","2023-09-02T22:42:33.960Z",FALSE,"action",NA,NA,"Ildemaro Vargas advances to 2nd on defensive indifference.","Defensive Indiff",11,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,2,545121,"/api/v1/people/545121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d7cd2935-10da-4763-a324-419ea9e8ef41","defensive_indiff",NA,NA,NA,NA,NA,NA,"82","atBat","Lineout","field_out","Alex Call lines out to right fielder Jesus Sanchez.",0,11,5,82,"bottom",9,"2023-09-02T22:41:46.791Z","2023-09-02T22:42:41.634Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,669743,"Alex Call","/api/v1/people/669743","R","Right",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716760,"2023-09-02",3,"2023-09-02T22:40:08.444Z","2023-09-02T22:40:21.243Z",TRUE,"pitch","6c0514cd-fbcd-4f13-870a-f04e191aa804",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,1,2,NA,NA,3.26,1.49,NA,147.93,174.73,"ground_ball","medium","7",90.35,122.41,NA,NA,TRUE,NA,NA,NA,NA,NA,"81","atBat","Single","single","Ildemaro Vargas singles on a ground ball to left fielder Bryan De La Cruz. Jacob Young to 3rd.",0,11,5,81,"bottom",9,"2023-09-02T22:39:20.474Z","2023-09-02T22:40:21.243Z",TRUE,FALSE,FALSE,FALSE,33,2,1,2,545121,"Ildemaro Vargas","/api/v1/people/545121","L","Left",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.6,89,4,2,0.3885,6.4486,29.7343,-25.3799,-9.7186,3.3673,-0.8114,2.3721,5.6454,-140.6033,-3.61,-1.5751,50.0019,5.306,-19.5971,34.8,6,24,2178,237,97.5,-6,18,NA,NA,NA,FALSE,-23.5,5.6,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,545121,"Ildemaro Vargas","/api/v1/people/545121",NA,NA,NA,696285,"Jacob Young","/api/v1/people/696285"
716760,"2023-09-02",2,"2023-09-02T22:39:54.520Z","2023-09-02T22:39:58.423Z",TRUE,"pitch","3a814f33-8c47-4e23-a4ef-7a52cb6c0ee5",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.1004,1.531,NA,126.74,193.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Single","single","Ildemaro Vargas singles on a ground ball to left fielder Bryan De La Cruz. Jacob Young to 3rd.",0,11,5,81,"bottom",9,"2023-09-02T22:39:20.474Z","2023-09-02T22:40:21.243Z",TRUE,FALSE,FALSE,FALSE,33,2,1,2,545121,"Ildemaro Vargas","/api/v1/people/545121","L","Left",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,87.6,8,2,0.3955,6.4368,28.576,-25.0023,-10.5975,3.6878,-0.2554,1.6941,7.4258,-138.0959,-5.0017,-1.5921,50.0068,5.1946,-20.6279,36,7.2,24,2197,236,NA,NA,NA,NA,NA,NA,FALSE,-24.4,5.9,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716760,"2023-09-02",1,"2023-09-02T22:39:39.780Z","2023-09-02T22:39:44.617Z",TRUE,"pitch","7240f85d-9965-4ab3-96d0-3ecd46e11875",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.2174,1.4607,NA,160.73,182.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Single","single","Ildemaro Vargas singles on a ground ball to left fielder Bryan De La Cruz. Jacob Young to 3rd.",0,11,5,81,"bottom",9,"2023-09-02T22:39:20.474Z","2023-09-02T22:40:21.243Z",TRUE,FALSE,FALSE,FALSE,33,2,1,2,545121,"Ildemaro Vargas","/api/v1/people/545121","L","Left",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,88.9,13,2,0.3891,6.0751,29.513,-24.8583,-10.6079,3.6369,-1.1472,2.0975,5.0174,-140.3764,-4.2024,-1.5721,50.0016,5.2173,-21.3299,38.4,7.2,24,2264,238,NA,NA,NA,NA,NA,NA,FALSE,-23.3,6,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716760,"2023-09-02",0,"2023-09-02T22:39:24.149Z","2023-09-02T22:39:27.553Z",TRUE,"pitch","2cb6a4b4-2e20-41d0-a275-402421f5b6c3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.194,1.531,NA,134.25,210.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Single","single","Ildemaro Vargas singles on a ground ball to left fielder Bryan De La Cruz. Jacob Young to 3rd.",0,11,5,81,"bottom",9,"2023-09-02T22:39:20.474Z","2023-09-02T22:40:21.243Z",TRUE,FALSE,FALSE,FALSE,33,2,1,2,545121,"Ildemaro Vargas","/api/v1/people/545121","L","Left",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.7,83.8,13,2,0.4161,6.5035,22.6006,-22.8339,0.3713,5.3006,-0.4526,1.0397,3.3612,-130.6764,-6.1962,-1.7938,50.0052,5.1115,0.654,2.4,6,24,2531,222,NA,NA,NA,NA,NA,NA,FALSE,-24.7,8.8,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716760,"2023-09-02",2,"2023-09-02T22:38:43.313Z","2023-09-02T22:38:53.340Z",TRUE,"pitch","b8592479-565b-43b0-8ef1-28ab70dfba31",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,2,NA,NA,3.319,1.513,NA,140.37,174.03,"ground_ball","medium","8",132.53,96.32,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Single","single","Jacob Young singles on a ground ball to center fielder Garrett Hampson. Dominic Smith scores.",1,11,5,80,"bottom",9,"2023-09-02T22:38:02.477Z","2023-09-02T22:38:53.340Z",TRUE,TRUE,FALSE,FALSE,33,1,1,2,696285,"Jacob Young","/api/v1/people/696285","R","Right",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,88.2,4,0.9,0.3915,6.0637,30.8333,-26.9924,-12.0343,2.6136,-0.6131,2.3982,6.3332,-139.7659,-3.4168,-1.3421,50.0037,5.4046,-23.8638,39.6,7.2,24,2208,237,89.7,9,131,NA,NA,NA,FALSE,-25.3,4.2,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,696285,"Jacob Young","/api/v1/people/696285",NA,NA,NA,NA,NA,NA
