"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718680,"2023-04-07",4,"2023-04-07T23:00:03.887Z","2023-04-07T23:00:08.381Z",TRUE,"pitch","8a216478-facb-4a57-83f2-19310920c4e7",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,2,NA,NA,3.4228,1.6303,NA,121.26,195.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Blake Sabol called out on strikes.",0,3,1,69,"bottom",9,"2023-04-07T22:58:51.849Z","2023-04-07T23:00:08.381Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,666165,"Blake Sabol","/api/v1/people/666165","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Kansas City Royals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.2,73.9,8,0.89,0.473,6.9847,19.5694,-37.3272,9.563,-3.7857,-0.1116,1.6015,1.5519,-115.3943,-0.329,-2.0346,50.0025,5.3133,13.018,19.2,12,24,2368,61,NA,NA,NA,NA,NA,NA,TRUE,-49.9,-6.7,-17.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718680,"2023-04-07",2,"2023-04-07T22:59:34.313Z","2023-04-07T22:59:40.617Z",TRUE,"pitch","668a7b18-8193-4f83-965e-d9628d8b3b96",3,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,2,2,NA,NA,3.549,1.627,NA,81.81,217.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Blake Sabol called out on strikes.",0,3,1,69,"bottom",9,"2023-04-07T22:58:51.849Z","2023-04-07T23:00:08.381Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,666165,"Blake Sabol","/api/v1/people/666165","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.9,78.3,14,0.9,0.4438,6.8154,24.9032,-32.9653,4.1654,-0.5163,0.9231,0.8009,6.5112,-123.4763,-2.8767,-2.2905,50.0013,4.7587,6.4207,13.2,9.6,24,2385,104,NA,NA,NA,NA,NA,NA,FALSE,-39.4,-1.3,-9.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718680,"2023-04-07",1,"2023-04-07T22:59:16.183Z","2023-04-07T22:59:20.068Z",TRUE,"pitch","94ba16e2-2775-4933-b4a0-bb805662248f",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.549,1.627,NA,77.1,210.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Blake Sabol called out on strikes.",0,3,1,69,"bottom",9,"2023-04-07T22:58:51.849Z","2023-04-07T23:00:08.381Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,666165,"Blake Sabol","/api/v1/people/666165","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Kansas City Royals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.6,73.3,14,0.9,0.4745,7.1337,23.5166,-38.3909,9.0009,-4.6208,1.0468,1.0348,4.2502,-115.8463,-0.9661,-1.9861,50.001,5.1572,12.1177,18,12,24,2533,69,NA,NA,NA,NA,NA,NA,FALSE,-51.7,-8.3,-17.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718680,"2023-04-07",0,"2023-04-07T22:59:00.406Z","2023-04-07T22:59:03.781Z",TRUE,"pitch","477b10ef-38d9-4586-a31b-6c169e0080c1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4228,1.6012,NA,90.17,205.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Blake Sabol called out on strikes.",0,3,1,69,"bottom",9,"2023-04-07T22:58:51.849Z","2023-04-07T23:00:08.381Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,666165,"Blake Sabol","/api/v1/people/666165","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Kansas City Royals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.4,84.7,14,2,0.4082,7.1556,29.0759,-24.8239,-6.0821,4.0267,0.704,1.2173,8.6621,-134.1898,-5.3732,-1.7758,50.0003,5.0145,-11.0903,19.2,6,24,2090,221,NA,NA,NA,NA,NA,NA,FALSE,-25.8,6.4,9.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718680,"2023-04-07",3,"2023-04-07T22:59:50.365Z","2023-04-07T23:00:03.887Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,666165,"/api/v1/people/666165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Blake Sabol called out on strikes.",0,3,1,69,"bottom",9,"2023-04-07T22:58:51.849Z","2023-04-07T23:00:08.381Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,666165,"Blake Sabol","/api/v1/people/666165","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718680,"2023-04-07",7,"2023-04-07T22:58:24.864Z","2023-04-07T22:58:33.613Z",TRUE,"pitch","9ab25bd7-94fe-4572-a464-62ef6509430a",6,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",4,2,2,NA,NA,3.2791,1.6012,NA,119.67,214.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Walk","walk","Brandon Crawford walks.",0,3,1,68,"bottom",9,"2023-04-07T22:56:51.185Z","2023-04-07T22:58:33.613Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.8,77.8,13,0.9,0.4475,6.7626,22.66,-31.7514,4.8135,0.2734,-0.0701,0.9106,4.0948,-122.1032,-2.6629,-2.3902,50.0002,4.7307,7.3102,14.4,8.4,24,2408,106,NA,NA,NA,NA,NA,NA,FALSE,-38.5,0.1,-9.6,NA,NA,NA,NA,NA,FALSE,FALSE,543063,"Brandon Crawford","/api/v1/people/543063",592626,"Joc Pederson","/api/v1/people/592626",NA,NA,NA
718680,"2023-04-07",6,"2023-04-07T22:58:02.185Z","2023-04-07T22:58:05.660Z",TRUE,"pitch","f549b78d-5053-40d7-af48-c08836634106",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.3,1.59,NA,102.29,166.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Walk","walk","Brandon Crawford walks.",0,3,1,68,"bottom",9,"2023-04-07T22:56:51.185Z","2023-04-07T22:58:33.613Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Kansas City Royals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.6,83.9,6,2,0.4135,7.273,24.5033,-25.5085,-6.3824,3.7384,0.3859,2.6856,7.8257,-131.8041,-1.4103,-1.774,50.0037,5.0876,-11.3813,21.6,6,24,1957,209,NA,NA,NA,NA,NA,NA,FALSE,-26.3,6.7,10.1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718680,"2023-04-07",5,"2023-04-07T22:57:45.155Z","2023-04-07T22:57:48.367Z",TRUE,"pitch","392f8aef-1c06-4739-bb1b-c515c21337f6",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.164,1.3679,NA,176.56,169.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Walk","walk","Brandon Crawford walks.",0,3,1,68,"bottom",9,"2023-04-07T22:56:51.185Z","2023-04-07T22:58:33.613Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Kansas City Royals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.6,70.8,11,0.91,0.4871,6.8713,22.6389,-38.6431,9.9734,-5.0641,-1.5624,2.5776,-1.633,-112.9228,2.4594,-2.12,50.0033,5.3924,12.7405,18,13.2,24,2225,69,NA,NA,NA,NA,NA,NA,FALSE,-53.9,-8.2,-17.5,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718680,"2023-04-07",4,"2023-04-07T22:57:25.097Z","2023-04-07T22:57:29.657Z",TRUE,"pitch","57aa3a98-29c8-405b-9cf9-5033e6107242",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,2,NA,NA,3.3,1.59,NA,97.4,182.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Walk","walk","Brandon Crawford walks.",0,3,1,68,"bottom",9,"2023-04-07T22:56:51.185Z","2023-04-07T22:58:33.613Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Kansas City Royals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.5,70.9,9,0.91,0.4878,7.0994,22.8339,-37.0223,10.0053,-3.8089,0.5142,2.0809,3.2948,-112.8046,1.4131,-2.2699,50.0022,5.2134,12.7374,20.4,12,24,2488,64,NA,NA,NA,NA,NA,NA,FALSE,-52.1,-6.1,-19,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718680,"2023-04-07",3,"2023-04-07T22:57:08.179Z","2023-04-07T22:57:12.046Z",TRUE,"pitch","9093e3db-2cf0-479d-8924-4180900d0ce4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.2215,1.4846,NA,164.45,186.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Walk","walk","Brandon Crawford walks.",0,3,1,68,"bottom",9,"2023-04-07T22:56:51.185Z","2023-04-07T22:58:33.613Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83,76.2,13,0.91,0.4538,6.6423,24.079,-34.861,4.504,-1.8256,-1.2449,1.9248,1.7485,-120.822,0.3393,-2.5635,50,4.8521,6.6413,10.8,9.6,24,2435,101,NA,NA,NA,NA,NA,NA,FALSE,-42.7,-3,-8.5,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
