"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717327,"2023-07-20",6,"2023-07-20T22:16:29.500Z","2023-07-20T22:16:34.406Z",TRUE,"pitch","f20f365f-3de3-4e58-9d45-be86ae9b08de",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,2,NA,NA,3.3127,1.4876,NA,84.68,172.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Byron Buxton called out on strikes.",0,0,5,68,"top",9,"2023-07-20T22:14:15.604Z","2023-07-20T22:16:34.406Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,621439,"Byron Buxton","/api/v1/people/621439","R","Right",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.8,12,0.91,0.4035,6.5892,26.788,-19.293,-9.0197,6.887,0.8479,2.4589,14.3488,-135.2428,-1.1508,-3.3309,50.0044,4.2304,-16.8754,36,4.8,24,2597,238,NA,NA,NA,NA,NA,NA,TRUE,-19,12.5,13.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717327,"2023-07-20",5,"2023-07-20T22:16:04.595Z","2023-07-20T22:16:08.031Z",TRUE,"pitch","60a84557-e9b5-4bac-95aa-63bcfb0a6059",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.34,1.49,NA,117.3,173.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Byron Buxton called out on strikes.",0,0,5,68,"top",9,"2023-07-20T22:14:15.604Z","2023-07-20T22:16:34.406Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,621439,"Byron Buxton","/api/v1/people/621439","R","Right",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Seattle Mariners",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85,78.6,5,0.84,0.4414,6.3485,22.2856,-27.4423,1.1337,3.028,-0.0079,2.4171,8.3413,-123.616,0.8211,-3.5592,50.004,4.3665,1.7715,7.2,7.2,24,2596,87,NA,NA,NA,NA,NA,NA,FALSE,-31.7,5.9,-3.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717327,"2023-07-20",4,"2023-07-20T22:15:44.995Z","2023-07-20T22:15:48.770Z",TRUE,"pitch","1437e46e-ece3-4f0f-9295-ebe288966e1a",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.2969,1.4826,NA,53.32,214.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Byron Buxton called out on strikes.",0,0,5,68,"top",9,"2023-07-20T22:14:15.604Z","2023-07-20T22:16:34.406Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,621439,"Byron Buxton","/api/v1/people/621439","R","Right",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Seattle Mariners",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.5,78.7,14,0.88,0.4447,6.5313,21.4633,-28.1514,2.3639,2.6078,1.6706,0.8991,11.6741,-122.6061,-2.1749,-3.4357,50.0012,4.1714,3.6402,10.8,7.2,24,2388,90,NA,NA,NA,NA,NA,NA,FALSE,-33.7,4.4,-6.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717327,"2023-07-20",3,"2023-07-20T22:15:18.382Z","2023-07-20T22:15:23.550Z",TRUE,"pitch","2d0e8b87-2eec-46d5-97b1-8e5dfa9d4525",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.34,1.49,NA,140.03,155.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Byron Buxton called out on strikes.",0,0,5,68,"top",9,"2023-07-20T22:14:15.604Z","2023-07-20T22:16:34.406Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,621439,"Byron Buxton","/api/v1/people/621439","R","Right",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,86,1,0.91,0.4018,6.3819,26.5782,-16.9577,-6.4183,8.0663,-0.6042,3.0821,9.7487,-135.7236,-0.1148,-3.3903,50.0027,4.2947,-12.1087,31.2,4.8,24,2620,229,NA,NA,NA,NA,NA,NA,FALSE,-16.3,14.9,9.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717327,"2023-07-20",2,"2023-07-20T22:15:01.378Z","2023-07-20T22:15:05.033Z",TRUE,"pitch","c49512c7-54f6-41c6-9a75-4f2a56053599",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3393,1.6044,NA,53.35,200.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Byron Buxton called out on strikes.",0,0,5,68,"top",9,"2023-07-20T22:14:15.604Z","2023-07-20T22:16:34.406Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,621439,"Byron Buxton","/api/v1/people/621439","R","Right",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Seattle Mariners",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.7,79,14,0.88,0.4427,6.4039,21.0009,-23.3109,4.6781,5.6956,1.6699,1.4319,10.8042,-123.0216,-2.2247,-3.3604,50.0003,4.2941,7.2751,20.4,6,24,2471,76,NA,NA,NA,NA,NA,NA,FALSE,-27.7,10.1,-10.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717327,"2023-07-20",0,"2023-07-20T22:14:24.605Z","2023-07-20T22:14:27.605Z",TRUE,"pitch","92f8e96c-a9c3-4ffc-ae28-89633954ba3a",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.34,1.49,NA,75.65,193.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Byron Buxton called out on strikes.",0,0,5,68,"top",9,"2023-07-20T22:14:15.604Z","2023-07-20T22:16:34.406Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,621439,"Byron Buxton","/api/v1/people/621439","R","Right",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Seattle Mariners",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.7,78.5,14,0.86,0.4435,6.3263,22.2548,-22.9009,3.2733,5.9888,1.0849,1.6859,9.9918,-123.0493,-1.6912,-3.4379,50,4.3045,5.0661,15.6,6,24,2539,78,NA,NA,NA,NA,NA,NA,FALSE,-27.2,10.7,-8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717327,"2023-07-20",1,"2023-07-20T22:14:41.150Z","2023-07-20T22:15:01.378Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,2,621439,"/api/v1/people/621439",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Byron Buxton called out on strikes.",0,0,5,68,"top",9,"2023-07-20T22:14:15.604Z","2023-07-20T22:16:34.406Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,621439,"Byron Buxton","/api/v1/people/621439","R","Right",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717327,"2023-07-20",2,"2023-07-20T22:13:45.750Z","2023-07-20T22:13:53.224Z",TRUE,"pitch","2970017a-4041-4fe0-9d84-d732f06dd2e6",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.78,1.88,NA,132.36,163.44,"ground_ball","medium","3",151.51,170.34,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Forceout","force_out","Matt Wallner grounds into a force out, first baseman Ty France to shortstop J. P. Crawford. Donovan Solano out at 2nd. Matt Wallner to 1st.",0,0,5,67,"top",9,"2023-07-20T22:12:58.659Z","2023-07-20T22:13:53.224Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,670242,"Matt Wallner","/api/v1/people/670242","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Seattle Mariners","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.9,4,0.91,0.4029,6.3145,25.9898,-20.5457,-6.8013,6.1956,-0.4029,2.7903,10.6923,-135.2833,-0.2928,-3.4999,50.0035,4.3244,-12.7682,27.6,4.8,24,2469,239,89.5,-35,5,NA,NA,NA,TRUE,-19.9,11.4,10.3,NA,NA,NA,NA,NA,TRUE,TRUE,670242,"Matt Wallner","/api/v1/people/670242",NA,NA,NA,NA,NA,NA
717327,"2023-07-20",1,"2023-07-20T22:13:25.587Z","2023-07-20T22:13:28.936Z",TRUE,"pitch","9e0c6f3d-da44-4041-a1c6-c04734a459e1",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.78,1.88,NA,149.49,151.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Forceout","force_out","Matt Wallner grounds into a force out, first baseman Ty France to shortstop J. P. Crawford. Donovan Solano out at 2nd. Matt Wallner to 1st.",0,0,5,67,"top",9,"2023-07-20T22:12:58.659Z","2023-07-20T22:13:53.224Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,670242,"Matt Wallner","/api/v1/people/670242","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,84.8,11,0.91,0.408,6.4834,24.6376,-18.9616,-6.6555,7.2159,-0.8524,3.2451,9.3589,-133.4709,0.8533,-3.5152,50.0052,4.2717,-12.1923,28.8,4.8,24,2510,242,NA,NA,NA,NA,NA,NA,FALSE,-18.6,13.4,10.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717327,"2023-07-20",0,"2023-07-20T22:13:08.788Z","2023-07-20T22:13:12.474Z",TRUE,"pitch","50b7303e-3d34-4443-92ec-e652c6b38bd0",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.9088,1.8723,NA,112.02,141.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Forceout","force_out","Matt Wallner grounds into a force out, first baseman Ty France to shortstop J. P. Crawford. Donovan Solano out at 2nd. Matt Wallner to 1st.",0,0,5,67,"top",9,"2023-07-20T22:12:58.659Z","2023-07-20T22:13:53.224Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,670242,"Matt Wallner","/api/v1/people/670242","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84.9,2,0.91,0.4071,6.4601,26.0353,-21.4759,-6.4399,5.8188,0.1306,3.6091,11.388,-133.9895,2.014,-3.3172,50.0002,4.3722,-11.8359,24,4.8,24,2500,236,NA,NA,NA,NA,NA,NA,FALSE,-20.8,11.2,9.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
