"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
716737,"2023-09-03",1,"2023-09-03T21:11:52.322Z","2023-09-03T21:11:56.777Z",TRUE,"pitch","4fdd96e1-d190-497e-ae42-0a86329359ac",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4288,1.5356,NA,128.51,178.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Royce Lewis singles on a sharp line drive to left fielder Travis Jankowski. Jordan Luplow scores. Jorge Polanco to 2nd.",1,5,5,73,"top",8,"2023-09-03T21:11:49.927Z","2023-09-03T21:13:35.385Z",TRUE,TRUE,FALSE,FALSE,70,1,2,1,668904,"Royce Lewis","/api/v1/people/668904","R","Right",600917,"José Leclerc","/api/v1/people/600917","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,88.7,4,1,0.3898,5.986,29.884,-16.8479,-8.8698,7.655,-0.3021,2.2244,5.81,-140.1851,-6.6854,-1.2426,50.006,5.7285,-17.7643,42,4.8,24,2298,208,NA,NA,NA,NA,NA,NA,FALSE,-16.6,12.7,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,593871,"Jorge Polanco","/api/v1/people/593871",NA,NA,NA,NA,NA,NA
716737,"2023-09-03",0,"2023-09-03T21:10:40.840Z","2023-09-03T21:11:52.322Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Royce Lewis singles on a sharp line drive to left fielder Travis Jankowski. Jordan Luplow scores. Jorge Polanco to 2nd.",1,5,5,73,"top",8,"2023-09-03T21:11:49.927Z","2023-09-03T21:13:35.385Z",TRUE,TRUE,FALSE,FALSE,70,1,2,1,668904,"Royce Lewis","/api/v1/people/668904","R","Right",600917,"José Leclerc","/api/v1/people/600917","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,593871,"Jorge Polanco","/api/v1/people/593871",NA,NA,NA,NA,NA,NA
716737,"2023-09-03",6,"2023-09-03T21:10:20.152Z","2023-09-03T21:10:27.121Z",TRUE,"pitch","0b829ee5-7661-4486-b5a8-42e8f0399ee7",6,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",4,2,1,NA,NA,3.2854,1.6355,NA,125.92,224.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Walk","walk","Jorge Polanco walks.",0,4,5,72,"top",8,"2023-09-03T21:07:49.690Z","2023-09-03T21:10:27.121Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",600917,"José Leclerc","/api/v1/people/600917","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.4,83.9,13,0.88,0.415,5.7359,25.0465,-21.1487,-8.6922,6.2335,-0.2339,0.5134,5.4685,-131.4338,-8.8186,-1.2008,50.0009,5.4534,-15.3698,32.4,6,24,2044,209,NA,NA,NA,NA,NA,NA,FALSE,-23.5,9.7,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656669,"Jordan Luplow","/api/v1/people/656669",NA,NA,NA,593871,"Jorge Polanco","/api/v1/people/593871"
716737,"2023-09-03",5,"2023-09-03T21:09:55.918Z","2023-09-03T21:10:02.372Z",TRUE,"pitch","c1d97ed8-a61a-4b8e-8572-03ba8a0be827",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.3388,1.5556,NA,103.61,211.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Walk","walk","Jorge Polanco walks.",0,4,5,72,"top",8,"2023-09-03T21:07:49.690Z","2023-09-03T21:10:27.121Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",600917,"José Leclerc","/api/v1/people/600917","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.2,79.4,14,2,0.4392,5.8607,21.7666,-23.9546,3.0008,5.1997,0.3513,1.0097,2.9477,-124.0849,-6.3669,-1.2361,50.002,5.5691,4.7395,12,6,24,2513,96,NA,NA,NA,NA,NA,NA,FALSE,-28.8,8.4,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656669,"Jordan Luplow","/api/v1/people/656669",NA,NA,NA,NA,NA,NA
716737,"2023-09-03",4,"2023-09-03T21:09:33.247Z","2023-09-03T21:09:37.711Z",TRUE,"pitch","1ff536fe-27b7-448a-864d-1a48fbcc48e7",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,3.419,1.5822,NA,114.18,192.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Walk","walk","Jorge Polanco walks.",0,4,5,72,"top",8,"2023-09-03T21:07:49.690Z","2023-09-03T21:10:27.121Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",600917,"José Leclerc","/api/v1/people/600917","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.1,82.4,8,0.9,0.4209,5.706,24.7192,-20.8307,-8.1056,6.5985,0.0741,1.726,5.514,-129.6766,-6.1003,-1.0167,50.003,5.6763,-13.9352,30,6,24,2102,206,NA,NA,NA,NA,NA,NA,FALSE,-23.3,10.9,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656669,"Jordan Luplow","/api/v1/people/656669",NA,NA,NA,NA,NA,NA
716737,"2023-09-03",3,"2023-09-03T21:09:06.101Z","2023-09-03T21:09:11.112Z",TRUE,"pitch","64bf74ce-7ccc-471e-9abe-9ae385577d8f",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,1,NA,NA,3.34,1.61,NA,87.6,160.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Walk","walk","Jorge Polanco walks.",0,4,5,72,"top",8,"2023-09-03T21:07:49.690Z","2023-09-03T21:10:27.121Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",600917,"José Leclerc","/api/v1/people/600917","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.6,84.2,3,0.86,0.4101,5.6139,27.9661,-22.6901,0.7641,5.2464,0.7712,2.9155,4.9845,-133.4325,-3.5819,-1.2183,50.0044,5.9049,1.3812,6,4.8,24,2578,180,NA,NA,NA,NA,NA,NA,FALSE,-23.5,9,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656669,"Jordan Luplow","/api/v1/people/656669",NA,NA,NA,NA,NA,NA
716737,"2023-09-03",2,"2023-09-03T21:08:40.096Z","2023-09-03T21:08:44.686Z",TRUE,"pitch","3d44fd5e-d17a-4716-a450-bc20726c848e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.2854,1.5822,NA,157.97,187.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Walk","walk","Jorge Polanco walks.",0,4,5,72,"top",8,"2023-09-03T21:07:49.690Z","2023-09-03T21:10:27.121Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",600917,"José Leclerc","/api/v1/people/600917","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.4,77.7,13,0.9,0.4481,5.4946,20.7236,-27.2829,3.0242,3.2194,-1.0747,1.9082,0.3834,-121.5917,-3.4359,-1.6273,50.0006,5.6715,4.5908,9.6,7.2,24,2395,90,NA,NA,NA,NA,NA,NA,FALSE,-33.4,5.4,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656669,"Jordan Luplow","/api/v1/people/656669",NA,NA,NA,NA,NA,NA
716737,"2023-09-03",0,"2023-09-03T21:08:09.853Z","2023-09-03T21:08:19.098Z",TRUE,"pitch","24bd78fb-0cf1-44c9-acfb-28464f143253",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4457,1.5556,NA,85.73,211.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Walk","walk","Jorge Polanco walks.",0,4,5,72,"top",8,"2023-09-03T21:07:49.690Z","2023-09-03T21:10:27.121Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",600917,"José Leclerc","/api/v1/people/600917","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.2,77.6,14,0.89,0.447,5.873,23.7573,-19.5743,1.509,8.2785,0.8204,0.9943,4.3569,-122.4537,-6.8619,-1.1764,50.0006,5.5026,2.2947,8.4,6,24,2452,99,NA,NA,NA,NA,NA,NA,FALSE,-25,13.7,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656669,"Jordan Luplow","/api/v1/people/656669",NA,NA,NA,NA,NA,NA
716737,"2023-09-03",1,"2023-09-03T21:08:29.150Z","2023-09-03T21:08:40.096Z",FALSE,"action",NA,NA,"Passed ball by catcher Jonah Heim. Jordan Luplow to 2nd.","Passed Ball",4,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,1,656669,"/api/v1/people/656669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24bd78fb-0cf1-44c9-acfb-28464f143253","passed_ball",NA,NA,NA,NA,NA,NA,"72","atBat","Walk","walk","Jorge Polanco walks.",0,4,5,72,"top",8,"2023-09-03T21:07:49.690Z","2023-09-03T21:10:27.121Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",600917,"José Leclerc","/api/v1/people/600917","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656669,"Jordan Luplow","/api/v1/people/656669",NA,NA,NA,NA,NA,NA
716737,"2023-09-03",6,"2023-09-03T21:07:33.288Z","2023-09-03T21:07:44.166Z",TRUE,"pitch","8ae6f1a7-a63d-4654-a1f2-d63f8113283b",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.2554,1.5422,NA,91.8,213.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Jordan Luplow walks.",0,4,5,71,"top",8,"2023-09-03T21:05:40.656Z","2023-09-03T21:07:44.166Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,656669,"Jordan Luplow","/api/v1/people/656669","R","Right",600917,"José Leclerc","/api/v1/people/600917","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.7,77.7,14,2,0.4455,5.7133,25.9343,-27.8712,2.2201,2.8149,0.6612,0.9279,5.1661,-123.2416,-5.2369,-1.7559,50.0042,5.4527,3.3923,8.4,7.2,24,2590,92,NA,NA,NA,NA,NA,NA,FALSE,-34.3,4.1,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656669,"Jordan Luplow","/api/v1/people/656669",NA,NA,NA,656669,"Jordan Luplow","/api/v1/people/656669"
716737,"2023-09-03",4,"2023-09-03T21:07:01.867Z","2023-09-03T21:07:08.304Z",TRUE,"pitch","c8fa102e-99aa-40d5-aae3-c1eeceae881a",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.2821,1.5689,NA,152.43,122.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Jordan Luplow walks.",0,4,5,71,"top",8,"2023-09-03T21:05:40.656Z","2023-09-03T21:07:44.166Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,656669,"Jordan Luplow","/api/v1/people/656669","R","Right",600917,"José Leclerc","/api/v1/people/600917","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.2,11,0.92,0.3935,5.5369,31.5332,-12.4495,-1.948,10.0543,-0.9295,4.3086,2.3607,-139.2506,-2.3285,-1.5355,50.0063,5.9803,-3.8231,14.4,2.4,24,2561,202,NA,NA,NA,NA,NA,NA,FALSE,-12,17.9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656669,"Jordan Luplow","/api/v1/people/656669",NA,NA,NA,NA,NA,NA
716737,"2023-09-03",3,"2023-09-03T21:06:43.477Z","2023-09-03T21:06:48.089Z",TRUE,"pitch","817af776-1841-4537-b0f0-bf1686581fd3",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3355,1.5689,NA,52.83,210.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Jordan Luplow walks.",0,4,5,71,"top",8,"2023-09-03T21:05:40.656Z","2023-09-03T21:07:44.166Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,656669,"Jordan Luplow","/api/v1/people/656669","R","Right",600917,"José Leclerc","/api/v1/people/600917","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.8,78.4,14,2,0.4433,5.5702,23.7409,-24.8705,2.568,4.7202,1.6835,1.0422,6.4482,-123.392,-5.5561,-1.2936,50.0045,5.4093,3.9726,10.8,7.2,24,2545,108,NA,NA,NA,NA,NA,NA,FALSE,-30.4,7.6,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656669,"Jordan Luplow","/api/v1/people/656669",NA,NA,NA,NA,NA,NA
716737,"2023-09-03",2,"2023-09-03T21:06:25.748Z","2023-09-03T21:06:30.487Z",TRUE,"pitch","30c779f8-86fc-4e08-b683-ca952dbf1fa7",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.31,1.57,NA,131.12,167.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Jordan Luplow walks.",0,4,5,71,"top",8,"2023-09-03T21:05:40.656Z","2023-09-03T21:07:44.166Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,656669,"Jordan Luplow","/api/v1/people/656669","R","Right",600917,"José Leclerc","/api/v1/people/600917","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.5,4,2,0.393,5.8172,32.0765,-11.3897,-3.8924,10.5716,-0.3705,2.6288,4.3018,-139.4948,-6.5363,-1.4287,50.0044,5.7573,-7.6537,27.6,2.4,24,2571,210,NA,NA,NA,NA,NA,NA,FALSE,-11.9,17.9,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656669,"Jordan Luplow","/api/v1/people/656669",NA,NA,NA,NA,NA,NA
716737,"2023-09-03",1,"2023-09-03T21:06:03.556Z","2023-09-03T21:06:08.792Z",TRUE,"pitch","1b8663df-29bf-4f07-8c39-de6f284de081",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.31,1.57,NA,115.37,187.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Jordan Luplow walks.",0,4,5,71,"top",8,"2023-09-03T21:05:40.656Z","2023-09-03T21:07:44.166Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,656669,"Jordan Luplow","/api/v1/people/656669","R","Right",600917,"José Leclerc","/api/v1/people/600917","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.5,82.7,8,0.9,0.4192,5.4968,26.0753,-26.3993,1.6867,3.3333,0.0428,1.897,3.2893,-130.3944,-4.7296,-1.4515,50.0005,5.7135,2.9185,7.2,6,24,2551,175,NA,NA,NA,NA,NA,NA,FALSE,-28.7,5.3,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656669,"Jordan Luplow","/api/v1/people/656669",NA,NA,NA,NA,NA,NA
716737,"2023-09-03",0,"2023-09-03T21:05:49.383Z","2023-09-03T21:05:53.497Z",TRUE,"pitch","af87ad8e-29c0-485c-bf14-e23949da5550",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2007,1.5144,NA,106.87,200.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Jordan Luplow walks.",0,4,5,71,"top",8,"2023-09-03T21:05:40.656Z","2023-09-03T21:07:44.166Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,656669,"Jordan Luplow","/api/v1/people/656669","R","Right",600917,"José Leclerc","/api/v1/people/600917","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.5,77.2,8,0.9,0.4498,5.7936,22.6214,-22.146,2.5042,6.668,0.2656,1.4001,3.7012,-121.5139,-5.3611,-1.5994,50.0018,5.5456,3.7635,10.8,6,24,2457,91,NA,NA,NA,NA,NA,NA,FALSE,-28,11.2,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656669,"Jordan Luplow","/api/v1/people/656669",NA,NA,NA,NA,NA,NA
716737,"2023-09-03",5,"2023-09-03T21:07:13.209Z","2023-09-03T21:07:33.288Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,1,656669,"/api/v1/people/656669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Jordan Luplow walks.",0,4,5,71,"top",8,"2023-09-03T21:05:40.656Z","2023-09-03T21:07:44.166Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,656669,"Jordan Luplow","/api/v1/people/656669","R","Right",600917,"José Leclerc","/api/v1/people/600917","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656669,"Jordan Luplow","/api/v1/people/656669",NA,NA,NA,NA,NA,NA
