"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746563,"2024-05-09",0,"2024-05-09T21:28:56.624Z","2024-05-09T21:29:05.407Z",TRUE,"pitch","23552654-cded-4fc8-a3e8-6051c3127780",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.43,1.59,NA,111.01,194.28,"ground_ball","medium","2",128.19,196.67,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Groundout","field_out","Tyler Fitzgerald grounds out, catcher Elias Díaz to first baseman Elehuris Montero.",0,1,9,73,"top",9,"2024-05-09T21:28:43.729Z","2024-05-09T21:29:05.407Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,666149,"Tyler Fitzgerald","/api/v1/people/666149","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Colorado Rockies","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.1,83.1,8,0.9,0.4192,6.2724,22.7281,-21.9176,7.2584,5.9042,0.157,1.6482,-3.8416,-129.8124,-6.5185,0.6996,50.0014,5.8184,12.6027,27.6,6,24,2157,128,NA,NA,NA,NA,NA,NA,TRUE,-24.2,9.7,-12.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746563,"2024-05-09",3,"2024-05-09T21:28:28.485Z","2024-05-09T21:28:31.752Z",TRUE,"pitch","93a98522-0e80-46e3-a0f4-71e02d5610f0",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.49,1.7,NA,151.6,169.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Blake Sabol strikes out swinging.",0,1,9,72,"top",9,"2024-05-09T21:27:24.682Z","2024-05-09T21:28:31.752Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666165,"Blake Sabol","/api/v1/people/666165","L","Left",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Colorado Rockies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.6,13,0.92,0.3946,6.7174,28.6122,-13.8776,3.6417,9.3631,-0.9077,2.5783,-5.3697,-138.3778,-6.1128,0.5779,50.0056,5.7325,7.119,21.6,3.6,24,2280,148,NA,NA,NA,NA,NA,NA,TRUE,-14,16,-5.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746563,"2024-05-09",2,"2024-05-09T21:28:10.276Z","2024-05-09T21:28:15.565Z",TRUE,"pitch","65e757fb-d47b-4a3b-85e8-c647bacb6f2d",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,2,1,NA,NA,3.49,1.7,NA,128.72,170.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Blake Sabol strikes out swinging.",0,1,9,72,"top",9,"2024-05-09T21:27:24.682Z","2024-05-09T21:28:31.752Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666165,"Blake Sabol","/api/v1/people/666165","L","Left",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.6,4,0.91,0.3945,6.7046,28.3881,-12.7304,4.5696,9.9415,-0.3074,2.5272,-3.9906,-138.3733,-6.5295,0.5537,50.0051,5.756,8.9389,30,3.6,24,2183,149,NA,NA,NA,NA,NA,NA,FALSE,-13.1,16.9,-7.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746563,"2024-05-09",1,"2024-05-09T21:27:52.627Z","2024-05-09T21:27:55.933Z",TRUE,"pitch","3adddba9-7870-4f04-b574-8ff0861c235d",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.49,1.7,NA,143.53,170.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Blake Sabol strikes out swinging.",0,1,9,72,"top",9,"2024-05-09T21:27:24.682Z","2024-05-09T21:28:31.752Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666165,"Blake Sabol","/api/v1/people/666165","L","Left",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,87.1,4,0.91,0.3979,6.5688,26.8148,-15.2888,3.1582,8.7762,-0.6961,2.5185,-4.4982,-137.0052,-6.1959,0.5475,50.0051,5.8324,6.0783,18,3.6,24,2348,151,NA,NA,NA,NA,NA,NA,FALSE,-15.6,15,-4.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746563,"2024-05-09",0,"2024-05-09T21:27:40.165Z","2024-05-09T21:27:44.872Z",TRUE,"pitch","a27c9bb2-6dd0-4113-8b33-e62c6a5b8890",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4667,1.7043,NA,155.84,199.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Blake Sabol strikes out swinging.",0,1,9,72,"top",9,"2024-05-09T21:27:24.682Z","2024-05-09T21:28:31.752Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666165,"Blake Sabol","/api/v1/people/666165","L","Left",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,87.1,13,0.9,0.3979,6.5917,27.9738,-15.3542,3.7948,8.7466,-1.0189,1.4722,-5.5215,-137.2234,-8.826,0.5185,50.0033,5.7577,7.2983,20.4,3.6,24,2307,149,NA,NA,NA,NA,NA,NA,FALSE,-16.2,14.3,-5.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746563,"2024-05-09",3,"2024-05-09T21:27:10.911Z","2024-05-09T21:27:14.923Z",TRUE,"pitch","d7c46ec2-d32d-4e45-9d84-e445fa16e8ec",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.47,1.68,NA,110.11,144.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Austin Slater strikes out swinging.",0,1,9,71,"top",9,"2024-05-09T21:26:10.187Z","2024-05-09T21:27:14.923Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,596103,"Austin Slater","/api/v1/people/596103","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Colorado Rockies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,87.2,2,0.91,0.3953,6.5991,29.0971,-15.2724,4.1008,8.6821,0.1807,3.4749,-2.7207,-138.2318,-3.92,0.6419,50.0021,5.9281,7.9828,25.2,3.6,24,2247,149,NA,NA,NA,NA,NA,NA,TRUE,-15,15.1,-7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746563,"2024-05-09",2,"2024-05-09T21:26:54.029Z","2024-05-09T21:26:58.033Z",TRUE,"pitch","09dcd8f0-6768-493f-bdc8-af84c7b0023b",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.47,1.68,NA,99.85,187.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Austin Slater strikes out swinging.",0,1,9,71,"top",9,"2024-05-09T21:26:10.187Z","2024-05-09T21:27:14.923Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,596103,"Austin Slater","/api/v1/people/596103","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Colorado Rockies","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.8,81.9,9,0.91,0.4256,6.2266,22.5397,-24.9866,9.4384,4.2683,0.45,1.9049,-4.1743,-127.9441,-5.317,0.8626,50.0029,5.9296,15.8919,30,7.2,24,2099,129,NA,NA,NA,NA,NA,NA,FALSE,-28.1,7,-16.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746563,"2024-05-09",1,"2024-05-09T21:26:33.431Z","2024-05-09T21:26:44.568Z",TRUE,"pitch","9cb52cb5-1b36-40f5-9dc8-40ac6c57ec2c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4159,1.6259,NA,185.07,137.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Austin Slater strikes out swinging.",0,1,9,71,"top",9,"2024-05-09T21:26:10.187Z","2024-05-09T21:27:14.923Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,596103,"Austin Slater","/api/v1/people/596103","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,86.4,11,0.87,0.4016,6.7531,24.4759,-15.941,4.2547,8.5814,-1.7857,3.7385,-7.5259,-135.4406,-2.8667,0.4533,50.0054,5.9006,8.0517,22.8,3.6,24,2305,148,NA,NA,NA,NA,NA,NA,FALSE,-15.8,15.2,-6.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746563,"2024-05-09",0,"2024-05-09T21:26:17.086Z","2024-05-09T21:26:22.369Z",TRUE,"pitch","891a6367-3999-4742-957d-ba29c931c577",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.47,1.68,NA,145.56,164.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Austin Slater strikes out swinging.",0,1,9,71,"top",9,"2024-05-09T21:26:10.187Z","2024-05-09T21:27:14.923Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,596103,"Austin Slater","/api/v1/people/596103","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,85.8,4,0.86,0.4044,6.5161,24.953,-16.6794,3.5045,8.3089,-0.7492,2.7446,-4.7664,-134.6352,-5.5118,0.5761,50.0015,5.9704,6.5343,18,3.6,24,2257,148,NA,NA,NA,NA,NA,NA,FALSE,-17.3,14.3,-5.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746563,"2024-05-09",3,"2024-05-09T21:24:04.410Z","2024-05-09T21:24:07.834Z",TRUE,"pitch","a9b3b444-4ad1-453d-9451-184a277bc6a7",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.18,1.45,NA,115.47,142.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Ezequiel Tovar strikes out swinging.",0,1,9,70,"bottom",8,"2024-05-09T21:23:00.442Z","2024-05-09T21:24:07.834Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,86.7,12,0.89,0.3995,5.7701,26.2092,-25.2756,7.3971,3.6099,0.0402,3.5686,-6.2757,-136.4207,-0.945,1.3943,50.0022,5.6405,14.1309,26.4,6,24,2061,130,NA,NA,NA,NA,NA,NA,TRUE,-24.2,6.6,-12.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
