"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717552,"2023-07-01",4,"2023-07-01T02:35:26.554Z","2023-07-01T02:35:35.089Z",TRUE,"pitch","c9afde4d-561e-4117-90f6-e906ad665a7e",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.27,1.48,NA,90.46,178.36,"ground_ball","medium","5",105.39,166.62,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Grounded Into DP","grounded_into_double_play","Eric Haase grounds into a double play, third baseman Ryan McMahon to second baseman Harold Castro to first baseman C. J. Cron. Zack Short out at 2nd. Eric Haase out at 1st.",0,5,8,72,"top",9,"2023-07-01T02:33:31.811Z","2023-07-01T02:35:35.089Z",TRUE,FALSE,FALSE,TRUE,24,1,2,3,606992,"Eric Haase","/api/v1/people/606992","R","Right",572955,"Pierce Johnson","/api/v1/people/572955","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Colorado Rockies","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",85.6,79.7,6,2,0.4374,6.0203,22.6933,-36.2116,3.6368,-2.5354,0.6962,2.2379,3.8342,-124.7255,-2.335,-1.3279,50.0047,6.1434,5.7877,9.6,9.6,24,2835,34,78.9,-22,7,NA,NA,NA,TRUE,-41.8,-4.9,-7.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717552,"2023-07-01",3,"2023-07-01T02:35:01.184Z","2023-07-01T02:35:06.418Z",TRUE,"pitch","6fcc1a77-750f-47ab-9f1f-225e3975673a",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.27,1.48,NA,103.93,138.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Grounded Into DP","grounded_into_double_play","Eric Haase grounds into a double play, third baseman Ryan McMahon to second baseman Harold Castro to first baseman C. J. Cron. Zack Short out at 2nd. Eric Haase out at 1st.",0,5,8,72,"top",9,"2023-07-01T02:33:31.811Z","2023-07-01T02:35:35.089Z",TRUE,FALSE,FALSE,TRUE,24,1,2,3,606992,"Eric Haase","/api/v1/people/606992","R","Right",572955,"Pierce Johnson","/api/v1/people/572955","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,89.2,12,0.9,0.3882,6.1458,27.4907,-14.3604,-5.0855,8.8081,0.3429,3.7025,7.1286,-140.3222,-3.4994,-1.553,50.0047,5.8829,-10.288,31.2,3.6,24,2267,219,NA,NA,NA,NA,NA,NA,FALSE,-13.6,15.6,8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717552,"2023-07-01",2,"2023-07-01T02:34:37.384Z","2023-07-01T02:34:42.244Z",TRUE,"pitch","b571363e-1282-4868-8d6d-21ea0aa59bac",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,2,1,NA,NA,3.27,1.48,NA,78.51,157.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Grounded Into DP","grounded_into_double_play","Eric Haase grounds into a double play, third baseman Ryan McMahon to second baseman Harold Castro to first baseman C. J. Cron. Zack Short out at 2nd. Eric Haase out at 1st.",0,5,8,72,"top",9,"2023-07-01T02:33:31.811Z","2023-07-01T02:35:35.089Z",TRUE,FALSE,FALSE,TRUE,24,1,2,3,606992,"Eric Haase","/api/v1/people/606992","R","Right",572955,"Pierce Johnson","/api/v1/people/572955","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,88.6,12,0.89,0.3912,6.1431,27.0937,-14.38,-3.2637,8.9292,1.0099,3.0268,7.9383,-139.2727,-5.206,-1.4353,50.0005,5.849,-6.503,18,3.6,24,2201,219,NA,NA,NA,NA,NA,NA,FALSE,-14,15.5,4.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717552,"2023-07-01",1,"2023-07-01T02:34:10.652Z","2023-07-01T02:34:15.766Z",TRUE,"pitch","dfccf0a3-6d8b-4873-8769-2fd1f701f3ba",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.27,1.48,NA,101.06,184.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Grounded Into DP","grounded_into_double_play","Eric Haase grounds into a double play, third baseman Ryan McMahon to second baseman Harold Castro to first baseman C. J. Cron. Zack Short out at 2nd. Eric Haase out at 1st.",0,5,8,72,"top",9,"2023-07-01T02:33:31.811Z","2023-07-01T02:35:35.089Z",TRUE,FALSE,FALSE,TRUE,24,1,2,3,606992,"Eric Haase","/api/v1/people/606992","R","Right",572955,"Pierce Johnson","/api/v1/people/572955","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Colorado Rockies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,82.9,9,2,0.4217,5.9957,22.4964,-33.9948,2.6046,-1.0654,0.4182,2.0084,4.997,-129.0503,-2.8518,-1.8685,50,5.7013,4.4672,8.4,8.4,24,2924,49,NA,NA,NA,NA,NA,NA,FALSE,-36.6,-2.3,-5.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717552,"2023-07-01",0,"2023-07-01T02:33:52.973Z","2023-07-01T02:33:58.617Z",TRUE,"pitch","f6977b40-6b78-4824-a2e0-bf2d4f982f6f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1054,1.4559,NA,98.44,133.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Grounded Into DP","grounded_into_double_play","Eric Haase grounds into a double play, third baseman Ryan McMahon to second baseman Harold Castro to first baseman C. J. Cron. Zack Short out at 2nd. Eric Haase out at 1st.",0,5,8,72,"top",9,"2023-07-01T02:33:31.811Z","2023-07-01T02:35:35.089Z",TRUE,FALSE,FALSE,TRUE,24,1,2,3,606992,"Eric Haase","/api/v1/people/606992","R","Right",572955,"Pierce Johnson","/api/v1/people/572955","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,89.2,12,0.89,0.3886,6.1017,26.7504,-18.7825,-5.1608,6.6298,0.4869,3.9019,7.4834,-140.0811,-2.282,-1.5285,50.0034,5.9329,-10.4263,25.2,4.8,24,2011,224,NA,NA,NA,NA,NA,NA,FALSE,-17.3,11.9,8.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717552,"2023-07-01",3,"2023-07-01T02:33:17.078Z","2023-07-01T02:33:28.430Z",TRUE,"pitch","778f6ec5-4cfd-4b55-82c9-0d7b011ea4cb",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,1,NA,NA,3.14,1.47,NA,95.94,161.3,"line_drive","medium","8",131.63,71.04,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Single","single","Zack Short singles on a line drive to center fielder Brenton Doyle.",0,5,8,71,"top",9,"2023-07-01T02:32:09.130Z","2023-07-01T02:33:28.430Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,670097,"Zack Short","/api/v1/people/670097","R","Right",572955,"Pierce Johnson","/api/v1/people/572955","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Colorado Rockies","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,80.6,3,2,0.4333,6.1378,21.3501,-35.5315,3.112,-2.0671,0.5525,2.8697,4.3018,-125.5987,-1.0943,-1.5756,50.0026,6.1568,5.056,9.6,8.4,24,2705,54,97.8,14,250,NA,NA,NA,FALSE,-40,-3.7,-6.5,NA,NA,NA,NA,NA,FALSE,TRUE,670097,"Zack Short","/api/v1/people/670097",NA,NA,NA,NA,NA,NA
717552,"2023-07-01",2,"2023-07-01T02:32:52.994Z","2023-07-01T02:33:00.100Z",TRUE,"pitch","5d7aa4f1-d162-4bc0-ae4c-57a15cae9a4d",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.14,1.47,NA,99.58,163.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Single","single","Zack Short singles on a line drive to center fielder Brenton Doyle.",0,5,8,71,"top",9,"2023-07-01T02:32:09.130Z","2023-07-01T02:33:28.430Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,670097,"Zack Short","/api/v1/people/670097","R","Right",572955,"Pierce Johnson","/api/v1/people/572955","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,89.1,3,0.89,0.3905,6.0277,25.3147,-18.4147,-4.583,6.8743,0.4569,2.8051,7.2915,-139.1884,-5.0691,-1.5772,50.0026,5.8337,-9.1741,22.8,4.8,24,2163,220,NA,NA,NA,NA,NA,NA,FALSE,-17.6,11.8,7.2,NA,NA,NA,NA,NA,FALSE,TRUE,670097,"Zack Short","/api/v1/people/670097",NA,NA,NA,NA,NA,NA
717552,"2023-07-01",1,"2023-07-01T02:32:38.206Z","2023-07-01T02:32:43.341Z",TRUE,"pitch","3230879e-bcef-432d-839c-d842706ff61a",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.1054,1.4086,NA,124.46,152.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Single","single","Zack Short singles on a line drive to center fielder Brenton Doyle.",0,5,8,71,"top",9,"2023-07-01T02:32:09.130Z","2023-07-01T02:33:28.430Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,670097,"Zack Short","/api/v1/people/670097","R","Right",572955,"Pierce Johnson","/api/v1/people/572955","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Colorado Rockies","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",86.3,80.8,2,2,0.432,6.0971,20.7489,-35.1685,3.7939,-1.8334,-0.1956,3.2082,2.3474,-125.8277,-0.465,-1.6273,50.0013,6.1969,6.2038,10.8,8.4,24,2867,50,NA,NA,NA,NA,NA,NA,FALSE,-39.2,-3.2,-7.3,NA,NA,NA,NA,NA,FALSE,TRUE,670097,"Zack Short","/api/v1/people/670097",NA,NA,NA,NA,NA,NA
717552,"2023-07-01",0,"2023-07-01T02:32:21.442Z","2023-07-01T02:32:26.453Z",TRUE,"pitch","f969a2bf-a17c-4507-935a-5988eafed91b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1054,1.4323,NA,87.31,177.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Single","single","Zack Short singles on a line drive to center fielder Brenton Doyle.",0,5,8,71,"top",9,"2023-07-01T02:32:09.130Z","2023-07-01T02:33:28.430Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,670097,"Zack Short","/api/v1/people/670097","R","Right",572955,"Pierce Johnson","/api/v1/people/572955","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Colorado Rockies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.2,83.7,6,2,0.418,5.9786,21.8349,-32.7482,2.6481,-0.3295,0.7789,2.2514,5.8879,-129.9988,-2.7036,-1.8406,50.0024,5.7387,4.6271,9.6,7.2,24,2638,68,NA,NA,NA,NA,NA,NA,FALSE,-34.7,-1,-5.9,NA,NA,NA,NA,NA,FALSE,TRUE,670097,"Zack Short","/api/v1/people/670097",NA,NA,NA,NA,NA,NA
717552,"2023-07-01",6,"2023-07-01T02:31:52.237Z","2023-07-01T02:31:58.743Z",TRUE,"pitch","6f33c152-dbf7-4e37-8a2d-f3aacc835fba",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,0,NA,NA,2.9923,1.4606,NA,131.6,150.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Zach McKinstry called out on strikes.",0,5,8,70,"top",9,"2023-07-01T02:30:06.057Z","2023-07-01T02:31:58.743Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",572955,"Pierce Johnson","/api/v1/people/572955","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Colorado Rockies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.6,81.1,11,2,0.4305,6.0006,21.1712,-37.5114,1.7332,-3.2367,-0.3831,3.2659,2.9914,-126.3241,0.1865,-1.7993,50.005,6.1605,2.8547,4.8,9.6,24,2684,37,NA,NA,NA,NA,NA,NA,TRUE,-41.4,-5.6,-3.7,NA,NA,NA,NA,NA,TRUE,TRUE,670097,"Zack Short","/api/v1/people/670097",NA,NA,NA,NA,NA,NA
