"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
745683,"2024-03-31",0,"2024-03-31T21:50:04.233Z","2024-03-31T21:50:13.205Z",TRUE,"pitch","1a2a3415-70ea-41e9-8c26-acc292843900",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.53,1.74,NA,115.17,184.9,"fly_ball","medium","8",114.38,92.72,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Flyout","field_out","JJ Bleday flies out to center fielder Ramón Laureano.",0,0,3,53,"bottom",7,"2024-03-31T21:49:43.842Z","2024-03-31T21:50:13.205Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,668709,"JJ Bleday","/api/v1/people/668709","L","Left",683769,"Hunter Gaddis","/api/v1/people/683769","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,80.7,8,0.85,0.4284,6.8088,27.6296,-27.319,0.8771,2.9317,0.0481,1.9957,6.1313,-128.0999,-4.7383,-2.4949,50.0012,6.0173,1.4487,4.8,7.2,24,2203,151,87.6,45,269,NA,NA,NA,TRUE,-31,4.4,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745683,"2024-03-31",3,"2024-03-31T21:49:29.286Z","2024-03-31T21:49:33.870Z",TRUE,"pitch","7df3feda-ea0b-4a55-8144-7b9d5196cf93",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.21,1.57,NA,63.94,186.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Esteury Ruiz strikes out swinging.",0,0,3,52,"bottom",7,"2024-03-31T21:48:17.388Z","2024-03-31T21:49:33.870Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,665923,"Esteury Ruiz","/api/v1/people/665923","R","Right",683769,"Hunter Gaddis","/api/v1/people/683769","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90,82.8,14,0.81,0.4189,7.087,27.6841,-24.8394,2.2789,4.235,1.392,1.9404,8.1921,-130.7707,-6.0728,-2.0776,50,6.1569,3.9448,12,6,24,2343,156,NA,NA,NA,NA,NA,NA,TRUE,-27.4,6.5,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,669397,"Nick Allen","/api/v1/people/669397",NA,NA,NA,NA
745683,"2024-03-31",2,"2024-03-31T21:49:08.938Z","2024-03-31T21:49:13.878Z",TRUE,"pitch","13107cf7-f5a7-4527-b8ad-ee726312064a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.393,1.5086,NA,146.78,142.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Esteury Ruiz strikes out swinging.",0,0,3,52,"bottom",7,"2024-03-31T21:48:17.388Z","2024-03-31T21:49:33.870Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,665923,"Esteury Ruiz","/api/v1/people/665923","R","Right",683769,"Hunter Gaddis","/api/v1/people/683769","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,89.4,11,0.92,0.3864,7.1976,29.4241,-11.2037,-5.2962,10.2814,-0.7812,3.5662,6.6047,-141.2746,-5.3416,-2.4512,50.0042,6.1889,-10.8045,37.2,3.6,24,2172,205,NA,NA,NA,NA,NA,NA,FALSE,-11,17.9,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745683,"2024-03-31",1,"2024-03-31T21:48:44.269Z","2024-03-31T21:48:48.013Z",TRUE,"pitch","88511b7a-68db-4ca8-9d9e-0ddf4955fc9e",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.21,1.57,NA,102.1,164.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Esteury Ruiz strikes out swinging.",0,0,3,52,"bottom",7,"2024-03-31T21:48:17.388Z","2024-03-31T21:49:33.870Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,665923,"Esteury Ruiz","/api/v1/people/665923","R","Right",683769,"Hunter Gaddis","/api/v1/people/683769","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,89.6,3,0.91,0.3855,7.0829,30.5803,-10.7834,-5.9255,10.4501,0.391,2.7421,9.6139,-141.7508,-7.5513,-2.2654,50.0043,6.1189,-12.1318,39.6,3.6,24,2241,204,NA,NA,NA,NA,NA,NA,FALSE,-11,17.6,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745683,"2024-03-31",0,"2024-03-31T21:48:26.640Z","2024-03-31T21:48:31.052Z",TRUE,"pitch","6f34c1e5-6e45-4b31-9a16-19d4141e574a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4209,1.5644,NA,93.58,184.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Esteury Ruiz strikes out swinging.",0,0,3,52,"bottom",7,"2024-03-31T21:48:17.388Z","2024-03-31T21:49:33.870Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,665923,"Esteury Ruiz","/api/v1/people/665923","R","Right",683769,"Hunter Gaddis","/api/v1/people/683769","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,88.2,9,0.91,0.3911,7.1276,31.5646,-10.7347,-5.2194,10.7927,0.6145,2.0048,9.6606,-140.0324,-9.2286,-2.2017,50.0025,6.0451,-10.3686,32.4,3.6,24,2114,209,NA,NA,NA,NA,NA,NA,FALSE,-11.8,17.8,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745683,"2024-03-31",3,"2024-03-31T21:47:36.536Z","2024-03-31T21:47:48.459Z",TRUE,"pitch","99fc072b-a74b-46cf-a9df-57bf1e117289",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,1,1,NA,NA,3.01,1.42,NA,102.43,179.84,"fly_ball","medium","6",71.25,135.8,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Double","double","Nick Allen doubles (2) on a fly ball to shortstop Gabriel Arias.",0,0,3,51,"bottom",7,"2024-03-31T21:46:47.782Z","2024-03-31T21:47:48.459Z",TRUE,FALSE,FALSE,FALSE,34,2,1,1,669397,"Nick Allen","/api/v1/people/669397","R","Right",683769,"Hunter Gaddis","/api/v1/people/683769","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89,81.5,6,0.76,0.4239,6.9,27.9769,-25.2276,0.9306,4.1123,0.3823,2.1828,6.7648,-129.406,-5.0402,-2.3909,50.004,6.0979,1.5713,6,6,24,2384,148,68.2,42,210,NA,NA,NA,FALSE,-28.2,6.5,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,669397,"Nick Allen","/api/v1/people/669397",NA,NA,NA,NA
745683,"2024-03-31",2,"2024-03-31T21:47:22.539Z","2024-03-31T21:47:26.934Z",TRUE,"pitch","8dd31f94-8a35-4640-88b8-e14287ba7b57",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.0099,1.3969,NA,109.5,176.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Double","double","Nick Allen doubles (2) on a fly ball to shortstop Gabriel Arias.",0,0,3,51,"bottom",7,"2024-03-31T21:46:47.782Z","2024-03-31T21:47:48.459Z",TRUE,FALSE,FALSE,FALSE,34,2,1,1,669397,"Nick Allen","/api/v1/people/669397","R","Right",683769,"Hunter Gaddis","/api/v1/people/683769","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,81.2,5,0.83,0.4268,6.8414,26.2295,-26.0833,1.0189,3.6506,0.1967,2.3127,6.6465,-128.2658,-4.4641,-2.5592,50.0023,6.1065,1.6992,6,6,24,2317,125,NA,NA,NA,NA,NA,NA,FALSE,-29.3,5.9,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745683,"2024-03-31",1,"2024-03-31T21:47:06.704Z","2024-03-31T21:47:11.061Z",TRUE,"pitch","a1add51b-cc86-4599-9bc7-992eca4a4cfd",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.0014,1.3969,NA,71.2,172.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Double","double","Nick Allen doubles (2) on a fly ball to shortstop Gabriel Arias.",0,0,3,51,"bottom",7,"2024-03-31T21:46:47.782Z","2024-03-31T21:47:48.459Z",TRUE,FALSE,FALSE,FALSE,34,2,1,1,669397,"Nick Allen","/api/v1/people/669397","R","Right",683769,"Hunter Gaddis","/api/v1/people/683769","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.5,82.3,12,0.72,0.4212,6.8708,27.0164,-26.5915,-0.1082,3.2614,1.2016,2.4565,8.9382,-130.0021,-4.1861,-2.2659,50.0046,6.1038,-0.185,3.6,6,24,2312,147,NA,NA,NA,NA,NA,NA,FALSE,-29,5.2,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745683,"2024-03-31",0,"2024-03-31T21:46:51.283Z","2024-03-31T21:46:55.982Z",TRUE,"pitch","8fce5d7f-408e-4960-a9fd-1fd8711b6f88",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,2.9453,1.2571,NA,102.29,199.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Double","double","Nick Allen doubles (2) on a fly ball to shortstop Gabriel Arias.",0,0,3,51,"bottom",7,"2024-03-31T21:46:47.782Z","2024-03-31T21:47:48.459Z",TRUE,FALSE,FALSE,FALSE,34,2,1,1,669397,"Nick Allen","/api/v1/people/669397","R","Right",683769,"Hunter Gaddis","/api/v1/people/683769","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,89.3,9,0.91,0.3879,7.5948,29.8439,-10.6719,-7.9763,10.6302,0.3858,1.4417,10.6745,-140.813,-10.639,-2.4053,50.0024,5.9441,-16.1329,46.8,3.6,24,2262,210,NA,NA,NA,NA,NA,NA,FALSE,-11.8,17.3,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745683,"2024-03-31",3,"2024-03-31T21:46:24.893Z","2024-03-31T21:46:30.072Z",TRUE,"pitch","5b86eae7-7838-47e4-bc84-281e992af0e3",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.57,1.69,NA,93.35,165.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Lawrence Butler strikes out swinging.",0,0,3,50,"bottom",7,"2024-03-31T21:45:54.860Z","2024-03-31T21:46:30.072Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",683769,"Hunter Gaddis","/api/v1/people/683769","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.2,6,0.91,0.3943,6.8933,32.5591,-10.7363,-5.4831,10.9819,0.6206,2.7086,9.7631,-139.1441,-7.3895,-2.2285,50.0015,6.118,-10.7031,34.8,3.6,24,2277,206,NA,NA,NA,NA,NA,NA,TRUE,-11.6,18.4,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745683,"2024-03-31",2,"2024-03-31T21:46:11.007Z","2024-03-31T21:46:15.295Z",TRUE,"pitch","1f8c9d12-c89d-4c11-b5bd-6b8ff4e3f0d4",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.6168,1.6761,NA,127.21,168.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Lawrence Butler strikes out swinging.",0,0,3,50,"bottom",7,"2024-03-31T21:45:54.860Z","2024-03-31T21:46:30.072Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",683769,"Hunter Gaddis","/api/v1/people/683769","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.6,5,0.91,0.3936,6.8122,30.3262,-11.0941,-5.0929,10.7399,-0.2678,2.6164,7.7157,-139.0212,-7.2539,-2.4138,50.0057,5.9911,-9.9995,33.6,3.6,24,2234,210,NA,NA,NA,NA,NA,NA,FALSE,-11.8,18.1,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745683,"2024-03-31",1,"2024-03-31T21:45:57.003Z","2024-03-31T21:46:01.479Z",TRUE,"pitch","d9cfbb31-6e6b-4549-b0a3-4de6883d2169",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5699,1.6761,NA,131.86,178.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Lawrence Butler strikes out swinging.",0,0,3,50,"bottom",7,"2024-03-31T21:45:54.860Z","2024-03-31T21:46:30.072Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",683769,"Hunter Gaddis","/api/v1/people/683769","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,80.3,7,0.81,0.4288,7.2123,29.0532,-26.2262,0.8396,3.6049,-0.3899,2.2401,5.393,-128.244,-4.2886,-2.638,50.0014,6.0045,1.3826,4.8,7.2,24,2268,148,NA,NA,NA,NA,NA,NA,FALSE,-29.8,5.6,-2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745683,"2024-03-31",0,"2024-03-31T21:45:06.570Z","2024-03-31T21:45:57.003Z",FALSE,"action",NA,NA,"Pitching Change: Hunter Gaddis replaces Tim Herrin.","Pitching Substitution",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,683769,"/api/v1/people/683769",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"50","atBat","Strikeout","strikeout","Lawrence Butler strikes out swinging.",0,0,3,50,"bottom",7,"2024-03-31T21:45:54.860Z","2024-03-31T21:46:30.072Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",683769,"Hunter Gaddis","/api/v1/people/683769","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745683,"2024-03-31",7,"2024-03-31T21:43:27.045Z","2024-03-31T21:43:37.597Z",TRUE,"pitch","02ad82e2-f4f0-4f93-b7ab-78bd4a8facfe",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.41,1.55,NA,120.74,168.6,"popup","medium","4",146.19,139.71,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Pop Out","field_out","Bo Naylor pops out to second baseman Zack Gelof.",0,0,3,49,"top",7,"2024-03-31T21:41:18.236Z","2024-03-31T21:43:37.597Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,666310,"Bo Naylor","/api/v1/people/666310","L","Left",621112,"Paul Blackburn","/api/v1/people/621112","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,85.3,5,0.91,0.4054,6.4738,27.5364,-14.2753,-2.2115,9.666,-0.0982,2.5993,5.3154,-134.7899,-5.9651,-1.8028,50.0044,5.8378,-4.0964,10.8,3.6,24,2225,192,95.3,65,159,NA,NA,NA,TRUE,-15.2,16.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745683,"2024-03-31",6,"2024-03-31T21:43:07.885Z","2024-03-31T21:43:13.210Z",TRUE,"pitch","d3e36a76-e445-4e5e-a063-5e28a7ff99d1",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.4099,1.5365,NA,147.4,125.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Pop Out","field_out","Bo Naylor pops out to second baseman Zack Gelof.",0,0,3,49,"top",7,"2024-03-31T21:41:18.236Z","2024-03-31T21:43:37.597Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,666310,"Bo Naylor","/api/v1/people/666310","L","Left",621112,"Paul Blackburn","/api/v1/people/621112","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,85.1,11,0.91,0.4049,6.4497,27.7152,-14.997,-1.8308,9.254,-0.7976,4.2076,4.0869,-134.978,-1.8613,-2.0894,50.0039,5.955,-3.3992,9.6,3.6,24,2192,199,NA,NA,NA,NA,NA,NA,FALSE,-15,16.6,2.5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745683,"2024-03-31",4,"2024-03-31T21:42:22.793Z","2024-03-31T21:42:26.799Z",TRUE,"pitch","388bd74e-59ba-42aa-9f9d-8f72535270de",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.41,1.55,NA,104.93,185.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Pop Out","field_out","Bo Naylor pops out to second baseman Zack Gelof.",0,0,3,49,"top",7,"2024-03-31T21:41:18.236Z","2024-03-31T21:43:37.597Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,666310,"Bo Naylor","/api/v1/people/666310","L","Left",621112,"Paul Blackburn","/api/v1/people/621112","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.4,75.3,9,0.84,0.4589,6.3207,25.93,-31.1436,8.9827,0.7186,0.3168,1.9751,3.2286,-119.9345,-2.2882,-2.2188,50.0055,5.7539,12.921,22.8,9.6,24,2651,48,NA,NA,NA,NA,NA,NA,FALSE,-39.7,1,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
