"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
716885,"2023-08-23",1,"2023-08-23T19:47:21.332Z","2023-08-23T19:47:25.111Z",TRUE,"pitch","57313fa5-2c50-4a27-8740-b67e4028fff7",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.5,1.64,NA,153.4,198.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Dansby Swanson flies out sharply to center fielder Parker Meadows.",0,4,4,56,"top",8,"2023-08-23T19:46:49.460Z","2023-08-23T19:47:55.406Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,87.2,13,0.84,0.3971,6.1729,28.9876,-19.5516,-7.6922,6.5465,-0.9549,1.4995,3.9712,-137.6384,-7.562,-1.4127,50.0059,5.5944,-14.8422,33.6,4.8,24,2444,202,NA,NA,NA,NA,NA,NA,FALSE,-19.9,10.6,13.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716885,"2023-08-23",0,"2023-08-23T19:47:04.359Z","2023-08-23T19:47:08.717Z",TRUE,"pitch","b80467b5-e864-4c8d-8534-3474fe073abf",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5008,1.6184,NA,112.43,194.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Dansby Swanson flies out sharply to center fielder Parker Meadows.",0,4,4,56,"top",8,"2023-08-23T19:46:49.460Z","2023-08-23T19:47:55.406Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",689225,"Beau Brieske","/api/v1/people/689225","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,89.3,8,0.84,0.3886,6.2485,28.4337,-16.9623,-4.6227,7.5399,0.1198,1.6499,5.781,-140.3452,-7.9715,-1.3554,50.0031,5.6085,-9.3257,24,3.6,24,2428,203,NA,NA,NA,NA,NA,NA,FALSE,-16.8,12.4,7.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716885,"2023-08-23",5,"2023-08-23T19:44:40.064Z","2023-08-23T19:44:47.650Z",TRUE,"pitch","55eb3cda-5e97-4c96-9422-a42212d6524e",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.47,1.66,NA,120.48,170.35,"ground_ball","soft","1",124.45,185.83,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Akil Baddoo grounds out softly, pitcher Julian Merryweather to first baseman Jeimer Candelario.",0,4,4,55,"bottom",7,"2023-08-23T19:44:00.050Z","2023-08-23T19:44:47.650Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Chicago Cubs",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,80.9,5,0.91,0.4302,6.2742,23.9215,-37.9831,0.776,-3.5337,-0.0912,2.5345,3.5138,-126.9156,-1.324,-1.5896,50.0019,6.0652,1.2756,2.4,9.6,24,2379,19,50.9,-73,2,NA,NA,NA,TRUE,-42.2,-6.5,-2.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716885,"2023-08-23",4,"2023-08-23T19:44:19.067Z","2023-08-23T19:44:23.513Z",TRUE,"pitch","64528f4e-ab8b-44c0-bab1-c01b319b45da",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.3822,1.6826,NA,110.34,192.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Akil Baddoo grounds out softly, pitcher Julian Merryweather to first baseman Jeimer Candelario.",0,4,4,55,"bottom",7,"2023-08-23T19:44:00.050Z","2023-08-23T19:44:47.650Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Chicago Cubs",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,80.2,8,0.89,0.4343,6.084,24.4151,-37.4494,1.4221,-3.2709,0.1747,1.715,3.9485,-125.8817,-3.2288,-1.596,50.004,6.0316,2.2924,4.8,9.6,24,2431,35,NA,NA,NA,NA,NA,NA,FALSE,-42.8,-6.4,-3.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716885,"2023-08-23",3,"2023-08-23T19:44:02.344Z","2023-08-23T19:44:09.163Z",TRUE,"pitch","724a2006-85ff-44ec-9ad6-64d6e7c1736a",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.47,1.66,NA,120.88,192.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Akil Baddoo grounds out softly, pitcher Julian Merryweather to first baseman Jeimer Candelario.",0,4,4,55,"bottom",7,"2023-08-23T19:44:00.050Z","2023-08-23T19:44:47.650Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Chicago Cubs",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,81.7,8,0.9,0.4283,6.2505,21.7805,-36.4383,0.9106,-2.5612,-0.1019,1.7006,3.7003,-127.0584,-3.6371,-1.6852,50.0054,5.9946,1.5142,3.6,8.4,24,2199,320,NA,NA,NA,NA,NA,NA,FALSE,-40.6,-5.2,-2.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716885,"2023-08-23",0,"2023-08-23T19:40:47.755Z","2023-08-23T19:41:25.356Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Akil Baddoo grounds out softly, pitcher Julian Merryweather to first baseman Jeimer Candelario.",0,4,4,55,"bottom",7,"2023-08-23T19:44:00.050Z","2023-08-23T19:44:47.650Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716885,"2023-08-23",1,"2023-08-23T19:41:25.356Z","2023-08-23T19:42:03.186Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Akil Baddoo grounds out softly, pitcher Julian Merryweather to first baseman Jeimer Candelario.",0,4,4,55,"bottom",7,"2023-08-23T19:44:00.050Z","2023-08-23T19:44:47.650Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716885,"2023-08-23",2,"2023-08-23T19:42:03.186Z","2023-08-23T19:44:02.344Z",FALSE,"action",NA,NA,"Pitching Change: Julian Merryweather replaces Michael Rucker.","Pitching Substitution",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,657240,"/api/v1/people/657240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"55","atBat","Groundout","field_out","Akil Baddoo grounds out softly, pitcher Julian Merryweather to first baseman Jeimer Candelario.",0,4,4,55,"bottom",7,"2023-08-23T19:44:00.050Z","2023-08-23T19:44:47.650Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716885,"2023-08-23",4,"2023-08-23T19:40:13.402Z","2023-08-23T19:40:18.137Z",TRUE,"pitch","6564fe0f-b514-46ac-b342-57e02112c328",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,2,NA,NA,3.3565,1.5705,NA,92.24,203.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Jake Rogers walks. Zach McKinstry to 2nd.",0,4,4,54,"bottom",7,"2023-08-23T19:39:19.889Z","2023-08-23T19:40:18.137Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,668670,"Jake Rogers","/api/v1/people/668670","R","Right",621074,"Michael Rucker","/api/v1/people/621074","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.1,14,0.81,0.4002,6.6171,31.5104,-16.9498,-4.6989,8.0335,0.6496,1.3169,8.5202,-137.0808,-6.9974,-1.8943,50.0011,5.0684,-8.9038,20.4,4.8,24,2282,216,NA,NA,NA,NA,NA,NA,FALSE,-17.8,13.2,6.6,NA,NA,NA,NA,NA,FALSE,FALSE,656716,"Zach McKinstry","/api/v1/people/656716",NA,NA,NA,668670,"Jake Rogers","/api/v1/people/668670"
716885,"2023-08-23",3,"2023-08-23T19:39:56.046Z","2023-08-23T19:40:01.592Z",TRUE,"pitch","14e0ef52-f1c1-48a7-a83c-8603c49cd65e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.3122,1.5043,NA,117.05,139.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Jake Rogers walks. Zach McKinstry to 2nd.",0,4,4,54,"bottom",7,"2023-08-23T19:39:19.889Z","2023-08-23T19:40:18.137Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,668670,"Jake Rogers","/api/v1/people/668670","R","Right",621074,"Michael Rucker","/api/v1/people/621074","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Chicago Cubs",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,79.2,11,0.9,0.4378,6.4828,22.8185,-34.9362,1.4174,-1.7421,-0.0013,3.6628,4.9421,-124.6652,2.8878,-2.1857,50.0007,5.3552,2.2504,4.8,8.4,24,2474,61,NA,NA,NA,NA,NA,NA,FALSE,-39.4,-2.3,-3.6,NA,NA,NA,NA,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716885,"2023-08-23",2,"2023-08-23T19:39:38.304Z","2023-08-23T19:39:44.892Z",TRUE,"pitch","cad7cc9c-5034-416b-aaba-4603a29710ad",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4007,1.5484,NA,79.62,170.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Jake Rogers walks. Zach McKinstry to 2nd.",0,4,4,54,"bottom",7,"2023-08-23T19:39:19.889Z","2023-08-23T19:40:18.137Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,668670,"Jake Rogers","/api/v1/people/668670","R","Right",621074,"Michael Rucker","/api/v1/people/621074","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Chicago Cubs",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,81.6,12,2,0.4262,6.3474,23.2202,-29.1783,0.6828,1.7853,0.9807,2.5366,7.5071,-127.9061,-1.0131,-2.0656,50.004,5.1998,1.1437,4.8,7.2,24,2449,60,NA,NA,NA,NA,NA,NA,FALSE,-31.8,3.2,-2.8,NA,NA,NA,NA,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716885,"2023-08-23",1,"2023-08-23T19:39:22.278Z","2023-08-23T19:39:29.163Z",TRUE,"pitch","253fa63e-debc-4201-acaa-a56d09e6fec8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4007,1.5484,NA,104.89,139.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Jake Rogers walks. Zach McKinstry to 2nd.",0,4,4,54,"bottom",7,"2023-08-23T19:39:19.889Z","2023-08-23T19:40:18.137Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,668670,"Jake Rogers","/api/v1/people/668670","R","Right",621074,"Michael Rucker","/api/v1/people/621074","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.5,12,0.89,0.3973,6.4295,31.3524,-16.9664,-3.3314,7.9023,0.3177,3.6829,7.1397,-137.9918,-1.545,-1.8729,50.0005,5.3957,-6.4101,15.6,3.6,24,2192,213,NA,NA,NA,NA,NA,NA,FALSE,-16.3,14.2,4.6,NA,NA,NA,NA,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716885,"2023-08-23",0,"2023-08-23T19:38:56.352Z","2023-08-23T19:39:01.182Z",FALSE,"pickoff","1acbcadf-caa7-4196-8ade-03040d99147a",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Jake Rogers walks. Zach McKinstry to 2nd.",0,4,4,54,"bottom",7,"2023-08-23T19:39:19.889Z","2023-08-23T19:40:18.137Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,668670,"Jake Rogers","/api/v1/people/668670","R","Right",621074,"Michael Rucker","/api/v1/people/621074","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716885,"2023-08-23",2,"2023-08-23T19:38:26.430Z","2023-08-23T19:38:37.237Z",TRUE,"pitch","b971aa5b-f35b-4dcc-b6e3-2c2e7e516533",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.1,1.48,NA,110.51,190.06,"line_drive","medium","8",118.03,68.2,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Lineout","field_out","Andy Ibanez lines out to center fielder Cody Bellinger.",0,4,4,53,"bottom",7,"2023-08-23T19:37:34.064Z","2023-08-23T19:38:37.237Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,628451,"Andy Ibáñez","/api/v1/people/628451","R","Right",621074,"Michael Rucker","/api/v1/people/621074","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Chicago Cubs","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,78.4,8,0.91,0.4436,6.3679,22.8457,-36.9158,0.707,-3.0699,0.1703,1.8045,5.2584,-123.1368,-0.9033,-2.0784,50.0011,5.2802,1.092,3.6,9.6,24,2448,53,99.9,17,327,NA,NA,NA,TRUE,-43.6,-5.5,-2.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,656716,"Zach McKinstry","/api/v1/people/656716"
716885,"2023-08-23",1,"2023-08-23T19:38:02.120Z","2023-08-23T19:38:10.372Z",TRUE,"pitch","3bfeecd0-f317-4f76-868a-6437719a7172",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.1,1.48,NA,107.93,174.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Lineout","field_out","Andy Ibanez lines out to center fielder Cody Bellinger.",0,4,4,53,"bottom",7,"2023-08-23T19:37:34.064Z","2023-08-23T19:38:37.237Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,628451,"Andy Ibáñez","/api/v1/people/628451","R","Right",621074,"Michael Rucker","/api/v1/people/621074","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Chicago Cubs","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.9,79.8,5,0.88,0.4359,6.4067,22.3053,-31.5836,0.6792,0.3655,0.2378,2.3748,5.7851,-125.0692,-0.5653,-2.1815,50.0008,5.1664,1.0883,3.6,8.4,24,2432,80,NA,NA,NA,NA,NA,NA,FALSE,-35.9,0.7,-2.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716885,"2023-08-23",0,"2023-08-23T19:37:44.959Z","2023-08-23T19:37:51.289Z",TRUE,"pitch","e7a97588-4895-4c4c-918f-06bfd1196b8f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.0564,1.4584,NA,196.05,154.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Lineout","field_out","Andy Ibanez lines out to center fielder Cody Bellinger.",0,4,4,53,"bottom",7,"2023-08-23T19:37:34.064Z","2023-08-23T19:38:37.237Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,628451,"Andy Ibáñez","/api/v1/people/628451","R","Right",621074,"Michael Rucker","/api/v1/people/621074","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Chicago Cubs","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,87,11,0.98,0.3963,6.3621,29.7468,-24.8365,-9.3383,3.7946,-2.0738,3.1294,3.5686,-138.016,-1.2719,-2.1676,50.0066,5.2635,-18.0804,34.8,6,24,1994,212,NA,NA,NA,NA,NA,NA,FALSE,-23.5,6.8,16.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716885,"2023-08-23",6,"2023-08-23T19:37:19.574Z","2023-08-23T19:37:24.300Z",TRUE,"pitch","691db687-2ff0-4ad1-a9c8-a38a3e7fbb7a",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.1358,1.5264,NA,143.86,130.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Walk","walk","Zach McKinstry walks.",0,4,4,52,"bottom",7,"2023-08-23T19:35:24.234Z","2023-08-23T19:37:24.300Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",621074,"Michael Rucker","/api/v1/people/621074","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Chicago Cubs","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.6,11,0.92,0.4014,6.438,29.968,-15.0293,-1.4817,9.0884,-0.7046,4.014,3.9049,-136.4554,-0.993,-1.9615,50.0004,5.4179,-2.7951,7.2,3.6,24,2191,214,NA,NA,NA,NA,NA,NA,FALSE,-14.6,16.4,1.9,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,656716,"Zach McKinstry","/api/v1/people/656716"
