"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
718636,"2023-04-10",3,"2023-04-11T01:38:57.137Z","2023-04-11T01:39:09.071Z",TRUE,"pitch","0cc12d81-ab72-4f59-8537-6a4ead385b39",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,0,NA,NA,3.51,1.55,NA,100.39,180.59,"line_drive","medium","9",207.44,108.12,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Wil Myers singles on a line drive to right fielder Ronald Acuna Jr.",0,1,3,66,"top",9,"2023-04-11T01:38:39.711Z","2023-04-11T01:39:09.071Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,571976,"Wil Myers","/api/v1/people/571976","R","Right",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.7,9,0.9,0.3928,6.4922,31.352,-11.9991,4.0826,10.2457,0.4359,2.1551,-6.1396,-139.4454,-7.706,2.1357,50.0068,5.7463,8.0427,26.4,3.6,24,2366,142,92.7,13,237,NA,NA,NA,FALSE,-12.7,17.2,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,571976,"Wil Myers","/api/v1/people/571976",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",2,"2023-04-11T01:38:42.048Z","2023-04-11T01:38:46.218Z",TRUE,"pitch","c3021db5-cba5-4587-b9df-8ac37d3bd261",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.315,1.6063,NA,174.11,153.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Wil Myers singles on a line drive to right fielder Ronald Acuna Jr.",0,1,3,66,"top",9,"2023-04-11T01:38:39.711Z","2023-04-11T01:39:09.071Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,571976,"Wil Myers","/api/v1/people/571976","R","Right",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Atlanta Braves",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.2,83.2,11,0.9,0.4169,6.5396,26.779,-27.9886,-3.0595,2.3889,-1.4982,3.1653,-8.685,-131.2018,-1.8425,2.2472,50.0009,5.9549,-5.3509,14.4,7.2,24,2470,192,NA,NA,NA,NA,NA,NA,FALSE,-29.4,4.2,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,571976,"Wil Myers","/api/v1/people/571976",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",0,"2023-04-11T01:37:07.657Z","2023-04-11T01:37:07.699Z",FALSE,"action",NA,NA,"Marcell Ozuna remains in the game as the designated hitter.","Defensive Switch",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,542303,"/api/v1/people/542303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"10","Designated Hitter","Hitter","DH","601","66","atBat","Single","single","Wil Myers singles on a line drive to right fielder Ronald Acuna Jr.",0,1,3,66,"top",9,"2023-04-11T01:38:39.711Z","2023-04-11T01:39:09.071Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,571976,"Wil Myers","/api/v1/people/571976","R","Right",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,592696,"/api/v1/people/592696",NA,NA,NA,NA,NA,FALSE,TRUE,571976,"Wil Myers","/api/v1/people/571976",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",1,"2023-04-11T01:37:07.699Z","2023-04-11T01:38:42.048Z",FALSE,"action",NA,NA,"Pitching Change: A. J. Minter replaces Nick Anderson.","Pitching Substitution",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,621345,"/api/v1/people/621345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"66","atBat","Single","single","Wil Myers singles on a line drive to right fielder Ronald Acuna Jr.",0,1,3,66,"top",9,"2023-04-11T01:38:39.711Z","2023-04-11T01:39:09.071Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,571976,"Wil Myers","/api/v1/people/571976","R","Right",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,571976,"Wil Myers","/api/v1/people/571976",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",1,"2023-04-11T01:35:48.536Z","2023-04-11T01:35:53.804Z",TRUE,"pitch","4b99754a-e6be-4080-a070-e5f42c070297",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.25,1.54,NA,78.32,173.37,"line_drive","medium","6",118.37,135.25,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Lineout","field_out","Kevin Pillar lines out to shortstop Jose Barrero.",0,1,3,65,"bottom",8,"2023-04-11T01:35:46.376Z","2023-04-11T01:35:53.804Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,607680,"Kevin Pillar","/api/v1/people/607680","R","Right",665665,"Reiver Sanmartin","/api/v1/people/665665","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Cincinnati Reds",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.1,77.1,12,2,0.4483,6.3703,24.2213,-33.8936,9.9913,-1.1396,1.0146,2.4227,-8.4073,-122.2176,0.0769,3.202,50.002,5.3033,15.1058,21.6,9.6,24,1996,101,84.3,13,167,NA,NA,NA,TRUE,-40.6,-1.8,-16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,571976,"Wil Myers","/api/v1/people/571976",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",0,"2023-04-11T01:34:48.903Z","2023-04-11T01:35:48.536Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"65","atBat","Lineout","field_out","Kevin Pillar lines out to shortstop Jose Barrero.",0,1,3,65,"bottom",8,"2023-04-11T01:35:46.376Z","2023-04-11T01:35:53.804Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,607680,"Kevin Pillar","/api/v1/people/607680","R","Right",665665,"Reiver Sanmartin","/api/v1/people/665665","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,571976,"Wil Myers","/api/v1/people/571976",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",5,"2023-04-11T01:34:25.037Z","2023-04-11T01:34:36.456Z",TRUE,"pitch","27a1f035-6143-493d-a872-1ce2ca98c2ff",6,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,2,NA,NA,3.49,1.68,NA,90.59,201.5,"line_drive","medium","7",83.65,88.8,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Orlando Arcia singles on a line drive to left fielder Will Benson. Ozzie Albies scores.",1,1,3,64,"bottom",8,"2023-04-11T01:32:09.885Z","2023-04-11T01:34:36.456Z",TRUE,TRUE,FALSE,FALSE,70,2,2,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",665665,"Reiver Sanmartin","/api/v1/people/665665","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Cincinnati Reds","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.1,77.9,14,2,0.4442,6.3991,25.4533,-34.4881,11.498,-1.5057,0.6929,1.3807,-9.5693,-123.4747,-2.4931,3.1319,50.0015,5.3161,17.6857,24,9.6,24,1998,101,88.7,11,204,NA,NA,NA,FALSE,-41.2,-3.1,-18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,606115,"Orlando Arcia","/api/v1/people/606115",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",4,"2023-04-11T01:33:58.907Z","2023-04-11T01:34:03.572Z",TRUE,"pitch","a762cbff-d4e1-4897-8783-17821367bc4c",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.49,1.68,NA,127.15,176.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Orlando Arcia singles on a line drive to left fielder Will Benson. Ozzie Albies scores.",1,1,3,64,"bottom",8,"2023-04-11T01:32:09.885Z","2023-04-11T01:34:36.456Z",TRUE,TRUE,FALSE,FALSE,70,2,2,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",665665,"Reiver Sanmartin","/api/v1/people/665665","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Cincinnati Reds","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.1,83.6,5,2,0.4136,6.2092,27.2387,-26.2177,10.0687,3.3477,-0.2662,2.3045,-11.4039,-132.2312,-3.5055,2.7868,50.0006,5.5631,17.8943,30,7.2,24,2191,120,NA,NA,NA,NA,NA,NA,FALSE,-27.5,5.5,-15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,606115,"Orlando Arcia","/api/v1/people/606115",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",3,"2023-04-11T01:33:39.166Z","2023-04-11T01:33:43.185Z",TRUE,"pitch","aba40cf2-d1a9-43d9-8359-9d46661789ca",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.5494,1.696,NA,145.09,217.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Orlando Arcia singles on a line drive to left fielder Will Benson. Ozzie Albies scores.",1,1,3,64,"bottom",8,"2023-04-11T01:32:09.885Z","2023-04-11T01:34:36.456Z",TRUE,TRUE,FALSE,FALSE,70,2,2,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",665665,"Reiver Sanmartin","/api/v1/people/665665","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.3,78.3,13,2,0.4436,6.7877,24.7277,-33.4609,11.4758,-0.8342,-0.737,0.8013,-12.3174,-123.5123,-3.905,2.8249,50.0018,5.2181,17.7199,24,9.6,24,1964,100,NA,NA,NA,NA,NA,NA,FALSE,-40.2,-2.3,-17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,606115,"Orlando Arcia","/api/v1/people/606115",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",2,"2023-04-11T01:33:06.788Z","2023-04-11T01:33:11.095Z",TRUE,"pitch","c97a69de-c0ab-4a60-9fb7-c15e53a28581",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.49,1.68,NA,139.23,196.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Orlando Arcia singles on a line drive to left fielder Will Benson. Ozzie Albies scores.",1,1,3,64,"bottom",8,"2023-04-11T01:32:09.885Z","2023-04-11T01:34:36.456Z",TRUE,TRUE,FALSE,FALSE,70,2,2,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",665665,"Reiver Sanmartin","/api/v1/people/665665","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.6,78.6,7,2,0.4412,6.6957,24.3363,-33.7251,11.4598,-0.9937,-0.5833,1.5682,-12.4424,-124.0517,-2.027,3.0036,50.0023,5.2018,17.8975,25.2,9.6,24,2052,100,NA,NA,NA,NA,NA,NA,FALSE,-39.6,-2,-17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,606115,"Orlando Arcia","/api/v1/people/606115",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",1,"2023-04-11T01:32:44.026Z","2023-04-11T01:32:47.988Z",TRUE,"pitch","c219df57-10f4-4ab7-9561-6acff8e30770",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,3.5773,1.68,NA,187.26,218.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Orlando Arcia singles on a line drive to left fielder Will Benson. Ozzie Albies scores.",1,1,3,64,"bottom",8,"2023-04-11T01:32:09.885Z","2023-04-11T01:34:36.456Z",TRUE,TRUE,FALSE,FALSE,70,2,2,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",665665,"Reiver Sanmartin","/api/v1/people/665665","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.1,79.3,13,2,0.4392,6.5997,24.053,-31.6661,10.8385,0.3261,-1.8432,0.7391,-14.926,-124.5223,-4.7815,2.8094,50.0049,5.2918,17.0919,24,9.6,24,2003,107,NA,NA,NA,NA,NA,NA,FALSE,-37.6,-0.4,-16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,606115,"Orlando Arcia","/api/v1/people/606115",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",0,"2023-04-11T01:32:28.719Z","2023-04-11T01:32:32.807Z",TRUE,"pitch","06d31d10-70b8-4f11-9b20-161dd3831811",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.6075,1.7205,NA,92.54,162.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Orlando Arcia singles on a line drive to left fielder Will Benson. Ozzie Albies scores.",1,1,3,64,"bottom",8,"2023-04-11T01:32:09.885Z","2023-04-11T01:34:36.456Z",TRUE,TRUE,FALSE,FALSE,70,2,2,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",665665,"Reiver Sanmartin","/api/v1/people/665665","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Cincinnati Reds","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.4,82.9,6,2,0.4164,6.3302,26.8795,-26.1367,10.2312,3.4398,0.6416,2.8339,-9.5473,-131.3615,-2.1296,2.9875,50.0015,5.5911,17.9448,31.2,7.2,24,2321,121,NA,NA,NA,NA,NA,NA,FALSE,-27.5,6,-16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,606115,"Orlando Arcia","/api/v1/people/606115",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",2,"2023-04-11T01:31:52.022Z","2023-04-11T01:32:01.588Z",TRUE,"pitch","c124df05-6a53-4bb2-9abd-e5af808f1718",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.45,1.72,NA,86.5,195.19,"ground_ball","medium","3",147.02,178.33,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Marcell Ozuna grounds out to first baseman Jason Vosler. Ozzie Albies to 2nd.",0,1,2,63,"bottom",8,"2023-04-11T01:31:31.860Z","2023-04-11T01:32:01.588Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",665665,"Reiver Sanmartin","/api/v1/people/665665","L","Left","vs_LHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Cincinnati Reds",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90,81.9,9,2,0.4205,6.5598,29.5895,-31.0671,12.0339,0.6445,0.8002,1.6146,-9.6635,-130.6632,-3.3303,2.9977,50.0021,5.26,20.6408,30,8.4,24,2151,116,76.7,-48,2,NA,NA,NA,TRUE,-33.6,0.6,-19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,606115,"Orlando Arcia","/api/v1/people/606115",645277,"Ozzie Albies","/api/v1/people/645277",NA,NA,NA,NA,NA,NA
718636,"2023-04-10",1,"2023-04-11T01:31:34.139Z","2023-04-11T01:31:38.525Z",TRUE,"pitch","c39ce65e-cb93-49d0-a0ac-433c4f447584",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5659,1.7513,NA,79.43,179.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Marcell Ozuna grounds out to first baseman Jason Vosler. Ozzie Albies to 2nd.",0,1,2,63,"bottom",8,"2023-04-11T01:31:31.860Z","2023-04-11T01:32:01.588Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",665665,"Reiver Sanmartin","/api/v1/people/665665","L","Left","vs_LHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Cincinnati Reds",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.5,77.8,14,2,0.4426,6.4231,26.8027,-31.9159,12.0137,0.1667,0.9857,2.2,-8.7989,-124.1576,-1.112,3.0295,50.0032,5.33,18.5996,27.6,9.6,24,1930,107,NA,NA,NA,NA,NA,NA,FALSE,-37.6,0.2,-19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,606115,"Orlando Arcia","/api/v1/people/606115",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",0,"2023-04-11T01:31:21.511Z","2023-04-11T01:31:34.139Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Marcell Ozuna replaces Eddie Rosario.","Offensive Substitution",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,542303,"/api/v1/people/542303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","601","63","atBat","Groundout","field_out","Marcell Ozuna grounds out to first baseman Jason Vosler. Ozzie Albies to 2nd.",0,1,2,63,"bottom",8,"2023-04-11T01:31:31.860Z","2023-04-11T01:32:01.588Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",665665,"Reiver Sanmartin","/api/v1/people/665665","L","Left","vs_LHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,592696,"/api/v1/people/592696",NA,NA,NA,NA,NA,TRUE,FALSE,606115,"Orlando Arcia","/api/v1/people/606115",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",6,"2023-04-11T01:30:42.275Z","2023-04-11T01:30:53.166Z",TRUE,"pitch","02cb497c-0bed-4711-92b0-626dfbef4cb2",7,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,1,NA,NA,3.18,1.64,NA,102.9,189.7,"ground_ball","hard","6",88.24,106.22,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Single","single","Ozzie Albies singles on a sharp ground ball to left fielder Will Benson, deflected by shortstop Jose Barrero.",0,1,2,62,"bottom",8,"2023-04-11T01:28:32.188Z","2023-04-11T01:30:53.166Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,645277,"Ozzie Albies","/api/v1/people/645277","R","Right",665665,"Reiver Sanmartin","/api/v1/people/665665","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Cincinnati Reds","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.4,78.1,9,2,0.4424,6.7804,25.7905,-34.8573,11.8112,-1.73,0.3698,1.8176,-10.1701,-124.0029,-1.3348,2.9983,50.003,5.2823,18.3153,25.2,9.6,24,1913,99,109.2,2,72,NA,NA,NA,FALSE,-41,-3.2,-18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,645277,"Ozzie Albies","/api/v1/people/645277",NA,NA,NA,NA,NA,NA,NA,NA,NA
