"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716441,"2023-09-26",4,"2023-09-26T04:09:53.665Z","2023-09-26T04:10:04.490Z",TRUE,"pitch","dda033f4-6fcd-43cc-a4e4-f86159d6bc79",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.29,1.59,NA,132.78,191.99,"ground_ball","medium","4",150.76,154.97,NA,NA,TRUE,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Jurickson Profar grounds out, second baseman Thairo Estrada to first baseman LaMonte Wade Jr.",0,1,2,69,"top",9,"2023-09-26T04:09:32.753Z","2023-09-26T04:10:04.490Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.9,81.7,7,0.89,0.4231,6.5744,26.9832,-33.661,-9.0506,-0.8752,-0.414,1.7331,5.2456,-129.4438,-1.6126,-1.2907,50.0031,4.9409,-15.3612,22.8,8.4,24,1708,260,99.3,-18,6,NA,NA,NA,TRUE,-36.2,-1.7,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716441,"2023-09-26",3,"2023-09-26T04:09:34.905Z","2023-09-26T04:09:38.465Z",TRUE,"pitch","1770656d-f215-4cc5-b08a-ca67f64f61c2",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2649,1.681,NA,138.79,189.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Jurickson Profar grounds out, second baseman Thairo Estrada to first baseman LaMonte Wade Jr.",0,1,2,69,"top",9,"2023-09-26T04:09:32.753Z","2023-09-26T04:10:04.490Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.9,80.7,7,0.91,0.4282,6.9065,26.8129,-36.8093,-9.0593,-2.7968,-0.5717,1.8293,4.7568,-127.988,-0.5019,-1.2789,50.0049,4.9147,-15.007,20.4,9.6,24,1510,265,NA,NA,NA,NA,NA,NA,FALSE,-40.3,-4.9,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716441,"2023-09-26",0,"2023-09-26T04:08:53.511Z","2023-09-26T04:09:00.775Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Jurickson Profar replaces Matthew Batten.","Offensive Substitution",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,595777,"/api/v1/people/595777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","701","69","atBat","Groundout","field_out","Jurickson Profar grounds out, second baseman Thairo Estrada to first baseman LaMonte Wade Jr.",0,1,2,69,"top",9,"2023-09-26T04:09:32.753Z","2023-09-26T04:10:04.490Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,676946,"/api/v1/people/676946",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716441,"2023-09-26",1,"2023-09-26T04:09:00.775Z","2023-09-26T04:09:06.532Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Jose Azocar replaces Ji Man Choi.","Offensive Substitution",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,640492,"/api/v1/people/640492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","601","69","atBat","Groundout","field_out","Jurickson Profar grounds out, second baseman Thairo Estrada to first baseman LaMonte Wade Jr.",0,1,2,69,"top",9,"2023-09-26T04:09:32.753Z","2023-09-26T04:10:04.490Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,596847,"/api/v1/people/596847",1,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716441,"2023-09-26",2,"2023-09-26T04:09:06.532Z","2023-09-26T04:09:34.905Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Jurickson Profar grounds out, second baseman Thairo Estrada to first baseman LaMonte Wade Jr.",0,1,2,69,"top",9,"2023-09-26T04:09:32.753Z","2023-09-26T04:10:04.490Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716441,"2023-09-26",4,"2023-09-26T04:08:05.261Z","2023-09-26T04:08:12.336Z",TRUE,"pitch","b079ddf8-13ac-4990-bfc8-0ee07b0908d7",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.2,1.55,NA,97.4,195.67,"ground_ball","medium","3",141.11,174.3,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Fielders Choice Out","fielders_choice_out","Ji Man Choi reaches on a fielder's choice out, first baseman LaMonte Wade Jr. to catcher Patrick Bailey. Juan Soto out at home. Manny Machado to 3rd.",0,1,2,68,"top",9,"2023-09-26T04:06:05.964Z","2023-09-26T04:08:12.336Z",TRUE,FALSE,FALSE,TRUE,8,1,2,2,596847,"Ji Man Choi","/api/v1/people/596847","L","Left",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.8,81.4,9,0.91,0.4243,7.119,27.4789,-36.4334,-7.7198,-2.5214,0.5141,1.5968,6.9184,-129.2054,-1.1864,-1.1981,50.0046,4.8672,-13.0245,18,9.6,24,1520,263,103.6,-22,5,NA,NA,NA,TRUE,-39.4,-4.6,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,596847,"Ji Man Choi","/api/v1/people/596847",NA,NA,NA,592518,"Manny Machado","/api/v1/people/592518",NA,NA,NA,NA
716441,"2023-09-26",3,"2023-09-26T04:07:48.240Z","2023-09-26T04:07:51.731Z",TRUE,"pitch","3d75a4b2-6f46-4e44-acd9-dbdda90c38ce",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.2293,1.6456,NA,163.82,145.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Fielders Choice Out","fielders_choice_out","Ji Man Choi reaches on a fielder's choice out, first baseman LaMonte Wade Jr. to catcher Patrick Bailey. Juan Soto out at home. Manny Machado to 3rd.",0,1,2,68,"top",9,"2023-09-26T04:06:05.964Z","2023-09-26T04:08:12.336Z",TRUE,FALSE,FALSE,TRUE,8,1,2,2,596847,"Ji Man Choi","/api/v1/people/596847","L","Left",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,82.7,11,0.91,0.4139,7.2394,30.8461,-21.3988,-5.4862,6.0882,-1.2283,3.454,1.9902,-132.795,0.0284,-1.2787,50.0032,5.0117,-9.7092,22.8,4.8,24,1870,245,NA,NA,NA,NA,NA,NA,FALSE,-21.8,11.3,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,596847,"Ji Man Choi","/api/v1/people/596847",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716441,"2023-09-26",1,"2023-09-26T04:06:51.048Z","2023-09-26T04:06:54.456Z",TRUE,"pitch","bec1e551-dd61-4748-881c-a02abf675943",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.3324,1.5357,NA,128.23,145.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Fielders Choice Out","fielders_choice_out","Ji Man Choi reaches on a fielder's choice out, first baseman LaMonte Wade Jr. to catcher Patrick Bailey. Juan Soto out at home. Manny Machado to 3rd.",0,1,2,68,"top",9,"2023-09-26T04:06:05.964Z","2023-09-26T04:08:12.336Z",TRUE,FALSE,FALSE,TRUE,8,1,2,2,596847,"Ji Man Choi","/api/v1/people/596847","L","Left",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,83.7,1,0.79,0.4101,7.4014,30.0434,-25.7559,-5.6562,3.5587,-0.2945,3.4371,4.6638,-133.7958,0.7797,-1.3291,50.0064,4.9938,-10.2123,19.2,6,24,1846,236,NA,NA,NA,NA,NA,NA,FALSE,-25.7,6.8,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,596847,"Ji Man Choi","/api/v1/people/596847",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716441,"2023-09-26",0,"2023-09-26T04:06:32.414Z","2023-09-26T04:06:35.682Z",TRUE,"pitch","f63e22fc-bc35-4c08-ab41-e7fd0f087608",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1936,1.6456,NA,105.54,195.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Fielders Choice Out","fielders_choice_out","Ji Man Choi reaches on a fielder's choice out, first baseman LaMonte Wade Jr. to catcher Patrick Bailey. Juan Soto out at home. Manny Machado to 3rd.",0,1,2,68,"top",9,"2023-09-26T04:06:05.964Z","2023-09-26T04:08:12.336Z",TRUE,FALSE,FALSE,TRUE,8,1,2,2,596847,"Ji Man Choi","/api/v1/people/596847","L","Left",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.4,80.9,9,0.91,0.4267,7.1858,28.0018,-39.1613,-8.4826,-4.1921,0.3007,1.5998,6.4107,-128.6179,-0.5255,-1.1286,50.0043,4.8578,-14.1376,18,9.6,24,1496,266,NA,NA,NA,NA,NA,NA,FALSE,-42.6,-7.4,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,596847,"Ji Man Choi","/api/v1/people/596847",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716441,"2023-09-26",2,"2023-09-26T04:07:10.151Z","2023-09-26T04:07:48.240Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,596847,"/api/v1/people/596847",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"68","atBat","Fielders Choice Out","fielders_choice_out","Ji Man Choi reaches on a fielder's choice out, first baseman LaMonte Wade Jr. to catcher Patrick Bailey. Juan Soto out at home. Manny Machado to 3rd.",0,1,2,68,"top",9,"2023-09-26T04:06:05.964Z","2023-09-26T04:08:12.336Z",TRUE,FALSE,FALSE,TRUE,8,1,2,2,596847,"Ji Man Choi","/api/v1/people/596847","L","Left",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,596847,"Ji Man Choi","/api/v1/people/596847",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
