"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717860,"2023-06-07",0,"2023-06-07T23:45:42.774Z","2023-06-07T23:45:47.063Z",TRUE,"pitch","2343d2a8-7b77-45e3-83c7-f778577c44b9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2081,1.5067,NA,107.17,141.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Lineout","field_out","Jacob Stallings lines out to right fielder MJ Melendez.",0,1,3,49,"bottom",7,"2023-06-07T23:45:31.948Z","2023-06-07T23:46:15.352Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Kansas City Royals","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.4,73.7,12,0.9,0.4685,6.9953,22.8489,-32.8198,8.7805,-0.4657,0.258,3.6128,1.5466,-117.0641,1.7236,-1.5524,50.0044,5.9475,12.1419,20.4,10.8,24,2549,52,NA,NA,NA,NA,NA,NA,FALSE,-42.5,-0.1,-16.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717860,"2023-06-07",4,"2023-06-07T23:45:03.459Z","2023-06-07T23:45:11.889Z",TRUE,"pitch","d0efc7fb-88e4-4b8f-befb-84ec10c70064",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,1,NA,NA,3.29,1.58,NA,117.24,176.18,"ground_ball","medium","6",111.67,147.85,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Groundout","field_out","Jon Berti grounds out, shortstop Bobby Witt Jr. to first baseman Vinnie Pasquantino.",0,1,3,48,"bottom",7,"2023-06-07T23:44:03.984Z","2023-06-07T23:45:11.889Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,542932,"Jon Berti","/api/v1/people/542932","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Kansas City Royals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.6,84,5,0.94,0.4109,7.4645,27.9975,-15.3847,-6.9352,9.3262,-0.0062,2.3185,6.0759,-133.1823,-6.1023,-1.4136,50.005,5.748,-12.4886,33.6,4.8,24,2207,202,110.7,3,113,NA,NA,NA,TRUE,-16.8,15.8,11.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717860,"2023-06-07",3,"2023-06-07T23:44:50.691Z","2023-06-07T23:44:54.969Z",TRUE,"pitch","a8dcfd4f-6475-49de-b365-5e373e723073",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.289,1.5067,NA,78.69,203.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Groundout","field_out","Jon Berti grounds out, shortstop Bobby Witt Jr. to first baseman Vinnie Pasquantino.",0,1,3,48,"bottom",7,"2023-06-07T23:44:03.984Z","2023-06-07T23:45:11.889Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,542932,"Jon Berti","/api/v1/people/542932","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Kansas City Royals","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.8,74.6,14,0.91,0.4664,7.2695,23.3358,-33.6407,9.3164,-1.0556,1.0051,1.3222,2.9686,-117.6537,-3.2619,-1.4848,50.0014,5.8598,12.9942,21.6,10.8,24,2533,48,NA,NA,NA,NA,NA,NA,FALSE,-44.4,-2.4,-17.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717860,"2023-06-07",2,"2023-06-07T23:44:34.608Z","2023-06-07T23:44:38.104Z",TRUE,"pitch","5aa07003-412f-4488-b66a-70ce7a783987",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2809,1.5602,NA,88.54,196.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Groundout","field_out","Jon Berti grounds out, shortstop Bobby Witt Jr. to first baseman Vinnie Pasquantino.",0,1,3,48,"bottom",7,"2023-06-07T23:44:03.984Z","2023-06-07T23:45:11.889Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,542932,"Jon Berti","/api/v1/people/542932","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91,83.3,9,0.9,0.4148,7.162,28.4449,-20.1894,-10.0158,6.7899,0.7465,1.5754,8.82,-132.1123,-6.9675,-1.3358,50.0057,5.7337,-17.6878,36,6,24,2160,206,NA,NA,NA,NA,NA,NA,FALSE,-22.3,10.9,16.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717860,"2023-06-07",1,"2023-06-07T23:44:23.514Z","2023-06-07T23:44:27.090Z",TRUE,"pitch","e3098613-fab6-4739-9f33-17bd324e6927",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3294,1.5273,NA,67.72,185.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Groundout","field_out","Jon Berti grounds out, shortstop Bobby Witt Jr. to first baseman Vinnie Pasquantino.",0,1,3,48,"bottom",7,"2023-06-07T23:44:03.984Z","2023-06-07T23:45:11.889Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,542932,"Jon Berti","/api/v1/people/542932","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Kansas City Royals","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.1,75,14,0.91,0.4636,6.8589,22.5243,-30.7669,10.0234,0.9942,1.2929,1.9615,3.4829,-118.1426,-2.4815,-1.5027,50.0027,5.8536,14.166,25.2,9.6,24,2507,49,NA,NA,NA,NA,NA,NA,FALSE,-40.1,1.4,-19,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717860,"2023-06-07",0,"2023-06-07T23:44:12.218Z","2023-06-07T23:44:15.687Z",TRUE,"pitch","97de9037-3e70-47c6-8dd3-9a5a24774758",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3899,1.6505,NA,106.35,169.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Groundout","field_out","Jon Berti grounds out, shortstop Bobby Witt Jr. to first baseman Vinnie Pasquantino.",0,1,3,48,"bottom",7,"2023-06-07T23:44:03.984Z","2023-06-07T23:45:11.889Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,542932,"Jon Berti","/api/v1/people/542932","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,85,6,0.91,0.4059,6.9385,28.1096,-13.9274,-3.7018,9.8857,0.2793,2.5538,5.8541,-134.7202,-6.0189,-1.4367,50.0045,5.794,-6.8343,20.4,3.6,24,2301,211,NA,NA,NA,NA,NA,NA,FALSE,-15,16.9,5.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717860,"2023-06-07",0,"2023-06-07T23:43:36.895Z","2023-06-07T23:43:46.292Z",TRUE,"pitch","b5667215-454f-4cd9-8196-0906bd4f3f56",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.06,1.48,NA,118.9,164.76,"popup","medium","3",137.82,176.41,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Pop Out","field_out","Jean Segura pops out to first baseman Vinnie Pasquantino.",0,1,3,47,"bottom",7,"2023-06-07T23:42:34.796Z","2023-06-07T23:43:46.292Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,516416,"Jean Segura","/api/v1/people/516416","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Kansas City Royals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,84.3,2,0.91,0.4095,6.9909,27.3456,-15.0999,-3.1889,9.4124,-0.0498,2.7413,4.8786,-133.4823,-5.3289,-1.4826,50.0021,5.8418,-5.7845,16.8,3.6,24,2247,207,87.1,73,73,NA,NA,NA,TRUE,-16.2,16.2,4.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717860,"2023-06-07",6,"2023-06-07T23:41:23.069Z","2023-06-07T23:41:27.739Z",TRUE,"pitch","174e3af0-062c-40c3-a299-daaa7d8692c9",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,2.98,1.35,NA,144.91,189.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Nicky Lopez strikes out swinging.",0,1,3,46,"top",7,"2023-06-07T23:39:15.172Z","2023-06-07T23:41:27.739Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,88.5,7,0.89,0.3902,6.5364,31.5138,-17.3532,2.0533,7.4236,-0.7323,1.8267,-9.5711,-140.3427,-5.648,2.4542,50.0019,4.9939,4.0996,6,3.6,24,2464,151,NA,NA,NA,NA,NA,NA,TRUE,-16.9,12.5,-1.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717860,"2023-06-07",5,"2023-06-07T23:40:58.445Z","2023-06-07T23:41:03.971Z",TRUE,"pitch","22a7e738-0a89-45df-98d6-45c8e31cfb47",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,2.9242,1.3627,NA,183.19,231.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Nicky Lopez strikes out swinging.",0,1,3,46,"top",7,"2023-06-07T23:39:15.172Z","2023-06-07T23:41:27.739Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.1,83.2,13,0.86,0.4186,6.4629,27.1402,-30.4198,-1.7696,1.0077,-1.7365,0.2695,-10.5665,-130.7575,-5.8235,2.5838,50.0012,4.8033,-3.0658,8.4,7.2,24,2801,277,NA,NA,NA,NA,NA,NA,FALSE,-33.1,0.7,5.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717860,"2023-06-07",4,"2023-06-07T23:40:36.059Z","2023-06-07T23:40:39.658Z",TRUE,"pitch","3ccc2a94-edbe-46ba-87d2-2fe16e44c9d8",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.0055,1.3833,NA,192.76,222.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Nicky Lopez strikes out swinging.",0,1,3,46,"top",7,"2023-06-07T23:39:15.172Z","2023-06-07T23:41:27.739Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89,82.6,13,0.9,0.4228,6.6612,25.5485,-34.2488,-1.9042,-1.2215,-1.9876,0.5942,-11.2903,-129.2705,-4.0946,2.6738,50.0025,4.8123,-3.2372,8.4,8.4,24,2874,290,NA,NA,NA,NA,NA,NA,FALSE,-37.4,-2.9,5.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717860,"2023-06-07",3,"2023-06-07T23:40:14.481Z","2023-06-07T23:40:18.585Z",TRUE,"pitch","cf96ab27-a5c0-433e-aaf7-1bed0e70d7f0",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,2.98,1.35,NA,137.99,168.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Nicky Lopez strikes out swinging.",0,1,3,46,"top",7,"2023-06-07T23:39:15.172Z","2023-06-07T23:41:27.739Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.8,81.5,1,0.9,0.4243,6.5673,27.4146,-37.2526,-2.7351,-3.0069,-0.5506,2.5908,-7.229,-129.188,1.0137,2.6417,50.0063,5.0612,-4.6126,9.6,9.6,24,2845,284,NA,NA,NA,NA,NA,NA,FALSE,-39.7,-4.9,6.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717860,"2023-06-07",1,"2023-06-07T23:39:49.615Z","2023-06-07T23:39:52.854Z",TRUE,"pitch","5861903b-3053-4b3a-99bc-fb19bf63a028",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,2.98,1.35,NA,134.56,199.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Nicky Lopez strikes out swinging.",0,1,3,46,"top",7,"2023-06-07T23:39:15.172Z","2023-06-07T23:41:27.739Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,89.5,7,0.9,0.3868,6.45,30.3264,-16.0533,3.5836,7.9265,-0.4606,1.4494,-9.4456,-141.2651,-6.9507,2.4517,50.0033,4.9623,7.2896,16.8,3.6,24,2559,148,NA,NA,NA,NA,NA,NA,FALSE,-15.7,13.2,-4.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717860,"2023-06-07",0,"2023-06-07T23:39:30.712Z","2023-06-07T23:39:35.379Z",TRUE,"pitch","0905c458-fa91-43be-ab62-b080f938bdd7",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,2.98,1.35,NA,140.23,211.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Nicky Lopez strikes out swinging.",0,1,3,46,"top",7,"2023-06-07T23:39:15.172Z","2023-06-07T23:41:27.739Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,81.9,13,0.9,0.4236,6.7072,28.1536,-37.3555,-2.8977,-3.0653,-0.6095,1.0214,-7.5151,-129.5049,-2.7827,2.7115,50.0016,4.9795,-4.8994,9.6,9.6,24,2763,284,NA,NA,NA,NA,NA,NA,FALSE,-40.6,-6,7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717860,"2023-06-07",2,"2023-06-07T23:40:03.057Z","2023-06-07T23:40:14.481Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,670032,"/api/v1/people/670032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Nicky Lopez strikes out swinging.",0,1,3,46,"top",7,"2023-06-07T23:39:15.172Z","2023-06-07T23:41:27.739Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717860,"2023-06-07",3,"2023-06-07T23:38:54.083Z","2023-06-07T23:39:03.553Z",TRUE,"pitch","81a9358c-2219-4daa-8b0e-5c0334ffa226",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.49,1.68,NA,141.83,180.69,"fly_ball","medium","9",162.35,120.52,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Flyout","field_out","Bobby Witt Jr. flies out to right fielder Jesus Sanchez.",0,1,3,45,"top",7,"2023-06-07T23:37:44.372Z","2023-06-07T23:39:03.553Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,82.1,7,0.9,0.4224,6.6519,26.4465,-35.6213,-1.1348,-2.0245,-0.6514,2.1516,-7.9826,-129.5444,-0.5113,2.6142,50.0021,5.0688,-1.9322,6,8.4,24,2738,271,75,46,219,NA,NA,NA,TRUE,-38,-3.6,3.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717860,"2023-06-07",1,"2023-06-07T23:38:23.112Z","2023-06-07T23:38:28.702Z",TRUE,"pitch","a0215064-7571-49e6-a9af-1d5f04769150",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.49,1.68,NA,142.58,197.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Flyout","field_out","Bobby Witt Jr. flies out to right fielder Jesus Sanchez.",0,1,3,45,"top",7,"2023-06-07T23:37:44.372Z","2023-06-07T23:39:03.553Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.3,82.6,13,0.9,0.4209,6.5438,25.9748,-35.4321,-2.8925,-1.9,-0.671,1.5438,-7.681,-129.8976,-1.8616,2.6942,50.0019,4.9513,-4.9642,9.6,8.4,24,2842,279,NA,NA,NA,NA,NA,NA,FALSE,-37.8,-3.6,6.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717860,"2023-06-07",0,"2023-06-07T23:38:02.301Z","2023-06-07T23:38:09.694Z",TRUE,"pitch","348e41b5-c993-4f26-a807-0557caf7ac2f",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.49,1.68,NA,181.09,222.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Flyout","field_out","Bobby Witt Jr. flies out to right fielder Jesus Sanchez.",0,1,3,45,"top",7,"2023-06-07T23:37:44.372Z","2023-06-07T23:39:03.553Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.2,82.2,13,0.89,0.4231,6.5416,27.3369,-30.9273,-2.2906,0.7323,-1.6814,0.6176,-10.4597,-129.5267,-4.8565,2.7083,50.0013,4.8847,-3.8857,10.8,7.2,24,2733,279,NA,NA,NA,NA,NA,NA,FALSE,-34.2,0.4,6.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
