"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
746487,"2024-04-17",1,"2024-04-17T19:25:06.202Z","2024-04-17T19:26:51.015Z",FALSE,"action",NA,NA,"Pitching Change: Kirby Yates replaces David Robertson.","Pitching Substitution",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,489446,"/api/v1/people/489446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"66","atBat","Strikeout","strikeout","Gio Urshela strikes out swinging, catcher Jonah Heim to first baseman Ezequiel Duran.",0,4,4,66,"bottom",8,"2024-04-17T19:27:04.297Z","2024-04-17T19:28:40.239Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,570482,"Gio Urshela","/api/v1/people/570482","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,677649,"Ezequiel Duran","/api/v1/people/677649",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",2,"2024-04-17T19:26:51.015Z","2024-04-17T19:27:06.378Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Gio Urshela replaces Jake Rogers.","Offensive Substitution",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,570482,"/api/v1/people/570482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","66","atBat","Strikeout","strikeout","Gio Urshela strikes out swinging, catcher Jonah Heim to first baseman Ezequiel Duran.",0,4,4,66,"bottom",8,"2024-04-17T19:27:04.297Z","2024-04-17T19:28:40.239Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,570482,"Gio Urshela","/api/v1/people/570482","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,668670,"/api/v1/people/668670",NA,TRUE,FALSE,677649,"Ezequiel Duran","/api/v1/people/677649",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",4,"2024-04-17T19:27:28.790Z","2024-04-17T19:27:33.790Z",FALSE,"stepoff","1c234df5-067f-416a-854c-38c3d0f1689f",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Gio Urshela strikes out swinging, catcher Jonah Heim to first baseman Ezequiel Duran.",0,4,4,66,"bottom",8,"2024-04-17T19:27:04.297Z","2024-04-17T19:28:40.239Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,570482,"Gio Urshela","/api/v1/people/570482","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,FALSE,677649,"Ezequiel Duran","/api/v1/people/677649",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",5,"2024-04-17T19:24:19.663Z","2024-04-17T19:24:28.682Z",TRUE,"pitch","df31656e-1762-4786-be07-3cc93a9521bf",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.1946,1.511,NA,145.98,148.72,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Parker Meadows walks. Javier Báez to 2nd.",0,4,4,65,"bottom",8,"2024-04-17T19:21:58.523Z","2024-04-17T19:24:28.682Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,678009,"Parker Meadows","/api/v1/people/678009","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.6,78.4,11,0.91,0.4432,6.5835,22.3518,-40.3017,2.4737,-5.2466,-0.7603,3.3355,4.0106,-123.1506,2.5998,-2.7255,50.0011,5.6534,3.8332,6,10.8,24,2662,49,NA,NA,NA,NA,NA,NA,FALSE,-46.7,-8.8,-5.4,NA,NA,NA,NA,NA,FALSE,FALSE,678009,"Parker Meadows","/api/v1/people/678009",595879,"Javier Báez","/api/v1/people/595879",NA,NA,NA,NA,NA,NA
746487,"2024-04-17",4,"2024-04-17T19:23:48.383Z","2024-04-17T19:23:51.612Z",TRUE,"pitch","242bff20-2a93-40ba-96aa-a71233abd714",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.3436,1.6687,NA,90.92,215.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Parker Meadows walks. Javier Báez to 2nd.",0,4,4,65,"bottom",8,"2024-04-17T19:21:58.523Z","2024-04-17T19:24:28.682Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,678009,"Parker Meadows","/api/v1/people/678009","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.5,80.1,14,0.91,0.4354,6.5296,25.5058,-42.0795,1.4888,-6.1848,0.6841,0.8511,7.7966,-125.7924,-2.8466,-2.6487,50.0016,5.4088,2.3836,4.8,10.8,24,2781,36,NA,NA,NA,NA,NA,NA,FALSE,-48.2,-11.6,-4.4,NA,NA,NA,NA,NA,FALSE,FALSE,678009,"Parker Meadows","/api/v1/people/678009",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",3,"2024-04-17T19:23:29.079Z","2024-04-17T19:23:33.293Z",TRUE,"pitch","cd8f7494-8abd-4a52-a802-a9932cafa2c9",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.3496,1.6532,NA,142.11,164.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Parker Meadows walks. Javier Báez to 2nd.",0,4,4,65,"bottom",8,"2024-04-17T19:21:58.523Z","2024-04-17T19:24:28.682Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,678009,"Parker Meadows","/api/v1/people/678009","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.6,85.7,4,0.91,0.402,6.5623,29.9983,-16.5659,1.8304,8.3026,-0.6587,2.7464,5.1415,-136.2613,-4.1885,-2.8081,50.0048,5.4485,3.4402,14.4,3.6,24,2732,196,NA,NA,NA,NA,NA,NA,FALSE,-16.8,14.4,-4.4,NA,NA,NA,NA,NA,FALSE,FALSE,678009,"Parker Meadows","/api/v1/people/678009",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",2,"2024-04-17T19:23:07.388Z","2024-04-17T19:23:11.082Z",TRUE,"pitch","95605195-d613-4391-b3f6-9c446e11afb9",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.3744,1.7103,NA,163.44,151.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Parker Meadows walks. Javier Báez to 2nd.",0,4,4,65,"bottom",8,"2024-04-17T19:21:58.523Z","2024-04-17T19:24:28.682Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,678009,"Parker Meadows","/api/v1/people/678009","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.3,85.8,11,0.9,0.4,6.5416,31.8094,-13.1185,-0.4938,10.0461,-1.2182,3.2479,4.5156,-137.2077,-3.4428,-2.8248,50.0026,5.4193,-0.9368,0,2.4,24,2690,197,NA,NA,NA,NA,NA,NA,FALSE,-13.3,17.6,-0.1,NA,NA,NA,NA,NA,FALSE,FALSE,678009,"Parker Meadows","/api/v1/people/678009",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",1,"2024-04-17T19:22:47.117Z","2024-04-17T19:22:51.112Z",TRUE,"pitch","b3cd2c0f-4684-4496-a8e2-36e4743adec8",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.3463,1.6353,NA,152.25,174.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Parker Meadows walks. Javier Báez to 2nd.",0,4,4,65,"bottom",8,"2024-04-17T19:21:58.523Z","2024-04-17T19:24:28.682Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,678009,"Parker Meadows","/api/v1/people/678009","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.2,77.4,13,0.91,0.4472,6.4693,24.9487,-41.7395,1.4708,-6.2954,-0.9248,2.366,3.9876,-122.6103,0.8405,-2.7655,50.006,5.5892,2.233,3.6,10.8,24,2664,46,NA,NA,NA,NA,NA,NA,FALSE,-49.6,-10.9,-3.6,NA,NA,NA,NA,NA,FALSE,FALSE,678009,"Parker Meadows","/api/v1/people/678009",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",0,"2024-04-17T19:22:29.339Z","2024-04-17T19:22:34.912Z",TRUE,"pitch","a185517f-c25e-4107-8fbb-787d4210b92c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2049,1.5975,NA,146.76,147.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Parker Meadows walks. Javier Báez to 2nd.",0,4,4,65,"bottom",8,"2024-04-17T19:21:58.523Z","2024-04-17T19:24:28.682Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,678009,"Parker Meadows","/api/v1/people/678009","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81,73.8,11,0.83,0.4667,6.3326,24.6523,-36.3699,5.1099,-3.0184,-0.7808,3.3882,2.9782,-117.8596,2.3435,-2.729,50.0003,5.7656,7.1101,12,10.8,24,2696,55,NA,NA,NA,NA,NA,NA,FALSE,-46.6,-4.4,-10.1,NA,NA,NA,NA,NA,FALSE,FALSE,678009,"Parker Meadows","/api/v1/people/678009",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",0,"2024-04-17T19:21:42.737Z","2024-04-17T19:21:55.006Z",TRUE,"pitch","18cf73af-6fbd-4f83-8d1c-01957d760ab9",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,2,NA,NA,3.54,1.7,NA,150.65,162.38,"line_drive","medium","8",102.22,104.57,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Javier Báez singles on a line drive to center fielder Leody Taveras. Matt Vierling scores.",1,4,4,64,"bottom",8,"2024-04-17T19:21:21.012Z","2024-04-17T19:21:55.006Z",TRUE,TRUE,FALSE,FALSE,70,0,0,2,595879,"Javier Báez","/api/v1/people/595879","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.7,77.6,11,2,0.4449,6.5693,25.4921,-39.8561,2.4016,-5.0124,-0.8828,2.8296,3.7305,-123.3116,1.7757,-2.7297,50.0018,5.4734,3.6814,6,10.8,24,2598,48,70.3,20,191,NA,NA,NA,FALSE,-46.6,-8.4,-5.3,NA,NA,NA,NA,NA,FALSE,FALSE,595879,"Javier Báez","/api/v1/people/595879",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",6,"2024-04-17T19:20:56.018Z","2024-04-17T19:21:05.045Z",TRUE,"pitch","1c1c9169-7981-4bb4-95f2-bc49c5fd3158",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.47,1.72,NA,117.14,176.01,"ground_ball","medium","1",140.09,168.18,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Colt Keith grounds out, pitcher David Robertson to second baseman Marcus Semien to first baseman Ezequiel Duran. Matt Vierling to 2nd.",0,4,3,63,"bottom",8,"2024-04-17T19:18:10.731Z","2024-04-17T19:21:05.045Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,690993,"Colt Keith","/api/v1/people/690993","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.7,87.8,5,0.9,0.3953,6.5116,26.9816,-17.3955,1.678,7.579,-0.0037,2.3247,6.6207,-137.8959,-5.3897,-2.6416,50.0054,5.4554,3.2735,13.2,3.6,24,2698,203,76,4,68,NA,NA,NA,TRUE,-17.2,13,-4.2,NA,NA,NA,NA,NA,TRUE,FALSE,595879,"Javier Báez","/api/v1/people/595879",663837,"Matt Vierling","/api/v1/people/663837",NA,NA,NA,NA,NA,NA
746487,"2024-04-17",5,"2024-04-17T19:20:24.786Z","2024-04-17T19:20:29.757Z",TRUE,"pitch","1e3b2bf2-ba8b-4800-a7fc-366c5ecd19a9",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.47,1.72,NA,118.76,192.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Colt Keith grounds out, pitcher David Robertson to second baseman Marcus Semien to first baseman Ezequiel Duran. Matt Vierling to 2nd.",0,4,3,63,"bottom",8,"2024-04-17T19:18:10.731Z","2024-04-17T19:21:05.045Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,690993,"Colt Keith","/api/v1/people/690993","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.4,84.8,8,0.86,0.4125,6.4622,21.1803,-25.2528,-8.3596,3.8519,-0.0461,1.7104,9.2393,-131.4986,-4.8192,-2.4772,50.0015,5.3818,-15.0146,27.6,6,24,2324,226,NA,NA,NA,NA,NA,NA,FALSE,-26.5,6.4,13.8,NA,NA,NA,NA,NA,TRUE,FALSE,595879,"Javier Báez","/api/v1/people/595879",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",3,"2024-04-17T19:19:50.614Z","2024-04-17T19:19:54.524Z",TRUE,"pitch","5a2a2151-3c9f-4665-957f-85cc1da3866e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.1666,1.7222,NA,77.59,174.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Colt Keith grounds out, pitcher David Robertson to second baseman Marcus Semien to first baseman Ezequiel Duran. Matt Vierling to 2nd.",0,4,3,63,"bottom",8,"2024-04-17T19:18:10.731Z","2024-04-17T19:21:05.045Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,690993,"Colt Keith","/api/v1/people/690993","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.3,86.5,14,0.9,0.4017,6.4746,26.0001,-14.2938,0.0933,9.4647,1.0338,2.399,9.2319,-135.6799,-5.634,-2.4061,50.003,5.4762,0.1748,7.2,3.6,24,2655,196,NA,NA,NA,NA,NA,NA,FALSE,-14.9,16.3,-1.9,NA,NA,NA,NA,NA,TRUE,FALSE,595879,"Javier Báez","/api/v1/people/595879",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",2,"2024-04-17T19:19:25.743Z","2024-04-17T19:19:29.203Z",TRUE,"pitch","cbfd8fd9-01f8-404c-a46b-5954fb47d6c9",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.47,1.72,NA,146.31,182.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Colt Keith grounds out, pitcher David Robertson to second baseman Marcus Semien to first baseman Ezequiel Duran. Matt Vierling to 2nd.",0,4,3,63,"bottom",8,"2024-04-17T19:18:10.731Z","2024-04-17T19:21:05.045Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,690993,"Colt Keith","/api/v1/people/690993","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",85.8,79.8,7,0.9,0.4368,6.4866,23.4389,-44.377,4.2158,-7.653,-0.769,2.0787,3.5163,-125.0263,0.3186,-2.7375,50.0014,5.5694,6.7232,9.6,10.8,24,2807,41,NA,NA,NA,NA,NA,NA,FALSE,-50.4,-13.6,-8.4,NA,NA,NA,NA,NA,TRUE,FALSE,595879,"Javier Báez","/api/v1/people/595879",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",1,"2024-04-17T19:18:59.226Z","2024-04-17T19:19:02.761Z",TRUE,"pitch","dcb30b87-674b-41f6-9eb6-1c59c97eeaae",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.47,1.72,NA,140.42,182.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Colt Keith grounds out, pitcher David Robertson to second baseman Marcus Semien to first baseman Ezequiel Duran. Matt Vierling to 2nd.",0,4,3,63,"bottom",8,"2024-04-17T19:18:10.731Z","2024-04-17T19:21:05.045Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,690993,"Colt Keith","/api/v1/people/690993","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.4,81.9,7,0.91,0.4239,6.5668,23.3276,-24.8815,-9.3887,4.2988,-0.6145,2.0997,8.0846,-128.5487,-3.6929,-2.5603,50.0024,5.4575,-15.9221,30,7.2,24,2332,232,NA,NA,NA,NA,NA,NA,FALSE,-27.5,7.3,15.5,NA,NA,NA,NA,NA,TRUE,FALSE,595879,"Javier Báez","/api/v1/people/595879",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",0,"2024-04-17T19:18:31.457Z","2024-04-17T19:18:35.901Z",TRUE,"pitch","e9bb50f9-50aa-461e-bb32-15943b439606",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.47,1.72,NA,118.94,178.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Colt Keith grounds out, pitcher David Robertson to second baseman Marcus Semien to first baseman Ezequiel Duran. Matt Vierling to 2nd.",0,4,3,63,"bottom",8,"2024-04-17T19:18:10.731Z","2024-04-17T19:21:05.045Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,690993,"Colt Keith","/api/v1/people/690993","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82,76.2,8,0.9,0.4572,6.1953,21.0596,-33.7662,4.4375,-1.0937,-0.0509,2.2422,4.6203,-119.3996,-0.8384,-2.5811,50.0015,5.6124,6.4641,12,9.6,24,2693,64,NA,NA,NA,NA,NA,NA,FALSE,-42.2,-1.9,-9.1,NA,NA,NA,NA,NA,TRUE,FALSE,595879,"Javier Báez","/api/v1/people/595879",NA,NA,NA,NA,NA,NA,NA,NA,NA
