"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718247,"2023-05-09",2,"2023-05-10T01:54:00.902Z","2023-05-10T01:54:06.973Z",TRUE,"pitch","cda415ae-213b-44a4-b335-e513ec9b4038",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,3,2,NA,NA,3.12,1.46,NA,132.98,201.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Tony Kemp strikes out on a foul tip.",0,5,10,81,"top",9,"2023-05-10T01:53:10.028Z","2023-05-10T01:54:06.973Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,643393,"Tony Kemp","/api/v1/people/643393","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.7,88.8,7,0.9,0.3879,5.8681,36.3471,-29.9948,-10.2573,1.0837,-0.4192,1.387,5.1987,-141.8936,-7.855,-0.9553,50.0043,6.1381,-20.6497,31.2,7.2,24,2303,224,NA,NA,NA,NA,NA,NA,TRUE,-28.7,0.4,17.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718247,"2023-05-09",1,"2023-05-10T01:53:39.490Z","2023-05-10T01:53:45.951Z",TRUE,"pitch","f0f4b80b-417e-4074-b79c-4762ae209479",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.12,1.46,NA,107.99,171.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Tony Kemp strikes out on a foul tip.",0,5,10,81,"top",9,"2023-05-10T01:53:10.028Z","2023-05-10T01:54:06.973Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,643393,"Tony Kemp","/api/v1/people/643393","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.5,89.3,5,0.88,0.3865,5.8314,32.9208,-26.3854,-9.1997,2.8453,0.2363,2.5049,6.2416,-141.7894,-5.8956,-0.8002,50.0006,6.2985,-18.6983,32.4,6,24,2204,232,NA,NA,NA,NA,NA,NA,FALSE,-24.7,4.1,15.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718247,"2023-05-09",0,"2023-05-10T01:53:22.278Z","2023-05-10T01:53:26.394Z",TRUE,"pitch","407d1361-3833-40d9-9120-a411d0cc85c5",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,2.9892,1.4069,NA,123.37,185.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Tony Kemp strikes out on a foul tip.",0,5,10,81,"top",9,"2023-05-10T01:53:10.028Z","2023-05-10T01:54:06.973Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,643393,"Tony Kemp","/api/v1/people/643393","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95,86.5,5,0.92,0.3979,5.7214,33.2326,-24.7106,-11.1224,3.8981,-0.1672,1.9675,5.7252,-138.1007,-7.1849,-0.8318,50.0035,6.2866,-21.2989,37.2,7.2,24,2311,228,NA,NA,NA,NA,NA,NA,FALSE,-25,5.6,18.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718247,"2023-05-09",4,"2023-05-10T01:52:51.993Z","2023-05-10T01:52:56.045Z",TRUE,"pitch","b317ef04-fbca-41cf-a242-ebef8d77702d",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,3.3008,1.5448,NA,149.6,141.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Walk","walk","Shea Langeliers walks. Esteury Ruiz to 3rd. Ryan Noda to 2nd.",0,5,10,80,"top",9,"2023-05-10T01:51:25.375Z","2023-05-10T01:52:56.045Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Loaded",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,86,11,0.91,0.4002,5.8066,30.9675,-27.0999,-9.3758,2.6762,-0.8553,3.5952,3.3626,-136.9981,-2.5485,-0.8823,50.0024,6.3946,-17.7771,31.2,7.2,24,2081,224,NA,NA,NA,NA,NA,NA,FALSE,-26.4,4.4,16.2,NA,NA,NA,NA,NA,FALSE,TRUE,676116,"Ryan Noda","/api/v1/people/676116",669127,"Shea Langeliers","/api/v1/people/669127",665923,"Esteury Ruiz","/api/v1/people/665923"
718247,"2023-05-09",3,"2023-05-10T01:52:33.087Z","2023-05-10T01:52:41.351Z",TRUE,"pitch","37ec0e04-4d47-4a01-a231-19fac752fbf1",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.3008,1.5448,NA,52.7,207.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Walk","walk","Shea Langeliers walks. Esteury Ruiz to 3rd. Ryan Noda to 2nd.",0,5,10,80,"top",9,"2023-05-10T01:51:25.375Z","2023-05-10T01:52:56.045Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Loaded",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,87.8,14,0.9,0.3946,6.0507,31.0275,-21.8641,-10.0517,5.2852,1.6869,1.1722,9.7296,-138.7979,-9.8831,-0.5578,50.0059,6.2349,-19.6185,36,6,24,2344,224,NA,NA,NA,NA,NA,NA,FALSE,-22.4,7.6,16.2,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718247,"2023-05-09",2,"2023-05-10T01:52:13.481Z","2023-05-10T01:52:18.617Z",TRUE,"pitch","d9a5a0fd-ff7f-4032-b950-e4bed55a1a18",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,2,NA,NA,3.3267,1.441,NA,66.83,223.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Walk","walk","Shea Langeliers walks. Esteury Ruiz to 3rd. Ryan Noda to 2nd.",0,5,10,80,"top",9,"2023-05-10T01:51:25.375Z","2023-05-10T01:52:56.045Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Loaded",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,81.9,14,0.89,0.4271,5.9246,24.0798,-31.3075,-0.9037,0.5222,1.3163,0.5554,5.3115,-127.7904,-8.3333,-0.6637,50.0062,6.2873,-1.5093,1.2,8.4,24,2401,14,NA,NA,NA,NA,NA,NA,FALSE,-35.8,-0.6,0.6,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718247,"2023-05-09",1,"2023-05-10T01:51:54.927Z","2023-05-10T01:52:00.666Z",TRUE,"pitch","de813b0f-bf98-4ac5-942c-ea0e95619050",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.2748,1.441,NA,54.47,197.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Walk","walk","Shea Langeliers walks. Esteury Ruiz to 3rd. Ryan Noda to 2nd.",0,5,10,80,"top",9,"2023-05-10T01:51:25.375Z","2023-05-10T01:52:56.045Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Loaded",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.6,87.5,14,0.91,0.3952,5.9505,31.6605,-24.6276,-10.072,3.8783,1.6403,1.5192,9.8372,-138.7226,-8.4954,-0.6469,50.0003,6.2686,-19.5851,33.6,7.2,24,2264,225,NA,NA,NA,NA,NA,NA,FALSE,-24.8,5.3,16.1,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718247,"2023-05-09",0,"2023-05-10T01:51:36.926Z","2023-05-10T01:51:40.769Z",TRUE,"pitch","1014606d-fde3-454d-8ce1-504d95d160cc",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.25,1.52,NA,76.79,186.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Walk","walk","Shea Langeliers walks. Esteury Ruiz to 3rd. Ryan Noda to 2nd.",0,5,10,80,"top",9,"2023-05-10T01:51:25.375Z","2023-05-10T01:52:56.045Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Loaded",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","New York Yankees","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.9,76.5,14,0.9,0.4545,5.7282,24.4272,-35.1542,8.7459,-2.0297,1.0548,1.9424,2.211,-120.7105,-3.273,-1.0101,50.0024,6.4243,12.8504,20.4,10.8,24,2609,41,NA,NA,NA,NA,NA,NA,FALSE,-44,-4.2,-16.3,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718247,"2023-05-09",2,"2023-05-10T01:51:10.529Z","2023-05-10T01:51:18.055Z",TRUE,"pitch","68563d12-14ee-49de-bf50-eae0325a7b66",3,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,3,1,NA,NA,3.5,1.75,NA,69.55,220.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Jesus Aguilar strikes out swinging.",0,5,10,79,"top",9,"2023-05-10T01:50:21.779Z","2023-05-10T01:51:18.055Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,542583,"Jesús Aguilar","/api/v1/people/542583","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","New York Yankees","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,81.2,14,0.92,0.4301,5.7293,25.54,-35.7644,0.2476,-2.1833,1.2448,0.6913,4.611,-127.2338,-7.082,-0.6214,50.0051,6.3371,0.406,2.4,9.6,24,2528,38,NA,NA,NA,NA,NA,NA,TRUE,-41,-5.3,-1.4,NA,NA,NA,NA,NA,TRUE,TRUE,665923,"Esteury Ruiz","/api/v1/people/665923",676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA
718247,"2023-05-09",1,"2023-05-10T01:50:52.340Z","2023-05-10T01:50:56.711Z",TRUE,"pitch","de0714d4-3947-4412-a956-bea2d430754a",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.4989,1.697,NA,126.92,160.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Jesus Aguilar strikes out swinging.",0,5,10,79,"top",9,"2023-05-10T01:50:21.779Z","2023-05-10T01:51:18.055Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,542583,"Jesús Aguilar","/api/v1/people/542583","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","New York Yankees","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.1,76.4,5,0.9,0.453,5.691,24.485,-34.4598,10.9711,-1.5463,-0.2602,2.8864,-1.0787,-121.0978,-1.4399,-1.2327,50.0018,6.5137,16.2312,25.2,10.8,24,2651,45,NA,NA,NA,NA,NA,NA,FALSE,-42.5,-2.9,-19.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
