"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
745184,"2024-08-05",5,"2024-08-05T23:39:36.349Z","2024-08-05T23:39:44.690Z",TRUE,"pitch","e68386a3-9f24-4975-ae5b-02008b171c88",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.27,1.54,NA,115.23,173.75,"fly_ball","medium","8",78.84,64.88,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Brendan Donovan flies out to center fielder Harrison Bader.",0,6,0,70,"bottom",9,"2024-08-05T23:38:06.129Z","2024-08-05T23:39:44.690Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",621242,"Edwin Díaz","/api/v1/people/621242","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","New York Mets","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.7,84.4,5,0.9,0.4119,7.1794,23.8842,-25.8664,0.055,3.5105,0.0465,2.4085,5.8669,-132.1728,-1.9429,-2.1942,50.0059,5.0224,0.0977,2.4,6,24,2226,219,94.4,31,353,NA,NA,NA,TRUE,-26.5,6.2,-1.2,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745184,"2024-08-05",4,"2024-08-05T23:39:16.169Z","2024-08-05T23:39:19.655Z",TRUE,"pitch","a074f3d2-ba27-49da-94e5-f3cd8afde2e7",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.27,1.54,NA,146.79,154.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Brendan Donovan flies out to center fielder Harrison Bader.",0,6,0,70,"bottom",9,"2024-08-05T23:38:06.129Z","2024-08-05T23:39:44.690Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",621242,"Edwin Díaz","/api/v1/people/621242","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,88.6,1,0.9,0.3894,7.178,29.3973,-18.0747,-6.6677,7.0252,-0.7816,3.1219,6.3144,-140.2517,-1.5727,-2.1873,50.0058,4.8592,-13.3896,33.6,4.8,24,2230,233,NA,NA,NA,NA,NA,NA,FALSE,-16.7,12.6,10.9,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745184,"2024-08-05",3,"2024-08-05T23:39:02.343Z","2024-08-05T23:39:05.943Z",TRUE,"pitch","2b8bde2b-f312-43fd-bb3c-32a2fdb71692",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.3009,1.5412,NA,184.02,152.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Brendan Donovan flies out to center fielder Harrison Bader.",0,6,0,70,"bottom",9,"2024-08-05T23:38:06.129Z","2024-08-05T23:39:44.690Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",621242,"Edwin Díaz","/api/v1/people/621242","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","New York Mets","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.2,83.1,11,0.9,0.4182,7.1106,22.4998,-29.058,-0.3024,1.7834,-1.7582,3.2023,1.4432,-130.0489,0.6487,-2.2766,50.0004,5.122,-0.5277,0,7.2,24,2166,193,NA,NA,NA,NA,NA,NA,FALSE,-30.2,3.6,0.2,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745184,"2024-08-05",2,"2024-08-05T23:38:49.294Z","2024-08-05T23:38:53.046Z",TRUE,"pitch","a7f7b239-40b6-484e-946f-3f2802c21789",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.3379,1.6441,NA,156.2,144.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Brendan Donovan flies out to center fielder Harrison Bader.",0,6,0,70,"bottom",9,"2024-08-05T23:38:06.129Z","2024-08-05T23:39:44.690Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",621242,"Edwin Díaz","/api/v1/people/621242","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,89.2,11,0.91,0.3867,7.1139,29.463,-19.6368,-7.4175,6.1604,-1.0283,3.5001,6.0866,-141.1638,-0.3195,-2.2392,50.007,4.8692,-15.1068,34.8,4.8,24,2199,232,NA,NA,NA,NA,NA,NA,FALSE,-17.5,11.3,12.4,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745184,"2024-08-05",1,"2024-08-05T23:38:26.526Z","2024-08-05T23:38:29.732Z",TRUE,"pitch","7fbd45bd-e4c6-48a3-8dbd-dbd55c24fd64",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.27,1.54,NA,119.67,179.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Brendan Donovan flies out to center fielder Harrison Bader.",0,6,0,70,"bottom",9,"2024-08-05T23:38:06.129Z","2024-08-05T23:39:44.690Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",621242,"Edwin Díaz","/api/v1/people/621242","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,89.8,5,0.91,0.3846,7.1585,30.3961,-17.2064,-7.391,7.2753,-0.0699,2.2129,8.6291,-142.0306,-4.2097,-2.1772,50.0035,4.7979,-15.2073,36,4.8,24,2309,232,NA,NA,NA,NA,NA,NA,FALSE,-16,12.6,11.8,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745184,"2024-08-05",0,"2024-08-05T23:38:13.346Z","2024-08-05T23:38:16.808Z",TRUE,"pitch","2bb30288-3ca1-4385-909d-317a7ae61421",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3339,1.6732,NA,167.3,165.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Brendan Donovan flies out to center fielder Harrison Bader.",0,6,0,70,"bottom",9,"2024-08-05T23:38:06.129Z","2024-08-05T23:39:44.690Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",621242,"Edwin Díaz","/api/v1/people/621242","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,89.5,11,0.91,0.3849,7.0175,31.3349,-18.3381,-6.7177,6.7406,-1.3196,2.7216,4.9016,-142.1021,-2.5399,-2.1904,50.007,4.7867,-13.7972,33.6,4.8,24,2264,229,NA,NA,NA,NA,NA,NA,FALSE,-16.7,11.9,11.3,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745184,"2024-08-05",2,"2024-08-05T23:37:42.661Z","2024-08-05T23:37:50.423Z",TRUE,"pitch","c3093aae-2da7-499d-a165-7038358e8d76",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.37,1.57,NA,142.44,197.39,"ground_ball","medium","1",129.09,187.98,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Alec Burleson grounds out, pitcher Edwin Díaz to first baseman Pete Alonso.",0,6,0,69,"bottom",9,"2024-08-05T23:37:11.325Z","2024-08-05T23:37:50.423Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,676475,"Alec Burleson","/api/v1/people/676475","L","Left",621242,"Edwin Díaz","/api/v1/people/621242","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","New York Mets","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.7,83.3,7,0.9,0.4172,7.1007,24.5206,-27.9801,-0.4907,2.3991,-0.6674,1.5329,4.2566,-130.6952,-3.5834,-2.2453,50.0046,4.9961,-0.8588,0,7.2,24,2145,221,62,-74,2,NA,NA,NA,TRUE,-29.8,3.8,0.1,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745184,"2024-08-05",1,"2024-08-05T23:37:29.328Z","2024-08-05T23:37:33.213Z",TRUE,"pitch","7c37c747-bdc1-472e-9c1b-fdd60d132b59",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.432,1.6246,NA,169.65,191.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Alec Burleson grounds out, pitcher Edwin Díaz to first baseman Pete Alonso.",0,6,0,69,"bottom",9,"2024-08-05T23:37:11.325Z","2024-08-05T23:37:50.423Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,676475,"Alec Burleson","/api/v1/people/676475","L","Left",621242,"Edwin Díaz","/api/v1/people/621242","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","New York Mets","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,82.1,13,0.9,0.4224,7.0609,25.0602,-29.2358,1.2711,1.7224,-1.3811,1.757,1.6904,-129.3045,-2.7253,-2.2066,50.002,5.0504,2.1685,4.8,7.2,24,2193,195,NA,NA,NA,NA,NA,NA,FALSE,-31.7,2.8,-2.6,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745184,"2024-08-05",0,"2024-08-05T23:37:16.874Z","2024-08-05T23:37:20.043Z",TRUE,"pitch","36770b46-d4e8-426f-a707-3c651e5e8ab5",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.37,1.57,NA,144.74,157.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Alec Burleson grounds out, pitcher Edwin Díaz to first baseman Pete Alonso.",0,6,0,69,"bottom",9,"2024-08-05T23:37:11.325Z","2024-08-05T23:37:50.423Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,676475,"Alec Burleson","/api/v1/people/676475","L","Left",621242,"Edwin Díaz","/api/v1/people/621242","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,89.5,1,0.91,0.3852,7.1556,30.753,-18.4822,-7.1715,6.6779,-0.7277,3.0067,6.8808,-141.8907,-2.0451,-2.2458,50.005,4.9074,-14.7078,34.8,4.8,24,2281,232,NA,NA,NA,NA,NA,NA,FALSE,-16.8,11.9,11.6,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745184,"2024-08-05",5,"2024-08-05T23:36:49.262Z","2024-08-05T23:36:52.811Z",TRUE,"pitch","4d2f2cc2-7e74-49ed-bf81-20059ca38e1d",5,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",2,3,0,NA,NA,3.41,1.63,NA,67.96,220.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Nolan Arenado strikes out swinging.",0,6,0,68,"bottom",9,"2024-08-05T23:35:53.188Z","2024-08-05T23:36:52.811Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",621242,"Edwin Díaz","/api/v1/people/621242","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","New York Mets",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.6,84,14,0.9,0.4146,7.229,26.1296,-26.2954,0.3773,3.3197,1.2865,0.6679,8.4142,-131.7537,-6.2249,-1.9881,50.0037,4.9861,0.6662,4.8,6,24,2209,214,NA,NA,NA,NA,NA,NA,TRUE,-28.3,4.9,-2.4,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
