"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718400,"2023-04-27",4,"2023-04-28T02:02:09.241Z","2023-04-28T02:02:13.324Z",TRUE,"pitch","c59ed43d-a421-4996-b088-ebf4d5fe92f3",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.51,1.67,NA,142.55,187.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Michael Massey strikes out swinging.",0,1,7,67,"top",9,"2023-04-28T02:00:59.455Z","2023-04-28T02:02:13.324Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,686681,"Michael Massey","/api/v1/people/686681","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.9,81,7,2,0.4284,6.1606,27.0118,-41.524,1.3133,-5.6477,-0.6703,1.892,2.7895,-127.9777,-2.4363,-1.9462,50.0056,6.1165,2.1728,3.6,10.8,24,2747,51,NA,NA,NA,NA,NA,NA,TRUE,-46,-10.6,-3,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718400,"2023-04-27",3,"2023-04-28T02:01:47.404Z","2023-04-28T02:01:52.308Z",TRUE,"pitch","17d2d1e6-3378-4328-83b6-fdefb984ce82",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.51,1.67,NA,163.71,191.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Michael Massey strikes out swinging.",0,1,7,67,"top",9,"2023-04-28T02:00:59.455Z","2023-04-28T02:02:13.324Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,686681,"Michael Massey","/api/v1/people/686681","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.5,79.4,13,2,0.4361,6.4017,27.3377,-39.5333,3.8074,-4.6087,-1.2253,1.7508,1.2029,-125.9459,-2.8562,-2.2048,50.006,6.12,6.0728,8.4,10.8,24,2707,47,NA,NA,NA,NA,NA,NA,FALSE,-45.5,-8.8,-7.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718400,"2023-04-27",1,"2023-04-28T02:01:29.000Z","2023-04-28T02:01:35.779Z",TRUE,"pitch","dee1fc07-2c8b-449f-a818-aac3135ff384",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.51,1.67,NA,110.63,161.83,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Michael Massey strikes out swinging.",0,1,7,67,"top",9,"2023-04-28T02:00:59.455Z","2023-04-28T02:02:13.324Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,686681,"Michael Massey","/api/v1/people/686681","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.6,80.5,5,2,0.4302,6.1772,27.3211,-41.2739,1.8705,-5.5532,0.1672,2.8499,4.3314,-127.5221,-0.4744,-1.7993,50.0006,6.3067,3.0662,4.8,10.8,24,2723,47,NA,NA,NA,NA,NA,NA,FALSE,-45.6,-10,-4.4,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718400,"2023-04-27",0,"2023-04-28T02:01:10.967Z","2023-04-28T02:01:15.164Z",TRUE,"pitch","5e150163-8fdf-4740-9149-9f80bcb534b7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.51,1.67,NA,145.9,144.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Michael Massey strikes out swinging.",0,1,7,67,"top",9,"2023-04-28T02:00:59.455Z","2023-04-28T02:02:13.324Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,686681,"Michael Massey","/api/v1/people/686681","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.2,90.8,1,0.94,0.3772,6.4255,36.6167,-8.2793,-6.5741,11.209,-0.7583,3.4858,5.5163,-145.6387,-5.9512,-1.8299,50.0044,6.0662,-14.0169,52.8,3.6,24,2020,218,NA,NA,NA,NA,NA,NA,FALSE,-8.3,19.2,10.7,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718400,"2023-04-27",2,"2023-04-28T02:01:47.315Z","2023-04-28T02:01:47.404Z",FALSE,"action",NA,NA,"Kyle Isbel advances to 2nd on defensive indifference.","Defensive Indiff",1,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,664728,"/api/v1/people/664728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dee1fc07-2c8b-449f-a818-aac3135ff384","defensive_indiff",NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Michael Massey strikes out swinging.",0,1,7,67,"top",9,"2023-04-28T02:00:59.455Z","2023-04-28T02:02:13.324Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,686681,"Michael Massey","/api/v1/people/686681","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718400,"2023-04-27",5,"2023-04-28T02:00:39.517Z","2023-04-28T02:00:45.276Z",TRUE,"pitch","35f7010a-ba2d-424a-a8d9-4cd21ad413ca",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.39,1.62,NA,155.82,139.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Walk","walk","Kyle Isbel walks.",0,1,7,66,"top",9,"2023-04-28T01:59:10.277Z","2023-04-28T02:00:45.276Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",102.7,93.6,11,0.94,0.3667,6.4385,36.6387,-10.0506,-6.908,9.7933,-1.0183,3.6677,4.5974,-149.482,-5.2386,-1.6802,50.0013,6.0221,-15.6037,51.6,3.6,24,2017,224,NA,NA,NA,NA,NA,NA,FALSE,-9.1,16.9,11.6,NA,NA,NA,FALSE,TRUE,664728,"Kyle Isbel","/api/v1/people/664728",NA,NA,NA,NA,NA,NA
718400,"2023-04-27",4,"2023-04-28T02:00:24.661Z","2023-04-28T02:00:29.725Z",TRUE,"pitch","4524bd5e-978e-4c5e-bb20-45195e8924d8",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,2,NA,NA,3.503,1.6168,NA,99.1,199.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Walk","walk","Kyle Isbel walks.",0,1,7,66,"top",9,"2023-04-28T01:59:10.277Z","2023-04-28T02:00:45.276Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",101.5,92.8,14,0.88,0.3719,6.5544,34.9291,-13.0845,-8.4868,8.6906,0.4697,1.442,8.6889,-147.2601,-10.5046,-1.4163,50.0038,5.8293,-18.6432,46.8,4.8,24,2057,218,NA,NA,NA,NA,NA,NA,FALSE,-13,13.8,13.7,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718400,"2023-04-27",3,"2023-04-28T02:00:06.644Z","2023-04-28T02:00:12.118Z",TRUE,"pitch","89fc19ce-1ae7-468c-803c-4a1b4a2f118c",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.39,1.62,NA,132.16,239.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Walk","walk","Kyle Isbel walks.",0,1,7,66,"top",9,"2023-04-28T01:59:10.277Z","2023-04-28T02:00:45.276Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",88.4,82.1,13,2,0.426,6.4365,26.7132,-40.2133,0.6955,-4.7976,-0.3976,-0.0204,3.3086,-128.587,-7.3509,-1.7915,50.005,5.9961,1.1646,2.4,9.6,24,2779,32,NA,NA,NA,NA,NA,NA,FALSE,-45.1,-10.1,-2,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718400,"2023-04-27",2,"2023-04-28T01:59:52.054Z","2023-04-28T01:59:56.552Z",TRUE,"pitch","3c880656-497c-4b52-8c00-451fb9420fb1",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.39,1.62,NA,143.42,145.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Walk","walk","Kyle Isbel walks.",0,1,7,66,"top",9,"2023-04-28T01:59:10.277Z","2023-04-28T02:00:45.276Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",101.5,92.8,1,0.92,0.3706,6.403,34.6106,-12.9426,-7.1149,8.6919,-0.6931,3.4544,5.8953,-147.6796,-5.1418,-1.7892,50.0009,5.977,-15.7405,45.6,3.6,24,2140,223,NA,NA,NA,NA,NA,NA,FALSE,-11.6,14.9,11.8,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718400,"2023-04-27",1,"2023-04-28T01:59:37.335Z","2023-04-28T01:59:41.953Z",TRUE,"pitch","5ef2bf63-0376-407b-83aa-67f0bb3d0ac8",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.39,1.62,NA,128.72,195.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Walk","walk","Kyle Isbel walks.",0,1,7,66,"top",9,"2023-04-28T01:59:10.277Z","2023-04-28T02:00:45.276Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",88.6,82.1,7,2,0.424,6.2892,25.929,-39.3612,2.5944,-4.2426,-0.3074,1.603,3.0431,-129.0076,-3.798,-1.8378,50.0058,6.1169,4.3899,7.2,9.6,24,2733,43,NA,NA,NA,NA,NA,NA,FALSE,-43,-8.3,-5.4,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
