"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
717412,"2023-07-14",6,"2023-07-15T01:43:34.935Z","2023-07-15T01:43:39.311Z",TRUE,"pitch","2877a581-3f3b-4258-b43b-d8ebccafd1d3",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.28,1.5,NA,144.21,210.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Jonathan India strikes out swinging.",0,1,0,64,"bottom",9,"2023-07-15T01:40:32.115Z","2023-07-15T01:43:39.311Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.1,77.2,13,0.89,0.4486,7.2919,24.6479,-31.9489,-11.4425,0.1446,-0.7138,1.0463,6.8753,-122.2223,-3.1955,-2.0802,50.001,5.1215,-17.2668,26.4,9.6,24,2778,277,NA,NA,NA,NA,NA,NA,TRUE,-39.1,-0.2,19.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717412,"2023-07-14",4,"2023-07-15T01:42:29.666Z","2023-07-15T01:42:32.978Z",TRUE,"pitch","eb4f28ac-4726-44db-bb2d-c472adbc6b8a",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,2.94,1.394,NA,86.12,219.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Jonathan India strikes out swinging.",0,1,0,64,"bottom",9,"2023-07-15T01:40:32.115Z","2023-07-15T01:43:39.311Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.1,77.5,14,0.9,0.4484,7.4273,23.4516,-34.9182,-11.1353,-1.8178,0.8101,0.7248,10.2741,-122.0237,-3.2605,-2.0032,50.0021,5.0792,-16.834,22.8,10.8,24,2774,279,NA,NA,NA,NA,NA,NA,FALSE,-42.6,-3.8,17.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717412,"2023-07-14",3,"2023-07-15T01:41:44.443Z","2023-07-15T01:41:48.048Z",TRUE,"pitch","cb72962b-e5d1-4beb-8669-2028a43b6fde",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,2.9138,1.3675,NA,75.59,157.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Jonathan India strikes out swinging.",0,1,0,64,"bottom",9,"2023-07-15T01:40:32.115Z","2023-07-15T01:43:39.311Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.8,12,0.9,0.397,7.6643,29.8224,-16.1951,-6.239,8.2785,1.0863,3.0102,9.796,-137.8359,-3.6587,-1.6984,50.0002,5.4441,-12.0388,30,3.6,24,2375,223,NA,NA,NA,NA,NA,NA,FALSE,-16,14.4,9.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717412,"2023-07-14",2,"2023-07-15T01:41:13.901Z","2023-07-15T01:41:17.004Z",TRUE,"pitch","a6abbb4b-6178-424b-b53a-ac93df68e8b3",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.28,1.5,NA,149.18,186.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Jonathan India strikes out swinging.",0,1,0,64,"bottom",9,"2023-07-15T01:40:32.115Z","2023-07-15T01:43:39.311Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.6,76.9,13,0.89,0.45,7.0444,23.6709,-34.4344,-10.6348,-1.5067,-0.8441,1.9275,6.2472,-121.6745,-0.6826,-2.0621,50.0017,5.1929,-15.9593,22.8,9.6,24,2756,278,NA,NA,NA,NA,NA,NA,FALSE,-41.8,-2.6,17.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717412,"2023-07-14",1,"2023-07-15T01:40:56.014Z","2023-07-15T01:40:59.909Z",TRUE,"pitch","7780ee65-ad27-4085-82fd-ce6d6e3c8ff3",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.071,1.4206,NA,100.72,126.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Jonathan India strikes out swinging.",0,1,0,64,"bottom",9,"2023-07-15T01:40:32.115Z","2023-07-15T01:43:39.311Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.8,12,0.9,0.4009,7.5727,29.5355,-14.3042,-5.694,9.4492,0.4272,4.1618,7.7758,-136.5316,-1.1252,-1.7155,50.0051,5.5618,-10.7718,32.4,3.6,24,2394,223,NA,NA,NA,NA,NA,NA,FALSE,-13.9,17,8.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717412,"2023-07-14",0,"2023-07-15T01:40:38.891Z","2023-07-15T01:40:42.311Z",TRUE,"pitch","64e380d2-777f-43ed-8e60-f0a317f2ba54",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2288,1.4478,NA,95.39,151.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Jonathan India strikes out swinging.",0,1,0,64,"bottom",9,"2023-07-15T01:40:32.115Z","2023-07-15T01:43:39.311Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85,3,0.89,0.4047,7.8193,29.7209,-17.3063,-5.5206,8.0147,0.567,3.222,8.5001,-135.3889,-2.4984,-1.8969,50.0053,5.3688,-10.2451,25.2,4.8,24,2170,228,NA,NA,NA,NA,NA,NA,FALSE,-17.4,14.2,8.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717412,"2023-07-14",5,"2023-07-15T01:42:55.493Z","2023-07-15T01:43:34.935Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Jonathan India strikes out swinging.",0,1,0,64,"bottom",9,"2023-07-15T01:40:32.115Z","2023-07-15T01:43:39.311Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717412,"2023-07-14",1,"2023-07-15T01:39:57.091Z","2023-07-15T01:40:04.157Z",TRUE,"pitch","7b1832a2-cf79-437d-874c-b5f93d00a417",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.72,1.78,NA,138.17,192.23,"line_drive","hard","8",105.41,61.91,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Lineout","field_out","Elly De La Cruz lines out sharply to center fielder Joey Wiemer.",0,1,0,63,"bottom",9,"2023-07-15T01:39:28.628Z","2023-07-15T01:40:04.157Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,682829,"Elly De La Cruz","/api/v1/people/682829","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.6,75.8,7,0.9,0.4564,7.0226,23.8375,-36.5848,-10.2022,-3.0236,-0.5554,1.7242,6.7147,-120.125,-0.5788,-2.065,50.0052,5.2282,-14.8731,20.4,10.8,24,2856,281,103.4,18,345,NA,NA,NA,TRUE,-45.6,-5.4,16.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717412,"2023-07-14",0,"2023-07-15T01:39:36.275Z","2023-07-15T01:39:39.275Z",TRUE,"pitch","403e8d02-d3ab-42f0-9597-8c4afcf61da9",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.72,1.78,NA,128.72,180.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Lineout","field_out","Elly De La Cruz lines out sharply to center fielder Joey Wiemer.",0,1,0,63,"bottom",9,"2023-07-15T01:39:28.628Z","2023-07-15T01:40:04.157Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,682829,"Elly De La Cruz","/api/v1/people/682829","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.5,75.5,7,0.9,0.4578,6.9239,24.2663,-37.0239,-10.1684,-3.3541,-0.3074,2.1666,7.0665,-119.8857,0.3993,-1.9795,50.0005,5.3161,-14.7252,20.4,10.8,24,2810,284,NA,NA,NA,NA,NA,NA,FALSE,-46.1,-5.6,16.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717412,"2023-07-14",7,"2023-07-15T01:39:04.260Z","2023-07-15T01:39:08.421Z",TRUE,"pitch","b62c7eed-292e-4a72-bb28-b77d5ddd63d6",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,0,NA,NA,3.35,1.61,NA,156.25,195.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Jake Fraley strikes out swinging.",0,1,0,62,"bottom",9,"2023-07-15T01:37:23.188Z","2023-07-15T01:39:08.421Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,641584,"Jake Fraley","/api/v1/people/641584","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82,75.4,13,0.9,0.4592,7.0771,23.3992,-36.9356,-10.4548,-3.3069,-1.0296,1.6077,5.73,-119.3631,-0.7532,-2.1055,50.0021,5.2587,-15.0556,20.4,10.8,24,2735,285,NA,NA,NA,NA,NA,NA,TRUE,-46.6,-5.9,17.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
