"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716369,"2023-09-30",6,"2023-10-01T01:46:18.090Z","2023-10-01T01:46:26.504Z",TRUE,"pitch","0bfa15fd-03bb-412e-ba37-fb6585d7d1c0",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.45,1.68,NA,79.16,163.47,"line_drive","medium","6",108.43,131.07,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Lineout","field_out","Matt Olson lines out to shortstop CJ Abrams.",0,3,5,61,"bottom",7,"2023-10-01T01:45:09.714Z","2023-10-01T01:46:26.504Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Washington Nationals",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",85.7,79.1,12,0.89,0.4389,6.1498,24.4816,-38.9968,0.8765,-4.3201,0.9928,2.7893,7.6476,-124.6837,0.3197,-2.225,50.005,5.8709,1.3822,3.6,9.6,24,2518,26,59.9,40,181,NA,NA,NA,TRUE,-44.6,-7.6,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",4,"2023-10-01T01:45:56.719Z","2023-10-01T01:46:01.701Z",TRUE,"pitch","eff04515-7116-43b3-9255-1595b4cab368",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.45,1.68,NA,128.86,204.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Lineout","field_out","Matt Olson lines out to shortstop CJ Abrams.",0,3,5,61,"bottom",7,"2023-10-01T01:45:09.714Z","2023-10-01T01:46:26.504Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Washington Nationals",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.6,78.6,13,0.86,0.4437,5.9604,23.1974,-35.2877,-0.4923,-2.0202,-0.3111,1.2636,5.3086,-123.1728,-3.8113,-2.4251,50.0004,5.7975,-0.7616,0,9.6,24,2403,17,NA,NA,NA,NA,NA,NA,FALSE,-42.2,-4.3,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",3,"2023-10-01T01:45:43.716Z","2023-10-01T01:45:48.199Z",TRUE,"pitch","dd0ce6c8-16ac-4adb-90cc-67472fb0a100",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.472,1.611,NA,154.44,143.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Lineout","field_out","Matt Olson lines out to shortstop CJ Abrams.",0,3,5,61,"bottom",7,"2023-10-01T01:45:09.714Z","2023-10-01T01:46:26.504Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,83.9,11,0.9,0.4091,6.2665,29.7748,-16.264,-6.0864,8.7708,-0.9823,3.5374,6.1902,-134.0374,-2.1173,-2.5342,50.0042,5.5027,-11.043,30,4.8,24,2402,221,NA,NA,NA,NA,NA,NA,FALSE,-16.7,15.6,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",2,"2023-10-01T01:45:30.743Z","2023-10-01T01:45:35.252Z",TRUE,"pitch","fd403231-bf33-456c-b73f-a1a16c059997",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4266,1.5656,NA,153.1,150.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Lineout","field_out","Matt Olson lines out to shortstop CJ Abrams.",0,3,5,61,"bottom",7,"2023-10-01T01:45:09.714Z","2023-10-01T01:46:26.504Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Washington Nationals",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",85.8,79.3,11,0.85,0.4372,6.0601,23.5605,-36.8759,0.5187,-2.9509,-0.9469,3.2714,3.4988,-124.9431,0.8661,-2.4289,50.0041,5.9344,0.8257,2.4,9.6,24,2095,22,NA,NA,NA,NA,NA,NA,FALSE,-41.9,-4.9,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",1,"2023-10-01T01:45:11.961Z","2023-10-01T01:45:16.391Z",TRUE,"pitch","5bf02f3d-683f-4d82-af8d-352a9dbbfb92",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.45,1.68,NA,110.12,174.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Lineout","field_out","Matt Olson lines out to shortstop CJ Abrams.",0,3,5,61,"bottom",7,"2023-10-01T01:45:09.714Z","2023-10-01T01:46:26.504Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Washington Nationals",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.9,78.9,5,0.89,0.4416,6.1025,22.6043,-37.3638,1.0956,-3.3197,0.1806,2.3813,6.0953,-123.6267,-0.9613,-2.4504,50.0052,5.887,1.7105,3.6,9.6,24,2352,29,NA,NA,NA,NA,NA,NA,FALSE,-43.7,-6,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",0,"2023-10-01T01:43:50.394Z","2023-10-01T01:45:11.961Z",FALSE,"action",NA,NA,"Pitching Change: Cory Abbott replaces Andres Machado.","Pitching Substitution",3,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,676265,"/api/v1/people/676265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"61","atBat","Lineout","field_out","Matt Olson lines out to shortstop CJ Abrams.",0,3,5,61,"bottom",7,"2023-10-01T01:45:09.714Z","2023-10-01T01:46:26.504Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",5,"2023-10-01T01:46:07.928Z","2023-10-01T01:46:18.090Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,621566,"/api/v1/people/621566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"61","atBat","Lineout","field_out","Matt Olson lines out to shortstop CJ Abrams.",0,3,5,61,"bottom",7,"2023-10-01T01:45:09.714Z","2023-10-01T01:46:26.504Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",3,"2023-10-01T01:42:38.772Z","2023-10-01T01:42:47.520Z",TRUE,"pitch","662b699b-39d2-4e9f-a1ed-d15f21d7af42",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.65,1.78,NA,154.21,157.53,"popup","medium","4",147.34,127.12,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Pop Out","field_out","Joey Meneses pops out to second baseman Ozzie Albies.",0,3,5,60,"top",7,"2023-10-01T01:41:31.690Z","2023-10-01T01:42:47.520Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,608841,"Joey Meneses","/api/v1/people/608841","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.7,11,0.92,0.4013,6.3889,29.5213,-14.0207,-7.8588,9.6157,-0.9761,3.0093,6.1402,-136.4106,-3.5578,-2.2333,50.0007,5.2946,-14.8344,42,4.8,24,2410,229,61.4,40,192,NA,NA,NA,TRUE,-14.2,16.9,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",2,"2023-10-01T01:42:20.491Z","2023-10-01T01:42:25.196Z",TRUE,"pitch","490b258b-035b-4d34-8e90-c345e7fd5222",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,2,NA,NA,3.65,1.78,NA,88,153.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Pop Out","field_out","Joey Meneses pops out to second baseman Ozzie Albies.",0,3,5,60,"top",7,"2023-10-01T01:41:31.690Z","2023-10-01T01:42:47.520Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,608841,"Joey Meneses","/api/v1/people/608841","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.9,3,0.93,0.4016,6.1005,28.6086,-14.4257,-7.5826,9.4091,0.7608,3.1656,10.602,-136.1507,-3.0987,-2.1902,50.0011,5.3109,-14.301,38.4,3.6,24,2320,230,NA,NA,NA,NA,NA,NA,FALSE,-14.5,16.6,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",1,"2023-10-01T01:42:01.796Z","2023-10-01T01:42:06.296Z",TRUE,"pitch","fdd26ef9-c63d-427a-8ac9-76b32d3e5895",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.5813,1.7791,NA,183.31,157.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Pop Out","field_out","Joey Meneses pops out to second baseman Ozzie Albies.",0,3,5,60,"top",7,"2023-10-01T01:41:31.690Z","2023-10-01T01:42:47.520Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,608841,"Joey Meneses","/api/v1/people/608841","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,86.3,11,0.92,0.3994,5.8272,28.6505,-14.4196,-7.1384,9.31,-1.7395,3.0163,4.4454,-136.8404,-3.2288,-2.4531,50.0013,5.1923,-13.6105,39.6,3.6,24,2318,229,NA,NA,NA,NA,NA,NA,FALSE,-14.4,16.4,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",0,"2023-10-01T01:41:46.779Z","2023-10-01T01:41:51.290Z",TRUE,"pitch","50a9ce04-9ff8-4e4f-960b-68a1f944836d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.604,1.7564,NA,117.51,214.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Pop Out","field_out","Joey Meneses pops out to second baseman Ozzie Albies.",0,3,5,60,"top",7,"2023-10-01T01:41:31.690Z","2023-10-01T01:42:47.520Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,608841,"Joey Meneses","/api/v1/people/608841","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.6,79.8,13,0.87,0.4378,6.1934,22.1837,-36.2225,-5.4582,-2.5501,-0.0134,0.9064,7.408,-124.5497,-3.2813,-2.3006,50.0001,5.1998,-8.678,12,9.6,24,1435,268,NA,NA,NA,NA,NA,NA,FALSE,-42.1,-5,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",1,"2023-10-01T01:41:11.998Z","2023-10-01T01:41:19.624Z",TRUE,"pitch","57e0e8ac-0c0e-4e91-935d-39d2bd3dcfd7",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.48,1.62,NA,150.28,181.77,"ground_ball","medium","4",153.54,145.4,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Keibert Ruiz grounds out, second baseman Ozzie Albies to first baseman Matt Olson.",0,3,5,59,"top",7,"2023-10-01T01:40:42.154Z","2023-10-01T01:41:19.624Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.2,78.2,13,0.9,0.4445,5.9092,21.3739,-30.7424,-6.0437,0.9267,-0.873,2.1116,5.3369,-122.6232,-1.3645,-2.2793,50.002,5.2678,-9.32,15.6,8.4,24,1194,272,101.6,4,112,NA,NA,NA,TRUE,-36.5,1.7,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",0,"2023-10-01T01:40:54.872Z","2023-10-01T01:40:59.121Z",TRUE,"pitch","673a21f8-0313-4ea4-aaae-220fc799315b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6153,1.6191,NA,134.31,222.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Keibert Ruiz grounds out, second baseman Ozzie Albies to first baseman Matt Olson.",0,3,5,59,"top",7,"2023-10-01T01:40:42.154Z","2023-10-01T01:41:19.624Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.2,79.3,13,0.92,0.4401,6.1218,22.3211,-34.3568,-8.7054,-1.3915,-0.4542,0.6211,7.5205,-123.9542,-4.2417,-2.3811,50.0003,5.1903,-13.6882,19.2,9.6,24,1342,269,NA,NA,NA,NA,NA,NA,FALSE,-40.6,-3.2,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",3,"2023-10-01T01:40:16.509Z","2023-10-01T01:40:25.604Z",TRUE,"pitch","305cfe9c-b226-4e96-bf56-c2e8956a1ac1",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.16,1.51,NA,120.89,188.9,"line_drive","hard","7",47.6,69.62,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Lineout","field_out","Lane Thomas lines out sharply to left fielder Eddie Rosario.",0,3,5,58,"top",7,"2023-10-01T01:39:40.439Z","2023-10-01T01:40:25.604Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,657041,"Lane Thomas","/api/v1/people/657041","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86,80.1,8,0.91,0.4352,5.9516,21.4154,-29.6834,-9.2987,1.5456,-0.1021,1.8476,8.2652,-125.0927,-2.7369,-2.2154,50.0011,5.3496,-14.9733,24,8.4,24,1687,255,105.7,19,373,NA,NA,NA,TRUE,-34.1,2.5,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",2,"2023-10-01T01:39:59.187Z","2023-10-01T01:40:04.451Z",TRUE,"pitch","4d8a6973-a341-4bd9-826b-1eaddc74babc",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2273,1.5091,NA,116.37,217.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Lineout","field_out","Lane Thomas lines out sharply to left fielder Eddie Rosario.",0,3,5,58,"top",7,"2023-10-01T01:39:40.439Z","2023-10-01T01:40:25.604Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,657041,"Lane Thomas","/api/v1/people/657041","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.2,78.5,14,0.92,0.4449,6.4441,21.1008,-31.4127,-9.3978,0.4989,0.0164,0.7973,8.4,-122.4669,-4.0467,-2.2148,50.006,5.1186,-14.4725,22.8,9.6,24,1433,261,NA,NA,NA,NA,NA,NA,FALSE,-37.9,0.2,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",1,"2023-10-01T01:39:42.802Z","2023-10-01T01:39:46.618Z",TRUE,"pitch","d93d893e-bed3-4465-9146-e5fd29b778f6",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.16,1.51,NA,112.65,141.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Lineout","field_out","Lane Thomas lines out sharply to left fielder Eddie Rosario.",0,3,5,58,"top",7,"2023-10-01T01:39:40.439Z","2023-10-01T01:40:25.604Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,657041,"Lane Thomas","/api/v1/people/657041","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,85,12,0.9,0.4056,5.8224,27.2667,-15.8475,-8.8304,8.8238,0.1141,3.6129,9.2506,-134.6656,-1.5947,-2.2065,50.0009,5.3254,-16.3348,42,4.8,24,2487,233,NA,NA,NA,NA,NA,NA,FALSE,-15.8,15.8,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA
