"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
718765,"2023-04-01",7,"2023-04-01T04:20:33.217Z","2023-04-01T04:20:37.362Z",TRUE,"pitch","b278671e-44a4-4ce5-8e00-bc746b4dfb5b",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,0,NA,NA,3.69,1.79,NA,124.35,152.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","J.D. Martinez strikes out swinging.",0,2,1,62,"bottom",8,"2023-04-01T04:19:57.690Z","2023-04-01T04:21:11.836Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",686753,"Drey Jameson","/api/v1/people/686753","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.1,2,0.91,0.3972,5.6434,34.2848,-12.9834,-1.69,9.9934,-0.1929,3.184,4.3411,-138.5156,-4.2825,-1.569,50.0049,5.6342,-3.2463,8.4,3.6,24,2148,211,NA,NA,NA,NA,NA,NA,FALSE,-13.2,17.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718765,"2023-04-01",6,"2023-04-01T04:20:17.429Z","2023-04-01T04:20:22.457Z",TRUE,"pitch","1ddd80c4-06b0-428e-ba5f-7c3c479acc1b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.5134,1.6912,NA,171.47,144.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","J.D. Martinez strikes out swinging.",0,2,1,62,"bottom",8,"2023-04-01T04:19:57.690Z","2023-04-01T04:21:11.836Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",686753,"Drey Jameson","/api/v1/people/686753","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,87.4,11,0.91,0.391,5.7238,35.1855,-16.1057,-2.4738,8.1096,-1.4291,3.5,1.3481,-140.6627,-3.1842,-1.596,50.0044,5.7058,-4.9032,15.6,3.6,24,2201,213,NA,NA,NA,NA,NA,NA,FALSE,-15.4,14.2,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718765,"2023-04-01",5,"2023-04-01T04:19:59.876Z","2023-04-01T04:20:04.599Z",TRUE,"pitch","2b28cd32-a2ed-4558-939b-3f34d76ae613",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5333,1.711,NA,83.48,245.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","J.D. Martinez strikes out swinging.",0,2,1,62,"bottom",8,"2023-04-01T04:19:57.690Z","2023-04-01T04:21:11.836Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",686753,"Drey Jameson","/api/v1/people/686753","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.3,78.1,14,2,0.447,5.8025,24.7469,-31.6442,7.3663,0.345,0.8793,-0.2473,4.0903,-122.6387,-6.974,-1.7681,50.0002,5.3396,11.1938,19.2,9.6,24,2698,38,NA,NA,NA,NA,NA,NA,FALSE,-39.4,-0.8,-14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718765,"2023-04-01",0,"2023-04-01T04:21:54.193Z","2023-04-01T04:21:54.223Z",FALSE,"action",NA,NA,"Lourdes Gurriel Jr. remains in the game as the left fielder.","Defensive Switch",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,666971,"/api/v1/people/666971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"7","Outfielder","Outfielder","LF","300","62","atBat","Strikeout","strikeout","J.D. Martinez strikes out swinging.",0,2,1,62,"bottom",8,"2023-04-01T04:19:57.690Z","2023-04-01T04:21:11.836Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",686753,"Drey Jameson","/api/v1/people/686753","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718765,"2023-04-01",1,"2023-04-01T04:21:54.223Z","2023-04-01T04:21:54.225Z",FALSE,"action",NA,NA,"Defensive switch from left field to center field for Corbin Carroll.","Defensive Switch",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,682998,"/api/v1/people/682998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"8","Outfielder","Outfielder","CF","500","62","atBat","Strikeout","strikeout","J.D. Martinez strikes out swinging.",0,2,1,62,"bottom",8,"2023-04-01T04:19:57.690Z","2023-04-01T04:21:11.836Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",686753,"Drey Jameson","/api/v1/people/686753","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718765,"2023-04-01",2,"2023-04-01T04:21:54.225Z","2023-04-01T04:21:54.226Z",FALSE,"action",NA,NA,"Nick Ahmed remains in the game as the shortstop.","Defensive Switch",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,605113,"/api/v1/people/605113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"6","Shortstop","Infielder","SS","801","62","atBat","Strikeout","strikeout","J.D. Martinez strikes out swinging.",0,2,1,62,"bottom",8,"2023-04-01T04:19:57.690Z","2023-04-01T04:21:11.836Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",686753,"Drey Jameson","/api/v1/people/686753","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,677950,"/api/v1/people/677950",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718765,"2023-04-01",3,"2023-04-01T04:21:54.226Z","2023-04-01T04:21:54.228Z",FALSE,"action",NA,NA,"Evan Longoria remains in the game as the third baseman.","Defensive Switch",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,446334,"/api/v1/people/446334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"5","Third Base","Infielder","3B","901","62","atBat","Strikeout","strikeout","J.D. Martinez strikes out swinging.",0,2,1,62,"bottom",8,"2023-04-01T04:19:57.690Z","2023-04-01T04:21:11.836Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",686753,"Drey Jameson","/api/v1/people/686753","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,672695,"/api/v1/people/672695",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718765,"2023-04-01",4,"2023-04-01T04:21:54.228Z","2023-04-01T04:21:55.228Z",FALSE,"action",NA,NA,"Pitcher Drey Jameson enters the batting order, batting 1st, Kyle Lewis leaves the game.","Pitching Substitution",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,686753,"/api/v1/people/686753",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P","102","62","atBat","Strikeout","strikeout","J.D. Martinez strikes out swinging.",0,2,1,62,"bottom",8,"2023-04-01T04:19:57.690Z","2023-04-01T04:21:11.836Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",686753,"Drey Jameson","/api/v1/people/686753","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,641786,"/api/v1/people/641786",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718765,"2023-04-01",2,"2023-04-01T04:17:40.254Z","2023-04-01T04:17:50.277Z",TRUE,"pitch","09503e0f-5433-4372-a520-0b1828b64fae",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.28,1.49,NA,115.24,163.35,"fly_ball","medium","8",125.4,104.43,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Christian Walker flies out to center fielder James Outman.",0,2,1,61,"top",8,"2023-04-01T04:17:38.231Z","2023-04-01T04:17:50.277Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,572233,"Christian Walker","/api/v1/people/572233","R","Right",623465,"Evan Phillips","/api/v1/people/623465","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.8,76.4,2,2,0.4504,6.1363,26.0867,-29.583,7.2412,1.7299,0.0462,2.7936,2.7337,-122.032,0.2205,-2.032,50.0002,5.2699,10.8171,21.6,8.4,24,2464,66,85.3,52,218,NA,NA,NA,TRUE,-35.6,3.5,-13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718765,"2023-04-01",0,"2023-04-01T04:15:26.769Z","2023-04-01T04:17:18.511Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Christian Walker flies out to center fielder James Outman.",0,2,1,61,"top",8,"2023-04-01T04:17:38.231Z","2023-04-01T04:17:50.277Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,572233,"Christian Walker","/api/v1/people/572233","R","Right",623465,"Evan Phillips","/api/v1/people/623465","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718765,"2023-04-01",1,"2023-04-01T04:17:18.511Z","2023-04-01T04:17:40.254Z",FALSE,"action",NA,NA,"Pitching Change: Evan Phillips replaces Alex Vesia.","Pitching Substitution",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,623465,"/api/v1/people/623465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"61","atBat","Flyout","field_out","Christian Walker flies out to center fielder James Outman.",0,2,1,61,"top",8,"2023-04-01T04:17:38.231Z","2023-04-01T04:17:50.277Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,572233,"Christian Walker","/api/v1/people/572233","R","Right",623465,"Evan Phillips","/api/v1/people/623465","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718765,"2023-04-01",3,"2023-04-01T04:14:58.069Z","2023-04-01T04:15:10.060Z",TRUE,"pitch","5f8da10e-ad33-4562-a98d-73f9f4e4e33a",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,2,NA,NA,3.57,1.68,NA,89.55,135.38,"line_drive","medium","9",166.66,104.28,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Lourdes Gurriel Jr. singles on a line drive to right fielder Mookie Betts.",0,2,1,60,"top",8,"2023-04-01T04:13:50.435Z","2023-04-01T04:15:10.060Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",681911,"Alex Vesia","/api/v1/people/681911","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,84.5,12,0.9,0.4035,6.3169,34.3299,-10.5702,4.2555,11.6194,0.72,3.8298,-2.3041,-136.5344,-2.7668,1.0289,50.0006,5.5995,7.9112,33.6,2.4,24,2391,154,96.2,6,149,NA,NA,NA,FALSE,-10.9,20.5,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971",NA,NA,NA,NA,NA,NA,NA
718765,"2023-04-01",2,"2023-04-01T04:14:39.335Z","2023-04-01T04:14:43.499Z",TRUE,"pitch","0604ed82-17ea-4699-b54c-a5a6da997090",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.57,1.68,NA,138.44,196.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Lourdes Gurriel Jr. singles on a line drive to right fielder Mookie Betts.",0,2,1,60,"top",8,"2023-04-01T04:13:50.435Z","2023-04-01T04:15:10.060Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",681911,"Alex Vesia","/api/v1/people/681911","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.8,77.4,7,0.91,0.4454,6.5279,25.5875,-22.759,8.766,6.1559,-0.5625,1.5678,-7.3872,-123.1934,-4.8579,1.3431,50.0046,5.5011,13.4101,26.4,7.2,24,1667,126,NA,NA,NA,NA,NA,NA,FALSE,-28.2,10.2,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718765,"2023-04-01",1,"2023-04-01T04:14:19.363Z","2023-04-01T04:14:23.633Z",TRUE,"pitch","1cdf7b88-5819-4977-b3b1-d8917bf48ffb",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4936,1.612,NA,112.1,221.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Lourdes Gurriel Jr. singles on a line drive to right fielder Mookie Betts.",0,2,1,60,"top",8,"2023-04-01T04:13:50.435Z","2023-04-01T04:15:10.060Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",681911,"Alex Vesia","/api/v1/people/681911","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.5,78.5,14,0.92,0.441,6.7692,25.311,-21.7088,9.9975,6.6993,0.1285,0.6494,-6.1928,-124.2716,-7.2049,1.3561,50.0003,5.3942,15.6072,32.4,7.2,24,1629,131,NA,NA,NA,NA,NA,NA,FALSE,-26.9,10.7,-16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718765,"2023-04-01",0,"2023-04-01T04:14:01.847Z","2023-04-01T04:14:05.198Z",TRUE,"pitch","f86ac76b-2099-4a9b-ba18-ec360c399c98",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5134,1.6516,NA,118.71,177.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Lourdes Gurriel Jr. singles on a line drive to right fielder Mookie Betts.",0,2,1,60,"top",8,"2023-04-01T04:13:50.435Z","2023-04-01T04:15:10.060Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",681911,"Alex Vesia","/api/v1/people/681911","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.1,5,0.91,0.4022,6.2026,32.8185,-7.5533,3.5508,13.1375,-0.0449,2.2546,-4.3616,-136.6925,-6.9978,1.1173,50.0053,5.3811,6.6562,31.2,2.4,24,2396,159,NA,NA,NA,NA,NA,NA,FALSE,-8.9,22.3,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718765,"2023-04-01",0,"2023-04-01T04:13:24.066Z","2023-04-01T04:13:34.414Z",TRUE,"pitch","c8b641bb-19d1-4827-950b-f0e71f721d07",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.58,1.73,NA,122.81,172.44,"fly_ball","medium","7",82.66,79.86,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","Ketel Marte flies out to left fielder David Peralta.",0,2,1,59,"top",8,"2023-04-01T04:13:17.825Z","2023-04-01T04:13:34.414Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,606466,"Ketel Marte","/api/v1/people/606466","R","Right",681911,"Alex Vesia","/api/v1/people/681911","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,85.3,5,0.9,0.4016,6.6713,32.593,-8.7212,3.3869,12.4764,-0.1525,2.4572,-4.4752,-136.8344,-6.5548,1.0707,50.0068,5.4943,6.3692,27.6,2.4,24,2460,158,89.9,37,316,NA,NA,NA,TRUE,-9.8,21.2,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718765,"2023-04-01",5,"2023-04-01T04:12:32.040Z","2023-04-01T04:12:56.364Z",TRUE,"pitch","05ba995f-0e54-4e36-9688-6d1eb0c09501",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,1,1,NA,NA,3.37,1.6,NA,136.37,182.66,"fly_ball","medium","78",46.95,65.21,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Home Run","home_run","Kyle Lewis homers (1) on a fly ball to left center field. Evan Longoria scores.",2,2,1,58,"top",8,"2023-04-01T04:11:27.156Z","2023-04-01T04:12:56.364Z",TRUE,TRUE,FALSE,FALSE,65,2,1,1,641786,"Kyle Lewis","/api/v1/people/641786","R","Right",681911,"Alex Vesia","/api/v1/people/681911","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.9,79.8,7,0.9,0.4356,6.6857,22.6919,-24.9211,-5.2059,4.5169,-0.5081,2.0785,-2.4874,-125.2178,-3.8293,1.1711,50.0022,5.6412,-8.3563,19.2,7.2,24,2412,207,99,28,383,NA,NA,NA,FALSE,-29,7.7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
