"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717708,"2023-06-18",4,"2023-06-18T19:14:48.770Z","2023-06-18T19:14:53.286Z",TRUE,"pitch","7d935cba-8901-41aa-b316-0951952e20f2",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.3868,1.6492,NA,139.88,141.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Mike Tauchman called out on strikes.",0,5,3,58,"bottom",7,"2023-06-18T19:14:07.128Z","2023-06-18T19:16:02.632Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Baltimore Orioles",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",88.1,81.5,11,0.9,0.4253,6.2972,24.4168,-36.6476,0.7132,-2.6612,-0.6002,3.6132,3.1861,-128.3523,1.0039,-1.9458,50.0006,6.0518,1.1996,2.4,8.4,24,2277,35,NA,NA,NA,NA,NA,NA,FALSE,-39.4,-4.4,-1.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670156,"Miles Mastrobuoni","/api/v1/people/670156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717708,"2023-06-18",3,"2023-06-18T19:14:27.728Z","2023-06-18T19:14:30.728Z",TRUE,"pitch","53191efd-abb1-4c51-ad73-8937c3738165",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.41,1.65,NA,103.23,169.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Mike Tauchman called out on strikes.",0,5,3,58,"bottom",7,"2023-06-18T19:14:07.128Z","2023-06-18T19:16:02.632Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,88.9,6,0.9,0.3884,6.7183,30.7699,-13.7562,-5.4742,9.1342,0.3612,2.5765,7.1187,-140.8136,-6.6641,-1.4836,50.001,5.8567,-11.0365,32.4,3.6,24,2353,209,NA,NA,NA,NA,NA,NA,FALSE,-13.7,15.4,8.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670156,"Miles Mastrobuoni","/api/v1/people/670156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717708,"2023-06-18",2,"2023-06-18T19:14:09.460Z","2023-06-18T19:14:13.304Z",TRUE,"pitch","875682b9-270e-4faf-b6c1-856d06c9adbc",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4304,1.6485,NA,105.5,199.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Mike Tauchman called out on strikes.",0,5,3,58,"bottom",7,"2023-06-18T19:14:07.128Z","2023-06-18T19:16:02.632Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,89.8,14,0.9,0.3857,6.7763,30.0976,-14.6216,-4.9756,8.577,0.3018,1.4522,7.1016,-141.6089,-9.2575,-1.5834,50.0007,5.6832,-10.1797,27.6,3.6,24,2199,213,NA,NA,NA,NA,NA,NA,FALSE,-14.8,13.9,7.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670156,"Miles Mastrobuoni","/api/v1/people/670156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717708,"2023-06-18",0,"2023-06-18T19:12:49.871Z","2023-06-18T19:13:47.630Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Mike Tauchman called out on strikes.",0,5,3,58,"bottom",7,"2023-06-18T19:14:07.128Z","2023-06-18T19:16:02.632Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670156,"Miles Mastrobuoni","/api/v1/people/670156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717708,"2023-06-18",1,"2023-06-18T19:13:47.630Z","2023-06-18T19:14:09.460Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Miles Mastrobuoni replaces Miguel Amaya.","Offensive Substitution",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,670156,"/api/v1/people/670156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","801","58","atBat","Strikeout","strikeout","Mike Tauchman called out on strikes.",0,5,3,58,"bottom",7,"2023-06-18T19:14:07.128Z","2023-06-18T19:16:02.632Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,665804,"/api/v1/people/665804",2,TRUE,FALSE,670156,"Miles Mastrobuoni","/api/v1/people/670156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717708,"2023-06-18",5,"2023-06-18T19:12:09.845Z","2023-06-18T19:12:15.219Z",TRUE,"pitch","2af93e24-49af-41e4-bdf7-1e0b52ec8f5f",5,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",3,2,1,NA,NA,2.94,1.31,NA,177.62,149.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Hit By Pitch","hit_by_pitch","Nick Madrigal hit by pitch. Miguel Amaya to 2nd.",0,5,3,57,"bottom",7,"2023-06-18T19:10:47.221Z","2023-06-18T19:12:15.219Z",TRUE,FALSE,FALSE,FALSE,11,3,2,1,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,87.1,11,0.9,0.3966,6.6308,28.4704,-15.427,-5.7607,8.654,-1.5904,3.3029,1.9813,-137.7268,-4.0845,-1.5675,50.0033,5.8375,-11.1491,33.6,3.6,24,2043,216,NA,NA,NA,NA,NA,NA,FALSE,-15.2,15.1,10.1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,665804,"Miguel Amaya","/api/v1/people/665804",NA,NA,NA,663611,"Nick Madrigal","/api/v1/people/663611",NA,NA,NA,NA
717708,"2023-06-18",4,"2023-06-18T19:11:45.522Z","2023-06-18T19:11:48.522Z",TRUE,"pitch","ce3f7d44-e534-4b6c-8101-03740448d5a2",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,2.94,1.31,NA,80.7,195.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Hit By Pitch","hit_by_pitch","Nick Madrigal hit by pitch. Miguel Amaya to 2nd.",0,5,3,57,"bottom",7,"2023-06-18T19:10:47.221Z","2023-06-18T19:12:15.219Z",TRUE,FALSE,FALSE,FALSE,11,3,2,1,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Baltimore Orioles",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",93.5,87.7,14,0.9,0.3989,6.6811,23.4652,-21.7912,0.3971,5.4103,0.9524,1.5994,7.0523,-136.1309,-7.1,-1.6991,50.0052,5.697,0.7621,4.8,4.8,24,2271,194,NA,NA,NA,NA,NA,NA,FALSE,-21.8,8.8,-1.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,665804,"Miguel Amaya","/api/v1/people/665804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717708,"2023-06-18",3,"2023-06-18T19:11:22.114Z","2023-06-18T19:11:25.222Z",TRUE,"pitch","27c28923-90f0-4ae4-8c5d-4bf57aa7b5ec",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,1,NA,NA,2.94,1.31,NA,112.79,164.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Hit By Pitch","hit_by_pitch","Nick Madrigal hit by pitch. Miguel Amaya to 2nd.",0,5,3,57,"bottom",7,"2023-06-18T19:10:47.221Z","2023-06-18T19:12:15.219Z",TRUE,FALSE,FALSE,FALSE,11,3,2,1,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,90,2,0.9,0.3844,6.699,29.7,-14.5088,-4.8586,8.5728,0.1105,2.7616,6.8898,-141.9976,-5.7601,-1.7057,50.0043,5.7246,-10.0143,28.8,3.6,24,2368,212,NA,NA,NA,NA,NA,NA,FALSE,-13.9,14.6,7.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,665804,"Miguel Amaya","/api/v1/people/665804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717708,"2023-06-18",2,"2023-06-18T19:11:04.762Z","2023-06-18T19:11:09.206Z",TRUE,"pitch","75079dea-6a79-4fd5-a020-6dd328e9194d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,2.8502,1.265,NA,108.19,145.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Hit By Pitch","hit_by_pitch","Nick Madrigal hit by pitch. Miguel Amaya to 2nd.",0,5,3,57,"bottom",7,"2023-06-18T19:10:47.221Z","2023-06-18T19:12:15.219Z",TRUE,FALSE,FALSE,FALSE,11,3,2,1,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,88,12,0.89,0.3908,6.5918,31.4757,-14.1044,-4.6543,9.0839,0.2311,3.4452,6.5032,-140.124,-4.2027,-1.5145,50.0069,5.8852,-9.2633,27.6,3.6,24,2221,213,NA,NA,NA,NA,NA,NA,FALSE,-13.7,15.7,7.1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,665804,"Miguel Amaya","/api/v1/people/665804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717708,"2023-06-18",1,"2023-06-18T19:10:49.533Z","2023-06-18T19:10:53.912Z",TRUE,"pitch","b48282d3-b41e-4f69-9855-ac9924a28e6e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,2.8724,1.2428,NA,145.42,148.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Hit By Pitch","hit_by_pitch","Nick Madrigal hit by pitch. Miguel Amaya to 2nd.",0,5,3,57,"bottom",7,"2023-06-18T19:10:47.221Z","2023-06-18T19:12:15.219Z",TRUE,FALSE,FALSE,FALSE,11,3,2,1,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,89.1,11,0.9,0.3868,6.5823,30.7532,-14.7834,-4.5332,8.553,-0.7455,3.3476,4.2292,-141.3429,-4.421,-1.6687,50.0007,5.8742,-9.2156,27.6,3.6,24,2309,212,NA,NA,NA,NA,NA,NA,FALSE,-14,14.9,7.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,665804,"Miguel Amaya","/api/v1/people/665804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717708,"2023-06-18",0,"2023-06-18T19:08:57.907Z","2023-06-18T19:10:49.533Z",FALSE,"action",NA,NA,"Injury Delay.","Game Advisory",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,663611,"/api/v1/people/663611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"57","atBat","Hit By Pitch","hit_by_pitch","Nick Madrigal hit by pitch. Miguel Amaya to 2nd.",0,5,3,57,"bottom",7,"2023-06-18T19:10:47.221Z","2023-06-18T19:12:15.219Z",TRUE,FALSE,FALSE,FALSE,11,3,2,1,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,665804,"Miguel Amaya","/api/v1/people/665804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717708,"2023-06-18",3,"2023-06-18T19:08:34.585Z","2023-06-18T19:08:40.469Z",TRUE,"pitch","3447d80a-5465-4586-ac45-eb9921756be3",4,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",2,2,1,NA,NA,3.2,1.54,NA,181.42,127.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Hit By Pitch","hit_by_pitch","Miguel Amaya hit by pitch.",0,5,3,56,"bottom",7,"2023-06-18T19:07:34.437Z","2023-06-18T19:08:40.469Z",TRUE,FALSE,FALSE,FALSE,11,2,2,1,665804,"Miguel Amaya","/api/v1/people/665804","R","Right",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Baltimore Orioles","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,87.6,11,0.9,0.3915,6.5739,32.9776,-13.844,-4.18,9.256,-1.6901,4.1131,1.2502,-140.1408,-2.447,-1.6002,50.0006,5.9068,-8.2764,28.8,3.6,24,2110,211,NA,NA,NA,NA,NA,NA,FALSE,-13.2,16.4,7.3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,665804,"Miguel Amaya","/api/v1/people/665804",NA,NA,NA,665804,"Miguel Amaya","/api/v1/people/665804",NA,NA,NA,NA
717708,"2023-06-18",2,"2023-06-18T19:08:17.710Z","2023-06-18T19:08:22.758Z",TRUE,"pitch","8d99b65b-46c2-44ef-9bc4-62225e5dc52f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.0878,1.4506,NA,77.87,171.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Hit By Pitch","hit_by_pitch","Miguel Amaya hit by pitch.",0,5,3,56,"bottom",7,"2023-06-18T19:07:34.437Z","2023-06-18T19:08:40.469Z",TRUE,FALSE,FALSE,FALSE,11,2,2,1,665804,"Miguel Amaya","/api/v1/people/665804","R","Right",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Baltimore Orioles","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.9,81.5,12,0.91,0.4268,6.5905,24.6318,-37.9708,1.8415,-3.4648,1.0267,2.5009,5.8587,-127.9816,-1.3654,-1.525,50.0059,5.9959,3.0769,6,9.6,24,2347,34,NA,NA,NA,NA,NA,NA,FALSE,-41.5,-6.4,-4.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,665804,"Miguel Amaya","/api/v1/people/665804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717708,"2023-06-18",1,"2023-06-18T19:08:00.495Z","2023-06-18T19:08:03.495Z",TRUE,"pitch","01f2610e-5d11-4262-955e-2c7ebd83e148",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.2,1.54,NA,116.37,146.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Hit By Pitch","hit_by_pitch","Miguel Amaya hit by pitch.",0,5,3,56,"bottom",7,"2023-06-18T19:07:34.437Z","2023-06-18T19:08:40.469Z",TRUE,FALSE,FALSE,FALSE,11,2,2,1,665804,"Miguel Amaya","/api/v1/people/665804","R","Right",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,89.5,12,0.9,0.3856,6.5989,29.9109,-14.4118,-4.4581,8.6761,0.0166,3.4211,6.0942,-141.6053,-4.149,-1.5762,50.0014,5.8162,-9.1258,27.6,3.6,24,2229,212,NA,NA,NA,NA,NA,NA,FALSE,-13.6,15.1,7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,665804,"Miguel Amaya","/api/v1/people/665804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717708,"2023-06-18",0,"2023-06-18T19:07:42.242Z","2023-06-18T19:07:46.096Z",TRUE,"pitch","e192ec66-71e2-4257-8c5b-765e7e8f4d32",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.2,1.54,NA,122.99,157.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Hit By Pitch","hit_by_pitch","Miguel Amaya hit by pitch.",0,5,3,56,"bottom",7,"2023-06-18T19:07:34.437Z","2023-06-18T19:08:40.469Z",TRUE,FALSE,FALSE,FALSE,11,2,2,1,665804,"Miguel Amaya","/api/v1/people/665804","R","Right",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,90,2,0.9,0.3849,6.6764,28.5104,-12.5847,-3.5663,9.522,-0.1571,3.0061,5.2392,-141.6213,-6.09,-1.557,50.0002,5.9695,-7.3352,24,2.4,24,2371,206,NA,NA,NA,NA,NA,NA,FALSE,-12.2,16.3,5.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,665804,"Miguel Amaya","/api/v1/people/665804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717708,"2023-06-18",6,"2023-06-18T19:07:12.360Z","2023-06-18T19:07:18.746Z",TRUE,"pitch","2a399f2f-1740-4e16-a55e-0c970f44f216",6,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,3,0,NA,NA,3.59,1.67,NA,118.22,152.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Christopher Morel strikes out on a foul tip.",0,5,3,55,"bottom",7,"2023-06-18T19:05:32.473Z","2023-06-18T19:07:18.746Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,666624,"Christopher Morel","/api/v1/people/666624","R","Right",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.7,2,0.9,0.3891,6.6571,29.5274,-13.453,-4.7505,9.3109,-0.0321,3.209,5.8348,-140.3646,-4.9404,-1.5132,50.0009,5.8568,-9.5501,30,3.6,24,2193,215,NA,NA,NA,NA,NA,NA,TRUE,-13.1,16.1,7.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665804,"Miguel Amaya","/api/v1/people/665804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
