"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
745493,"2024-05-25",3,"2024-05-25T23:17:46.170Z","2024-05-25T23:17:53.145Z",TRUE,"pitch","395317a5-daa1-40e9-a681-419d5ab24313",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.54,1.63,NA,121.42,173.89,"ground_ball","medium","6",111.62,150.64,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Forceout","force_out","Ronald Acuña Jr. grounds into a force out, shortstop Oneil Cruz to second baseman Nick Gonzales. Adam Duvall out at 2nd.",0,1,4,71,"top",9,"2024-05-25T23:16:03.858Z","2024-05-25T23:17:53.145Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",93.9,86.7,5,0.91,0.3997,6.7074,27.4877,-26.5724,-8.2906,2.9385,-0.116,2.4035,7.3765,-136.569,-3.9746,-1.7628,50.0037,5.686,-15.8056,27.6,6,24,1743,215,86,-1,41,NA,NA,NA,TRUE,-26,4.7,13.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745493,"2024-05-25",2,"2024-05-25T23:17:07.141Z","2024-05-25T23:17:12.352Z",TRUE,"pitch","86575280-3747-41d8-9fd7-aa4ea6f3349e",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.54,1.63,NA,109.32,140.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Forceout","force_out","Ronald Acuña Jr. grounds into a force out, shortstop Oneil Cruz to second baseman Nick Gonzales. Adam Duvall out at 2nd.",0,1,4,71,"top",9,"2024-05-25T23:16:03.858Z","2024-05-25T23:17:53.145Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.6,89.9,2,0.92,0.3821,6.6631,33.4613,-9.4919,-5.3391,10.9064,0.2016,3.6428,7.3244,-143.3805,-4.5397,-1.6936,50.0047,5.8401,-11.1064,42,2.4,24,2603,211,NA,NA,NA,NA,NA,NA,FALSE,-9.2,19,8.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745493,"2024-05-25",1,"2024-05-25T23:16:42.566Z","2024-05-25T23:16:46.684Z",TRUE,"pitch","2ba8822e-3cec-41a4-8f61-4f48be8ffaa7",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.54,1.63,NA,95.68,174.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Forceout","force_out","Ronald Acuña Jr. grounds into a force out, shortstop Oneil Cruz to second baseman Nick Gonzales. Adam Duvall out at 2nd.",0,1,4,71,"top",9,"2024-05-25T23:16:03.858Z","2024-05-25T23:17:53.145Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.2,88.4,6,0.92,0.3865,6.7378,37.2569,-10.0783,-6.4316,10.9016,0.5592,2.3929,8.2208,-142.525,-7.4136,-1.5471,50.006,5.6887,-13.0399,42,3.6,24,2650,209,NA,NA,NA,NA,NA,NA,FALSE,-10.8,18.1,9.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745493,"2024-05-25",0,"2024-05-25T23:16:24.273Z","2024-05-25T23:16:28.835Z",TRUE,"pitch","e4c80976-593b-462c-8bb6-3605ca7b1ff2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5542,1.6337,NA,70.37,204.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Forceout","force_out","Ronald Acuña Jr. grounds into a force out, shortstop Oneil Cruz to second baseman Nick Gonzales. Adam Duvall out at 2nd.",0,1,4,71,"top",9,"2024-05-25T23:16:03.858Z","2024-05-25T23:17:53.145Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",93.3,86,14,0.91,0.4036,6.8293,28.0415,-26.1741,-7.5865,3.2102,1.2233,1.2716,10.3515,-135.4349,-6.6865,-1.6528,50.0027,5.589,-14.1732,24,6,24,1805,217,NA,NA,NA,NA,NA,NA,FALSE,-26.9,4.6,11.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745493,"2024-05-25",3,"2024-05-25T23:15:42.736Z","2024-05-25T23:15:52.849Z",TRUE,"pitch","2867e39f-78fa-4d16-a48a-f20b765c876b",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,2,NA,NA,3.42,1.56,NA,83.47,157.86,"line_drive","medium","7",67.77,107.53,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","Adam Duvall singles on a line drive to left fielder Bryan Reynolds. Travis d'Arnaud to 3rd.",0,1,4,70,"top",9,"2024-05-25T23:15:19.576Z","2024-05-25T23:15:52.849Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,594807,"Adam Duvall","/api/v1/people/594807","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,88.9,12,0.91,0.3872,6.9813,32.4936,-9.9961,-4.6411,10.9461,0.8797,2.997,8.4385,-141.4944,-6.1514,-1.5392,50.0022,5.8406,-9.4035,33.6,2.4,24,2472,211,90.1,17,231,NA,NA,NA,FALSE,-10.2,18.7,6.7,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,518595,"Travis d'Arnaud","/api/v1/people/518595",594807,"Adam Duvall","/api/v1/people/594807"
745493,"2024-05-25",2,"2024-05-25T23:15:21.950Z","2024-05-25T23:15:25.995Z",TRUE,"pitch","59cb036f-cd6d-478b-bafb-d976d7562156",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4348,1.7244,NA,104.85,173.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","Adam Duvall singles on a line drive to left fielder Bryan Reynolds. Travis d'Arnaud to 3rd.",0,1,4,70,"top",9,"2024-05-25T23:15:19.576Z","2024-05-25T23:15:52.849Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,594807,"Adam Duvall","/api/v1/people/594807","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",92.1,85.2,6,0.91,0.4073,6.7656,26.2072,-29.5273,-5.8264,1.4403,0.3187,2.4356,7.7391,-133.9747,-2.9904,-1.8369,50.0014,5.6542,-10.6982,16.8,7.2,24,1700,221,NA,NA,NA,NA,NA,NA,FALSE,-29.8,2.2,9.1,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745493,"2024-05-25",0,"2024-05-25T23:14:40.616Z","2024-05-25T23:15:05.621Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Adam Duvall replaces Zack Short.","Offensive Substitution",1,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,594807,"/api/v1/people/594807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","70","atBat","Single","single","Adam Duvall singles on a line drive to left fielder Bryan Reynolds. Travis d'Arnaud to 3rd.",0,1,4,70,"top",9,"2024-05-25T23:15:19.576Z","2024-05-25T23:15:52.849Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,594807,"Adam Duvall","/api/v1/people/594807","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,670097,"/api/v1/people/670097",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745493,"2024-05-25",1,"2024-05-25T23:15:05.621Z","2024-05-25T23:15:21.950Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","Adam Duvall singles on a line drive to left fielder Bryan Reynolds. Travis d'Arnaud to 3rd.",0,1,4,70,"top",9,"2024-05-25T23:15:19.576Z","2024-05-25T23:15:52.849Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,594807,"Adam Duvall","/api/v1/people/594807","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745493,"2024-05-25",6,"2024-05-25T23:14:00.391Z","2024-05-25T23:14:14.117Z",TRUE,"pitch","6e7874c9-2d9a-4c0e-91df-3a30471cd4fe",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,2,NA,NA,3.52,1.57,NA,111.99,172.24,"line_drive","hard","8",163.94,52.1,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Double","double","Travis d'Arnaud doubles (12) on a sharp line drive to center fielder Michael A. Taylor.",0,1,4,69,"top",9,"2024-05-25T23:12:09.129Z","2024-05-25T23:14:14.117Z",TRUE,FALSE,FALSE,FALSE,34,3,2,2,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,89,5,0.88,0.3873,6.9794,31.6964,-12.2175,-6.9442,9.8447,0.1315,2.4645,7.4419,-141.3425,-7.1472,-1.6312,50.001,5.8075,-14.0738,42,3.6,24,2412,210,104,21,376,NA,NA,NA,FALSE,-12.4,16.6,11,NA,NA,NA,NA,NA,FALSE,TRUE,518595,"Travis d'Arnaud","/api/v1/people/518595",NA,NA,NA,NA,NA,NA
745493,"2024-05-25",5,"2024-05-25T23:13:36.085Z","2024-05-25T23:13:39.886Z",TRUE,"pitch","647c3617-ff23-4892-9265-c494aa2291db",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.52,1.57,NA,125.06,172.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Double","double","Travis d'Arnaud doubles (12) on a sharp line drive to center fielder Michael A. Taylor.",0,1,4,69,"top",9,"2024-05-25T23:12:09.129Z","2024-05-25T23:14:14.117Z",TRUE,FALSE,FALSE,FALSE,34,3,2,2,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.4,89.4,5,0.91,0.3839,6.8245,34.754,-12.8844,-6.5245,9.367,-0.2116,2.4592,6.563,-143.0054,-6.8477,-1.695,50.0021,5.7027,-13.4354,39.6,3.6,24,2525,214,NA,NA,NA,NA,NA,NA,FALSE,-12.8,15.6,10.4,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
