"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746798,"2024-05-12",0,"2024-05-12T20:22:07.224Z","2024-05-12T20:22:14.840Z",TRUE,"pitch","13bd533d-cbbb-4d79-91ad-ecb0914aaea3",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.35,1.58,NA,64.57,175.55,"ground_ball","soft","3",144,176.5,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Rafael Ortega grounds out softly, first baseman Kyle Manzardo to pitcher Sam Hentges.",0,7,0,71,"bottom",9,"2024-05-12T20:21:50.984Z","2024-05-12T20:22:14.840Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,542364,"Rafael Ortega","/api/v1/people/542364","L","Left",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Cleveland Guardians","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,87.9,14,2,0.3954,6.8846,26.3656,-19.6882,5.5204,6.4051,1.3754,2.3417,-2.8216,-137.7362,-6.8737,1.6878,50.0037,6.1696,10.7639,26.4,4.8,24,1823,142,28.6,-28,6,NA,NA,NA,TRUE,-19.6,10.6,-9.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746798,"2024-05-12",1,"2024-05-12T20:21:33.614Z","2024-05-12T20:21:43.125Z",TRUE,"pitch","e324b78f-db39-4ff6-947f-a3bf59a61baf",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.53,1.59,NA,110.54,161.76,"fly_ball","medium","9",150.4,111.86,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Korey Lee flies out to right fielder Will Brennan.",0,7,0,70,"bottom",9,"2024-05-12T20:21:04.880Z","2024-05-12T20:21:43.125Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,686676,"Korey Lee","/api/v1/people/686676","R","Right",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Cleveland Guardians","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.7,76.3,5,0.9,0.4576,6.9574,20.2603,-38.7603,-0.9626,-4.5308,0.1695,2.8525,-3.1043,-119.1487,-0.39,1.6078,50.0003,6.4847,-1.4,2.4,10.8,24,2307,319,87.7,51,229,NA,NA,NA,TRUE,-48.5,-8,2.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746798,"2024-05-12",0,"2024-05-12T20:21:19.624Z","2024-05-12T20:21:23.794Z",TRUE,"pitch","bb6cac4c-04c6-4670-b488-331f3a4ba00f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5095,1.6424,NA,104.61,144.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Korey Lee flies out to right fielder Will Brennan.",0,7,0,70,"bottom",9,"2024-05-12T20:21:04.880Z","2024-05-12T20:21:43.125Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,686676,"Korey Lee","/api/v1/people/686676","R","Right",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Cleveland Guardians","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.4,75,3,0.9,0.4652,6.8544,19.7338,-40.0423,-1.9104,-5.5927,0.3249,3.492,-2.5702,-117.219,1.3695,1.6788,50.001,6.6057,-2.6887,4.8,12,24,2302,322,NA,NA,NA,NA,NA,NA,FALSE,-51.4,-9.6,4.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746798,"2024-05-12",3,"2024-05-12T20:20:53.287Z","2024-05-12T20:20:58.560Z",TRUE,"pitch","f1e22735-23aa-450e-b637-7477c4e537ad",3,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,3,0,NA,NA,3.54,1.61,NA,142.33,220.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Braden Shewmake strikes out swinging.",0,7,0,69,"bottom",9,"2024-05-12T20:20:18.968Z","2024-05-12T20:20:58.560Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,669699,"Braden Shewmake","/api/v1/people/669699","L","Left",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,83,13,0.91,0.4211,7.0705,24.285,-24.8839,-0.8071,4.2417,-0.6645,0.6669,-5.4856,-129.5326,-9.2452,1.576,50.0029,6.1515,-1.385,4.8,6,24,2381,179,NA,NA,NA,NA,NA,NA,TRUE,-28.2,6,2.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746798,"2024-05-12",2,"2024-05-12T20:20:34.430Z","2024-05-12T20:20:38.141Z",TRUE,"pitch","eac07b75-8e29-4bef-8eed-4d1a9315461d",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.54,1.61,NA,96.13,181.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Braden Shewmake strikes out swinging.",0,7,0,69,"bottom",9,"2024-05-12T20:20:18.968Z","2024-05-12T20:20:58.560Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,669699,"Braden Shewmake","/api/v1/people/669699","L","Left",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Cleveland Guardians",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,86.6,9,0.93,0.3998,6.9842,28.0726,-16.1972,8.3937,8.3898,0.5476,2.1107,-5.3736,-136.617,-8.1574,1.4423,50.0013,6.233,15.979,39.6,4.8,24,1915,150,NA,NA,NA,NA,NA,NA,FALSE,-17,13.8,-14.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746798,"2024-05-12",1,"2024-05-12T20:20:21.284Z","2024-05-12T20:20:25.009Z",TRUE,"pitch","16838988-c7a8-4d1f-b51c-508d8f2c3577",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5425,1.7029,NA,133.18,187.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Braden Shewmake strikes out swinging.",0,7,0,69,"bottom",9,"2024-05-12T20:20:18.968Z","2024-05-12T20:20:58.560Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,669699,"Braden Shewmake","/api/v1/people/669699","L","Left",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,88,7,0.92,0.3949,7.067,26.8459,-13.7505,4.8879,9.4261,-0.4245,1.9005,-6.8985,-137.9985,-9.2334,1.4572,50.0022,6.1871,9.5537,27.6,3.6,24,2119,148,NA,NA,NA,NA,NA,NA,FALSE,-14.5,15.6,-7.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746798,"2024-05-12",0,"2024-05-12T20:19:44.879Z","2024-05-12T20:20:21.284Z",FALSE,"action",NA,NA,"Pitching Change: Sam Hentges replaces Hunter Gaddis.","Pitching Substitution",7,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656529,"/api/v1/people/656529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"69","atBat","Strikeout","strikeout","Braden Shewmake strikes out swinging.",0,7,0,69,"bottom",9,"2024-05-12T20:20:18.968Z","2024-05-12T20:20:58.560Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,669699,"Braden Shewmake","/api/v1/people/669699","L","Left",656529,"Sam Hentges","/api/v1/people/656529","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746798,"2024-05-12",4,"2024-05-12T20:18:03.028Z","2024-05-12T20:18:10.535Z",TRUE,"pitch","292b2c7e-237d-410b-8922-6cf6ba94794b",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.27,1.48,NA,95.53,183.57,"ground_ball","medium","5",100.44,159.27,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Tyler Freeman grounds out, third baseman Bryan Ramos to first baseman Andrew Vaughn.",0,7,0,68,"top",9,"2024-05-12T20:16:28.430Z","2024-05-12T20:18:10.535Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,79.1,6,2,0.4403,5.8351,24.0345,-37.1524,5.11,-3.1741,0.5633,2.0449,2.5893,-124.2208,-3.2604,-1.1553,50.0032,6.4518,8.0144,12,9.6,24,2661,68,86.6,-13,10,NA,NA,NA,TRUE,-43.7,-6.2,-9.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746798,"2024-05-12",3,"2024-05-12T20:17:49.258Z","2024-05-12T20:17:53.168Z",TRUE,"pitch","e9a02a12-40e3-4363-b615-a74c6f607676",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.2663,1.5049,NA,83.84,209.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Tyler Freeman grounds out, third baseman Bryan Ramos to first baseman Andrew Vaughn.",0,7,0,68,"top",9,"2024-05-12T20:16:28.430Z","2024-05-12T20:18:10.535Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.5,80.9,14,2,0.4299,5.9172,24.9113,-22.6293,-2.9921,5.7968,0.8699,1.0847,5.6375,-127.1877,-8.5169,-0.9818,50.0008,6.2571,-4.9252,9.6,6,24,1746,194,NA,NA,NA,NA,NA,NA,FALSE,-26.8,8.9,4.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746798,"2024-05-12",2,"2024-05-12T20:17:18.339Z","2024-05-12T20:17:22.348Z",TRUE,"pitch","fe91cfc2-7075-4669-b571-f4b372b12725",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.27,1.48,NA,100.12,168.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Tyler Freeman grounds out, third baseman Bryan Ramos to first baseman Andrew Vaughn.",0,7,0,68,"top",9,"2024-05-12T20:16:28.430Z","2024-05-12T20:18:10.535Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,85.3,6,2,0.4083,5.9459,23.6797,-20.9599,2.0819,6.1282,0.4428,2.6018,3.2791,-133.211,-6.0271,-1.0661,50.0056,6.369,3.81,10.8,4.8,24,2205,181,NA,NA,NA,NA,NA,NA,FALSE,-22,10.3,-4.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
