"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717619,"2023-06-25",1,"2023-06-25T20:22:15.443Z","2023-06-25T20:22:23.931Z",TRUE,"pitch","f4a8b94a-b01d-48c8-84eb-6fc5b9c6b64c",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.47,1.67,NA,139.74,181.76,"ground_ball","medium","6",109.13,147.94,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Drew Waters grounds out, shortstop Wander Franco to first baseman Yandy Diaz.",0,1,3,67,"top",9,"2023-06-25T20:21:52.909Z","2023-06-25T20:22:23.931Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,671221,"Drew Waters","/api/v1/people/671221","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Tampa Bay Rays","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,79.2,7,0.9,0.4397,6.4567,24.4635,-38.4693,0.9397,-4.0006,-0.5967,2.112,-0.8695,-124.4622,-3.6822,-0.3652,50.0061,6.7895,1.4778,2.4,9.6,24,2509,48,84.4,-4,22,NA,NA,NA,TRUE,-45.1,-7.8,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717619,"2023-06-25",0,"2023-06-25T20:21:55.856Z","2023-06-25T20:21:58.956Z",TRUE,"pitch","729b22b3-581e-4182-a75f-ef414a8bf478",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5382,1.6718,NA,166.43,185.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Drew Waters grounds out, shortstop Wander Franco to first baseman Yandy Diaz.",0,1,3,67,"top",9,"2023-06-25T20:21:52.909Z","2023-06-25T20:22:23.931Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,671221,"Drew Waters","/api/v1/people/671221","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,81.1,13,0.9,0.4292,6.6234,25.1365,-36.3271,2.6564,-2.5121,-1.2968,1.9595,-3.5454,-127.4161,-4.7968,-0.2351,50.0041,6.7234,4.3867,6,9.6,24,2368,62,NA,NA,NA,NA,NA,NA,FALSE,-40.9,-5.4,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717619,"2023-06-25",2,"2023-06-25T20:21:22.459Z","2023-06-25T20:21:31.362Z",TRUE,"pitch","a1794442-bc79-40cb-b886-226488c86225",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.61,1.73,NA,118.79,132.82,"ground_ball","soft","3",148.09,181.18,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Edward Olivares grounds out softly to first baseman Yandy Diaz. MJ Melendez to 2nd.",0,1,3,66,"top",9,"2023-06-25T20:20:13.651Z","2023-06-25T20:21:31.362Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,658668,"Edward Olivares","/api/v1/people/658668","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.7,90.2,11,0.9,0.3811,6.8119,33.4824,-11.1167,-0.1711,10.0673,-0.047,3.9243,0.5516,-143.7412,-5.6394,-0.2192,50.0014,6.6026,-0.358,1.2,2.4,24,2456,189,40.9,-18,10,NA,NA,NA,TRUE,-10.8,17.3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,669004,"MJ Melendez","/api/v1/people/669004",NA,NA,NA
717619,"2023-06-25",1,"2023-06-25T20:20:44.170Z","2023-06-25T20:20:49.957Z",TRUE,"pitch","d3d9a8b0-4fb3-4312-9468-4a15dbbba4cb",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.61,1.73,NA,119.77,173.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Edward Olivares grounds out softly to first baseman Yandy Diaz. MJ Melendez to 2nd.",0,1,3,66,"top",9,"2023-06-25T20:20:13.651Z","2023-06-25T20:21:31.362Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,658668,"Edward Olivares","/api/v1/people/658668","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.2,90.7,5,0.91,0.3799,6.6538,33.9924,-8.9763,1.1954,11.0211,-0.0726,2.4141,0.0076,-144.2651,-9.9119,-0.2305,50.0016,6.4502,2.516,12,2.4,24,2424,190,NA,NA,NA,NA,NA,NA,FALSE,-9.7,18.1,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717619,"2023-06-25",0,"2023-06-25T20:20:22.520Z","2023-06-25T20:20:25.628Z",TRUE,"pitch","833a9881-9d99-475c-ae44-134bbea04e80",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.61,1.73,NA,102.69,162.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Edward Olivares grounds out softly to first baseman Yandy Diaz. MJ Melendez to 2nd.",0,1,3,66,"top",9,"2023-06-25T20:20:13.651Z","2023-06-25T20:21:31.362Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,658668,"Edward Olivares","/api/v1/people/658668","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.4,90.2,6,0.9,0.3823,6.4659,32.6701,-12.389,-0.313,9.5132,0.3755,2.8231,2.1861,-143.2162,-8.2502,-0.3567,50.0036,6.5136,-0.6509,1.2,2.4,24,2479,189,NA,NA,NA,NA,NA,NA,FALSE,-12.5,15.7,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717619,"2023-06-25",2,"2023-06-25T20:19:56.590Z","2023-06-25T20:20:02.533Z",TRUE,"pitch","24b91c84-e631-4120-9e21-14ab2eca79ee",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,0,NA,NA,3.6392,1.6249,NA,116.27,191.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Maikel Garcia called out on strikes.",0,1,3,65,"top",9,"2023-06-25T20:19:03.075Z","2023-06-25T20:20:02.533Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.2,90,8,0.9,0.3838,6.4788,32.366,-9.9012,0.1929,10.7932,0.0191,1.7518,1.1466,-142.6419,-11.3156,-0.4129,50.0054,6.3916,0.3978,2.4,2.4,24,2414,191,NA,NA,NA,NA,NA,NA,TRUE,-10.9,17.5,-0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669004,"MJ Melendez","/api/v1/people/669004",NA,NA,NA,NA,NA,NA
717619,"2023-06-25",1,"2023-06-25T20:19:33.773Z","2023-06-25T20:19:36.773Z",TRUE,"pitch","5e19279b-e2aa-401d-b851-85f47641b3d2",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.56,1.73,NA,141.83,150.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Maikel Garcia called out on strikes.",0,1,3,65,"top",9,"2023-06-25T20:19:03.075Z","2023-06-25T20:20:02.533Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,80.2,1,0.9,0.4325,6.3411,25.0205,-38.0119,1.6123,-3.5916,-0.6514,3.2539,-1.1966,-126.4782,-1.3863,-0.3824,50.0032,6.8486,2.6207,3.6,9.6,24,2354,53,NA,NA,NA,NA,NA,NA,FALSE,-42.7,-6.6,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717619,"2023-06-25",0,"2023-06-25T20:19:15.102Z","2023-06-25T20:19:18.377Z",TRUE,"pitch","8d34726a-6aec-4458-8527-7834501a5f6f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.614,1.7317,NA,140.59,172.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Maikel Garcia called out on strikes.",0,1,3,65,"top",9,"2023-06-25T20:19:03.075Z","2023-06-25T20:20:02.533Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,81.2,4,0.9,0.4284,6.008,24.5847,-34.5476,2.531,-1.4335,-0.6187,2.4572,-1.0381,-127.5283,-3.8401,-0.5368,50.002,6.6883,4.1965,6,8.4,24,2390,72,NA,NA,NA,NA,NA,NA,FALSE,-38.6,-3.2,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717619,"2023-06-25",4,"2023-06-25T20:18:44.931Z","2023-06-25T20:18:50.808Z",TRUE,"pitch","17c74dd3-8e94-4355-b3d5-716f17d18396",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,0,NA,NA,3.4371,1.6249,NA,146.75,174.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","MJ Melendez walks.",0,1,3,64,"top",9,"2023-06-25T20:17:53.467Z","2023-06-25T20:18:50.808Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,669004,"MJ Melendez","/api/v1/people/669004","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.3,89.9,4,0.9,0.3832,6.639,32.8307,-8.8842,-0.3591,11.2528,-0.7806,2.394,-0.0027,-142.9275,-9.5831,-0.733,50.0042,6.3478,-0.7432,3.6,2.4,24,2301,190,NA,NA,NA,NA,NA,NA,FALSE,-9.7,18.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669004,"MJ Melendez","/api/v1/people/669004",NA,NA,NA,NA,NA,NA
717619,"2023-06-25",3,"2023-06-25T20:18:27.678Z","2023-06-25T20:18:30.971Z",TRUE,"pitch","cf0f372a-a6f8-4d47-aec0-115a3381cabb",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.5129,1.6249,NA,130.2,203.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","MJ Melendez walks.",0,1,3,64,"top",9,"2023-06-25T20:17:53.467Z","2023-06-25T20:18:50.808Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,669004,"MJ Melendez","/api/v1/people/669004","L","Left",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,80.5,13,0.9,0.4326,6.4113,25.8546,-35.9195,0.4061,-2.3041,-0.3463,1.3039,-0.1672,-126.6283,-6.3148,-0.3322,50.0057,6.7039,0.6595,1.2,9.6,24,2395,53,NA,NA,NA,NA,NA,NA,FALSE,-41.5,-5.4,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
