"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717879,"2023-06-06",5,"2023-06-06T02:42:04.952Z","2023-06-06T02:42:15.994Z",TRUE,"pitch","384eab7f-9348-4646-ae10-2afbabed7aee",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,1,1,NA,NA,3.46,1.63,NA,116.71,195.62,"ground_ball","medium","7",93.98,118.62,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Nathaniel Lowe singles on a ground ball to left fielder Brendan Donovan. Marcus Semien scores. Corey Seager to 2nd.",1,3,4,73,"bottom",9,"2023-06-06T02:39:01.578Z","2023-06-06T02:42:15.994Z",TRUE,TRUE,FALSE,FALSE,60,3,1,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",650893,"Génesis Cabrera","/api/v1/people/650893","L","Left","vs_LHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","St. Louis Cardinals",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.5,83.1,8,2,0.4162,6.0387,28.3347,-26.9349,-0.627,2.9904,0.0076,1.5987,-3.6835,-131.6718,-5.4422,1.5071,50.0063,5.6892,-1.0988,3.6,6,24,2111,163,102.3,-10,9,NA,NA,NA,FALSE,-29,4.4,1.9,NA,NA,NA,NA,NA,FALSE,FALSE,663993,"Nathaniel Lowe","/api/v1/people/663993",608369,"Corey Seager","/api/v1/people/608369",NA,NA,NA
717879,"2023-06-06",4,"2023-06-06T02:41:40.713Z","2023-06-06T02:41:45.448Z",TRUE,"pitch","38009348-3a4c-4e3f-bf19-fec8e6f86603",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.5692,1.7395,NA,137.92,205.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Nathaniel Lowe singles on a ground ball to left fielder Brendan Donovan. Marcus Semien scores. Corey Seager to 2nd.",1,3,4,73,"bottom",9,"2023-06-06T02:39:01.578Z","2023-06-06T02:42:15.994Z",TRUE,TRUE,FALSE,FALSE,60,3,1,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",650893,"Génesis Cabrera","/api/v1/people/650893","L","Left","vs_LHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,88.7,13,2,0.3892,6.3896,31.7479,-8.6361,3.3084,11.7327,-0.5489,1.2248,-5.6607,-140.702,-10.8408,1.0587,50.0047,5.6863,6.6387,26.4,2.4,24,2299,152,NA,NA,NA,NA,NA,NA,FALSE,-10.1,19.2,-4.8,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717879,"2023-06-06",3,"2023-06-06T02:41:07.167Z","2023-06-06T02:41:11.861Z",TRUE,"pitch","c311d2c8-e450-4835-8ac5-2f42765c3457",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,1,NA,NA,3.4581,1.6559,NA,150.21,222.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Nathaniel Lowe singles on a ground ball to left fielder Brendan Donovan. Marcus Semien scores. Corey Seager to 2nd.",1,3,4,73,"bottom",9,"2023-06-06T02:39:01.578Z","2023-06-06T02:42:15.994Z",TRUE,TRUE,FALSE,FALSE,60,3,1,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",650893,"Génesis Cabrera","/api/v1/people/650893","L","Left","vs_LHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","St. Louis Cardinals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.5,74.5,13,2,0.4681,6.2034,22.973,-36.7689,-2.2021,-3.3212,-0.8713,0.602,-4.4544,-117.1825,-4.077,1.3432,50.001,5.8138,-3.049,6,10.8,24,2392,322,NA,NA,NA,NA,NA,NA,FALSE,-49.1,-6.7,5.2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717879,"2023-06-06",2,"2023-06-06T02:40:45.781Z","2023-06-06T02:40:50.448Z",TRUE,"pitch","1a287a21-cc8f-4088-9faf-307eb7348c48",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.4304,1.628,NA,122.57,183.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Nathaniel Lowe singles on a ground ball to left fielder Brendan Donovan. Marcus Semien scores. Corey Seager to 2nd.",1,3,4,73,"bottom",9,"2023-06-06T02:39:01.578Z","2023-06-06T02:42:15.994Z",TRUE,TRUE,FALSE,FALSE,60,3,1,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",650893,"Génesis Cabrera","/api/v1/people/650893","L","Left","vs_LHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","St. Louis Cardinals",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89,81.5,8,2,0.4234,6.3097,27.7636,-25.6376,0.1117,3.8559,-0.1461,2.0337,-4.2339,-129.5156,-4.4631,1.4972,50.0007,5.7466,0.1899,1.2,6,24,2160,172,NA,NA,NA,NA,NA,NA,FALSE,-28.4,6.2,0.7,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717879,"2023-06-06",0,"2023-06-06T02:39:26.767Z","2023-06-06T02:39:31.447Z",TRUE,"pitch","c315539f-c5c7-4b51-9adb-8b6c176f75f0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5415,1.6559,NA,81.62,157.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Nathaniel Lowe singles on a ground ball to left fielder Brendan Donovan. Marcus Semien scores. Corey Seager to 2nd.",1,3,4,73,"bottom",9,"2023-06-06T02:39:01.578Z","2023-06-06T02:42:15.994Z",TRUE,TRUE,FALSE,FALSE,60,3,1,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",650893,"Génesis Cabrera","/api/v1/people/650893","L","Left","vs_LHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.6,12,2,0.3963,6.1091,32.339,-10.1652,3.8869,11.3906,0.9282,3.0104,-2.731,-138.474,-5.7317,1.4247,50.0063,5.7944,7.513,31.2,2.4,24,2300,151,NA,NA,NA,NA,NA,NA,FALSE,-10.8,19.6,-6.5,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717879,"2023-06-06",1,"2023-06-06T02:39:43.380Z","2023-06-06T02:40:45.781Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Nathaniel Lowe singles on a ground ball to left fielder Brendan Donovan. Marcus Semien scores. Corey Seager to 2nd.",1,3,4,73,"bottom",9,"2023-06-06T02:39:01.578Z","2023-06-06T02:42:15.994Z",TRUE,TRUE,FALSE,FALSE,60,3,1,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",650893,"Génesis Cabrera","/api/v1/people/650893","L","Left","vs_LHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717879,"2023-06-06",0,"2023-06-06T02:38:32.930Z","2023-06-06T02:38:43.949Z",TRUE,"pitch","67f119ec-2dae-4aae-bc57-b8bb5cb7464a",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,1,NA,NA,3.46,1.54,NA,157.03,179.08,"fly_ball","medium","5",74.97,142.63,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Single","single","Corey Seager singles on a fly ball to third baseman Nolan Arenado. Marcus Semien to 2nd.",0,3,3,72,"bottom",9,"2023-06-06T02:38:06.037Z","2023-06-06T02:38:43.949Z",TRUE,FALSE,FALSE,FALSE,33,0,0,1,608369,"Corey Seager","/api/v1/people/608369","L","Left",650893,"Génesis Cabrera","/api/v1/people/650893","L","Left","vs_LHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","St. Louis Cardinals","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.8,80.7,13,2,0.4287,6.4153,26.2925,-27.2589,-0.9291,2.9751,-1.0503,2.2109,-6.094,-127.7692,-3.4535,1.4864,50.0049,5.7219,-1.5363,6,7.2,24,2151,179,70.7,52,192,NA,NA,NA,FALSE,-30.6,4.8,3,NA,NA,NA,NA,NA,FALSE,FALSE,608369,"Corey Seager","/api/v1/people/608369",543760,"Marcus Semien","/api/v1/people/543760",NA,NA,NA
717879,"2023-06-06",4,"2023-06-06T02:38:01.325Z","2023-06-06T02:38:05.871Z",TRUE,"pitch","e16541b0-ea54-454d-83b1-b2c16f48a9f1",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",4,1,1,NA,NA,3.3303,1.5801,NA,100.31,221.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Marcus Semien walks.",0,3,3,71,"bottom",9,"2023-06-06T02:36:19.350Z","2023-06-06T02:38:05.871Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,543760,"Marcus Semien","/api/v1/people/543760","R","Right",650893,"Génesis Cabrera","/api/v1/people/650893","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","St. Louis Cardinals","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.2,81.4,14,2,0.4264,6.2076,25.1859,-20.6588,7.8788,6.8826,0.4379,0.6248,-5.1204,-128.2019,-8.2766,1.432,50.0059,5.4936,13.187,28.8,6,24,1656,129,NA,NA,NA,NA,NA,NA,FALSE,-24.2,10.9,-13.2,NA,NA,NA,NA,NA,FALSE,FALSE,543760,"Marcus Semien","/api/v1/people/543760",NA,NA,NA,NA,NA,NA
717879,"2023-06-06",3,"2023-06-06T02:37:38.174Z","2023-06-06T02:37:45.318Z",TRUE,"pitch","03f6d874-a790-40b0-a08a-a7b03d2be2e9",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.3025,1.5522,NA,102.03,216.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Marcus Semien walks.",0,3,3,71,"bottom",9,"2023-06-06T02:36:19.350Z","2023-06-06T02:38:05.871Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,543760,"Marcus Semien","/api/v1/people/543760","R","Right",650893,"Génesis Cabrera","/api/v1/people/650893","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","St. Louis Cardinals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.8,81.2,14,2,0.4253,6.2484,27.63,-20.0082,9.1906,7.2458,0.3927,0.8181,-5.6313,-128.9404,-8.0689,1.4147,50.0012,5.5405,15.423,33.6,6,24,1564,134,NA,NA,NA,NA,NA,NA,FALSE,-23.5,11.4,-15.4,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717879,"2023-06-06",2,"2023-06-06T02:37:21.092Z","2023-06-06T02:37:25.621Z",TRUE,"pitch","abd9ccf5-58e9-43fc-80c1-0902b9c01c24",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.3303,1.5801,NA,78.59,216.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Marcus Semien walks.",0,3,3,71,"bottom",9,"2023-06-06T02:36:19.350Z","2023-06-06T02:38:05.871Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,543760,"Marcus Semien","/api/v1/people/543760","R","Right",650893,"Génesis Cabrera","/api/v1/people/650893","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","St. Louis Cardinals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.9,81.4,14,2,0.4245,6.0691,27.7636,-20.2657,9.0276,7.0704,1.0076,0.819,-4.7062,-129.1986,-7.9662,1.683,50.0055,5.5087,15.2128,33.6,6,24,1617,130,NA,NA,NA,NA,NA,NA,FALSE,-23.6,11.2,-15.2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
