"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
745344,"2024-05-11",1,"2024-05-12T01:51:29.433Z","2024-05-12T01:51:37.771Z",TRUE,"pitch","b3da8bb4-9eb4-4668-b682-290c8d70eb46",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.18,1.49,NA,145.93,166.23,"ground_ball","soft","5",117.72,179.56,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","TJ Friedl grounds out softly, third baseman Matt Chapman to first baseman LaMonte Wade Jr.",0,1,5,70,"top",9,"2024-05-12T01:51:03.265Z","2024-05-12T01:51:37.771Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,670770,"TJ Friedl","/api/v1/people/670770","L","Left",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,88.1,1,0.91,0.3938,6.7609,28.2289,-27.6731,-8.4085,2.2941,-0.7589,2.687,4.8463,-138.6018,-4.6591,-1.4289,50.0048,6.2166,-16.5166,28.8,7.2,24,2196,225,49.6,-77,2,NA,NA,NA,TRUE,-26.5,3.5,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745344,"2024-05-11",0,"2024-05-12T01:51:14.640Z","2024-05-12T01:51:19.354Z",TRUE,"pitch","d227aff2-5ee3-4b40-ba64-eca5da573021",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3114,1.6137,NA,92.81,182.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","TJ Friedl grounds out softly, third baseman Matt Chapman to first baseman LaMonte Wade Jr.",0,1,5,70,"top",9,"2024-05-12T01:51:03.265Z","2024-05-12T01:51:37.771Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,670770,"TJ Friedl","/api/v1/people/670770","L","Left",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,88.6,9,0.91,0.3913,6.8243,29.8042,-28.1818,-8.146,2.0056,0.6346,2.0676,8.3256,-139.6827,-6.3418,-1.3182,50.0008,6.2063,-16.1866,26.4,7.2,24,2193,229,NA,NA,NA,NA,NA,NA,FALSE,-27,2.5,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745344,"2024-05-11",2,"2024-05-12T01:50:46.222Z","2024-05-12T01:50:51.849Z",TRUE,"pitch","edb571f4-f2ee-4803-9e40-c7235089fca8",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.36,1.56,NA,73.33,193.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Jonathan India strikes out swinging.",0,1,5,69,"top",9,"2024-05-12T01:49:51.004Z","2024-05-12T01:50:51.849Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,663697,"Jonathan India","/api/v1/people/663697","R","Right",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.4,80.1,14,0.91,0.4347,6.6957,24.3688,-32.3894,2.4021,-0.1329,1.1457,1.6675,4.8705,-125.7588,-4.7929,-1.1246,50.0026,6.2111,3.866,8.4,8.4,24,1840,45,NA,NA,NA,NA,NA,NA,TRUE,-37.6,-1.1,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669289,"Santiago Espinal","/api/v1/people/669289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745344,"2024-05-11",1,"2024-05-12T01:50:24.994Z","2024-05-12T01:50:28.880Z",TRUE,"pitch","7ec95d2f-6282-4c3b-834b-19dc298fda06",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.36,1.56,NA,146.79,156.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Jonathan India strikes out swinging.",0,1,5,69,"top",9,"2024-05-12T01:49:51.004Z","2024-05-12T01:50:51.849Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,663697,"Jonathan India","/api/v1/people/663697","R","Right",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,88.6,1,0.91,0.391,6.6265,28.6302,-23.0728,-8.7231,4.5684,-0.7816,3.0383,4.5525,-139.5744,-4.7764,-1.2922,50.0027,6.2726,-17.3731,34.8,6,24,2179,217,NA,NA,NA,NA,NA,NA,FALSE,-22,7.6,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745344,"2024-05-11",0,"2024-05-12T01:50:08.958Z","2024-05-12T01:50:13.378Z",TRUE,"pitch","ce54a93e-9578-4677-b5f9-2a8302347a7a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3185,1.449,NA,139.72,172.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Jonathan India strikes out swinging.",0,1,5,69,"top",9,"2024-05-12T01:49:51.004Z","2024-05-12T01:50:51.849Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,663697,"Jonathan India","/api/v1/people/663697","R","Right",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,89.3,4,0.92,0.3885,6.7398,28.5461,-24.4437,-10.2463,3.8266,-0.596,2.4378,5.5866,-140.4092,-6.1259,-1.2689,50.0003,6.2141,-20.678,37.2,6,24,2163,224,NA,NA,NA,NA,NA,NA,FALSE,-23.2,6,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745344,"2024-05-11",5,"2024-05-12T01:49:29.705Z","2024-05-12T01:49:41.563Z",TRUE,"pitch","ad80067b-f95d-4b51-9c5f-8d702a876d11",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,1,NA,NA,3.42,1.63,NA,100.4,178.57,"line_drive","medium","9",191.8,136.32,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Santiago Espinal singles on a line drive to right fielder Mike Yastrzemski.",0,1,5,68,"top",9,"2024-05-12T01:48:01.185Z","2024-05-12T01:49:41.563Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,88.9,6,0.91,0.3914,6.661,26.8691,-25.3076,-8.9934,3.4488,0.4355,2.23,7.2543,-139.163,-6.4791,-1.0175,50.0019,6.2298,-17.9017,32.4,6,24,2226,227,85.2,11,181,NA,NA,NA,FALSE,-24.4,5.3,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669289,"Santiago Espinal","/api/v1/people/669289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745344,"2024-05-11",4,"2024-05-12T01:49:16.623Z","2024-05-12T01:49:21.088Z",TRUE,"pitch","75b9c432-e51d-4073-a649-2de268494c53",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.4454,1.5784,NA,72.22,197.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Santiago Espinal singles on a line drive to right fielder Mike Yastrzemski.",0,1,5,68,"top",9,"2024-05-12T01:48:01.185Z","2024-05-12T01:49:41.563Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.9,80.7,14,0.85,0.4319,6.4836,23.558,-28.6635,0.0128,2.1465,1.1747,1.5124,5.6157,-126.391,-6.1252,-1.069,50.0003,6.2424,0.0199,2.4,7.2,24,2086,50,NA,NA,NA,NA,NA,NA,FALSE,-33.1,2.9,-1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745344,"2024-05-11",3,"2024-05-12T01:48:52.514Z","2024-05-12T01:48:59.027Z",TRUE,"pitch","7733c695-9902-4a69-baf9-431851c50e5b",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.42,1.63,NA,81.94,206.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Santiago Espinal singles on a line drive to right fielder Mike Yastrzemski.",0,1,5,68,"top",9,"2024-05-12T01:48:01.185Z","2024-05-12T01:49:41.563Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.8,79.1,14,0.91,0.4421,6.5296,22.9226,-35.1273,3.4763,-1.8977,0.9197,1.2085,4.3004,-123.5356,-5.3044,-1.2904,50.0018,6.3118,5.4118,9.6,9.6,24,1955,43,NA,NA,NA,NA,NA,NA,FALSE,-42.1,-4.3,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745344,"2024-05-11",2,"2024-05-12T01:48:38.183Z","2024-05-12T01:48:42.513Z",TRUE,"pitch","c84efcf6-1fbe-46ea-8950-81fe2b873ffd",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.4585,1.5046,NA,116.34,196.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Santiago Espinal singles on a line drive to right fielder Mike Yastrzemski.",0,1,5,68,"top",9,"2024-05-12T01:48:01.185Z","2024-05-12T01:49:41.563Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",85.8,80.9,8,0.91,0.434,6.6332,19.7567,-31.5462,1.9434,0.3891,0.0174,1.5555,2.7277,-125.1142,-5.4687,-1.3301,50.0058,6.2854,3.1521,6,8.4,24,2039,43,NA,NA,NA,NA,NA,NA,FALSE,-36.5,-0.1,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745344,"2024-05-11",1,"2024-05-12T01:48:24.655Z","2024-05-12T01:48:28.951Z",TRUE,"pitch","71ff9022-3b1c-494e-90ed-f8215b0d835f",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.4608,1.5929,NA,121.18,153.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Santiago Espinal singles on a line drive to right fielder Mike Yastrzemski.",0,1,5,68,"top",9,"2024-05-12T01:48:01.185Z","2024-05-12T01:49:41.563Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.5,88.3,2,0.92,0.3925,6.4578,28.0298,-26.7385,-9.8622,2.7505,-0.1097,3.1558,6.2991,-138.996,-3.8616,-1.1114,50.0063,6.3169,-19.5079,33.6,7.2,24,2309,224,NA,NA,NA,NA,NA,NA,FALSE,-25.3,4.4,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
