"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
717985,"2023-05-28",5,"2023-05-28T20:29:36.207Z","2023-05-28T20:29:42.786Z",TRUE,"pitch","922c3e3f-fcbb-4455-8764-e6c54356f358",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.56,1.71,NA,84.92,174.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Salvador Perez strikes out swinging.",0,2,2,64,"bottom",8,"2023-05-28T20:27:10.709Z","2023-05-28T20:29:42.786Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,521692,"Salvador Perez","/api/v1/people/521692","R","Right",641771,"Chad Kuhl","/api/v1/people/641771","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Washington Nationals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,81.4,14,0.91,0.4287,6.394,22.7981,-30.7243,2.6475,0.8735,0.8417,2.3749,6.4395,-127.1204,-2.8757,-2.0549,50.0035,5.927,4.3889,9.6,7.2,24,2517,103,NA,NA,NA,NA,NA,NA,TRUE,-34.3,1.2,-6.1,NA,NA,NA,NA,NA,TRUE,FALSE,669004,"MJ Melendez","/api/v1/people/669004",668472,"Nick Pratto","/api/v1/people/668472",NA,NA,NA,NA,NA,NA
717985,"2023-05-28",3,"2023-05-28T20:28:48.150Z","2023-05-28T20:28:52.593Z",TRUE,"pitch","b7747f9b-bb9a-4c1d-8a0a-6ed29344d9d3",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,1,NA,NA,3.5499,1.7283,NA,26.96,228.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Salvador Perez strikes out swinging.",0,2,2,64,"bottom",8,"2023-05-28T20:27:10.709Z","2023-05-28T20:29:42.786Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,521692,"Salvador Perez","/api/v1/people/521692","R","Right",641771,"Chad Kuhl","/api/v1/people/641771","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Washington Nationals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,81.6,14,0.91,0.429,7.0253,24.6967,-31.4193,1.7535,0.4596,2.3622,0.3914,9.7751,-127.3924,-6.5477,-1.7432,50.0053,5.4599,2.8993,8.4,8.4,24,2499,113,NA,NA,NA,NA,NA,NA,FALSE,-36,-0.5,-5.3,NA,NA,NA,NA,NA,TRUE,FALSE,669004,"MJ Melendez","/api/v1/people/669004",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",2,"2023-05-28T20:28:22.573Z","2023-05-28T20:28:27.308Z",TRUE,"pitch","ca7e0e78-1006-4be0-8946-b21f85fa4079",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.56,1.71,NA,109.53,158.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Salvador Perez strikes out swinging.",0,2,2,64,"bottom",8,"2023-05-28T20:27:10.709Z","2023-05-28T20:29:42.786Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,521692,"Salvador Perez","/api/v1/people/521692","R","Right",641771,"Chad Kuhl","/api/v1/people/641771","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95,87.5,5,0.91,0.3951,7.0359,28.0162,-18.8527,-9.5272,6.8315,0.196,2.9681,9.0367,-138.1196,-4.4112,-1.8654,50.0051,5.8374,-18.5856,40.8,4.8,24,2111,228,NA,NA,NA,NA,NA,NA,FALSE,-18.5,11.8,15.6,NA,NA,NA,NA,NA,TRUE,FALSE,669004,"MJ Melendez","/api/v1/people/669004",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",1,"2023-05-28T20:27:54.096Z","2023-05-28T20:28:03.291Z",TRUE,"pitch","6367fdb8-87f0-4b40-ae17-c9e3cefe9c50",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.56,1.71,NA,162.84,199.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Salvador Perez strikes out swinging.",0,2,2,64,"bottom",8,"2023-05-28T20:27:10.709Z","2023-05-28T20:29:42.786Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,521692,"Salvador Perez","/api/v1/people/521692","R","Right",641771,"Chad Kuhl","/api/v1/people/641771","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.9,13,2,0.3967,6.6698,31.2072,-12.3055,-7.5883,10.2943,-1.2026,1.4582,4.9039,-138.1551,-9.171,-2.0162,50.0022,5.6508,-14.6466,43.2,3.6,24,2237,224,NA,NA,NA,NA,NA,NA,FALSE,-13.6,16.9,12.7,NA,NA,NA,NA,NA,TRUE,FALSE,669004,"MJ Melendez","/api/v1/people/669004",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",0,"2023-05-28T20:27:35.317Z","2023-05-28T20:27:38.665Z",TRUE,"pitch","167654a8-3d25-4ebe-a9ce-9023463cc96c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6123,1.7283,NA,98.81,199.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Salvador Perez strikes out swinging.",0,2,2,64,"bottom",8,"2023-05-28T20:27:10.709Z","2023-05-28T20:29:42.786Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,521692,"Salvador Perez","/api/v1/people/521692","R","Right",641771,"Chad Kuhl","/api/v1/people/641771","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.7,14,2,0.3934,6.7196,31.3759,-12.6189,-6.8184,9.964,0.4772,1.4526,8.1969,-139.2479,-9.3169,-1.6193,50.0051,5.6776,-13.3865,38.4,3.6,24,2298,216,NA,NA,NA,NA,NA,NA,FALSE,-13.7,16.2,10.7,NA,NA,NA,NA,NA,TRUE,FALSE,669004,"MJ Melendez","/api/v1/people/669004",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",4,"2023-05-28T20:29:13.162Z","2023-05-28T20:29:16.911Z",FALSE,"pickoff","2adcf01a-130f-4217-bd23-a4f68fc81722",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Salvador Perez strikes out swinging.",0,2,2,64,"bottom",8,"2023-05-28T20:27:10.709Z","2023-05-28T20:29:42.786Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,521692,"Salvador Perez","/api/v1/people/521692","R","Right",641771,"Chad Kuhl","/api/v1/people/641771","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,FALSE,669004,"MJ Melendez","/api/v1/people/669004",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",1,"2023-05-28T20:26:55.365Z","2023-05-28T20:27:06.902Z",TRUE,"pitch","e09d8258-7137-4d98-b45f-ad7db6a11cd5",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,1,NA,NA,3.32,1.57,NA,141.89,170.09,"line_drive","medium","9",159.51,87.67,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Nick Pratto singles on a line drive to right fielder Lane Thomas.",0,2,2,63,"bottom",8,"2023-05-28T20:26:26.145Z","2023-05-28T20:27:06.902Z",TRUE,FALSE,FALSE,FALSE,33,1,0,1,668472,"Nick Pratto","/api/v1/people/668472","L","Left",641771,"Chad Kuhl","/api/v1/people/641771","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Washington Nationals","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.7,82.3,4,0.84,0.4244,7.2263,19.6701,-23.8157,-6.5189,4.9271,-0.6529,2.5442,5.9898,-127.744,-3.0024,-2.1512,50.0049,5.553,-11.0653,22.8,6,24,1643,234,81,23,268,NA,NA,NA,FALSE,-26.2,8.6,10.9,NA,NA,NA,NA,NA,FALSE,FALSE,669004,"MJ Melendez","/api/v1/people/669004",668472,"Nick Pratto","/api/v1/people/668472",NA,NA,NA,NA,NA,NA
717985,"2023-05-28",0,"2023-05-28T20:26:43.845Z","2023-05-28T20:26:47.051Z",TRUE,"pitch","a5f74d74-496f-47d1-be0b-86499205d22d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.38,1.6703,NA,175.22,113.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Nick Pratto singles on a line drive to right fielder Lane Thomas.",0,2,2,63,"bottom",8,"2023-05-28T20:26:26.145Z","2023-05-28T20:27:06.902Z",TRUE,FALSE,FALSE,FALSE,33,1,0,1,668472,"Nick Pratto","/api/v1/people/668472","L","Left",641771,"Chad Kuhl","/api/v1/people/641771","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.5,11,2,0.3978,6.9661,29.0361,-17.061,-7.035,7.8613,-1.5273,4.6403,4.4874,-137.4384,-0.1173,-2.2629,50.0033,5.8373,-13.5261,36,4.8,24,2180,220,NA,NA,NA,NA,NA,NA,FALSE,-16.1,14.4,11.9,NA,NA,NA,NA,NA,FALSE,FALSE,669004,"MJ Melendez","/api/v1/people/669004",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",1,"2023-05-28T20:26:12.851Z","2023-05-28T20:26:20.412Z",TRUE,"pitch","46c4ae3e-973a-408d-93ba-eec9bf06035b",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.34,1.58,NA,142.32,156.08,"ground_ball","soft","5",118.46,172.92,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Jackie Bradley Jr. grounds out softly, third baseman Michael Chavis to first baseman Dominic Smith.",0,2,2,62,"bottom",8,"2023-05-28T20:25:34.169Z","2023-05-28T20:26:20.412Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,598265,"Jackie Bradley Jr.","/api/v1/people/598265","L","Left",641771,"Chad Kuhl","/api/v1/people/641771","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Washington Nationals","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",77.3,71.3,1,0.91,0.4873,6.5743,20.6624,-43.1645,6.8751,-8.5893,-0.6643,3.0631,1.5627,-112.4548,3.3104,-2.2617,50.0048,5.9549,8.7934,12,14.4,24,2749,50,52,-55,5,NA,NA,NA,TRUE,-60.2,-14.4,-12.8,NA,NA,NA,NA,NA,TRUE,FALSE,669004,"MJ Melendez","/api/v1/people/669004",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",0,"2023-05-28T20:25:58.003Z","2023-05-28T20:26:03.868Z",TRUE,"pitch","39058094-a20a-4633-ac1c-b5dda381b921",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.438,1.6413,NA,82.35,154.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Jackie Bradley Jr. grounds out softly, third baseman Michael Chavis to first baseman Dominic Smith.",0,2,2,62,"bottom",8,"2023-05-28T20:25:34.169Z","2023-05-28T20:26:20.412Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,598265,"Jackie Bradley Jr.","/api/v1/people/598265","L","Left",641771,"Chad Kuhl","/api/v1/people/641771","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,87.5,12,2,0.3949,6.656,28.4034,-15.4402,-7.0933,8.5698,0.9091,3.1391,9.9688,-138.2651,-4.5888,-1.8075,50.0019,5.8433,-13.8498,36,3.6,24,2245,218,NA,NA,NA,NA,NA,NA,FALSE,-15.2,14.8,10.9,NA,NA,NA,NA,NA,TRUE,FALSE,669004,"MJ Melendez","/api/v1/people/669004",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",4,"2023-05-28T20:25:09.153Z","2023-05-28T20:25:38.104Z",TRUE,"pitch","47a5d2bc-7df0-4523-a7d6-15955003a65f",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,1,0,NA,NA,3.54,1.71,NA,127.2,165.1,"fly_ball","medium","7",1.09,62.71,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Home Run","home_run","Edward Olivares homers (4) on a fly ball to left field.",1,2,2,61,"bottom",8,"2023-05-28T20:24:27.140Z","2023-05-28T20:25:38.104Z",TRUE,TRUE,FALSE,FALSE,75,2,1,0,658668,"Edward Olivares","/api/v1/people/658668","R","Right",641771,"Chad Kuhl","/api/v1/people/641771","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Washington Nationals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,79.6,5,0.91,0.438,7.1442,21.0437,-31.5476,2.1575,0.3917,-0.2677,2.7288,4.4162,-124.2813,-1.2477,-2.3364,50.0023,5.8187,3.4291,7.2,8.4,24,2505,113,111,25,452,NA,NA,NA,FALSE,-36.4,0.7,-4.8,NA,NA,NA,NA,NA,FALSE,FALSE,669004,"MJ Melendez","/api/v1/people/669004",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",3,"2023-05-28T20:24:55.618Z","2023-05-28T20:25:02.107Z",TRUE,"pitch","58bd3d24-dbd9-4046-96b2-956c90c2e053",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.5832,1.6993,NA,71.85,170.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Home Run","home_run","Edward Olivares homers (4) on a fly ball to left field.",1,2,2,61,"bottom",8,"2023-05-28T20:24:27.140Z","2023-05-28T20:25:38.104Z",TRUE,TRUE,FALSE,FALSE,75,2,1,0,658668,"Edward Olivares","/api/v1/people/658668","R","Right",641771,"Chad Kuhl","/api/v1/people/641771","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.4,14,2,0.3993,6.672,29.9152,-13.0051,-5.5673,10.0564,1.1844,2.5439,10.0164,-137.0911,-6.5367,-1.7909,50.0001,5.8444,-10.6099,30,3.6,24,2072,205,NA,NA,NA,NA,NA,NA,FALSE,-13.8,17,8,NA,NA,NA,NA,NA,FALSE,FALSE,669004,"MJ Melendez","/api/v1/people/669004",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",2,"2023-05-28T20:24:40.959Z","2023-05-28T20:24:45.593Z",TRUE,"pitch","2d1214ca-ba34-4bac-b6bd-96171370dc59",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.6123,1.7283,NA,83.84,188.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Home Run","home_run","Edward Olivares homers (4) on a fly ball to left field.",1,2,2,61,"bottom",8,"2023-05-28T20:24:27.140Z","2023-05-28T20:25:38.104Z",TRUE,TRUE,FALSE,FALSE,75,2,1,0,658668,"Edward Olivares","/api/v1/people/658668","R","Right",641771,"Chad Kuhl","/api/v1/people/641771","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Washington Nationals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.8,77.4,14,0.9,0.4518,6.6442,20.561,-34.2569,1.7796,-1.3976,0.87,1.8715,6.0521,-120.6322,-2.4447,-1.8891,50.0012,5.8796,2.6563,6,9.6,24,2385,82,NA,NA,NA,NA,NA,NA,FALSE,-42.2,-2.9,-4.4,NA,NA,NA,NA,NA,FALSE,FALSE,669004,"MJ Melendez","/api/v1/people/669004",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",1,"2023-05-28T20:24:29.396Z","2023-05-28T20:24:33.422Z",TRUE,"pitch","561babfc-f14a-4d7c-bf93-ab342b01d18c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5299,1.7862,NA,126.89,170.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Home Run","home_run","Edward Olivares homers (4) on a fly ball to left field.",1,2,2,61,"bottom",8,"2023-05-28T20:24:27.140Z","2023-05-28T20:25:38.104Z",TRUE,TRUE,FALSE,FALSE,75,2,1,0,658668,"Edward Olivares","/api/v1/people/658668","R","Right",641771,"Chad Kuhl","/api/v1/people/641771","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Washington Nationals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84,78.4,5,0.91,0.4448,6.475,20.5374,-31.3134,1.8104,0.5599,-0.2595,2.5171,4.007,-122.403,-1.767,-2.1427,50.0041,5.8895,2.7907,6,8.4,24,2472,68,NA,NA,NA,NA,NA,NA,FALSE,-37.3,0.8,-4.1,NA,NA,NA,NA,NA,FALSE,FALSE,669004,"MJ Melendez","/api/v1/people/669004",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",0,"2023-05-28T20:23:55.272Z","2023-05-28T20:24:29.396Z",FALSE,"action",NA,NA,"Pitching Change: Chad Kuhl replaces MacKenzie Gore.","Pitching Substitution",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,641771,"/api/v1/people/641771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"61","atBat","Home Run","home_run","Edward Olivares homers (4) on a fly ball to left field.",1,2,2,61,"bottom",8,"2023-05-28T20:24:27.140Z","2023-05-28T20:25:38.104Z",TRUE,TRUE,FALSE,FALSE,75,2,1,0,658668,"Edward Olivares","/api/v1/people/658668","R","Right",641771,"Chad Kuhl","/api/v1/people/641771","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,669004,"MJ Melendez","/api/v1/people/669004",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",7,"2023-05-28T20:22:07.118Z","2023-05-28T20:22:16.966Z",TRUE,"pitch","360fe061-35e5-4c41-b0b8-93bcdf8adcaf",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.29,1.65,NA,131.06,178.95,"popup","medium","6",116.69,150.13,NA,NA,TRUE,NA,NA,NA,NA,NA,"60","atBat","Pop Out","field_out","Alex Call pops out to shortstop Bobby Witt Jr.",0,2,1,60,"top",8,"2023-05-28T20:18:54.511Z","2023-05-28T20:22:16.966Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669743,"Alex Call","/api/v1/people/669743","R","Right",547973,"Aroldis Chapman","/api/v1/people/547973","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,82,4,0.9,0.4255,7.4261,21.3094,-24.9205,-5.3986,4.3055,-0.3688,2.216,-0.573,-127.7303,-4.1953,0.5604,50.0046,5.793,-9.1024,19.2,6,24,2190,267,87.9,64,131,NA,NA,NA,TRUE,-27.7,7.3,10,NA,NA,NA,NA,NA,TRUE,TRUE,669004,"MJ Melendez","/api/v1/people/669004",NA,NA,NA,NA,NA,NA,NA,NA,NA
