"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717735,"2023-06-17",2,"2023-06-17T04:01:12.387Z","2023-06-17T04:01:16.937Z",TRUE,"pitch","1086e2cf-4dc3-4629-8121-63655bc1a792",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,2,NA,NA,3.0523,1.4361,NA,100.4,158.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jace Peterson called out on strikes.",0,6,1,67,"bottom",9,"2023-06-17T04:00:31.640Z","2023-06-17T04:01:16.937Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,607054,"Jace Peterson","/api/v1/people/607054","L","Left",607755,"Andrew Vasquez","/api/v1/people/607755","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Philadelphia Phillies","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.4,76,3,2,0.4563,6.0842,23.4232,-37.5587,-10.4118,-3.6915,0.4356,2.9915,-1.796,-120.0664,1.0486,2.546,50.0019,5.8934,-15.1883,22.8,10.8,24,2404,318,NA,NA,NA,NA,NA,NA,TRUE,-46.3,-6.1,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717735,"2023-06-17",1,"2023-06-17T04:00:56.928Z","2023-06-17T04:01:00.267Z",TRUE,"pitch","564e9e85-ab4d-49fb-a79b-5f73816fc57e",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.18,1.5,NA,133.11,170.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jace Peterson called out on strikes.",0,6,1,67,"bottom",9,"2023-06-17T04:00:31.640Z","2023-06-17T04:01:16.937Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,607054,"Jace Peterson","/api/v1/people/607054","L","Left",607755,"Andrew Vasquez","/api/v1/people/607755","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Philadelphia Phillies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.6,75.1,4,2,0.4619,6.0048,23.4629,-35.7241,-7.7211,-2.4904,-0.4226,2.5302,-4.2081,-118.7446,-0.267,2.3779,50.0052,5.9037,-10.9895,18,10.8,24,2497,311,NA,NA,NA,NA,NA,NA,FALSE,-45.5,-4.3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717735,"2023-06-17",0,"2023-06-17T04:00:45.233Z","2023-06-17T04:00:48.611Z",TRUE,"pitch","1c8012cb-b1b1-4574-9c8b-afee6267a32b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1796,1.4995,NA,100.98,153.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jace Peterson called out on strikes.",0,6,1,67,"bottom",9,"2023-06-17T04:00:31.640Z","2023-06-17T04:01:16.937Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,607054,"Jace Peterson","/api/v1/people/607054","L","Left",607755,"Andrew Vasquez","/api/v1/people/607755","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Philadelphia Phillies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.7,75.4,3,2,0.4602,5.9636,22.4163,-36.915,-7.2219,-3.3005,0.4203,3.1668,-2.6169,-118.9465,1.0246,2.4725,50.0049,6.0729,-10.3673,16.8,10.8,24,2515,314,NA,NA,NA,NA,NA,NA,FALSE,-46.3,-5.5,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717735,"2023-06-17",1,"2023-06-17T04:00:12.302Z","2023-06-17T04:00:21.818Z",TRUE,"pitch","6ef359db-0584-4978-8237-53b38b6a0856",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.11,1.48,NA,95.17,164.2,"fly_ball","medium","9",204.36,89.22,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Jonah Bride flies out to right fielder Nick Castellanos.",0,6,1,66,"bottom",9,"2023-06-17T03:59:59.093Z","2023-06-17T04:00:21.818Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,681146,"Jonah Bride","/api/v1/people/681146","R","Right",607755,"Andrew Vasquez","/api/v1/people/607755","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Philadelphia Phillies","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.9,75.9,3,2,0.4577,5.9354,21.6158,-34.0463,-7.6125,-1.2877,0.5728,2.7621,-2.2266,-119.3717,-0.0932,2.5053,50.0034,5.8505,-11.0559,18,9.6,24,2554,311,97.5,26,334,NA,NA,NA,TRUE,-42.6,-2.2,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717735,"2023-06-17",0,"2023-06-17T04:00:01.168Z","2023-06-17T04:00:04.740Z",TRUE,"pitch","38687c3d-2d88-41a3-8059-793b5e3f133e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1096,1.4795,NA,120.68,180.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Jonah Bride flies out to right fielder Nick Castellanos.",0,6,1,66,"bottom",9,"2023-06-17T03:59:59.093Z","2023-06-17T04:00:21.818Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,681146,"Jonah Bride","/api/v1/people/681146","R","Right",607755,"Andrew Vasquez","/api/v1/people/607755","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Philadelphia Phillies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.2,75.4,5,2,0.4621,6.2281,21.5002,-34.4735,-8.3823,-1.6129,-0.0965,2.1609,-3.3686,-118.2954,-1.3219,2.433,50.0038,5.8729,-11.9398,19.2,10.8,24,2540,312,NA,NA,NA,NA,NA,NA,FALSE,-44.2,-3,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717735,"2023-06-17",7,"2023-06-17T03:59:37.913Z","2023-06-17T03:59:44.517Z",TRUE,"pitch","8a6d887f-17c5-413a-9469-45558832a882",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.07,1.41,NA,129.21,143.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Ramon Laureano strikes out swinging.",0,6,1,65,"bottom",9,"2023-06-17T03:58:34.871Z","2023-06-17T03:59:44.517Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",607755,"Andrew Vasquez","/api/v1/people/607755","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90,82.3,11,2,0.4188,6.2316,27.5042,-19.1688,6.4346,7.5067,-0.3204,3.5106,-8.1357,-130.7639,-3.1632,1.9947,50.0004,6.1735,11.1448,25.2,4.8,24,2218,126,NA,NA,NA,NA,NA,NA,TRUE,-20.8,13.1,-9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717735,"2023-06-17",6,"2023-06-17T03:59:22.885Z","2023-06-17T03:59:26.345Z",TRUE,"pitch","7488d2c8-67b7-4274-b50a-d823fbb41c23",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.07,1.41,NA,92.76,158.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Ramon Laureano strikes out swinging.",0,6,1,65,"bottom",9,"2023-06-17T03:58:34.871Z","2023-06-17T03:59:44.517Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",607755,"Andrew Vasquez","/api/v1/people/607755","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.1,74.6,3,2,0.4612,6.098,26.4161,-33.4348,-11.7014,-0.8857,0.6359,2.9614,-1.0526,-119.4819,0.2339,2.6013,50.0023,5.906,-16.6505,26.4,10.8,24,2515,309,NA,NA,NA,NA,NA,NA,FALSE,-42.2,-1.2,21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717735,"2023-06-17",4,"2023-06-17T03:59:01.909Z","2023-06-17T03:59:05.482Z",TRUE,"pitch","55c255af-d44f-487d-84b2-79f29bfd536f",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.2604,1.4409,NA,77.52,163.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Ramon Laureano strikes out swinging.",0,6,1,65,"bottom",9,"2023-06-17T03:58:34.871Z","2023-06-17T03:59:44.517Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",607755,"Andrew Vasquez","/api/v1/people/607755","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.1,74.6,12,2,0.4644,5.8303,23.2691,-35.3879,-10.4955,-2.2818,1.0358,2.7932,-0.4713,-118.1135,0.2631,2.601,50.0039,5.9443,-14.7748,22.8,10.8,24,2423,311,NA,NA,NA,NA,NA,NA,FALSE,-45.4,-3.7,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717735,"2023-06-17",3,"2023-06-17T03:58:49.505Z","2023-06-17T03:58:52.505Z",TRUE,"pitch","52b2a732-ba83-4b3b-8d25-f486035f22ce",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.1333,1.4095,NA,67.65,150.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Ramon Laureano strikes out swinging.",0,6,1,65,"bottom",9,"2023-06-17T03:58:34.871Z","2023-06-17T03:59:44.517Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",607755,"Andrew Vasquez","/api/v1/people/607755","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.7,75.4,12,2,0.4596,6.1895,22.0991,-34.2573,-8.6229,-1.4475,1.2948,3.273,-0.4423,-119.0154,0.8082,2.6037,50.0025,6.0231,-12.4123,20.4,10.8,24,2526,307,NA,NA,NA,NA,NA,NA,FALSE,-43,-2.2,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717735,"2023-06-17",2,"2023-06-17T03:58:36.993Z","2023-06-17T03:58:40.297Z",TRUE,"pitch","fd0da545-4a41-45e8-afcd-c10b2faa4183",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1651,1.4095,NA,93.25,154.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Ramon Laureano strikes out swinging.",0,6,1,65,"bottom",9,"2023-06-17T03:58:34.871Z","2023-06-17T03:59:44.517Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",607755,"Andrew Vasquez","/api/v1/people/607755","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.2,74.9,3,2,0.4628,5.9347,22.2208,-34.1519,-9.7399,-1.3891,0.6231,3.1371,-1.5802,-118.2729,0.5348,2.5655,50.0054,6.0359,-13.8228,22.8,10.8,24,2722,311,NA,NA,NA,NA,NA,NA,FALSE,-43.4,-2.2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
