"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718500,"2023-04-20",2,"2023-04-21T00:45:28.986Z","2023-04-21T00:45:39.185Z",TRUE,"pitch","1d22f54c-1156-451a-89a0-ac78e8a9f6fc",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.2,1.55,NA,100.35,149.65,"fly_ball","medium","8",91.24,54.77,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Flyout","field_out","Nick Senzel flies out to center fielder Ji Hwan Bae.",0,3,4,64,"top",9,"2023-04-21T00:44:31.746Z","2023-04-21T00:45:39.185Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,669222,"Nick Senzel","/api/v1/people/669222","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,87.6,3,0.9,0.3922,6.5964,32.4817,-12.4942,-5.49,9.9725,0.4367,3.3012,7.8614,-139.8185,-4.8146,-1.7023,50.0032,5.87,-10.8352,33.6,3.6,24,2522,214,97.7,36,368,NA,NA,NA,TRUE,-12.5,17.2,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718500,"2023-04-20",1,"2023-04-21T00:45:12.845Z","2023-04-21T00:45:15.845Z",TRUE,"pitch","07dc546a-8623-46c2-9601-ffb5247849ce",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.2,1.55,NA,96.96,159.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Flyout","field_out","Nick Senzel flies out to center fielder Ji Hwan Bae.",0,3,4,64,"top",9,"2023-04-21T00:44:31.746Z","2023-04-21T00:45:39.185Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,669222,"Nick Senzel","/api/v1/people/669222","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,87.7,3,0.91,0.3918,6.6923,32.4803,-11.3527,-4.331,10.5314,0.5258,2.919,7.9159,-139.9478,-5.9577,-1.7807,50.0066,5.8238,-8.5664,27.6,2.4,24,2547,210,NA,NA,NA,NA,NA,NA,FALSE,-11.6,18,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718500,"2023-04-20",0,"2023-04-21T00:44:57.148Z","2023-04-21T00:45:00.181Z",TRUE,"pitch","66666e26-8430-4a57-81fe-0d3bc92a6630",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2354,1.5493,NA,47.6,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Flyout","field_out","Nick Senzel flies out to center fielder Ji Hwan Bae.",0,3,4,64,"top",9,"2023-04-21T00:44:31.746Z","2023-04-21T00:45:39.185Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,669222,"Nick Senzel","/api/v1/people/669222","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.7,14,0.89,0.3935,6.521,31.5752,-11.0136,-3.9578,10.7861,1.8206,2.2882,10.8367,-139.2635,-7.816,-1.6088,50.0049,5.8616,-7.7663,22.8,2.4,24,2535,207,NA,NA,NA,NA,NA,NA,FALSE,-11.9,18,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718500,"2023-04-20",4,"2023-04-21T00:44:20.522Z","2023-04-21T00:44:28.877Z",TRUE,"pitch","d975f9bd-6871-4755-bc2c-76c4e4d6a638",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.38,1.6,NA,133.45,167.14,"fly_ball","medium","7",65.92,80.89,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Jason Vosler flies out to left fielder Bryan Reynolds.",0,3,4,63,"top",9,"2023-04-21T00:42:52.413Z","2023-04-21T00:44:28.877Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,613564,"Jason Vosler","/api/v1/people/613564","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,88,4,0.9,0.3914,6.5226,31.6444,-11.9661,-4.7909,10.1876,-0.4314,2.6532,5.672,-139.9682,-6.6247,-1.8619,50.0055,5.8347,-9.506,31.2,3.6,24,2538,212,92,35,329,NA,NA,NA,TRUE,-12.4,17.3,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718500,"2023-04-20",3,"2023-04-21T00:44:03.316Z","2023-04-21T00:44:06.701Z",TRUE,"pitch","0f509d6f-0bfb-43c4-a08e-1b2504d3f89c",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.38,1.6,NA,101.06,215.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Jason Vosler flies out to left fielder Bryan Reynolds.",0,3,4,63,"top",9,"2023-04-21T00:42:52.413Z","2023-04-21T00:44:28.877Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,613564,"Jason Vosler","/api/v1/people/613564","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77,71.2,14,0.89,0.4897,6.1809,21.2305,-37.952,3.8547,-4.567,0.4183,0.8574,4.3474,-112.0741,-2.1185,-2.0511,50.0016,5.7096,4.8778,8.4,12,24,2523,42,NA,NA,NA,NA,NA,NA,FALSE,-54.8,-8.5,-8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718500,"2023-04-20",2,"2023-04-21T00:43:43.899Z","2023-04-21T00:43:48.938Z",TRUE,"pitch","381fffc4-605b-4931-8e8f-62f552ddca37",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.3639,1.5993,NA,153.6,148.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Jason Vosler flies out to left fielder Bryan Reynolds.",0,3,4,63,"top",9,"2023-04-21T00:42:52.413Z","2023-04-21T00:44:28.877Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,613564,"Jason Vosler","/api/v1/people/613564","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.6,11,0.89,0.393,6.4461,30.6691,-13.1353,-5.0747,9.6752,-0.9601,3.3364,4.6966,-139.2523,-4.5259,-2.0075,50.0056,5.849,-9.9886,32.4,3.6,24,2462,217,NA,NA,NA,NA,NA,NA,FALSE,-13.1,16.8,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718500,"2023-04-20",1,"2023-04-21T00:43:28.108Z","2023-04-21T00:43:32.125Z",TRUE,"pitch","4690a988-be79-4672-8efb-4c4e16019346",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2092,1.5743,NA,146.69,154.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Jason Vosler flies out to left fielder Bryan Reynolds.",0,3,4,63,"top",9,"2023-04-21T00:42:52.413Z","2023-04-21T00:44:28.877Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,613564,"Jason Vosler","/api/v1/people/613564","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.8,70.6,1,0.88,0.4901,6.0075,20.5553,-34.9486,4.1561,-2.1928,-0.7789,3.1269,1.6511,-111.8376,1.6092,-2.0672,50.0033,5.988,5.2541,9.6,10.8,24,2273,50,NA,NA,NA,NA,NA,NA,FALSE,-49.6,-3.2,-7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718500,"2023-04-20",0,"2023-04-21T00:43:12.701Z","2023-04-21T00:43:16.306Z",TRUE,"pitch","33245a8d-5bc5-4940-82ab-95002f9966df",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2868,1.3693,NA,132.49,184.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Jason Vosler flies out to left fielder Bryan Reynolds.",0,3,4,63,"top",9,"2023-04-21T00:42:52.413Z","2023-04-21T00:44:28.877Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,613564,"Jason Vosler","/api/v1/people/613564","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.3,70.1,4,0.9,0.4948,6.1813,21.2847,-38.8945,3.6625,-5.4271,-0.4063,2.0071,2.4885,-111.0156,0.2407,-2.0205,50.0015,5.9711,4.5363,7.2,13.2,24,2445,42,NA,NA,NA,NA,NA,NA,FALSE,-56.6,-9.4,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718500,"2023-04-20",7,"2023-04-21T00:42:46.164Z","2023-04-21T00:42:51.252Z",TRUE,"pitch","40daba51-671f-4504-94c9-5a553633cd0a",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.38,1.53,NA,103.33,177.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Wil Myers strikes out swinging.",0,3,4,62,"top",9,"2023-04-21T00:41:44.731Z","2023-04-21T00:42:51.252Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,571976,"Wil Myers","/api/v1/people/571976","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.8,70.7,6,0.89,0.4907,6.1912,20.9091,-35.829,3.7919,-2.9032,0.3587,2.2833,3.7641,-111.8002,0.0586,-1.8417,50.0005,5.9462,4.7796,8.4,12,24,2321,52,NA,NA,NA,NA,NA,NA,TRUE,-51.4,-4.9,-7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718500,"2023-04-20",6,"2023-04-21T00:42:22.323Z","2023-04-21T00:42:25.883Z",TRUE,"pitch","1640abe2-60cf-4818-8f7b-df22f7bfa76d",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.38,1.53,NA,101.06,126.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Wil Myers strikes out swinging.",0,3,4,62,"top",9,"2023-04-21T00:41:44.731Z","2023-04-21T00:42:51.252Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,571976,"Wil Myers","/api/v1/people/571976","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87,12,0.9,0.395,6.5206,31.2377,-11.4024,-4.7905,10.6688,0.4181,4.1512,7.7024,-138.7121,-3.0525,-1.7733,50.006,6.027,-9.3304,32.4,2.4,24,2434,208,NA,NA,NA,NA,NA,NA,FALSE,-11.3,18.8,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
