"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718353,"2023-05-01",3,"2023-05-02T01:56:27.125Z","2023-05-02T01:56:57.891Z",TRUE,"pitch","db010db7-0162-448b-a101-55f0e00a35f4",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,0,NA,NA,3.6,1.62,NA,115.45,174.02,"fly_ball","medium","89",175.88,51.42,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Home Run","home_run","Alex Verdugo homers (5) on a fly ball to right center field.",1,5,6,79,"bottom",9,"2023-05-02T01:55:54.082Z","2023-05-02T01:56:57.891Z",TRUE,TRUE,FALSE,FALSE,65,1,1,0,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,86.1,5,0.89,0.4011,7.6777,28.5776,-11.717,-3.3895,10.8236,0.0406,2.3985,8.42,-136.288,-6.4965,-2.6419,50.0061,5.6143,-6.4089,19.2,2.4,24,2402,203,103.7,22,385,NA,NA,NA,FALSE,-12.6,18.5,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718353,"2023-05-01",2,"2023-05-02T01:56:12.470Z","2023-05-02T01:56:15.693Z",TRUE,"pitch","d0bafc89-0ca7-4203-bf9c-7124a4755cb7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4905,1.6193,NA,167.22,179.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Home Run","home_run","Alex Verdugo homers (5) on a fly ball to right center field.",1,5,6,79,"bottom",9,"2023-05-02T01:55:54.082Z","2023-05-02T01:56:57.891Z",TRUE,TRUE,FALSE,FALSE,65,1,1,0,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.6,77.6,13,0.91,0.4482,7.3307,22.0556,-32.6466,4.5885,-0.3096,-1.3176,2.2104,1.7579,-121.8084,-2.1134,-2.6431,50.0048,5.8895,6.953,12,9.6,24,2119,66,NA,NA,NA,NA,NA,NA,FALSE,-39.6,-0.8,-8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718353,"2023-05-01",1,"2023-05-02T01:55:56.333Z","2023-05-02T01:56:00.169Z",TRUE,"pitch","f083f4e3-e2b4-458f-8005-244a85ee8403",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5833,1.6193,NA,124.69,174.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Home Run","home_run","Alex Verdugo homers (5) on a fly ball to right center field.",1,5,6,79,"bottom",9,"2023-05-02T01:55:54.082Z","2023-05-02T01:56:57.891Z",TRUE,TRUE,FALSE,FALSE,65,1,1,0,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,87.8,5,0.91,0.3919,7.5574,31.8765,-9.9079,-4.0075,11.2623,-0.2017,2.3873,8.0261,-139.8057,-7.1174,-2.5906,50.0018,5.6182,-7.9228,27.6,2.4,24,2269,213,NA,NA,NA,NA,NA,NA,FALSE,-10.6,19.1,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718353,"2023-05-01",0,"2023-05-02T01:55:35.866Z","2023-05-02T01:55:56.333Z",FALSE,"action",NA,NA,"Pitching Change: Jordan Romano replaces Nate Pearson.","Pitching Substitution",5,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,605447,"/api/v1/people/605447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"79","atBat","Home Run","home_run","Alex Verdugo homers (5) on a fly ball to right center field.",1,5,6,79,"bottom",9,"2023-05-02T01:55:54.082Z","2023-05-02T01:56:57.891Z",TRUE,TRUE,FALSE,FALSE,65,1,1,0,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718353,"2023-05-01",5,"2023-05-02T01:53:19.193Z","2023-05-02T01:53:27.277Z",TRUE,"pitch","1a57dbbf-85b7-4e20-a351-83c925aa1d9b",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.22,1.51,NA,123.43,176.79,"ground_ball","medium","6",115.73,148.86,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Groundout","field_out","Danny Jansen grounds out, shortstop Christian Arroyo to first baseman Triston Casas.",0,5,5,78,"top",9,"2023-05-02T01:51:49.826Z","2023-05-02T01:53:27.277Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,643376,"Danny Jansen","/api/v1/people/643376","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,87.8,5,2,0.3931,6.7382,30.8398,-21.8781,-8.3021,5.2392,-0.1686,2.296,6.1925,-139.2424,-5.4669,-1.3411,50.0061,5.7295,-16.3291,33.6,6,24,2045,201,95,-25,6,NA,NA,NA,TRUE,-21.2,8.5,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718353,"2023-05-01",3,"2023-05-02T01:52:55.973Z","2023-05-02T01:53:00.059Z",TRUE,"pitch","40b68fbc-fd1d-4408-8489-c0121fc36c98",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.2423,1.5089,NA,67.97,159.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Groundout","field_out","Danny Jansen grounds out, shortstop Christian Arroyo to first baseman Triston Casas.",0,5,5,78,"top",9,"2023-05-02T01:51:49.826Z","2023-05-02T01:53:27.277Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,643376,"Danny Jansen","/api/v1/people/643376","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84,77.7,12,2,0.4468,6.9121,22.8421,-33.1183,3.8618,-0.6174,1.2864,2.9517,4.7454,-122.3139,-0.4268,-1.1765,50.0042,5.9544,5.8846,10.8,9.6,24,2276,49,NA,NA,NA,NA,NA,NA,FALSE,-39.5,-1,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718353,"2023-05-01",2,"2023-05-02T01:52:40.473Z","2023-05-02T01:52:44.975Z",TRUE,"pitch","787d0006-75aa-4619-8103-fac34ab82ca1",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.2114,1.5089,NA,93.74,133.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Groundout","field_out","Danny Jansen grounds out, shortstop Christian Arroyo to first baseman Triston Casas.",0,5,5,78,"top",9,"2023-05-02T01:51:49.826Z","2023-05-02T01:53:27.277Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,643376,"Danny Jansen","/api/v1/people/643376","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.5,12,2,0.3934,6.6799,30.3515,-14.2614,-0.5347,9.1162,0.6103,3.915,4.3596,-139.0929,-3.2939,-0.906,50.0037,6.0565,-1.0512,0,3.6,24,2333,196,NA,NA,NA,NA,NA,NA,FALSE,-13.8,16.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718353,"2023-05-01",1,"2023-05-02T01:52:24.205Z","2023-05-02T01:52:27.369Z",TRUE,"pitch","eec8248c-64d5-457a-846a-cba3c5b46203",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.2097,1.5074,NA,124.04,143.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Groundout","field_out","Danny Jansen grounds out, shortstop Christian Arroyo to first baseman Triston Casas.",0,5,5,78,"top",9,"2023-05-02T01:51:49.826Z","2023-05-02T01:53:27.277Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,643376,"Danny Jansen","/api/v1/people/643376","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,87,11,2,0.3957,6.6492,29.9056,-14.4636,-0.792,9.1188,-0.1846,3.5435,2.4419,-138.2532,-4.0297,-0.9751,50.0002,5.9861,-1.538,3.6,3.6,24,2229,195,NA,NA,NA,NA,NA,NA,FALSE,-14.3,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718353,"2023-05-01",0,"2023-05-02T01:52:06.481Z","2023-05-02T01:52:09.481Z",TRUE,"pitch","fd71fd04-b4bf-4f68-b215-0f5e73b21f00",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.22,1.51,NA,108.26,165.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Groundout","field_out","Danny Jansen grounds out, shortstop Christian Arroyo to first baseman Triston Casas.",0,5,5,78,"top",9,"2023-05-02T01:51:49.826Z","2023-05-02T01:53:27.277Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,643376,"Danny Jansen","/api/v1/people/643376","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.6,83.3,2,2,0.4173,6.7863,24.5396,-30.7765,1.9525,0.802,0.2292,2.7185,3.1835,-130.6693,-2.3229,-1.2533,50.0055,5.905,3.4159,7.2,7.2,24,2106,118,NA,NA,NA,NA,NA,NA,FALSE,-32.4,1.2,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718353,"2023-05-01",4,"2023-05-02T01:53:04.443Z","2023-05-02T01:53:19.193Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,643376,"/api/v1/people/643376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"78","atBat","Groundout","field_out","Danny Jansen grounds out, shortstop Christian Arroyo to first baseman Triston Casas.",0,5,5,78,"top",9,"2023-05-02T01:51:49.826Z","2023-05-02T01:53:27.277Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,643376,"Danny Jansen","/api/v1/people/643376","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
