"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718633,"2023-04-10",2,"2023-04-11T01:11:50.156Z","2023-04-11T01:11:58.696Z",TRUE,"pitch","9ca0947c-2ea7-45ee-8069-54ba329d2eef",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.37,1.62,NA,125.31,188.24,"ground_ball","medium","4",152.66,154.24,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Groundout","field_out","Jesus Sanchez grounds out, second baseman Bryson Stott to first baseman Kody Clemens.",0,3,15,85,"top",9,"2023-04-11T01:11:17.841Z","2023-04-11T01:11:58.696Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",607755,"Andrew Vasquez","/api/v1/people/607755","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.2,72.8,8,2,0.4738,6.1617,26.6491,-34.8143,-11.4441,-1.9661,-0.2181,1.8717,-3.6291,-116.6376,-1.2017,2.854,50.0001,5.7458,-15.4011,25.2,12,24,2596,310,78.2,-6,20,NA,NA,NA,TRUE,-46.9,-3.6,21.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718633,"2023-04-10",1,"2023-04-11T01:11:37.440Z","2023-04-11T01:11:40.862Z",TRUE,"pitch","714aa317-3684-44d9-ab99-9409352efdf8",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.37,1.62,NA,132.81,174.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Groundout","field_out","Jesus Sanchez grounds out, second baseman Bryson Stott to first baseman Kody Clemens.",0,3,15,85,"top",9,"2023-04-11T01:11:17.841Z","2023-04-11T01:11:58.696Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",607755,"Andrew Vasquez","/api/v1/people/607755","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.9,72.3,4,2,0.4761,6.124,27.0324,-34.5707,-11.6574,-1.7977,-0.4148,2.3755,-3.9178,-116.2025,-0.3188,2.8197,50.0036,5.8729,-15.529,25.2,12,24,2750,307,NA,NA,NA,NA,NA,NA,FALSE,-46.7,-3,22.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718633,"2023-04-10",0,"2023-04-11T01:11:25.671Z","2023-04-11T01:11:29.217Z",TRUE,"pitch","982fcc31-12d0-4c20-999b-ca573d472309",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.6329,1.6054,NA,91.88,157.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Groundout","field_out","Jesus Sanchez grounds out, second baseman Bryson Stott to first baseman Kody Clemens.",0,3,15,85,"top",9,"2023-04-11T01:11:17.841Z","2023-04-11T01:11:58.696Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",607755,"Andrew Vasquez","/api/v1/people/607755","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.2,72.1,3,2,0.4783,5.9761,24.5637,-36.7106,-9.9197,-3.4234,0.6591,3.0003,-2.4132,-115.2047,1.3734,3.0128,50.0056,5.9881,-13.1248,20.4,12,24,2572,308,NA,NA,NA,NA,NA,NA,FALSE,-49.6,-5.4,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718633,"2023-04-10",5,"2023-04-11T01:11:00.414Z","2023-04-11T01:11:06.586Z",TRUE,"pitch","0595d2ca-3958-444f-b2fb-e04010e91f26",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,1,NA,NA,3.431,1.5806,NA,94.06,161.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Strikeout","strikeout","Garrett Hampson called out on strikes.",0,3,15,84,"top",9,"2023-04-11T01:09:48.297Z","2023-04-11T01:11:06.586Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,641658,"Garrett Hampson","/api/v1/people/641658","R","Right",607755,"Andrew Vasquez","/api/v1/people/607755","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.4,72.7,3,2,0.4725,6.1232,26.6127,-35.0477,-10.3927,-2.1269,0.6018,2.8631,-2.1827,-116.9339,0.7426,2.9011,50.0009,5.8886,-14.069,22.8,10.8,24,2454,307,NA,NA,NA,NA,NA,NA,TRUE,-46.3,-3.2,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,643265,"Garrett Cooper","/api/v1/people/643265",NA,NA,NA,NA,NA,NA
718633,"2023-04-10",4,"2023-04-11T01:10:46.782Z","2023-04-11T01:10:50.283Z",TRUE,"pitch","ffc3ab6e-2a56-421e-951b-2954305710fb",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,1,NA,NA,3.532,1.5806,NA,147.42,190.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Strikeout","strikeout","Garrett Hampson called out on strikes.",0,3,15,84,"top",9,"2023-04-11T01:09:48.297Z","2023-04-11T01:11:06.586Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,641658,"Garrett Hampson","/api/v1/people/641658","R","Right",607755,"Andrew Vasquez","/api/v1/people/607755","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.3,80.6,7,2,0.4287,6.16,27.7884,-28.0105,11.4809,2.5206,-0.7981,1.7876,-11.5,-128.022,-5.1647,2.2724,50.0025,6.0385,18.953,30,8.4,24,2236,127,NA,NA,NA,NA,NA,NA,FALSE,-32,3.5,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718633,"2023-04-10",3,"2023-04-11T01:10:34.446Z","2023-04-11T01:10:38.661Z",TRUE,"pitch","68eba588-4365-4b38-af19-d2ccdcf54cee",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,1,NA,NA,3.4562,1.5806,NA,116.64,183.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Strikeout","strikeout","Garrett Hampson called out on strikes.",0,3,15,84,"top",9,"2023-04-11T01:09:48.297Z","2023-04-11T01:11:06.586Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,641658,"Garrett Hampson","/api/v1/people/641658","R","Right",607755,"Andrew Vasquez","/api/v1/people/607755","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.4,72.2,8,2,0.478,6.0761,25.7948,-36.6436,-9.56,-3.3754,0.0094,2.0388,-3.715,-115.5278,-0.4052,2.8907,50.0048,5.8039,-12.6478,20.4,12,24,2675,301,NA,NA,NA,NA,NA,NA,FALSE,-49.9,-5.9,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718633,"2023-04-10",2,"2023-04-11T01:10:19.878Z","2023-04-11T01:10:26.086Z",TRUE,"pitch","3201a0a6-1fe8-4996-a471-e293b3760ce8",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.4815,1.5541,NA,153.33,205.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Strikeout","strikeout","Garrett Hampson called out on strikes.",0,3,15,84,"top",9,"2023-04-11T01:09:48.297Z","2023-04-11T01:11:06.586Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,641658,"Garrett Hampson","/api/v1/people/641658","R","Right",607755,"Andrew Vasquez","/api/v1/people/607755","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.5,72.2,13,2,0.4788,5.9728,26.4714,-35.2362,-9.1133,-2.3208,-0.9531,1.2502,-5.5066,-115.5003,-2.384,2.6665,50.0053,5.7666,-12.0083,20.4,12,24,2635,309,NA,NA,NA,NA,NA,NA,FALSE,-48.8,-4.6,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718633,"2023-04-10",1,"2023-04-11T01:10:05.519Z","2023-04-11T01:10:10.537Z",TRUE,"pitch","d6c7365c-950c-4e60-a0d6-c6b89f385859",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.532,1.631,NA,145.15,192.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Strikeout","strikeout","Garrett Hampson called out on strikes.",0,3,15,84,"top",9,"2023-04-11T01:09:48.297Z","2023-04-11T01:11:06.586Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,641658,"Garrett Hampson","/api/v1/people/641658","R","Right",607755,"Andrew Vasquez","/api/v1/people/607755","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.1,71.8,7,2,0.4806,6.0563,26.1133,-34.6565,-9.4534,-1.893,-0.7386,1.7215,-5.2026,-115.0381,-1.4332,2.799,50.0047,5.787,-12.3682,20.4,12,24,2712,311,NA,NA,NA,NA,NA,NA,FALSE,-48.1,-3.5,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718633,"2023-04-10",0,"2023-04-11T01:09:52.645Z","2023-04-11T01:09:57.698Z",TRUE,"pitch","40ffd823-0a22-4147-b0a7-e78a32160e57",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4562,1.5806,NA,147.35,199.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Strikeout","strikeout","Garrett Hampson called out on strikes.",0,3,15,84,"top",9,"2023-04-11T01:09:48.297Z","2023-04-11T01:11:06.586Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,641658,"Garrett Hampson","/api/v1/people/641658","R","Right",607755,"Andrew Vasquez","/api/v1/people/607755","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.7,72.5,13,2,0.4769,6.1425,26.4528,-35.3459,-9.6505,-2.3892,-0.7962,1.4546,-5.1977,-115.912,-1.9645,2.7466,50.0026,5.7647,-12.8185,21.6,12,24,2619,308,NA,NA,NA,NA,NA,NA,FALSE,-48.5,-4.6,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718633,"2023-04-10",1,"2023-04-11T01:09:21.983Z","2023-04-11T01:09:32.686Z",TRUE,"pitch","f9fa724c-869b-467c-bfb9-f69021229760",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,1,NA,NA,3.5,1.73,NA,124.4,170.46,"line_drive","hard","7",90.19,77.25,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Single","single","Garrett Cooper singles on a sharp line drive to left fielder Cristian Pache.",0,3,15,83,"top",9,"2023-04-11T01:09:02.074Z","2023-04-11T01:09:32.686Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",607755,"Andrew Vasquez","/api/v1/people/607755","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.2,71.7,5,2,0.4798,6.0323,26.2494,-35.5122,-9.925,-2.54,-0.1943,2.5305,-3.9918,-115.228,0.263,2.8629,50.0044,5.9155,-13.0243,21.6,12,24,2642,313,100.7,18,272,NA,NA,NA,FALSE,-48.6,-4.1,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,643265,"Garrett Cooper","/api/v1/people/643265",NA,NA,NA,NA,NA,NA
