"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717083,"2023-08-08",6,"2023-08-09T01:09:23.438Z","2023-08-09T01:09:28.518Z",TRUE,"pitch","26f624f3-c51d-4d91-842c-4d56a582af5a",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,2,NA,NA,3.1634,1.412,NA,96.93,193.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Christian Encarnacion-Strand called out on strikes.",0,3,2,68,"bottom",9,"2023-08-09T01:07:12.858Z","2023-08-09T01:09:28.518Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Miami Marlins",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93,86.8,9,0.9,0.4019,6.7317,24.1246,-15.6645,0.0766,8.7353,0.5265,1.6608,8.2975,-135.2887,-7.6397,-2.5653,50.0019,5.5789,0.1436,4.8,3.6,24,2750,184,NA,NA,NA,NA,NA,NA,TRUE,-16.4,14.8,-1.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717083,"2023-08-08",5,"2023-08-09T01:08:56.950Z","2023-08-09T01:09:00.623Z",TRUE,"pitch","6abc8879-3977-4a39-bf41-c2c1d1b9e98e",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.24,1.49,NA,118.8,179.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Christian Encarnacion-Strand called out on strikes.",0,3,2,68,"bottom",9,"2023-08-09T01:07:12.858Z","2023-08-09T01:09:28.518Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83,77.1,5,0.87,0.4518,6.6642,22.0946,-34.1916,5.4013,-1.3541,-0.0471,2.2114,4.3872,-120.9226,-1.561,-2.5823,50.0028,5.8466,8.0513,14.4,9.6,24,2852,62,NA,NA,NA,NA,NA,NA,FALSE,-42,-2.5,-10.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717083,"2023-08-08",4,"2023-08-09T01:08:35.881Z","2023-08-09T01:08:39.757Z",TRUE,"pitch","3d9edfd9-c6c2-4556-97ac-a2a12f390c34",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.1373,1.4385,NA,64.82,164.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Christian Encarnacion-Strand called out on strikes.",0,3,2,68,"bottom",9,"2023-08-09T01:07:12.858Z","2023-08-09T01:09:28.518Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Miami Marlins",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.8,86.4,12,0.87,0.4032,6.7647,24.8972,-19.5084,1.888,6.7515,1.3689,2.7671,9.5713,-135.0034,-4.1475,-2.4442,50.0041,5.6677,3.5393,14.4,4.8,24,2716,179,NA,NA,NA,NA,NA,NA,FALSE,-19.7,11.6,-5.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717083,"2023-08-08",3,"2023-08-09T01:08:05.174Z","2023-08-09T01:08:10.060Z",TRUE,"pitch","88996298-ceaf-4011-8b0d-6e80bf37ba94",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.24,1.49,NA,153.27,188.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Christian Encarnacion-Strand called out on strikes.",0,3,2,68,"bottom",9,"2023-08-09T01:07:12.858Z","2023-08-09T01:09:28.518Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Miami Marlins",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.1,78.4,13,0.9,0.4457,6.6986,22.4784,-43.864,5.2293,-7.6256,-0.9515,1.8498,2.5893,-122.546,-0.7136,-2.6987,50.004,5.8671,8.0145,10.8,12,24,2767,44,NA,NA,NA,NA,NA,NA,FALSE,-52.1,-13.8,-10.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717083,"2023-08-08",2,"2023-08-09T01:07:35.655Z","2023-08-09T01:07:39.183Z",TRUE,"pitch","421058d4-5eeb-447b-9512-9c136bcfea5d",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.24,1.49,NA,117.12,176.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Christian Encarnacion-Strand called out on strikes.",0,3,2,68,"bottom",9,"2023-08-09T01:07:12.858Z","2023-08-09T01:09:28.518Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Miami Marlins",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.7,86.9,5,0.91,0.3996,6.7621,26.5223,-18.5929,1.674,7.1159,-0.0031,2.323,6.3701,-136.422,-5.7643,-2.5742,50.0022,5.721,3.1927,12,4.8,24,2751,184,NA,NA,NA,NA,NA,NA,FALSE,-18.8,12,-4.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717083,"2023-08-08",1,"2023-08-09T01:07:15.156Z","2023-08-09T01:07:18.746Z",TRUE,"pitch","b3798a23-91ea-4581-894f-c4cc6baba749",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0063,1.3058,NA,60.32,201.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Christian Encarnacion-Strand called out on strikes.",0,3,2,68,"bottom",9,"2023-08-09T01:07:12.858Z","2023-08-09T01:09:28.518Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,79.9,14,0.9,0.4385,6.6195,22.1599,-32.6292,3.2873,-0.2834,1.4869,1.3888,8.6632,-124.3462,-4.2289,-2.4531,50.005,5.7839,5.2097,10.8,8.4,24,2785,71,NA,NA,NA,NA,NA,NA,FALSE,-38.3,-1.2,-7.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717083,"2023-08-08",0,"2023-08-09T01:06:51.734Z","2023-08-09T01:07:15.156Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner TJ Hopkins replaces Joey Votto.","Offensive Substitution",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,686759,"/api/v1/people/686759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","502","68","atBat","Strikeout","strikeout","Christian Encarnacion-Strand called out on strikes.",0,3,2,68,"bottom",9,"2023-08-09T01:07:12.858Z","2023-08-09T01:09:28.518Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,458015,"/api/v1/people/458015",1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717083,"2023-08-08",7,"2023-08-09T01:06:29.653Z","2023-08-09T01:06:35.182Z",TRUE,"pitch","547011d1-6c67-4104-a755-e4a09d56a006",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.2592,1.4726,NA,169.4,156.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Walk","walk","Joey Votto walks.",0,3,2,67,"bottom",9,"2023-08-09T01:04:38.249Z","2023-08-09T01:06:35.182Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,458015,"Joey Votto","/api/v1/people/458015","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Miami Marlins",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82,76.1,11,0.9,0.4571,6.4376,21.3917,-39.7483,6.9113,-5.193,-1.3747,3.0655,1.4114,-119.4888,1.4673,-2.8705,50.0055,5.9944,10.0712,14.4,10.8,24,2877,57,NA,NA,NA,NA,NA,NA,FALSE,-49.2,-8.9,-12.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,458015,"Joey Votto","/api/v1/people/458015",NA,NA,NA,NA,NA,NA
717083,"2023-08-08",6,"2023-08-09T01:06:10.572Z","2023-08-09T01:06:14.073Z",TRUE,"pitch","ea7004f5-cb5c-4432-b4a3-d1194c60eea5",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.2853,1.4991,NA,178.04,130.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Walk","walk","Joey Votto walks.",0,3,2,67,"bottom",9,"2023-08-09T01:04:38.249Z","2023-08-09T01:06:35.182Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,458015,"Joey Votto","/api/v1/people/458015","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Miami Marlins",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.4,87.1,11,0.87,0.3987,6.5967,23.8332,-20.7279,-0.0417,5.9561,-1.6015,4.018,3.5755,-136.26,-0.5687,-2.9133,50.0004,5.6342,-0.0806,1.2,4.8,24,2594,194,NA,NA,NA,NA,NA,NA,FALSE,-19.8,10.9,-0.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,458015,"Joey Votto","/api/v1/people/458015",NA,NA,NA,NA,NA,NA
717083,"2023-08-08",5,"2023-08-09T01:05:47.709Z","2023-08-09T01:05:51.326Z",TRUE,"pitch","5e96af78-34cc-4676-adf9-2bfc0a9a9dca",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3636,1.5521,NA,100.1,222.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Walk","walk","Joey Votto walks.",0,3,2,67,"bottom",9,"2023-08-09T01:04:38.249Z","2023-08-09T01:06:35.182Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,458015,"Joey Votto","/api/v1/people/458015","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Miami Marlins",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.6,80.9,14,0.9,0.4334,6.5143,24.017,-41.9705,3.1225,-6.0418,0.4432,0.6213,6.5807,-126.0661,-4.3183,-2.5999,50.0049,5.7206,5.0601,8.4,10.8,24,2893,37,NA,NA,NA,NA,NA,NA,FALSE,-48,-11.6,-7.1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,458015,"Joey Votto","/api/v1/people/458015",NA,NA,NA,NA,NA,NA
