"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717228,"2023-07-28",5,"2023-07-29T01:39:40.515Z","2023-07-29T01:39:44.409Z",TRUE,"pitch","806df5ad-3c79-4d00-9538-d1f0ac9d0cba",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.53,1.71,NA,57.85,189.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Oscar Gonzalez strikes out swinging.",0,0,3,69,"top",9,"2023-07-29T01:38:18.876Z","2023-07-29T01:39:44.409Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",666619,"Gregory Santos","/api/v1/people/666619","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",92.7,85.7,14,2,0.4055,6.9081,28.6568,-34.7924,3.0287,-1.4148,1.5517,1.8434,6.8394,-134.9505,-3.4889,-1.4065,50.0037,5.5972,5.6004,10.8,8.4,24,2615,97,NA,NA,NA,NA,NA,NA,TRUE,-34.8,-3.1,-7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717228,"2023-07-28",3,"2023-07-29T01:39:03.060Z","2023-07-29T01:39:06.237Z",TRUE,"pitch","bda405c2-9d10-43a0-8f29-3a9ba351cae0",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.53,1.71,NA,79.46,216.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Oscar Gonzalez strikes out swinging.",0,0,3,69,"top",9,"2023-07-29T01:38:18.876Z","2023-07-29T01:39:44.409Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",666619,"Gregory Santos","/api/v1/people/666619","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.7,85.1,14,2,0.4094,6.9502,27.2322,-34.0112,3.0232,-1.0149,0.9849,0.8181,5.1371,-133.5157,-5.8934,-1.3526,50.0024,5.4851,5.4864,10.8,8.4,24,2587,107,NA,NA,NA,NA,NA,NA,FALSE,-35.2,-2.9,-6.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717228,"2023-07-28",2,"2023-07-29T01:38:44.332Z","2023-07-29T01:38:48.207Z",TRUE,"pitch","541b1abf-7b59-4113-bba8-2e8cc8fcb3f8",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.53,1.71,NA,94.15,211.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Oscar Gonzalez strikes out swinging.",0,0,3,69,"top",9,"2023-07-29T01:38:18.876Z","2023-07-29T01:39:44.409Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",666619,"Gregory Santos","/api/v1/people/666619","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",92.7,86.1,14,2,0.4045,6.8298,26.9464,-32.2874,2.7602,-0.058,0.5995,1.0221,4.9757,-134.9621,-5.8191,-1.6204,50.0045,5.4556,5.1376,9.6,7.2,24,2528,128,NA,NA,NA,NA,NA,NA,FALSE,-32.6,-1.1,-6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717228,"2023-07-28",1,"2023-07-29T01:38:21.236Z","2023-07-29T01:38:25.158Z",TRUE,"pitch","6f6737e8-0045-4e66-8076-9896b4b53f5e",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,2,NA,NA,3.3891,1.6699,NA,68.69,244.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Oscar Gonzalez strikes out swinging.",0,0,3,69,"top",9,"2023-07-29T01:38:18.876Z","2023-07-29T01:39:44.409Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",666619,"Gregory Santos","/api/v1/people/666619","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.9,85.2,14,2,0.4119,7.0379,24.2985,-30.5612,2.3393,0.8966,1.2675,-0.2257,6.5473,-132.2219,-8.6642,-1.5303,50.0038,5.2891,4.2012,9.6,7.2,24,2465,123,NA,NA,NA,NA,NA,NA,FALSE,-32.6,0.1,-5.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717228,"2023-07-28",0,"2023-07-29T01:37:42.254Z","2023-07-29T01:38:21.236Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Oscar Gonzalez strikes out swinging.",0,0,3,69,"top",9,"2023-07-29T01:38:18.876Z","2023-07-29T01:39:44.409Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",666619,"Gregory Santos","/api/v1/people/666619","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717228,"2023-07-28",4,"2023-07-29T01:39:21.878Z","2023-07-29T01:39:40.515Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,660757,"/api/v1/people/660757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Oscar Gonzalez strikes out swinging.",0,0,3,69,"top",9,"2023-07-29T01:38:18.876Z","2023-07-29T01:39:44.409Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",666619,"Gregory Santos","/api/v1/people/666619","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717228,"2023-07-28",2,"2023-07-29T01:37:07.141Z","2023-07-29T01:37:11.578Z",TRUE,"pitch","0f586102-02e6-4b5e-9a10-96858d8017d0",3,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",1,2,2,NA,NA,3.3,1.5,NA,25.86,220.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Hit By Pitch","hit_by_pitch","Will Brennan hit by pitch. Jose Ramirez to 2nd.",0,0,3,68,"top",9,"2023-07-29T01:35:59.349Z","2023-07-29T01:37:11.578Z",TRUE,FALSE,FALSE,FALSE,11,1,2,2,686823,"Will Brennan","/api/v1/people/686823","L","Left",666619,"Gregory Santos","/api/v1/people/666619","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",92.9,86.7,14,2,0.4037,6.9566,25.5726,-29.5846,2.2538,1.3855,2.3911,0.6871,8.8546,-134.9735,-7.2579,-1.2067,50.0052,5.4553,4.2144,10.8,7.2,24,2542,105,NA,NA,NA,NA,NA,NA,FALSE,-30.1,1.3,-5.8,NA,NA,NA,NA,NA,FALSE,TRUE,686823,"Will Brennan","/api/v1/people/686823",608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA
717228,"2023-07-28",1,"2023-07-29T01:36:44.349Z","2023-07-29T01:36:48.639Z",TRUE,"pitch","37c4ebc8-e9ed-447e-948b-25250a0cdec2",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.3,1.5,NA,81.96,184.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Hit By Pitch","hit_by_pitch","Will Brennan hit by pitch. Jose Ramirez to 2nd.",0,0,3,68,"top",9,"2023-07-29T01:35:59.349Z","2023-07-29T01:37:11.578Z",TRUE,FALSE,FALSE,FALSE,11,1,2,2,686823,"Will Brennan","/api/v1/people/686823","L","Left",666619,"Gregory Santos","/api/v1/people/666619","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",94.8,88.5,14,2,0.3939,6.9015,25.9701,-27.7136,2.5408,2.2713,0.9194,2.0026,5.5371,-138.1645,-4.7124,-1.4279,50.0042,5.5554,4.9947,12,6,24,2585,143,NA,NA,NA,NA,NA,NA,FALSE,-26.5,3.5,-5.6,NA,NA,NA,NA,NA,FALSE,TRUE,686823,"Will Brennan","/api/v1/people/686823",NA,NA,NA,NA,NA,NA
717228,"2023-07-28",0,"2023-07-29T01:36:20.447Z","2023-07-29T01:36:23.556Z",TRUE,"pitch","9113977e-09ac-4e04-a931-69df67fc3ee3",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.3,1.5,NA,132.62,179.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Hit By Pitch","hit_by_pitch","Will Brennan hit by pitch. Jose Ramirez to 2nd.",0,0,3,68,"top",9,"2023-07-29T01:35:59.349Z","2023-07-29T01:37:11.578Z",TRUE,FALSE,FALSE,FALSE,11,1,2,2,686823,"Will Brennan","/api/v1/people/686823","L","Left",666619,"Gregory Santos","/api/v1/people/666619","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.6,91.1,4,2,0.3783,6.9409,34.6301,-25.7015,-10.0092,3.0517,-0.4098,2.1808,5.5616,-144.9204,-5.6918,-1.0558,50.0042,5.7454,-21.2403,36,6,24,2396,217,NA,NA,NA,NA,NA,NA,FALSE,-23,4.6,17,NA,NA,NA,NA,NA,FALSE,TRUE,686823,"Will Brennan","/api/v1/people/686823",NA,NA,NA,NA,NA,NA
717228,"2023-07-28",5,"2023-07-29T01:35:48.812Z","2023-07-29T01:35:52.502Z",TRUE,"pitch","1bdc8d5d-d835-4ae4-adb8-536d2a754337",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.76,1.78,NA,67.1,190.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Josh Bell strikes out swinging.",0,0,3,67,"top",9,"2023-07-29T01:33:54.832Z","2023-07-29T01:35:52.502Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,605137,"Josh Bell","/api/v1/people/605137","L","Left",666619,"Gregory Santos","/api/v1/people/666619","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.4,83.6,14,2,0.4153,6.9778,26.6838,-28.7545,3.6974,1.9437,1.309,1.7889,5.3104,-131.6376,-4.3215,-1.2113,50.006,5.5688,6.5218,14.4,7.2,24,2566,105,NA,NA,NA,NA,NA,NA,TRUE,-30.5,2.8,-7.8,NA,NA,NA,NA,NA,TRUE,TRUE,608070,"José Ramírez","/api/v1/people/608070",NA,NA,NA,NA,NA,NA
