"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716396,"2023-09-28",1,"2023-09-28T22:05:27.579Z","2023-09-28T22:05:31.990Z",TRUE,"pitch","810cc32e-89df-43b8-ba28-76707b9e9832",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.1108,1.603,NA,137.86,188.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Christian Yelich grounds out, first baseman Luken Baker to pitcher Andre Pallante. Garrett Mitchell to 2nd.",0,0,3,55,"bottom",7,"2023-09-28T22:04:56.130Z","2023-09-28T22:05:56.857Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,592885,"Christian Yelich","/api/v1/people/592885","L","Left",669467,"Andre Pallante","/api/v1/people/669467","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,89.4,7,0.9,0.3876,6.4969,30.0312,-24.5067,-1.6903,3.7891,-0.5472,1.8789,5.8441,-140.9414,-6.1769,-2.4221,50.0058,5.6668,-3.4239,4.8,4.8,24,2169,195,NA,NA,NA,NA,NA,NA,FALSE,-23.2,5.9,1.9,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716396,"2023-09-28",0,"2023-09-28T22:05:08.774Z","2023-09-28T22:05:12.742Z",TRUE,"pitch","217707fc-b227-42a5-ac25-94f198c8423d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1108,1.603,NA,150.16,176.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Christian Yelich grounds out, first baseman Luken Baker to pitcher Andre Pallante. Garrett Mitchell to 2nd.",0,0,3,55,"bottom",7,"2023-09-28T22:04:56.130Z","2023-09-28T22:05:56.857Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,592885,"Christian Yelich","/api/v1/people/592885","L","Left",669467,"Andre Pallante","/api/v1/people/669467","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,89.8,13,0.91,0.3861,6.3915,29.2477,-20.4254,-0.9115,5.7492,-0.8698,2.2945,4.8797,-141.3456,-5.8964,-2.4928,50.0015,5.6999,-1.8626,2.4,4.8,24,2101,196,NA,NA,NA,NA,NA,NA,FALSE,-19.2,9.5,0.7,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716396,"2023-09-28",8,"2023-09-28T22:04:35.091Z","2023-09-28T22:04:42.479Z",TRUE,"pitch","f0311a93-6691-4e68-ae04-8e8b65eaa481",9,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.1464,1.5649,NA,116.54,210.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Garrett Mitchell walks.",0,0,3,54,"bottom",7,"2023-09-28T22:01:18.863Z","2023-09-28T22:04:42.479Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,669003,"Garrett Mitchell","/api/v1/people/669003","L","Left",669467,"Andre Pallante","/api/v1/people/669467","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,89.9,14,0.91,0.3867,6.613,29.648,-22.5778,-1.8689,4.7156,0.0121,1.0605,6.9054,-141.1843,-8.8576,-2.2139,50.0058,5.671,-3.806,6,4.8,24,2056,188,NA,NA,NA,NA,NA,NA,FALSE,-21.8,7.1,2.2,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,669003,"Garrett Mitchell","/api/v1/people/669003",NA,NA,NA
716396,"2023-09-28",7,"2023-09-28T22:04:11.985Z","2023-09-28T22:04:15.201Z",TRUE,"pitch","4cc39794-0039-4723-bd50-9eb696cd3b7f",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.35,1.6,NA,90.53,146.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Garrett Mitchell walks.",0,0,3,54,"bottom",7,"2023-09-28T22:01:18.863Z","2023-09-28T22:04:42.479Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,669003,"Garrett Mitchell","/api/v1/people/669003","L","Left",669467,"Andre Pallante","/api/v1/people/669467","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,88.4,3,0.88,0.3915,6.4178,29.0033,-24.5072,-0.2855,3.8628,0.6943,3.4116,8.0853,-139.4874,-2.3619,-2.1951,50.0068,5.8716,-0.568,2.4,4.8,24,2151,182,NA,NA,NA,NA,NA,NA,FALSE,-22.8,6.7,-1,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716396,"2023-09-28",6,"2023-09-28T22:03:51.383Z","2023-09-28T22:03:55.304Z",TRUE,"pitch","7ed6d5ed-0a62-4994-9daa-bbbe1509da99",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.1464,1.5367,NA,44.89,202.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Garrett Mitchell walks.",0,0,3,54,"bottom",7,"2023-09-28T22:01:18.863Z","2023-09-28T22:04:42.479Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,669003,"Garrett Mitchell","/api/v1/people/669003","L","Left",669467,"Andre Pallante","/api/v1/people/669467","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,89,14,0.88,0.3899,6.6445,31.9041,-23.6118,-0.1767,4.2827,1.8918,1.327,11.3156,-140.5067,-7.4336,-2.1651,50.0041,5.542,-0.3564,4.8,4.8,24,2207,184,NA,NA,NA,NA,NA,NA,FALSE,-23,6.4,-2,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716396,"2023-09-28",5,"2023-09-28T22:03:17.083Z","2023-09-28T22:03:21.456Z",TRUE,"pitch","0cd9bbea-65cc-419b-b2d5-567a2dc03ac5",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.35,1.6,NA,111.3,201.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Garrett Mitchell walks.",0,0,3,54,"bottom",7,"2023-09-28T22:01:18.863Z","2023-09-28T22:04:42.479Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,669003,"Garrett Mitchell","/api/v1/people/669003","L","Left",669467,"Andre Pallante","/api/v1/people/669467","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,90,14,0.91,0.3857,6.509,29.5521,-21.3296,-3.1231,5.2985,0.1494,1.3882,8.3852,-141.5229,-8.0088,-2.4342,50.0032,5.6,-6.3932,12,4.8,24,2160,195,NA,NA,NA,NA,NA,NA,FALSE,-20.5,8.3,4.1,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716396,"2023-09-28",4,"2023-09-28T22:02:57.158Z","2023-09-28T22:03:01.657Z",TRUE,"pitch","96c5c52d-48bc-4488-b59d-64b2e7b6ebd8",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.1745,1.5649,NA,74.5,228.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Garrett Mitchell walks.",0,0,3,54,"bottom",7,"2023-09-28T22:01:18.863Z","2023-09-28T22:04:42.479Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,669003,"Garrett Mitchell","/api/v1/people/669003","L","Left",669467,"Andre Pallante","/api/v1/people/669467","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.2,82.9,14,0.9,0.4216,6.6864,25.6604,-34.5008,0.7453,-1.356,1.1151,0.3684,8.4636,-129.6245,-6.7602,-2.2817,50.0055,5.6259,1.2752,4.8,8.4,24,2292,90,NA,NA,NA,NA,NA,NA,FALSE,-38,-3.7,-3.1,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716396,"2023-09-28",3,"2023-09-28T22:02:30.049Z","2023-09-28T22:02:34.385Z",TRUE,"pitch","06476d5c-6b75-43f4-ad84-346a719ca9ef",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.35,1.6,NA,118.21,192.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Garrett Mitchell walks.",0,0,3,54,"bottom",7,"2023-09-28T22:01:18.863Z","2023-09-28T22:04:42.479Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,669003,"Garrett Mitchell","/api/v1/people/669003","L","Left",669467,"Andre Pallante","/api/v1/people/669467","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,89.4,8,0.9,0.3885,6.6025,28.9231,-23.6401,-2.0524,4.2334,-0.0319,1.7241,7.0771,-140.4455,-7.0708,-2.3072,50.0055,5.7895,-4.1406,6,4.8,24,2288,182,NA,NA,NA,NA,NA,NA,FALSE,-22.7,6.5,2.4,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716396,"2023-09-28",2,"2023-09-28T22:02:12.270Z","2023-09-28T22:02:16.224Z",TRUE,"pitch","e3b7ef27-8b66-4c23-bf8b-99ea1bacbd40",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.2308,1.5649,NA,172,172.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Garrett Mitchell walks.",0,0,3,54,"bottom",7,"2023-09-28T22:01:18.863Z","2023-09-28T22:04:42.479Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,669003,"Garrett Mitchell","/api/v1/people/669003","L","Left",669467,"Andre Pallante","/api/v1/people/669467","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,89.4,11,0.9,0.3865,6.444,30.618,-19.117,-3.731,6.4125,-1.4428,2.4636,4.3585,-141.4232,-5.8088,-2.5152,50.0043,5.7602,-7.5993,18,4.8,24,2170,195,NA,NA,NA,NA,NA,NA,FALSE,-18.1,10.7,5.9,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716396,"2023-09-28",1,"2023-09-28T22:01:52.689Z","2023-09-28T22:01:57.379Z",TRUE,"pitch","4676669f-184e-4d86-9ddb-14eead79be14",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.35,1.6,NA,87.97,186.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Garrett Mitchell walks.",0,0,3,54,"bottom",7,"2023-09-28T22:01:18.863Z","2023-09-28T22:04:42.479Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,669003,"Garrett Mitchell","/api/v1/people/669003","L","Left",669467,"Andre Pallante","/api/v1/people/669467","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,89,9,0.91,0.3899,6.4961,28.9578,-22.1643,-3.6671,4.9994,0.7616,1.9343,9.7363,-140.011,-6.7226,-2.2708,50.0051,5.7972,-7.3469,13.2,4.8,24,2227,189,NA,NA,NA,NA,NA,NA,FALSE,-21.4,7.9,4.8,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716396,"2023-09-28",0,"2023-09-28T22:01:35.715Z","2023-09-28T22:01:39.600Z",TRUE,"pitch","87881b24-45c4-4d11-a660-30acb8713dea",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2589,1.593,NA,145.67,157.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Garrett Mitchell walks.",0,0,3,54,"bottom",7,"2023-09-28T22:01:18.863Z","2023-09-28T22:04:42.479Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,669003,"Garrett Mitchell","/api/v1/people/669003","L","Left",669467,"Andre Pallante","/api/v1/people/669467","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,88,1,0.91,0.3929,6.3276,28.9379,-20.8772,-2.6952,5.7308,-0.7523,3.0013,5.553,-139.008,-4.0287,-2.4189,50.0054,5.8421,-5.3159,10.8,4.8,24,2141,199,NA,NA,NA,NA,NA,NA,FALSE,-20,9.8,3.8,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716396,"2023-09-28",0,"2023-09-28T22:01:01.226Z","2023-09-28T22:01:08.515Z",TRUE,"pitch","0d85e81e-3bb4-484f-acc2-cf7b5e9809bc",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.34,1.53,NA,92.19,170.78,"ground_ball","medium","4",132.5,184.71,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Brice Turang grounds out, second baseman Tommy Edman to first baseman Luken Baker.",0,0,3,53,"bottom",7,"2023-09-28T22:00:01.219Z","2023-09-28T22:01:08.515Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,668930,"Brice Turang","/api/v1/people/668930","L","Left",669467,"Andre Pallante","/api/v1/people/669467","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,88.4,6,0.91,0.392,6.3291,28.7999,-20.0405,-2.6493,6.1251,0.651,2.5187,9.0319,-139.2868,-5.4628,-2.2776,50.0062,5.8144,-5.252,9.6,4.8,24,2229,196,77.4,-6,21,NA,NA,NA,TRUE,-19.4,10.2,3.1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716396,"2023-09-28",4,"2023-09-28T21:58:42.672Z","2023-09-28T21:58:48.868Z",TRUE,"pitch","6225ff4c-d724-464a-88f3-5af69acc15af",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.32,1.59,NA,127.6,167.6,"line_drive","medium","6",126.9,141.74,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Double Play","double_play","Lars Nootbaar lines into an unassisted double play, shortstop Willy Adames. Juniel Querecuto out at 2nd.",0,0,3,52,"top",7,"2023-09-28T21:57:04.306Z","2023-09-28T21:58:48.868Z",TRUE,FALSE,FALSE,TRUE,25,0,2,3,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90,82.4,4,0.92,0.4185,6.1895,27.2734,-31.6022,-9.6425,0.3261,-0.2781,2.6362,9.1797,-130.8219,0.712,-2.5776,50.0001,4.727,-16.7324,25.2,8.4,24,2162,238,96.9,7,179,NA,NA,NA,TRUE,-32.8,1,15.5,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716396,"2023-09-28",3,"2023-09-28T21:58:19.718Z","2023-09-28T21:58:24.483Z",TRUE,"pitch","e77a9693-1017-4cdd-a530-d6ccc7b65c8b",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.32,1.59,NA,123.3,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Double Play","double_play","Lars Nootbaar lines into an unassisted double play, shortstop Willy Adames. Juniel Querecuto out at 2nd.",0,0,3,52,"top",7,"2023-09-28T21:57:04.306Z","2023-09-28T21:58:48.868Z",TRUE,FALSE,FALSE,TRUE,25,0,2,3,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.1,73.1,5,0.9,0.4748,5.9725,20.8468,-33.5644,7.2695,-1.0312,-0.1654,2.3993,4.0161,-115.2249,1.4037,-2.8737,50.0022,5.0184,9.8019,16.8,10.8,24,2778,76,NA,NA,NA,NA,NA,NA,FALSE,-44.8,-1.2,-14.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716396,"2023-09-28",2,"2023-09-28T21:57:56.434Z","2023-09-28T21:57:59.996Z",TRUE,"pitch","7d455f90-381f-46ea-be03-06e4d41ca2f3",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.32,1.59,NA,155.02,174.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Double Play","double_play","Lars Nootbaar lines into an unassisted double play, shortstop Willy Adames. Juniel Querecuto out at 2nd.",0,0,3,52,"top",7,"2023-09-28T21:57:04.306Z","2023-09-28T21:58:48.868Z",TRUE,FALSE,FALSE,TRUE,25,0,2,3,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.3,81.4,13,0.89,0.4248,6.1334,24.8964,-22.4204,-3.7977,5.7857,-0.9975,2.3921,5.7201,-128.5926,-1.6873,-2.7502,50.0053,4.7839,-6.4064,13.2,6,24,2398,230,NA,NA,NA,NA,NA,NA,FALSE,-24.5,10.3,5.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716396,"2023-09-28",1,"2023-09-28T21:57:34.997Z","2023-09-28T21:57:39.119Z",TRUE,"pitch","bb598c8e-f706-4fc6-85e8-d08ef5b3aef1",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.3818,1.6788,NA,115.73,200.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Double Play","double_play","Lars Nootbaar lines into an unassisted double play, shortstop Willy Adames. Juniel Querecuto out at 2nd.",0,0,3,52,"top",7,"2023-09-28T21:57:04.306Z","2023-09-28T21:58:48.868Z",TRUE,FALSE,FALSE,TRUE,25,0,2,3,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.2,82.2,14,0.92,0.4195,6.1968,29.1119,-34.121,-10.7774,-1.1297,0.0333,1.4177,10.2051,-130.8696,-2.0014,-2.5274,50.003,4.7625,-18.5869,25.2,9.6,24,2199,235,NA,NA,NA,NA,NA,NA,FALSE,-36.2,-2.3,17.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
