"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718335,"2023-05-03",4,"2023-05-03T04:29:01.363Z","2023-05-03T04:29:06.996Z",TRUE,"pitch","27c9ec7c-7acf-4ab4-a658-c8012f817cb0",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,2,NA,NA,2.967,1.4568,NA,147.8,173.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Juan Soto called out on strikes.",0,2,1,78,"bottom",10,"2023-05-03T04:27:08.386Z","2023-05-03T04:29:06.996Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665742,"Juan Soto","/api/v1/people/665742","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Cincinnati Reds","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,81.3,4,0.9,0.4248,7.7108,26.8342,-34.6017,3.5809,-1.4448,-0.808,2.3999,2.3392,-128.9586,0.9891,-2.192,50.0008,4.6808,6.0291,10.8,8.4,24,2760,99,NA,NA,NA,NA,NA,NA,TRUE,-37,-2.2,-7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718335,"2023-05-03",3,"2023-05-03T04:28:40.782Z","2023-05-03T04:28:44.479Z",TRUE,"pitch","8845af6e-e8b5-4801-8294-f36a2b041dd0",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.06,1.48,NA,96.71,194.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Juan Soto called out on strikes.",0,2,1,78,"bottom",10,"2023-05-03T04:27:08.386Z","2023-05-03T04:29:06.996Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665742,"Juan Soto","/api/v1/people/665742","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,81.6,9,0.89,0.4233,7.82,28.1717,-32.16,1.7498,0.0117,0.5324,1.63,6.5546,-129.6065,-1.2613,-2.2613,50.005,4.5887,2.9644,7.2,8.4,24,2677,111,NA,NA,NA,NA,NA,NA,FALSE,-34.7,0,-4.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718335,"2023-05-03",2,"2023-05-03T04:28:14.516Z","2023-05-03T04:28:18.672Z",TRUE,"pitch","227f6232-d7d0-418f-8d56-1391480df18d",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,2,NA,NA,3.0124,1.4795,NA,102.7,223.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Juan Soto called out on strikes.",0,2,1,78,"bottom",10,"2023-05-03T04:27:08.386Z","2023-05-03T04:29:06.996Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665742,"Juan Soto","/api/v1/people/665742","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.6,81.6,14,0.89,0.4224,7.8365,30.4424,-30.0978,2.8237,1.2219,0.3752,0.5583,5.471,-130.2622,-4.2714,-2.1291,50.0018,4.5262,4.7931,10.8,7.2,24,2788,112,NA,NA,NA,NA,NA,NA,FALSE,-33.1,1.4,-6.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718335,"2023-05-03",1,"2023-05-03T04:27:53.058Z","2023-05-03T04:27:57.815Z",TRUE,"pitch","9ab78d80-4c0c-4d1c-884d-fd867da14426",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.0352,1.5476,NA,144.13,142.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Juan Soto called out on strikes.",0,2,1,78,"bottom",10,"2023-05-03T04:27:08.386Z","2023-05-03T04:29:06.996Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665742,"Juan Soto","/api/v1/people/665742","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,87.3,11,0.9,0.391,7.5957,35.5256,-13.4485,-5.9509,9.4491,-0.7117,3.5648,6.0973,-140.7306,-0.2397,-2.1458,50.0021,4.5314,-11.7928,37.2,3.6,24,2700,224,NA,NA,NA,NA,NA,NA,FALSE,-12.4,17.2,9.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718335,"2023-05-03",0,"2023-05-03T04:27:30.605Z","2023-05-03T04:27:33.851Z",TRUE,"pitch","52cb80f8-a7ab-49f8-85d9-4ad519888e50",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.06,1.48,NA,149.86,167.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Juan Soto called out on strikes.",0,2,1,78,"bottom",10,"2023-05-03T04:27:08.386Z","2023-05-03T04:29:06.996Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665742,"Juan Soto","/api/v1/people/665742","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,87.2,11,0.9,0.3921,7.8799,34.6651,-18.1999,-5.9457,7.0878,-0.8619,2.6417,5.8757,-140.2326,-1.6622,-2.2221,50.0039,4.4419,-11.7246,28.8,4.8,24,2688,226,NA,NA,NA,NA,NA,NA,FALSE,-17,12.6,9.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718335,"2023-05-03",5,"2023-05-03T04:26:52.759Z","2023-05-03T04:27:02.939Z",TRUE,"pitch","d3907ab9-25dd-4e4d-b444-9326a5985900",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.69,1.72,NA,107.28,178.28,"line_drive","hard","7",56.08,96.47,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Lineout","field_out","Manny Machado lines out sharply to left fielder TJ Friedl.",0,2,1,77,"bottom",10,"2023-05-03T04:25:04.966Z","2023-05-03T04:27:02.939Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,592518,"Manny Machado","/api/v1/people/592518","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,78.8,8,0.9,0.4365,7.9859,27.2453,-29.5642,2.2971,1.6412,0.255,2.2408,5.0844,-125.8262,-0.0359,-2.0962,50.0052,4.6653,3.6556,9.6,7.2,24,2702,111,101.7,15,308,NA,NA,NA,TRUE,-33.6,3.2,-5.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663757,"Trent Grisham","/api/v1/people/663757",664954,"Brett Sullivan","/api/v1/people/664954",NA,NA,NA,NA,NA,NA,NA
718335,"2023-05-03",3,"2023-05-03T04:26:19.493Z","2023-05-03T04:26:26.144Z",TRUE,"pitch","1e157f79-ab0f-426b-9c05-fc7905f4e8ec",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.69,1.72,NA,82.01,175.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Lineout","field_out","Manny Machado lines out sharply to left fielder TJ Friedl.",0,2,1,77,"bottom",10,"2023-05-03T04:25:04.966Z","2023-05-03T04:27:02.939Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,592518,"Manny Machado","/api/v1/people/592518","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.6,79.2,14,0.9,0.4354,7.9628,26.6657,-30.7584,2.2963,0.8883,0.918,2.3338,6.8142,-126.0055,0.3177,-2.1247,50.0055,4.7002,3.6767,9.6,8.4,24,2664,109,NA,NA,NA,NA,NA,NA,FALSE,-34.7,1.9,-5.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663757,"Trent Grisham","/api/v1/people/663757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718335,"2023-05-03",2,"2023-05-03T04:25:57.675Z","2023-05-03T04:26:02.676Z",TRUE,"pitch","24346a4a-7125-4220-a075-f2e41efcbe17",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.626,1.6838,NA,128.24,184.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Lineout","field_out","Manny Machado lines out sharply to left fielder TJ Friedl.",0,2,1,77,"bottom",10,"2023-05-03T04:25:04.966Z","2023-05-03T04:27:02.939Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,592518,"Manny Machado","/api/v1/people/592518","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84,7,0.9,0.409,7.911,30.0753,-16.0477,-7.17,8.8849,-0.2948,2.0179,7.2352,-134.1293,-3.6725,-2.1008,50.0029,4.5553,-13.0136,33.6,4.8,24,2508,229,NA,NA,NA,NA,NA,NA,FALSE,-16.8,15.5,11.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663757,"Trent Grisham","/api/v1/people/663757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718335,"2023-05-03",1,"2023-05-03T04:25:37.700Z","2023-05-03T04:25:42.472Z",TRUE,"pitch","d253a689-81fd-4035-a5e4-cd7f5462608c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.7169,1.7518,NA,150.73,165.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Lineout","field_out","Manny Machado lines out sharply to left fielder TJ Friedl.",0,2,1,77,"bottom",10,"2023-05-03T04:25:04.966Z","2023-05-03T04:27:02.939Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,592518,"Manny Machado","/api/v1/people/592518","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.7,13,0.9,0.3958,7.8349,31.5206,-17.0601,-7.4727,7.8003,-0.8848,2.7215,6.1605,-138.4831,-1.8763,-2.1696,50.0064,4.5517,-14.4872,37.2,4.8,24,2495,227,NA,NA,NA,NA,NA,NA,FALSE,-16.3,13.9,12.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663757,"Trent Grisham","/api/v1/people/663757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718335,"2023-05-03",0,"2023-05-03T04:25:21.799Z","2023-05-03T04:25:25.966Z",TRUE,"pitch","b45bbdb5-af80-432f-9892-effd176ce3f5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6487,1.7291,NA,156.65,143.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Lineout","field_out","Manny Machado lines out sharply to left fielder TJ Friedl.",0,2,1,77,"bottom",10,"2023-05-03T04:25:04.966Z","2023-05-03T04:27:02.939Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,592518,"Manny Machado","/api/v1/people/592518","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.5,11,0.9,0.3919,7.8599,32.0259,-15.3324,-6.3325,8.5146,-1.0401,3.5154,5.1294,-139.862,-0.2414,-2.0766,50.0018,4.6098,-12.5244,36,3.6,24,2573,223,NA,NA,NA,NA,NA,NA,FALSE,-14,15.6,10.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663757,"Trent Grisham","/api/v1/people/663757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
