"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717013,"2023-08-13",3,"2023-08-14T02:13:00.927Z","2023-08-14T02:13:09.742Z",TRUE,"pitch","3e4342a7-5624-43b1-a58a-b9111469a28c",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.47,1.58,NA,103.98,173.74,"ground_ball","medium","5",101.87,174.85,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Ronald Acuna Jr. grounds out, third baseman Danny Mendick to first baseman Pete Alonso.",0,6,7,75,"top",9,"2023-08-14T02:11:36.588Z","2023-08-14T02:13:09.742Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.2,80,6,0.91,0.432,7.1092,25.0483,-24.8236,-6.9245,4.5135,0.3417,2.4089,9.862,-126.6236,-1.516,-2.698,50.0057,4.9953,-11.285,20.4,7.2,24,1606,254,86.5,-37,4,NA,NA,NA,TRUE,-28,8,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717013,"2023-08-13",2,"2023-08-14T02:12:43.347Z","2023-08-14T02:12:47.642Z",TRUE,"pitch","b35dbe1b-510d-4dc8-af3b-f94e65356b32",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.5462,1.5798,NA,138.01,149.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Ronald Acuna Jr. grounds out, third baseman Danny Mendick to first baseman Pete Alonso.",0,6,7,75,"top",9,"2023-08-14T02:11:36.588Z","2023-08-14T02:13:09.742Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.6,73.2,1,0.9,0.4723,7.1543,21.5136,-31.8482,7.4706,0.2432,-0.5513,3.3178,3.1384,-115.9271,2.601,-2.893,50.0046,5.2196,10.1774,19.2,9.6,24,2612,72,NA,NA,NA,NA,NA,NA,FALSE,-41.8,1.3,-14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717013,"2023-08-13",1,"2023-08-14T02:12:22.531Z","2023-08-14T02:12:30.187Z",TRUE,"pitch","bc316186-08a5-47c6-8223-bf40a30c183f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4027,1.5798,NA,90.73,209.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Ronald Acuna Jr. grounds out, third baseman Danny Mendick to first baseman Pete Alonso.",0,6,7,75,"top",9,"2023-08-14T02:11:36.588Z","2023-08-14T02:13:09.742Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92,85.3,14,0.89,0.4081,6.9474,25.1319,-28.8926,-9.0144,1.794,0.6893,1.0929,11.9513,-133.5269,-4.7662,-2.6457,50.0029,4.9468,-16.4966,26.4,7.2,24,2140,234,NA,NA,NA,NA,NA,NA,FALSE,-29.6,2.5,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717013,"2023-08-13",0,"2023-08-14T02:12:01.847Z","2023-08-14T02:12:05.709Z",TRUE,"pitch","43bf6524-2e75-41db-b51b-d7840395306d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4027,1.5798,NA,59.3,184.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Ronald Acuna Jr. grounds out, third baseman Danny Mendick to first baseman Pete Alonso.",0,6,7,75,"top",9,"2023-08-14T02:11:36.588Z","2023-08-14T02:13:09.742Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80,73.8,14,0.9,0.4707,7.2617,22.007,-29.8714,6.9702,1.6826,1.5138,2.0016,7.3997,-116.3957,-0.6874,-2.6132,50.0046,5.1312,9.5569,19.2,9.6,24,2628,68,NA,NA,NA,NA,NA,NA,FALSE,-39.6,3.1,-14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717013,"2023-08-13",1,"2023-08-14T02:11:25.066Z","2023-08-14T02:11:32.905Z",TRUE,"pitch","0bba84fb-f4bb-4f2b-8a74-4024ca7fb047",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.41,1.52,NA,150.35,183.78,"ground_ball","soft","1",137.17,181.45,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Michael Harris II grounds out softly, pitcher Adam Ottavino to first baseman Pete Alonso.",0,6,7,74,"top",9,"2023-08-14T02:10:47.732Z","2023-08-14T02:11:32.905Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,671739,"Michael Harris II","/api/v1/people/671739","L","Left",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.2,80.9,13,0.9,0.4271,6.9036,26.5841,-34.669,-8.7853,-1.4998,-0.8749,2.0369,7.5705,-128.2631,-0.937,-2.7237,50.0024,5.111,-14.6347,20.4,9.6,24,1730,253,56.8,-66,2,NA,NA,NA,TRUE,-37.9,-2.6,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717013,"2023-08-13",0,"2023-08-14T02:11:09.147Z","2023-08-14T02:11:13.380Z",TRUE,"pitch","a70f5179-599f-4ca4-a5a5-163895c9e239",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4601,1.5199,NA,115.47,173.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Michael Harris II grounds out softly, pitcher Adam Ottavino to first baseman Pete Alonso.",0,6,7,74,"top",9,"2023-08-14T02:10:47.732Z","2023-08-14T02:11:32.905Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,671739,"Michael Harris II","/api/v1/people/671739","L","Left",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.4,80.5,5,0.9,0.4302,7.1133,24.8123,-32.3037,-7.5566,-0.0784,0.0401,2.4034,8.9961,-127.0703,-0.3157,-2.5559,50.0033,5.0848,-12.4206,18,8.4,24,1609,249,NA,NA,NA,NA,NA,NA,FALSE,-35.8,0,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717013,"2023-08-13",4,"2023-08-14T02:10:34.012Z","2023-08-14T02:10:41.953Z",TRUE,"pitch","b09f7d8e-572e-43ed-9476-f4975dbc7406",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.44,1.59,NA,102.48,186.13,"ground_ball","medium","5",107.33,167.58,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Groundout","field_out","Orlando Arcia grounds out, third baseman Danny Mendick to first baseman Pete Alonso.",0,6,7,73,"top",9,"2023-08-14T02:09:58.751Z","2023-08-14T02:10:41.953Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.2,71.9,9,0.92,0.4791,6.8452,24.9598,-31.5031,9.5015,0.5083,0.3808,1.9501,4.4844,-115.1349,-0.1447,-2.8377,50.0028,5.1093,12.5254,22.8,10.8,24,2781,68,78.1,-14,9,NA,NA,NA,TRUE,-43.1,1.2,-18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717013,"2023-08-13",2,"2023-08-14T02:10:00.911Z","2023-08-14T02:10:04.763Z",TRUE,"pitch","57ae1cf7-d197-4ba1-9f73-b565dc374be3",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.44,1.59,NA,129.65,153.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Groundout","field_out","Orlando Arcia grounds out, third baseman Danny Mendick to first baseman Pete Alonso.",0,6,7,73,"top",9,"2023-08-14T02:09:58.751Z","2023-08-14T02:10:41.953Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",76.8,69.9,1,0.92,0.4924,6.9674,22.3542,-31.4733,8.9189,0.5586,-0.3318,3.1712,3.0558,-111.7469,2.4607,-2.8801,50.001,5.3156,11.145,20.4,10.8,24,2702,68,NA,NA,NA,NA,NA,NA,FALSE,-44.8,2,-16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717013,"2023-08-13",0,"2023-08-14T02:08:26.416Z","2023-08-14T02:08:26.475Z",FALSE,"action",NA,NA,"Defensive Substitution: Danny Mendick replaces third baseman Mark Vientos, batting 7th, playing third base.","Defensive Sub",6,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,664901,"/api/v1/people/664901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"5","Third Base","Infielder","3B","701","73","atBat","Groundout","field_out","Orlando Arcia grounds out, third baseman Danny Mendick to first baseman Pete Alonso.",0,6,7,73,"top",9,"2023-08-14T02:09:58.751Z","2023-08-14T02:10:41.953Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,668901,"/api/v1/people/668901",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717013,"2023-08-13",1,"2023-08-14T02:08:26.475Z","2023-08-14T02:10:00.911Z",FALSE,"action",NA,NA,"Pitching Change: Adam Ottavino replaces Drew Smith.","Pitching Substitution",6,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,493603,"/api/v1/people/493603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"73","atBat","Groundout","field_out","Orlando Arcia grounds out, third baseman Danny Mendick to first baseman Pete Alonso.",0,6,7,73,"top",9,"2023-08-14T02:09:58.751Z","2023-08-14T02:10:41.953Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
