"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
746408,"2024-04-13",6,"2024-04-13T03:13:05.975Z","2024-04-13T03:13:13.790Z",TRUE,"pitch","1ec401e8-95c2-42ba-a9ca-daa731fe4c8b",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.28,1.57,NA,106.22,164.45,"fly_ball","medium","9",198.53,115.91,NA,NA,NA,NA,NA,NA,NA,NA,"88","atBat","Flyout","field_out","Mauricio Dubón flies out to right fielder Adolis García.",0,12,8,88,"bottom",9,"2024-04-13T03:10:19.934Z","2024-04-13T03:13:13.790Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,84.7,3,0.91,0.404,6.1363,32.8657,-16.6409,-9.5673,8.3668,0.2827,2.7529,9.0882,-136.1185,-3.744,-1.8738,50.0006,5.3148,-17.7587,42,4.8,24,2395,229,82.3,34,274,NA,NA,NA,TRUE,-17,14.4,15.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746408,"2024-04-13",5,"2024-04-13T03:12:38.796Z","2024-04-13T03:12:42.134Z",TRUE,"pitch","dc15df27-9118-4587-8c6a-703329875962",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.28,1.57,NA,103.9,224.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88","atBat","Flyout","field_out","Mauricio Dubón flies out to right fielder Adolis García.",0,12,8,88,"bottom",9,"2024-04-13T03:10:19.934Z","2024-04-13T03:13:13.790Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.2,79.8,14,0.92,0.4337,6.5263,27.6254,-32.881,-9.6385,-0.4378,0.3438,0.5282,8.9185,-126.6291,-4.8654,-1.9841,50.0027,5.127,-15.5383,21.6,9.6,24,1425,260,NA,NA,NA,NA,NA,NA,FALSE,-38,-1.8,15.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746408,"2024-04-13",4,"2024-04-13T03:12:06.319Z","2024-04-13T03:12:09.679Z",TRUE,"pitch","2f12c748-42f8-4f33-b033-e7cc0ff39ee0",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.28,1.57,NA,135.46,201.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88","atBat","Flyout","field_out","Mauricio Dubón flies out to right fielder Adolis García.",0,12,8,88,"bottom",9,"2024-04-13T03:10:19.934Z","2024-04-13T03:13:13.790Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.8,79.5,13,0.91,0.4345,6.3635,26.0718,-28.1409,-9.8913,2.5052,-0.4844,1.3936,7.006,-126.1319,-3.9699,-2.0154,50.0011,5.2615,-15.9082,26.4,8.4,24,1392,259,NA,NA,NA,NA,NA,NA,FALSE,-32.6,3.8,16.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746408,"2024-04-13",3,"2024-04-13T03:11:36.374Z","2024-04-13T03:11:42.043Z",TRUE,"pitch","2ba25820-da34-4499-bdb6-0e77fa2d912a",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.28,1.57,NA,114.54,149.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88","atBat","Flyout","field_out","Mauricio Dubón flies out to right fielder Adolis García.",0,12,8,88,"bottom",9,"2024-04-13T03:10:19.934Z","2024-04-13T03:13:13.790Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,84.3,2,0.92,0.4044,6.3503,34.3933,-13.4796,-8.8213,10.1,0.0645,3.3126,8.235,-136.2781,-3.0204,-1.874,50.0037,5.3865,-16.3294,45.6,4.8,24,2503,223,NA,NA,NA,NA,NA,NA,FALSE,-13.9,17.6,13.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746408,"2024-04-13",2,"2024-04-13T03:11:15.167Z","2024-04-13T03:11:20.688Z",TRUE,"pitch","c71c8f9f-2174-42db-b55c-03ade9365a8c",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.28,1.57,NA,101.06,207.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88","atBat","Flyout","field_out","Mauricio Dubón flies out to right fielder Adolis García.",0,12,8,88,"bottom",9,"2024-04-13T03:10:19.934Z","2024-04-13T03:13:13.790Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.8,79.2,14,0.92,0.4358,6.1523,26.9386,-29.765,-10.7942,1.5059,0.4181,1.1731,9.2109,-125.9457,-3.8897,-1.8943,50.0014,5.1599,-17.2412,26.4,8.4,24,1605,261,NA,NA,NA,NA,NA,NA,FALSE,-34.7,2,17.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746408,"2024-04-13",1,"2024-04-13T03:10:56.059Z","2024-04-13T03:11:00.361Z",TRUE,"pitch","10e83542-07e8-4de2-9239-b4f0f226fc2b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3019,1.5797,NA,76.48,217.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88","atBat","Flyout","field_out","Mauricio Dubón flies out to right fielder Adolis García.",0,12,8,88,"bottom",9,"2024-04-13T03:10:19.934Z","2024-04-13T03:13:13.790Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.6,80.1,14,0.91,0.4319,6.2025,27.2417,-29.5845,-10.8044,1.5941,1.063,0.782,10.9711,-127.0607,-5.046,-1.9173,50.0039,5.1583,-17.5794,26.4,8.4,24,1446,260,NA,NA,NA,NA,NA,NA,FALSE,-34.2,1.8,16.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746408,"2024-04-13",0,"2024-04-13T03:10:33.755Z","2024-04-13T03:10:38.168Z",TRUE,"pitch","eb810540-5435-4ab0-9df3-54bbec019218",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.28,1.57,NA,127.63,137.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88","atBat","Flyout","field_out","Mauricio Dubón flies out to right fielder Adolis García.",0,12,8,88,"bottom",9,"2024-04-13T03:10:19.934Z","2024-04-13T03:13:13.790Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,84.9,11,0.92,0.4034,6.2493,31.4862,-14.465,-8.3463,9.5005,-0.2788,3.7525,7.7245,-136.0699,-1.346,-2.0781,50.0041,5.262,-15.5606,43.2,4.8,24,2384,227,NA,NA,NA,NA,NA,NA,FALSE,-14.3,17,13.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746408,"2024-04-13",5,"2024-04-13T03:10:05.408Z","2024-04-13T03:10:11.439Z",TRUE,"pitch","dff1bc8d-e0d1-421c-933a-2da496fe8f2c",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.63,1.76,NA,128.42,158.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87","atBat","Strikeout","strikeout","Jeremy Peña strikes out swinging.",0,12,8,87,"bottom",9,"2024-04-13T03:08:00.694Z","2024-04-13T03:10:11.439Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.3,4,0.92,0.4018,6.3122,32.0417,-13.7783,-8.7903,9.794,-0.2996,2.9795,8.1272,-136.6687,-3.254,-2.1797,50.0066,5.1408,-16.5188,45.6,4.8,24,2396,229,NA,NA,NA,NA,NA,NA,TRUE,-14,17.2,14,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,572138,"Jon Singleton","/api/v1/people/572138"
746408,"2024-04-13",4,"2024-04-13T03:09:38.555Z","2024-04-13T03:09:42.815Z",TRUE,"pitch","b9130eb9-3ee9-4c22-b53b-b81897e200e8",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,1,NA,NA,3.6521,1.8492,NA,28.46,239.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87","atBat","Strikeout","strikeout","Jeremy Peña strikes out swinging.",0,12,8,87,"bottom",9,"2024-04-13T03:08:00.694Z","2024-04-13T03:10:11.439Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.6,79.7,14,0.91,0.4344,6.4644,28.1765,-28.8786,-12.5827,2.0489,2.3228,-0.0371,14.185,-126.5536,-6.8598,-1.746,50.0005,5.0518,-20.2089,30,8.4,24,1806,252,NA,NA,NA,NA,NA,NA,FALSE,-34.4,2,19.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746408,"2024-04-13",3,"2024-04-13T03:09:17.872Z","2024-04-13T03:09:22.759Z",TRUE,"pitch","54a4d6a4-269c-4f83-9eb7-d3a63d6ffcf7",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,3.652,1.853,NA,137.18,184.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87","atBat","Strikeout","strikeout","Jeremy Peña strikes out swinging.",0,12,8,87,"bottom",9,"2024-04-13T03:08:00.694Z","2024-04-13T03:10:11.439Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,83.8,7,0.89,0.4074,6.2415,34.0691,-15.259,-10.2305,9.2768,-0.5294,2.0055,8.179,-135.3063,-5.3221,-2.2872,50.005,5.0961,-18.6586,45.6,4.8,24,2568,227,NA,NA,NA,NA,NA,NA,FALSE,-16.4,15.6,16.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
