"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716496,"2023-09-21",0,"2023-09-22T01:42:08.446Z","2023-09-22T01:42:12.548Z",TRUE,"pitch","18c3ecdc-006e-44f7-9e46-64fd53fd76e6",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.7942,1.5876,NA,130.69,158.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","CJ Abrams flies out to right fielder Ronald Acuna Jr.",0,8,1,71,"bottom",8,"2023-09-22T01:41:55.601Z","2023-09-22T01:42:35.502Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,682928,"CJ Abrams","/api/v1/people/682928","L","Left",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",76.5,70.3,4,2,0.4926,5.3585,20.8536,-36.407,8.9357,-3.3801,-0.3592,2.9828,2.5127,-111.3828,2.9636,-2.6642,50.0046,5.4112,11.1776,18,12,24,2582,57,NA,NA,NA,NA,NA,NA,FALSE,-51.8,-5,-16.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716496,"2023-09-21",6,"2023-09-22T01:41:40.495Z","2023-09-22T01:41:44.805Z",TRUE,"pitch","0dc543f4-d9ce-444d-b5ed-b5b7aac7a8a1",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.28,1.49,NA,88.84,205.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Jacob Young strikes out swinging.",0,8,1,70,"bottom",8,"2023-09-22T01:40:05.131Z","2023-09-22T01:41:44.805Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,696285,"Jacob Young","/api/v1/people/696285","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.4,79.7,14,0.92,0.4361,6.4284,24.2256,-35.097,-9.4894,-1.8259,0.7387,1.2216,10.4822,-125.3708,-3.0233,-2.2544,50.0032,5.2939,-15.1776,20.4,9.6,24,1335,262,NA,NA,NA,NA,NA,NA,TRUE,-40.4,-3.8,14.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716496,"2023-09-21",5,"2023-09-22T01:41:22.791Z","2023-09-22T01:41:27.731Z",TRUE,"pitch","df95b3f8-a875-4aa4-a41d-933a7fb03ccb",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2418,1.4216,NA,172.07,165.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Jacob Young strikes out swinging.",0,8,1,70,"bottom",8,"2023-09-22T01:40:05.131Z","2023-09-22T01:41:44.805Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,696285,"Jacob Young","/api/v1/people/696285","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.8,11,0.9,0.4013,5.9109,29.6986,-17.8859,-8.9551,7.5726,-1.4447,2.7165,6.1422,-136.416,-3.4964,-2.5608,50.0015,5.2459,-16.8953,39.6,4.8,24,2338,231,NA,NA,NA,NA,NA,NA,FALSE,-17.9,13.2,14.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716496,"2023-09-21",4,"2023-09-22T01:41:00.183Z","2023-09-22T01:41:05.295Z",TRUE,"pitch","b391c71a-3676-4fce-a505-8453330d1ab8",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.1629,1.4479,NA,150.98,224.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Jacob Young strikes out swinging.",0,8,1,70,"bottom",8,"2023-09-22T01:40:05.131Z","2023-09-22T01:41:44.805Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,696285,"Jacob Young","/api/v1/people/696285","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.1,79.4,13,0.91,0.4374,6.0771,25.5985,-36.683,-7.4942,-2.8384,-0.8916,0.5363,6.2751,-125.277,-4.2426,-2.4567,50.005,5.2543,-11.8992,15.6,9.6,24,1296,263,NA,NA,NA,NA,NA,NA,FALSE,-42.8,-5.9,12.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716496,"2023-09-21",2,"2023-09-22T01:40:25.727Z","2023-09-22T01:40:30.766Z",TRUE,"pitch","c1c35464-1cb9-4f9d-bf40-ebba49018c13",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.28,1.49,NA,116.58,217.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Jacob Young strikes out swinging.",0,8,1,70,"bottom",8,"2023-09-22T01:40:05.131Z","2023-09-22T01:41:44.805Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,696285,"Jacob Young","/api/v1/people/696285","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.2,79.5,14,0.92,0.437,6.2139,24.997,-35.8394,-9.6434,-2.3014,0.0111,0.8047,9.0842,-125.2781,-3.6138,-2.4068,50.0043,5.1915,-15.3504,20.4,9.6,24,1378,263,NA,NA,NA,NA,NA,NA,FALSE,-41.6,-4.8,15.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716496,"2023-09-21",1,"2023-09-22T01:40:07.479Z","2023-09-22T01:40:12.627Z",TRUE,"pitch","7d8a32a6-a946-4896-aaa8-2a9b43d8f6e7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1629,1.3166,NA,127.87,164.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Jacob Young strikes out swinging.",0,8,1,70,"bottom",8,"2023-09-22T01:40:05.131Z","2023-09-22T01:41:44.805Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,696285,"Jacob Young","/api/v1/people/696285","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,84.4,1,0.87,0.4073,6.2703,29.8606,-18.2816,-10.2197,7.5855,-0.2852,2.7511,9.2781,-134.6089,-3.1335,-2.4528,50.0004,5.2283,-18.7086,40.8,6,24,2380,237,NA,NA,NA,NA,NA,NA,FALSE,-18.8,13.2,16.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716496,"2023-09-21",0,"2023-09-22T01:38:59.539Z","2023-09-22T01:40:07.479Z",FALSE,"action",NA,NA,"Pitching Change: Kirby Yates replaces Joe Jimenez.","Pitching Substitution",8,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,489446,"/api/v1/people/489446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"70","atBat","Strikeout","strikeout","Jacob Young strikes out swinging.",0,8,1,70,"bottom",8,"2023-09-22T01:40:05.131Z","2023-09-22T01:41:44.805Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,696285,"Jacob Young","/api/v1/people/696285","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716496,"2023-09-21",3,"2023-09-22T01:40:43.858Z","2023-09-22T01:41:00.183Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",8,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,696285,"/api/v1/people/696285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Jacob Young strikes out swinging.",0,8,1,70,"bottom",8,"2023-09-22T01:40:05.131Z","2023-09-22T01:41:44.805Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,696285,"Jacob Young","/api/v1/people/696285","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716496,"2023-09-21",0,"2023-09-22T01:37:01.808Z","2023-09-22T01:37:11.107Z",TRUE,"pitch","e1b8f6c2-252b-4313-af23-72f5c52e51f0",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.39,1.63,NA,88.54,192.1,"fly_ball","medium","7",79.09,123.4,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Eddie Rosario flies out to left fielder Alex Call.",0,8,1,69,"top",8,"2023-09-22T01:36:47.960Z","2023-09-22T01:37:11.107Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,592696,"Eddie Rosario","/api/v1/people/592696","L","Left",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,84.9,9,0.91,0.4069,6.5434,28.6648,-13.929,-5.393,9.9379,0.7466,1.7288,9.7661,-134.5182,-6.6746,-2.2272,50.0042,5.2263,-9.9033,27.6,3.6,24,2241,211,94,59,224,NA,NA,NA,TRUE,-15.2,16.7,7.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716496,"2023-09-21",4,"2023-09-22T01:36:27.137Z","2023-09-22T01:36:31.456Z",TRUE,"pitch","c063676d-89ff-4da9-a2b6-0d8d1b8c66b3",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.46,1.57,NA,91.17,155.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Travis d'Arnaud strikes out swinging.",0,8,1,68,"top",8,"2023-09-22T01:34:19.844Z","2023-09-22T01:36:31.456Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,84.7,3,0.91,0.4064,6.3855,29.0812,-14.5533,-4.548,9.5793,0.6775,3.0676,9.4418,-134.7272,-3.5536,-2.2805,50.0045,5.4313,-8.3685,22.8,3.6,24,2218,212,NA,NA,NA,NA,NA,NA,TRUE,-15.1,16.8,6.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,671739,"Michael Harris II","/api/v1/people/671739",NA,NA,NA,NA,NA,NA,NA
716496,"2023-09-21",3,"2023-09-22T01:35:56.179Z","2023-09-22T01:36:01.219Z",TRUE,"pitch","74b51b7a-9d4d-4f23-977c-78cbed4a3e32",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.46,1.57,NA,146,156.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Travis d'Arnaud strikes out swinging.",0,8,1,68,"top",8,"2023-09-22T01:34:19.844Z","2023-09-22T01:36:31.456Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Washington Nationals","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.7,78.7,1,0.9,0.4419,6.2232,22.4263,-36.9508,4.441,-3.0631,-0.7609,3.0367,3.0964,-123.4991,0.9523,-2.6039,50.0027,5.7314,6.9244,10.8,9.6,24,2447,32,NA,NA,NA,NA,NA,NA,FALSE,-42.8,-5.2,-8.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716496,"2023-09-21",2,"2023-09-22T01:35:30.582Z","2023-09-22T01:35:34.131Z",TRUE,"pitch","827e3b4d-737a-46b5-8b8b-8309828adffb",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.46,1.57,NA,116.09,192.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Travis d'Arnaud strikes out swinging.",0,8,1,68,"top",8,"2023-09-22T01:34:19.844Z","2023-09-22T01:36:31.456Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,85.2,8,0.91,0.4055,6.4522,28.2937,-13.7125,-5.8017,9.9847,0.0239,1.7191,8.6981,-134.8733,-6.8661,-2.4836,50.0059,5.2579,-10.7314,31.2,3.6,24,2246,215,NA,NA,NA,NA,NA,NA,FALSE,-14.9,16.8,8.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716496,"2023-09-21",1,"2023-09-22T01:35:07.875Z","2023-09-22T01:35:13.171Z",TRUE,"pitch","3df4402d-f276-4a5e-b55d-3a930318bb0d",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.371,1.4192,NA,83.9,183.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Travis d'Arnaud strikes out swinging.",0,8,1,68,"top",8,"2023-09-22T01:34:19.844Z","2023-09-22T01:36:31.456Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,84.7,14,0.91,0.4064,6.4521,29.8647,-13.6453,-6.7916,10.0788,0.8684,2.054,10.8579,-134.8779,-5.8438,-2.3307,50.0064,5.2143,-12.4915,33.6,3.6,24,2224,220,NA,NA,NA,NA,NA,NA,FALSE,-14.8,17,10,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716496,"2023-09-21",0,"2023-09-22T01:34:45.807Z","2023-09-22T01:34:49.658Z",TRUE,"pitch","30b39b01-106c-4811-8d58-79626abf503e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3712,1.4458,NA,82.14,163.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Travis d'Arnaud strikes out swinging.",0,8,1,68,"top",8,"2023-09-22T01:34:19.844Z","2023-09-22T01:36:31.456Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,84.5,12,0.91,0.4067,6.5394,30.7835,-13.2591,-5.7484,10.3082,0.9145,2.7785,10.995,-134.9491,-4.0702,-2.4752,50.0037,5.2478,-10.5504,30,3.6,24,2310,217,NA,NA,NA,NA,NA,NA,FALSE,-14,17.9,7.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716496,"2023-09-21",2,"2023-09-22T01:33:54.063Z","2023-09-22T01:34:05.921Z",TRUE,"pitch","03d14732-7753-47b8-b45b-21e635995f47",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,1,NA,NA,3.43,1.56,NA,105.3,187.66,"line_drive","hard","9",213.63,84.69,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Double","double","Michael Harris II doubles (29) on a sharp line drive to right fielder Lane Thomas.",0,8,1,67,"top",8,"2023-09-22T01:32:54.490Z","2023-09-22T01:34:05.921Z",TRUE,FALSE,FALSE,FALSE,34,1,1,1,671739,"Michael Harris II","/api/v1/people/671739","L","Left",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Washington Nationals","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",85.3,78.7,9,0.88,0.4414,6.084,25.0046,-38.977,-0.8308,-4.3593,0.307,1.8933,7.1339,-124.1238,-1.4061,-2.4974,50.0052,5.7146,-1.2963,0,10.8,24,2427,26,111.3,16,307,NA,NA,NA,FALSE,-45.6,-7.9,-0.1,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,671739,"Michael Harris II","/api/v1/people/671739",NA,NA,NA,NA,NA,NA,NA
716496,"2023-09-21",1,"2023-09-22T01:33:37.675Z","2023-09-22T01:33:42.218Z",TRUE,"pitch","9410ee92-f6d7-4af0-b111-be596be8b6f7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4259,1.5576,NA,168.59,172.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Double","double","Michael Harris II doubles (29) on a sharp line drive to right fielder Lane Thomas.",0,8,1,67,"top",8,"2023-09-22T01:32:54.490Z","2023-09-22T01:34:05.921Z",TRUE,FALSE,FALSE,FALSE,34,1,1,1,671739,"Michael Harris II","/api/v1/people/671739","L","Left",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Washington Nationals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,80.7,13,0.9,0.4278,6.0931,26.2559,-24.3085,-3.6744,4.7419,-1.3535,2.4408,4.5858,-127.9914,-3.231,-2.6905,50.006,5.6218,-6.1013,12,6,24,2127,225,NA,NA,NA,NA,NA,NA,FALSE,-27.2,8,5.6,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716496,"2023-09-21",0,"2023-09-22T01:33:17.267Z","2023-09-22T01:33:21.307Z",TRUE,"pitch","5f138133-b940-4a40-b3e5-e9e9fe40afe9",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.43,1.56,NA,94.7,203.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Double","double","Michael Harris II doubles (29) on a sharp line drive to right fielder Lane Thomas.",0,8,1,67,"top",8,"2023-09-22T01:32:54.490Z","2023-09-22T01:34:05.921Z",TRUE,FALSE,FALSE,FALSE,34,1,1,1,671739,"Michael Harris II","/api/v1/people/671739","L","Left",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Washington Nationals","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",85.7,78.8,14,0.9,0.4407,6.0757,26.7878,-38.284,2.8411,-3.9177,0.585,1.3163,7.031,-124.6462,-2.6335,-2.6495,50,5.5705,4.4348,8.4,9.6,24,2395,26,NA,NA,NA,NA,NA,NA,FALSE,-45,-7.4,-6.8,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
