"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717748,"2023-06-16",5,"2023-06-16T05:29:56.804Z","2023-06-16T05:30:09.644Z",TRUE,"pitch","7af47237-27e1-4126-babc-eb2df23c5b1f",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,1,0,NA,NA,3.57,1.76,NA,104.92,177.22,"fly_ball","hard","8",101.51,54.15,NA,NA,NA,NA,NA,NA,NA,NA,"90","atBat","Single","single","Freddie Freeman singles on a sharp fly ball to center fielder Luis Robert Jr. Chris Taylor scores. Miguel Rojas to 3rd. Mookie Betts to 2nd.",1,4,5,90,"bottom",11,"2023-06-16T05:28:34.338Z","2023-06-16T05:30:09.644Z",TRUE,TRUE,FALSE,FALSE,60,3,1,0,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",676979,"Garrett Crochet","/api/v1/people/676979","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.2,9,2,0.3987,7.4128,31.4779,-11.7148,6.5069,10.7172,0.317,2.2799,-6.011,-137.541,-7.3045,1.689,50.0063,5.7708,12.4267,39.6,3.6,24,2303,144,106.2,42,356,NA,NA,NA,FALSE,-12.7,18,-10.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,518692,"Freddie Freeman","/api/v1/people/518692",605141,"Mookie Betts","/api/v1/people/605141",500743,"Miguel Rojas","/api/v1/people/500743"
717748,"2023-06-16",4,"2023-06-16T05:29:36.556Z","2023-06-16T05:29:41.142Z",TRUE,"pitch","6b14d33f-5b2e-4675-b653-27bae92286ab",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.6374,1.7938,NA,108.18,134.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90","atBat","Single","single","Freddie Freeman singles on a sharp fly ball to center fielder Luis Robert Jr. Chris Taylor scores. Miguel Rojas to 3rd. Mookie Betts to 2nd.",1,4,5,90,"bottom",11,"2023-06-16T05:28:34.338Z","2023-06-16T05:30:09.644Z",TRUE,TRUE,FALSE,FALSE,60,3,1,0,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",676979,"Garrett Crochet","/api/v1/people/676979","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,83.9,12,2,0.4097,7.0434,29.0046,-14.047,4.3367,10.0121,0.2315,3.8738,-5.3521,-133.7374,-2.9981,1.6958,50.0015,6.0177,7.8508,24,3.6,24,2262,151,NA,NA,NA,NA,NA,NA,FALSE,-14.8,17.6,-6.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717748,"2023-06-16",3,"2023-06-16T05:29:14.083Z","2023-06-16T05:29:18.328Z",TRUE,"pitch","ca3bd956-31af-423d-995c-87b096375eff",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,0,NA,NA,3.6206,1.7938,NA,141.59,213.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90","atBat","Single","single","Freddie Freeman singles on a sharp fly ball to center fielder Luis Robert Jr. Chris Taylor scores. Miguel Rojas to 3rd. Mookie Betts to 2nd.",1,4,5,90,"bottom",11,"2023-06-16T05:28:34.338Z","2023-06-16T05:30:09.644Z",TRUE,TRUE,FALSE,FALSE,60,3,1,0,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",676979,"Garrett Crochet","/api/v1/people/676979","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Chicago White Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83,76.8,13,2,0.4533,6.1885,22.9862,-27.5383,-4.0717,3.1352,-0.6451,0.9505,-4.0039,-120.7111,-6.0144,1.5627,50.0032,5.8917,-6.0227,13.2,8.4,24,2145,283,NA,NA,NA,NA,NA,NA,FALSE,-35.2,4.6,8.3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717748,"2023-06-16",2,"2023-06-16T05:28:53.955Z","2023-06-16T05:28:57.465Z",TRUE,"pitch","699711bc-1ffe-450c-b417-52e2a861277c",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.57,1.76,NA,100.65,181.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90","atBat","Single","single","Freddie Freeman singles on a sharp fly ball to center fielder Luis Robert Jr. Chris Taylor scores. Miguel Rojas to 3rd. Mookie Betts to 2nd.",1,4,5,90,"bottom",11,"2023-06-16T05:28:34.338Z","2023-06-16T05:30:09.644Z",TRUE,TRUE,FALSE,FALSE,60,3,1,0,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",676979,"Garrett Crochet","/api/v1/people/676979","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.7,9,2,0.4029,7.345,28.6926,-12.2111,4.7293,10.654,0.4291,2.1176,-5.3669,-135.7704,-7.5724,1.8135,50.0058,5.7859,8.8641,28.8,3.6,24,2284,141,NA,NA,NA,NA,NA,NA,FALSE,-13.4,17.9,-7.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717748,"2023-06-16",1,"2023-06-16T05:28:36.550Z","2023-06-16T05:28:40.821Z",TRUE,"pitch","a26b5af3-7c22-4e17-a23a-505d986b55c0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6542,1.8441,NA,70.29,181.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90","atBat","Single","single","Freddie Freeman singles on a sharp fly ball to center fielder Luis Robert Jr. Chris Taylor scores. Miguel Rojas to 3rd. Mookie Betts to 2nd.",1,4,5,90,"bottom",11,"2023-06-16T05:28:34.338Z","2023-06-16T05:30:09.644Z",TRUE,TRUE,FALSE,FALSE,60,3,1,0,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",676979,"Garrett Crochet","/api/v1/people/676979","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.7,14,2,0.4036,7.0397,28.2617,-17.9721,6.4191,7.607,1.2255,2.1249,-3.6627,-135.4609,-6.7176,1.7577,50.0039,5.8834,11.9875,30,4.8,24,2281,145,NA,NA,NA,NA,NA,NA,FALSE,-18.8,12.6,-10.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717748,"2023-06-16",0,"2023-06-16T05:27:45.642Z","2023-06-16T05:28:36.550Z",FALSE,"action",NA,NA,"Injury Delay.","Game Advisory",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,518692,"/api/v1/people/518692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"90","atBat","Single","single","Freddie Freeman singles on a sharp fly ball to center fielder Luis Robert Jr. Chris Taylor scores. Miguel Rojas to 3rd. Mookie Betts to 2nd.",1,4,5,90,"bottom",11,"2023-06-16T05:28:34.338Z","2023-06-16T05:30:09.644Z",TRUE,TRUE,FALSE,FALSE,60,3,1,0,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",676979,"Garrett Crochet","/api/v1/people/676979","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717748,"2023-06-16",13,"2023-06-16T05:27:23.574Z","2023-06-16T05:27:29.789Z",TRUE,"pitch","6292ece7-ba71-4568-b543-3e8b0fb16872",12,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.1202,1.4436,NA,96.38,142.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89","atBat","Walk","walk","Mookie Betts walks. Miguel Rojas to 2nd.",0,4,4,89,"bottom",11,"2023-06-16T05:22:37.240Z","2023-06-16T05:27:29.789Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,605141,"Mookie Betts","/api/v1/people/605141","R","Right",676979,"Garrett Crochet","/api/v1/people/676979","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,85.4,12,2,0.4035,7.1339,28.3494,-16.2752,3.1128,8.5083,0.541,3.5839,-3.898,-135.5091,-3.5436,1.5906,50.0009,6.0388,5.8153,16.8,3.6,24,2281,147,NA,NA,NA,NA,NA,NA,FALSE,-16.6,14.9,-4.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,605141,"Mookie Betts","/api/v1/people/605141",500743,"Miguel Rojas","/api/v1/people/500743",621035,"Chris Taylor","/api/v1/people/621035"
717748,"2023-06-16",12,"2023-06-16T05:26:59.614Z","2023-06-16T05:27:02.999Z",TRUE,"pitch","83d2ba4a-f6f2-491e-8f66-8791d98d2035",11,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.12,1.46,NA,147.44,180.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89","atBat","Walk","walk","Mookie Betts walks. Miguel Rojas to 2nd.",0,4,4,89,"bottom",11,"2023-06-16T05:22:37.240Z","2023-06-16T05:27:29.789Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,605141,"Mookie Betts","/api/v1/people/605141","R","Right",676979,"Garrett Crochet","/api/v1/people/676979","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,86.2,4,2,0.4022,7.51,26.7109,-15.229,3.1164,8.9985,-0.7986,2.1541,-7.0754,-135.6362,-7.3752,1.4266,50.0049,5.9493,5.8705,15.6,3.6,24,2259,146,NA,NA,NA,NA,NA,NA,FALSE,-16.1,15.1,-4.3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717748,"2023-06-16",10,"2023-06-16T05:26:25.539Z","2023-06-16T05:26:29.657Z",TRUE,"pitch","c44bcbe6-b457-4721-a8fe-0e0b3171df5f",10,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.12,1.46,NA,127.54,157.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89","atBat","Walk","walk","Mookie Betts walks. Miguel Rojas to 2nd.",0,4,4,89,"bottom",11,"2023-06-16T05:22:37.240Z","2023-06-16T05:27:29.789Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,605141,"Mookie Betts","/api/v1/people/605141","R","Right",676979,"Garrett Crochet","/api/v1/people/676979","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.8,1,2,0.4011,7.1577,30.6028,-12.7445,1.6031,10.2919,-0.2764,3.0218,-5.0819,-136.6587,-5.6186,1.4005,50.0066,5.9828,3.0281,8.4,3.6,24,2299,155,NA,NA,NA,NA,NA,NA,FALSE,-13.4,17.6,-1.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717748,"2023-06-16",9,"2023-06-16T05:26:01.791Z","2023-06-16T05:26:05.889Z",TRUE,"pitch","69e1b788-95fa-4677-b733-9f9c0d618ef7",9,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.12,1.46,NA,141.38,176.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89","atBat","Walk","walk","Mookie Betts walks. Miguel Rojas to 2nd.",0,4,4,89,"bottom",11,"2023-06-16T05:22:37.240Z","2023-06-16T05:27:29.789Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,605141,"Mookie Betts","/api/v1/people/605141","R","Right",676979,"Garrett Crochet","/api/v1/people/676979","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,86,4,2,0.4011,7.2309,29.5502,-13.1764,4.7179,10.0556,-0.6395,2.3176,-7.1517,-136.4754,-7.3166,1.3999,50.0047,5.9376,8.916,26.4,3.6,24,2352,146,NA,NA,NA,NA,NA,NA,FALSE,-14.2,16.8,-7.1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
