"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716781,"2023-08-30",2,"2023-08-31T00:46:15.089Z","2023-08-31T00:46:19.180Z",TRUE,"pitch","1a1ada8c-44c4-45f8-80af-789e90a765a1",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.5532,1.7629,NA,111.49,154.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Matt Vierling strikes out swinging.",0,6,2,57,"bottom",7,"2023-08-31T00:45:58.416Z","2023-08-31T00:46:44.740Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,663837,"Matt Vierling","/api/v1/people/663837","R","Right",641656,"Ian Hamilton","/api/v1/people/641656","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.6,87.7,2,0.9,0.3915,5.9327,33.4731,-26.3962,-11.1425,2.9183,0.1445,3.1143,10.005,-140.2311,-2.4925,-2.0323,50.004,5.7476,-22.0618,36,7.2,24,2127,223,NA,NA,NA,NA,NA,NA,FALSE,-24.7,4.9,18,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716781,"2023-08-30",1,"2023-08-31T00:46:00.593Z","2023-08-31T00:46:04.779Z",TRUE,"pitch","d90c5b5c-843c-4904-b61d-2c873e7532c6",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5311,1.7187,NA,145.35,183.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Matt Vierling strikes out swinging.",0,6,2,57,"bottom",7,"2023-08-31T00:45:58.416Z","2023-08-31T00:46:44.740Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,663837,"Matt Vierling","/api/v1/people/663837","R","Right",641656,"Ian Hamilton","/api/v1/people/641656","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,87.5,7,0.9,0.3928,5.8163,33.9442,-21.9066,-10.589,5.2268,-0.7438,2.0606,7.9036,-139.8616,-6.0099,-2.2422,50.0064,5.6914,-20.8117,39.6,6,24,2154,223,NA,NA,NA,NA,NA,NA,FALSE,-21.5,8.3,17.4,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716781,"2023-08-30",0,"2023-08-31T00:44:34.185Z","2023-08-31T00:46:00.593Z",FALSE,"action",NA,NA,"Pitching Change: Ian Hamilton replaces Gerrit Cole.","Pitching Substitution",6,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,641656,"/api/v1/people/641656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"57","atBat","Strikeout","strikeout","Matt Vierling strikes out swinging.",0,6,2,57,"bottom",7,"2023-08-31T00:45:58.416Z","2023-08-31T00:46:44.740Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,663837,"Matt Vierling","/api/v1/people/663837","R","Right",641656,"Ian Hamilton","/api/v1/people/641656","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716781,"2023-08-30",3,"2023-08-31T00:46:24.569Z","2023-08-31T00:46:39.112Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",6,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,663837,"/api/v1/people/663837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Matt Vierling strikes out swinging.",0,6,2,57,"bottom",7,"2023-08-31T00:45:58.416Z","2023-08-31T00:46:44.740Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,663837,"Matt Vierling","/api/v1/people/663837","R","Right",641656,"Ian Hamilton","/api/v1/people/641656","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716781,"2023-08-30",2,"2023-08-31T00:43:02.265Z","2023-08-31T00:43:07.234Z",TRUE,"pitch","2ce3e448-b133-444b-b980-9a7c35d6f2d8",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.319,1.513,NA,112.02,198.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Everson Pereira strikes out swinging.",0,6,2,56,"top",7,"2023-08-31T00:42:09.722Z","2023-08-31T00:43:07.234Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,677592,"Everson Pereira","/api/v1/people/677592","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.8,77.7,8,2,0.4475,6.1865,22.931,-37.1157,3.4581,-3.251,0.1306,1.4991,2.5943,-122.1502,-1.4179,-1.3927,50.0045,5.2638,5.252,8.4,9.6,24,2520,76,NA,NA,NA,NA,NA,NA,TRUE,-44.6,-6,-6.8,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716781,"2023-08-30",1,"2023-08-31T00:42:44.693Z","2023-08-31T00:42:49.705Z",TRUE,"pitch","8c2ea73f-71d7-4a84-9641-54436ac98e20",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.319,1.513,NA,120.4,199.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Everson Pereira strikes out swinging.",0,6,2,56,"top",7,"2023-08-31T00:42:09.722Z","2023-08-31T00:43:07.234Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,677592,"Everson Pereira","/api/v1/people/677592","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.4,76.8,8,2,0.4512,6.1151,24.1523,-31.4673,4.9913,0.471,-0.0893,1.4524,1.5905,-121.4806,-2.6293,-1.4011,50.0018,5.2886,7.4467,13.2,8.4,24,2512,66,NA,NA,NA,NA,NA,NA,FALSE,-38.8,0.5,-9.4,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716781,"2023-08-30",0,"2023-08-31T00:42:26.928Z","2023-08-31T00:42:31.156Z",TRUE,"pitch","354ec347-c55d-4fed-b269-dd07dab73be7",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.319,1.513,NA,147.65,174.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Everson Pereira strikes out swinging.",0,6,2,56,"top",7,"2023-08-31T00:42:09.722Z","2023-08-31T00:43:07.234Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,677592,"Everson Pereira","/api/v1/people/677592","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.2,88.6,4,0.92,0.3877,6.0571,33.4744,-21.8507,-9.8922,5.1129,-0.8041,2.3666,5.2122,-141.4901,-3.7289,-1.3889,50.003,5.1085,-19.9779,39.6,6,24,2202,224,NA,NA,NA,NA,NA,NA,FALSE,-20.4,8.6,16.8,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716781,"2023-08-30",3,"2023-08-31T00:41:46.859Z","2023-08-31T00:41:56.186Z",TRUE,"pitch","fa97c3b2-0dd4-476b-95e5-4586f9d7721c",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.12,1.46,NA,128.75,186.19,"line_drive","hard","8",115.03,39.23,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Lineout","field_out","Harrison Bader lines out sharply to center fielder Parker Meadows.",0,6,2,55,"top",7,"2023-08-31T00:40:32.103Z","2023-08-31T00:41:56.186Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,664056,"Harrison Bader","/api/v1/people/664056","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.1,79.2,7,2,0.4396,6.1284,22.203,-33.9891,2.4149,-1.1525,-0.3082,1.9479,2.0055,-124.0528,-1.428,-1.4376,50.0023,5.3354,3.8056,7.2,8.4,24,2555,73,101.3,21,397,NA,NA,NA,TRUE,-39.5,-2.2,-4.8,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716781,"2023-08-30",2,"2023-08-31T00:41:23.269Z","2023-08-31T00:41:26.761Z",TRUE,"pitch","ee4daa06-4851-4676-9d8c-0bc6ee603404",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.12,1.46,NA,95.82,188.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Lineout","field_out","Harrison Bader lines out sharply to center fielder Parker Meadows.",0,6,2,55,"top",7,"2023-08-31T00:40:32.103Z","2023-08-31T00:41:56.186Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,664056,"Harrison Bader","/api/v1/people/664056","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,78.7,9,2,0.4404,6.1701,24.2487,-32.8601,1.2483,-0.4401,0.5556,1.8777,4.1312,-124.2329,-1.6482,-1.2891,50.0012,5.274,1.9558,4.8,8.4,24,2581,85,NA,NA,NA,NA,NA,NA,FALSE,-38.4,-1,-3.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716781,"2023-08-30",1,"2023-08-31T00:41:07.720Z","2023-08-31T00:41:12.440Z",TRUE,"pitch","d48cd7ca-d18f-418d-b12f-ecc039ef9ab8",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.1547,1.5421,NA,120.33,204.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Lineout","field_out","Harrison Bader lines out sharply to center fielder Parker Meadows.",0,6,2,55,"top",7,"2023-08-31T00:40:32.103Z","2023-08-31T00:41:56.186Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,664056,"Harrison Bader","/api/v1/people/664056","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.2,88.3,13,0.92,0.3913,6.1819,30.7502,-21.8393,-9.8921,5.2027,-0.0874,1.2668,6.9443,-139.85,-6.4794,-1.3142,50.0017,5.0404,-19.6455,38.4,6,24,2272,224,NA,NA,NA,NA,NA,NA,FALSE,-21.2,8.3,16.6,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716781,"2023-08-30",0,"2023-08-31T00:40:50.939Z","2023-08-31T00:40:55.353Z",TRUE,"pitch","5c3030b1-ceaa-42c2-9573-f264c824be5e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.0883,1.4538,NA,140.31,198.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Lineout","field_out","Harrison Bader lines out sharply to center fielder Parker Meadows.",0,6,2,55,"top",7,"2023-08-31T00:40:32.103Z","2023-08-31T00:41:56.186Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,664056,"Harrison Bader","/api/v1/people/664056","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,88.3,7,0.92,0.3908,6.2181,31.142,-20.0056,-10.0516,6.114,-0.6115,1.4987,5.6823,-140.0588,-6.1494,-1.359,50.0035,5.0279,-20.0032,40.8,6,24,2280,223,NA,NA,NA,NA,NA,NA,FALSE,-19.4,10,17,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716781,"2023-08-30",5,"2023-08-31T00:40:20.706Z","2023-08-31T00:40:26.254Z",TRUE,"pitch","335ff2b3-a2aa-433c-a2d8-2710e57abda2",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.28,1.59,NA,62.55,211.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Anthony Volpe strikes out swinging.",0,6,2,54,"top",7,"2023-08-31T00:38:32.622Z","2023-08-31T00:40:26.254Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,80.2,14,2,0.4346,6.0202,23.3233,-31.5863,1.3739,0.3604,1.4286,0.9936,6.3117,-125.6163,-3.9749,-1.2858,50.0006,5.1397,2.2132,6,8.4,24,2543,62,NA,NA,NA,NA,NA,NA,TRUE,-36.5,0,-3.8,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716781,"2023-08-30",4,"2023-08-31T00:39:57.153Z","2023-08-31T00:40:01.971Z",TRUE,"pitch","2cdddb2c-14cd-4086-8871-ba67f51dd242",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.28,1.59,NA,141.54,174.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Anthony Volpe strikes out swinging.",0,6,2,54,"top",7,"2023-08-31T00:38:32.622Z","2023-08-31T00:40:26.254Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.5,77,4,2,0.4501,5.5552,23.6073,-37.7873,3.3849,-3.742,-0.6438,2.394,0.9742,-121.6233,0.4597,-1.4891,50.0025,5.4766,5.0766,8.4,10.8,24,2325,73,NA,NA,NA,NA,NA,NA,FALSE,-45.5,-6.4,-6.4,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716781,"2023-08-30",3,"2023-08-31T00:39:36.980Z","2023-08-31T00:39:41.955Z",TRUE,"pitch","b54d21b8-a645-4530-85ce-cf39ba7c941c",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.28,1.59,NA,91.71,193.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Anthony Volpe strikes out swinging.",0,6,2,54,"top",7,"2023-08-31T00:38:32.622Z","2023-08-31T00:40:26.254Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.9,78.7,9,2,0.442,6.211,23.3938,-34.8532,2.5849,-1.7215,0.6635,1.6872,4.1145,-123.6671,-1.7553,-1.354,50.0023,5.3147,4.0248,7.2,9.6,24,2501,76,NA,NA,NA,NA,NA,NA,FALSE,-41,-3.2,-5.6,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716781,"2023-08-30",2,"2023-08-31T00:39:18.574Z","2023-08-31T00:39:23.903Z",TRUE,"pitch","370d901a-3fca-4cde-ba4a-02fb9f8b4e88",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.2653,1.5421,NA,145.21,214.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Anthony Volpe strikes out swinging.",0,6,2,54,"top",7,"2023-08-31T00:38:32.622Z","2023-08-31T00:40:26.254Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,87.4,13,0.9,0.3949,6.0721,31.458,-23.5506,-10.8304,4.4282,-0.74,0.8836,5.0026,-138.7624,-6.9784,-1.1604,50.0047,5.0036,-21.0923,38.4,7.2,24,2216,225,NA,NA,NA,NA,NA,NA,FALSE,-23.4,6.7,18.6,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716781,"2023-08-30",1,"2023-08-31T00:39:00.505Z","2023-08-31T00:39:04.985Z",TRUE,"pitch","e2fa1eb6-34ee-4d74-8353-0d585824995a",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.28,1.59,NA,108.7,188.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Anthony Volpe strikes out swinging.",0,6,2,54,"top",7,"2023-08-31T00:38:32.622Z","2023-08-31T00:40:26.254Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87.1,8,0.91,0.3952,6.127,31.5165,-12.1761,-6.6653,10.2811,0.2177,1.8473,6.1204,-138.7026,-6.7973,-1.1534,50.0013,5.1444,-12.9638,40.8,3.6,24,2430,222,NA,NA,NA,NA,NA,NA,FALSE,-12.8,17.4,10.8,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716781,"2023-08-30",0,"2023-08-31T00:38:43.912Z","2023-08-31T00:38:48.537Z",TRUE,"pitch","c45cc6f2-a004-4174-a76c-8a01e029864b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2875,1.5642,NA,134.1,224.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Anthony Volpe strikes out swinging.",0,6,2,54,"top",7,"2023-08-31T00:38:32.622Z","2023-08-31T00:40:26.254Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,79.1,13,2,0.4384,6.2257,26.3652,-34.5671,2.5394,-1.5141,-0.4486,0.5217,1.5339,-125.165,-4.6143,-1.4002,50.0027,5.2343,4.0105,7.2,9.6,24,2298,61,NA,NA,NA,NA,NA,NA,FALSE,-40.7,-3.6,-4.9,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
