"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717356,"2023-07-19",0,"2023-07-19T02:38:59.216Z","2023-07-19T02:39:07.322Z",TRUE,"pitch","deeea0bc-1fd3-480b-ac0f-0cb0e74a5b78",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.73,1.75,NA,84.03,176.41,"line_drive","medium","8",114.54,74.05,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Lineout","field_out","Riley Greene lines out to center fielder Drew Waters.",0,10,11,82,"top",9,"2023-07-19T02:38:57.970Z","2023-07-19T02:39:07.322Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,682985,"Riley Greene","/api/v1/people/682985","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,86.5,14,2,0.4007,7.4608,26.7854,-21.5131,-3.3527,5.6197,0.8649,2.3101,7.6733,-136.1159,-3.4087,-1.5412,50.0038,5.049,-6.3622,12,4.8,24,2540,201,85.3,27,314,NA,NA,NA,TRUE,-21.2,9.7,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717356,"2023-07-19",1,"2023-07-19T02:38:12.454Z","2023-07-19T02:38:20.811Z",TRUE,"pitch","0508a25b-e263-48a3-b8a2-13753ef03881",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,1,NA,NA,3.39,1.63,NA,89.66,188.81,"ground_ball","medium","4",144.6,154.7,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Forceout","force_out","Akil Baddoo grounds into a force out, second baseman Nicky Lopez to shortstop Bobby Witt Jr. Jake Rogers scores. Javier Baez to 3rd. Nick Maton out at 2nd. Akil Baddoo to 1st.",1,10,11,81,"top",9,"2023-07-19T02:37:54.146Z","2023-07-19T02:38:20.811Z",TRUE,TRUE,FALSE,TRUE,0,1,0,2,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85,78.9,9,2,0.441,7.0297,22.5302,-33.288,5.0489,-0.7125,0.7173,1.8506,5.453,-123.7474,-0.3925,-2.1631,50.0015,4.7777,7.9029,14.4,8.4,24,2795,91,74.1,-22,5,NA,NA,NA,TRUE,-38.6,-1.2,-10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668731,"Akil Baddoo","/api/v1/people/668731",NA,NA,NA,595879,"Javier Báez","/api/v1/people/595879"
717356,"2023-07-19",0,"2023-07-19T02:37:54.146Z","2023-07-19T02:37:59.146Z",FALSE,"no_pitch","c2e9606d-1058-4be8-b3ab-df407c3aef83",0,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Forceout","force_out","Akil Baddoo grounds into a force out, second baseman Nicky Lopez to shortstop Bobby Witt Jr. Jake Rogers scores. Javier Baez to 3rd. Nick Maton out at 2nd. Akil Baddoo to 1st.",1,10,11,81,"top",9,"2023-07-19T02:37:54.146Z","2023-07-19T02:38:20.811Z",TRUE,TRUE,FALSE,TRUE,0,1,0,2,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",605130,"Scott Barlow",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717356,"2023-07-19",5,"2023-07-19T02:37:21.159Z","2023-07-19T02:37:29.618Z",TRUE,"pitch","a3101e6f-abe8-4039-b934-d0c999cceb81",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.0505,1.4799,NA,163.76,152.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Walk","walk","Nick Maton walks. Kerry Carpenter scores. Jake Rogers to 3rd. Javier Baez to 2nd.",1,9,11,80,"top",9,"2023-07-19T02:35:30.190Z","2023-07-19T02:37:29.618Z",TRUE,TRUE,FALSE,FALSE,0,4,2,1,665155,"Nick Maton","/api/v1/people/665155","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.1,70,11,2,0.4912,7.4066,22.9225,-38.2427,11.0219,-4.8326,-1.2267,3.1986,-1.5161,-112.1205,3.9583,-1.9663,50.0039,5.3484,13.8364,20.4,13.2,24,2752,59,NA,NA,NA,NA,NA,NA,FALSE,-53.8,-7.2,-19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665155,"Nick Maton","/api/v1/people/665155",595879,"Javier Báez","/api/v1/people/595879",668670,"Jake Rogers","/api/v1/people/668670"
717356,"2023-07-19",4,"2023-07-19T02:36:56.841Z","2023-07-19T02:37:00.024Z",TRUE,"pitch","7b38ead1-8232-42f8-ad6b-18508d966ac9",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.13,1.56,NA,99.34,170.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Walk","walk","Nick Maton walks. Kerry Carpenter scores. Jake Rogers to 3rd. Javier Baez to 2nd.",1,9,11,80,"top",9,"2023-07-19T02:35:30.190Z","2023-07-19T02:37:29.618Z",TRUE,TRUE,FALSE,FALSE,0,4,2,1,665155,"Nick Maton","/api/v1/people/665155","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.6,76.2,6,2,0.4548,7.3266,22.4162,-32.6,2.859,-0.2924,0.4633,2.5382,4.8484,-120.2464,1.2987,-1.9472,50.0012,4.8745,4.2024,8.4,9.6,24,2521,89,NA,NA,NA,NA,NA,NA,FALSE,-39.8,0,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717356,"2023-07-19",3,"2023-07-19T02:36:37.549Z","2023-07-19T02:36:40.846Z",TRUE,"pitch","4316afd1-d9b3-4615-8ddf-3d6e4d6067fe",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.0795,1.5669,NA,162.88,172.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Walk","walk","Nick Maton walks. Kerry Carpenter scores. Jake Rogers to 3rd. Javier Baez to 2nd.",1,9,11,80,"top",9,"2023-07-19T02:35:30.190Z","2023-07-19T02:37:29.618Z",TRUE,TRUE,FALSE,FALSE,0,4,2,1,665155,"Nick Maton","/api/v1/people/665155","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.7,76.4,11,2,0.4532,7.3271,22.0641,-32.0438,5.0083,0.089,-1.2038,2.452,0.7206,-120.5599,0.8581,-2.1571,50.0029,4.9059,7.4186,13.2,8.4,24,2649,94,NA,NA,NA,NA,NA,NA,FALSE,-39,0.6,-9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717356,"2023-07-19",2,"2023-07-19T02:36:19.951Z","2023-07-19T02:36:23.257Z",TRUE,"pitch","01a1e727-7260-4fd2-858c-7f06dad7d6c0",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,2.9343,1.4509,NA,138.37,183.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Walk","walk","Nick Maton walks. Kerry Carpenter scores. Jake Rogers to 3rd. Javier Baez to 2nd.",1,9,11,80,"top",9,"2023-07-19T02:35:30.190Z","2023-07-19T02:37:29.618Z",TRUE,TRUE,FALSE,FALSE,0,4,2,1,665155,"Nick Maton","/api/v1/people/665155","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83,77,4,2,0.451,7.3863,21.6018,-32.1869,4.7705,-0.0103,-0.5606,2.0638,2.3598,-121.0176,-0.2677,-2.1653,50.0018,4.9736,7.1391,13.2,8.4,24,2580,86,NA,NA,NA,NA,NA,NA,FALSE,-39.1,0.1,-9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717356,"2023-07-19",1,"2023-07-19T02:35:55.562Z","2023-07-19T02:35:58.562Z",TRUE,"pitch","1976cf9e-cae2-47e0-bf47-abfc28659bca",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,2.9924,1.4799,NA,228.68,157.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Walk","walk","Nick Maton walks. Kerry Carpenter scores. Jake Rogers to 3rd. Javier Baez to 2nd.",1,9,11,80,"top",9,"2023-07-19T02:35:30.190Z","2023-07-19T02:37:29.618Z",TRUE,TRUE,FALSE,FALSE,0,4,2,1,665155,"Nick Maton","/api/v1/people/665155","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.1,72,11,2,0.4815,7.2589,20.3284,-39.6661,9.1068,-5.7143,-2.9299,3.0229,-4.4112,-113.6405,3.4485,-2.1494,50.0018,5.4192,11.9407,15.6,12,24,2534,56,NA,NA,NA,NA,NA,NA,FALSE,-54,-9.2,-15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717356,"2023-07-19",0,"2023-07-19T02:35:39.290Z","2023-07-19T02:35:42.386Z",TRUE,"pitch","1e73dfb9-1e4f-451b-93bd-2ff83501086d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1376,1.5669,NA,163.14,124.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Walk","walk","Nick Maton walks. Kerry Carpenter scores. Jake Rogers to 3rd. Javier Baez to 2nd.",1,9,11,80,"top",9,"2023-07-19T02:35:30.190Z","2023-07-19T02:37:29.618Z",TRUE,TRUE,FALSE,FALSE,0,4,2,1,665155,"Nick Maton","/api/v1/people/665155","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,85.9,11,2,0.4021,6.7458,26.4984,-25.1462,-1.3508,3.7322,-1.2106,4.2348,1.9521,-135.6292,1.7334,-1.7604,50.0054,5.3276,-2.5458,4.8,4.8,24,2473,201,NA,NA,NA,NA,NA,NA,FALSE,-23.9,7.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717356,"2023-07-19",1,"2023-07-19T02:34:57.215Z","2023-07-19T02:35:09.409Z",TRUE,"pitch","807e58d2-db9c-490a-a6e0-2338a3d1c195",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,1,NA,NA,3.49,1.65,NA,85.54,190.01,"ground_ball","medium","8",115.12,121.53,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Single","single","Javier Baez singles on a ground ball to center fielder Drew Waters. Matt Vierling scores. Kerry Carpenter to 3rd. Jake Rogers to 2nd.",1,8,11,79,"top",9,"2023-07-19T02:34:54.858Z","2023-07-19T02:35:09.409Z",TRUE,TRUE,FALSE,FALSE,33,0,0,1,595879,"Javier Báez","/api/v1/people/595879","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,78.9,9,2,0.4382,6.9378,26.7132,-34.831,4.1991,-1.679,0.8252,1.8062,5.4632,-125.2879,-0.7527,-1.9341,50.0038,4.9719,6.6364,12,9.6,24,2792,98,69.5,9,103,NA,NA,NA,FALSE,-40.1,-3,-8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,595879,"Javier Báez","/api/v1/people/595879",668670,"Jake Rogers","/api/v1/people/668670",681481,"Kerry Carpenter","/api/v1/people/681481"
