"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718063,"2023-05-23",1,"2023-05-24T00:07:52.202Z","2023-05-24T00:09:13.648Z",FALSE,"action",NA,NA,"Injury Delay.","Game Advisory",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,608070,"/api/v1/people/608070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"62","atBat","Triple","triple","Jose Ramirez triples (2) on a fly ball to center fielder Luis Robert Jr.",0,4,2,62,"bottom",8,"2023-05-24T00:09:11.232Z","2023-05-24T00:11:02.506Z",TRUE,FALSE,FALSE,FALSE,35,1,2,2,608070,"José Ramírez","/api/v1/people/608070","L","Left",523260,"Joe Kelly","/api/v1/people/523260","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",3,"2023-05-24T00:07:02.292Z","2023-05-24T00:07:09.803Z",TRUE,"pitch","0039cf29-8091-41bf-be8a-ec1faafceef4",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.13,1.5,NA,186.89,158.02,"ground_ball","soft","1",121.15,190.96,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Groundout","field_out","Amed Rosario grounds out softly, pitcher Joe Kelly to first baseman Andrew Vaughn.",0,4,2,61,"bottom",8,"2023-05-24T00:05:39.834Z","2023-05-24T00:07:09.803Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,642708,"Amed Rosario","/api/v1/people/642708","R","Right",523260,"Joe Kelly","/api/v1/people/523260","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99,90.6,11,2,0.3798,6.294,33.4339,-21.9434,-9.9436,4.8562,-1.8334,2.9912,3.4653,-144.2139,-1.6051,-1.7584,50.0042,4.9082,-20.9527,42,6,24,2303,236,53,-76,2,NA,NA,NA,TRUE,-19.2,8.6,17.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",2,"2023-05-24T00:06:34.162Z","2023-05-24T00:06:38.683Z",TRUE,"pitch","136abe88-2f2a-4ddb-89c0-11de60f0206e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.2429,1.5183,NA,94.84,221.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Groundout","field_out","Amed Rosario grounds out softly, pitcher Joe Kelly to first baseman Andrew Vaughn.",0,4,2,61,"bottom",8,"2023-05-24T00:05:39.834Z","2023-05-24T00:07:09.803Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,642708,"Amed Rosario","/api/v1/people/642708","R","Right",523260,"Joe Kelly","/api/v1/people/523260","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.5,81.1,14,2,0.4266,6.1792,27.2771,-25.3171,-11.2553,4.1106,0.5814,0.6363,8.8697,-128.5095,-6.273,-1.4569,50.002,5.0823,-18.7757,32.4,7.2,24,2279,251,NA,NA,NA,NA,NA,NA,FALSE,-28.9,6.1,18.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",1,"2023-05-24T00:06:14.056Z","2023-05-24T00:06:17.804Z",TRUE,"pitch","e5371708-55cd-445a-880c-c2b9518fb6a3",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.13,1.5,NA,159.8,153.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Groundout","field_out","Amed Rosario grounds out softly, pitcher Joe Kelly to first baseman Andrew Vaughn.",0,4,2,61,"bottom",8,"2023-05-24T00:05:39.834Z","2023-05-24T00:07:09.803Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,642708,"Amed Rosario","/api/v1/people/642708","R","Right",523260,"Joe Kelly","/api/v1/people/523260","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.3,90,11,2,0.3824,6.0267,32.3698,-22.4088,-10.0277,4.6982,-1.1229,3.1445,5.1734,-143.1231,-1.5916,-1.6489,50.0047,5.1082,-20.8501,40.8,6,24,2341,238,NA,NA,NA,NA,NA,NA,FALSE,-19.8,8.4,17.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",0,"2023-05-24T00:05:53.008Z","2023-05-24T00:05:57.901Z",TRUE,"pitch","f558ae36-947d-48fb-a498-a12528e666a0",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.13,1.5,NA,135.86,181.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Groundout","field_out","Amed Rosario grounds out softly, pitcher Joe Kelly to first baseman Andrew Vaughn.",0,4,2,61,"bottom",8,"2023-05-24T00:05:39.834Z","2023-05-24T00:07:09.803Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,642708,"Amed Rosario","/api/v1/people/642708","R","Right",523260,"Joe Kelly","/api/v1/people/523260","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",92.8,85.4,4,0.81,0.4047,5.8087,28.9285,-31.1779,0.7203,0.5357,-0.4947,2.1141,3.3253,-135.224,-2.9018,-1.8329,50.0023,5.3838,1.3359,3.6,7.2,24,2744,50,NA,NA,NA,NA,NA,NA,FALSE,-31.1,0.6,-2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",3,"2023-05-24T00:05:15.542Z","2023-05-24T00:05:22.553Z",TRUE,"pitch","0e0a4cfc-1ac1-406a-9c40-ca4cb1180937",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.21,1.48,NA,146.77,178.98,"ground_ball","medium","6",128.26,141.24,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Steven Kwan grounds out, shortstop Tim Anderson to first baseman Andrew Vaughn.",0,4,2,60,"bottom",8,"2023-05-24T00:04:41.691Z","2023-05-24T00:05:22.553Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,680757,"Steven Kwan","/api/v1/people/680757","L","Left",523260,"Joe Kelly","/api/v1/people/523260","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.1,80.2,4,2,0.4312,5.8276,24.7699,-26.9176,-11.1768,3.2144,-0.781,2.2149,5.9842,-126.8014,-2.4642,-1.7134,50.0057,5.3367,-18.2901,32.4,8.4,24,2101,253,83.6,-22,6,NA,NA,NA,TRUE,-30.4,5.5,19,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",2,"2023-05-24T00:05:01.959Z","2023-05-24T00:05:06.128Z",TRUE,"pitch","4b705369-8adb-4a2c-b5b4-f08eaa239ed9",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.1694,1.5674,NA,99.36,149.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Steven Kwan grounds out, shortstop Tim Anderson to first baseman Andrew Vaughn.",0,4,2,60,"bottom",8,"2023-05-24T00:04:41.691Z","2023-05-24T00:05:22.553Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,680757,"Steven Kwan","/api/v1/people/680757","L","Left",523260,"Joe Kelly","/api/v1/people/523260","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.2,92,12,2,0.3751,6.1038,31.916,-22.0733,-10.1164,4.6669,0.4629,3.2959,9.437,-145.6405,-1.2745,-1.4938,50.0007,5.065,-21.8855,42,6,24,2269,236,NA,NA,NA,NA,NA,NA,FALSE,-18.7,8.4,16.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",1,"2023-05-24T00:04:44.037Z","2023-05-24T00:04:52.700Z",TRUE,"pitch","5aab6e01-f374-4cba-ba89-276cdd480508",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1694,1.5428,NA,110.45,159.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Steven Kwan grounds out, shortstop Tim Anderson to first baseman Andrew Vaughn.",0,4,2,60,"bottom",8,"2023-05-24T00:04:41.691Z","2023-05-24T00:05:22.553Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,680757,"Steven Kwan","/api/v1/people/680757","L","Left",523260,"Joe Kelly","/api/v1/people/523260","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.5,90.6,2,2,0.3811,5.8994,30.5526,-21.1356,-9.1111,5.2645,0.1717,2.9192,8.7377,-143.2725,-2.4262,-1.7217,50.0012,5.0861,-19.0961,38.4,4.8,24,2166,236,NA,NA,NA,NA,NA,NA,FALSE,-18.7,9.2,14.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",0,"2023-05-24T00:03:18.059Z","2023-05-24T00:04:44.037Z",FALSE,"action",NA,NA,"Pitching Change: Joe Kelly replaces Keynan Middleton.","Pitching Substitution",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,523260,"/api/v1/people/523260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"60","atBat","Groundout","field_out","Steven Kwan grounds out, shortstop Tim Anderson to first baseman Andrew Vaughn.",0,4,2,60,"bottom",8,"2023-05-24T00:04:41.691Z","2023-05-24T00:05:22.553Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,680757,"Steven Kwan","/api/v1/people/680757","L","Left",523260,"Joe Kelly","/api/v1/people/523260","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",0,"2023-05-24T00:01:37.191Z","2023-05-24T00:01:45.165Z",TRUE,"pitch","d483790c-012d-422f-a4bc-9396e6daa7ef",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.27,1.47,NA,112.95,166.25,"fly_ball","medium","7",78.91,85.85,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","Andrew Benintendi flies out to left fielder Steven Kwan.",0,4,2,59,"top",8,"2023-05-24T00:01:17.796Z","2023-05-24T00:01:45.165Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",675916,"James Karinchak","/api/v1/people/675916","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Cleveland Guardians","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,87.2,5,0.9,0.3953,6.2822,30.2073,-9.9746,-0.5668,11.4101,0.1062,2.6862,0.7857,-138.4393,-8.2053,-0.1073,50.0031,6.3518,-1.1029,4.8,2.4,24,2424,189,86.5,31,306,NA,NA,NA,TRUE,-10.9,19.2,0.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",3,"2023-05-24T00:01:04.571Z","2023-05-24T00:01:08.254Z",TRUE,"pitch","c398e3a9-a5c6-4a40-bcb6-07cefd02b152",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.1,1.42,NA,121.57,150.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Andrew Vaughn strikes out swinging.",0,4,2,58,"top",8,"2023-05-23T23:59:54.963Z","2023-05-24T00:01:08.254Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",675916,"James Karinchak","/api/v1/people/675916","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87,11,0.9,0.3951,6.3185,31.7808,-8.3838,-2.0172,12.2279,-0.1199,3.2629,0.4242,-138.7742,-7.1491,-0.013,50.004,6.4349,-3.9246,20.4,2.4,24,2400,196,NA,NA,NA,NA,NA,NA,TRUE,-9.4,20.8,3.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",1,"2023-05-24T00:00:32.434Z","2023-05-24T00:00:37.565Z",TRUE,"pitch","75a5b39d-288d-406e-b4c9-5ec1340ac75a",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,2.974,1.3481,NA,94.27,204.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Andrew Vaughn strikes out swinging.",0,4,2,58,"top",8,"2023-05-23T23:59:54.963Z","2023-05-24T00:01:08.254Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",675916,"James Karinchak","/api/v1/people/675916","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Cleveland Guardians",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84,77.9,9,0.9,0.4474,5.981,23.9196,-37.9842,-1.4354,-3.8296,0.5962,1.28,2.215,-122.3772,-4.625,-0.1337,50.0024,6.4446,-2.1796,2.4,10.8,24,2481,25,NA,NA,NA,NA,NA,NA,FALSE,-46.4,-7.8,2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",0,"2023-05-24T00:00:14.881Z","2023-05-24T00:00:19.668Z",TRUE,"pitch","11216755-e14c-4ee4-8198-ab6cfd7dbf41",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.0959,1.4691,NA,86.57,163.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Andrew Vaughn strikes out swinging.",0,4,2,58,"top",8,"2023-05-23T23:59:54.963Z","2023-05-24T00:01:08.254Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",675916,"James Karinchak","/api/v1/people/675916","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Cleveland Guardians",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84.1,77.9,3,0.9,0.4464,6.0261,23.2702,-36.9935,-1.4084,-3.1557,0.7984,2.7736,2.7371,-122.5129,-1.6911,-0.1483,50.0031,6.6225,-2.1498,2.4,9.6,24,2348,24,NA,NA,NA,NA,NA,NA,FALSE,-44.3,-5.9,1.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",2,"2023-05-24T00:00:43.724Z","2023-05-24T00:01:04.571Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,683734,"/api/v1/people/683734",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Andrew Vaughn strikes out swinging.",0,4,2,58,"top",8,"2023-05-23T23:59:54.963Z","2023-05-24T00:01:08.254Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",675916,"James Karinchak","/api/v1/people/675916","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",3,"2023-05-23T23:59:36.194Z","2023-05-23T23:59:44.311Z",TRUE,"pitch","31cef72e-1224-471a-9219-761185fc3fdf",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.22,1.38,NA,153.7,159.36,"fly_ball","medium","8",110.95,96.46,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Flyout","field_out","Yoan Moncada flies out to center fielder Will Brennan.",0,4,2,57,"top",8,"2023-05-23T23:58:49.982Z","2023-05-23T23:59:44.311Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,660162,"Yoán Moncada","/api/v1/people/660162","L","Left",675916,"James Karinchak","/api/v1/people/675916","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Cleveland Guardians",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.1,76.8,11,0.9,0.452,5.9136,23.2189,-39.292,0.175,-4.7838,-0.9629,2.9414,-1.6547,-121.0831,-0.4842,-0.2939,50.0036,6.5764,0.2606,0,10.8,24,2388,30,75,35,261,NA,NA,NA,TRUE,-48,-8.5,0.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",2,"2023-05-23T23:59:10.632Z","2023-05-23T23:59:14.160Z",TRUE,"pitch","a68a9274-f660-44fd-9e56-98353aa4193b",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.22,1.38,NA,103.83,242.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Flyout","field_out","Yoan Moncada flies out to center fielder Will Brennan.",0,4,2,57,"top",8,"2023-05-23T23:58:49.982Z","2023-05-23T23:59:44.311Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,660162,"Yoán Moncada","/api/v1/people/660162","L","Left",675916,"James Karinchak","/api/v1/people/675916","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Cleveland Guardians",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.9,78.2,14,0.9,0.4482,6.0362,23.5124,-37.5298,-1.8726,-3.5433,0.3454,-0.1217,1.7503,-122.0866,-7.6395,-0.1367,50.0007,6.2687,-2.8331,3.6,10.8,24,2528,7,NA,NA,NA,NA,NA,NA,FALSE,-46.7,-7.9,3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
