"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717494,"2023-07-04",5,"2023-07-05T00:39:00.721Z","2023-07-05T00:39:05.009Z",TRUE,"pitch","0302b368-1da9-4e7e-9513-cd5cf745de06",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.19,1.52,NA,144.51,176.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Kerry Carpenter walks. Matt Vierling to 2nd.",0,0,0,56,"bottom",8,"2023-07-05T00:37:52.072Z","2023-07-05T00:40:26.025Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",668674,"Lucas Erceg","/api/v1/people/668674","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.8,83.1,4,0.9,0.4175,6.9437,24.7475,-24.7632,-9.2144,4.244,-0.7216,2.2953,6.3129,-130.6599,-4.1773,-1.9587,50.0054,5.7518,-16.1064,30,7.2,24,1942,229,NA,NA,NA,NA,NA,NA,FALSE,-26.6,7.1,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717494,"2023-07-04",4,"2023-07-05T00:38:39.177Z","2023-07-05T00:38:42.177Z",TRUE,"pitch","6620503b-71b5-41b8-af17-b2911ad57276",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.3312,1.5198,NA,105.42,115.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Kerry Carpenter walks. Matt Vierling to 2nd.",0,0,0,56,"bottom",8,"2023-07-05T00:37:52.072Z","2023-07-05T00:40:26.025Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",668674,"Lucas Erceg","/api/v1/people/668674","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,88.1,12,0.81,0.3905,6.5543,31.3385,-16.6406,-2.0068,7.796,0.3039,4.5565,6.1365,-140.1928,-1.1235,-1.6515,50.0061,6.0474,-4.0011,8.4,3.6,24,2194,206,NA,NA,NA,NA,NA,NA,FALSE,-15.4,14,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717494,"2023-07-04",3,"2023-07-05T00:38:15.824Z","2023-07-05T00:38:20.705Z",TRUE,"pitch","b3205395-6c16-4bc2-844e-2759e66ec537",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.1763,1.5198,NA,108.25,183.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Kerry Carpenter walks. Matt Vierling to 2nd.",0,0,0,56,"bottom",8,"2023-07-05T00:37:52.072Z","2023-07-05T00:40:26.025Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",668674,"Lucas Erceg","/api/v1/people/668674","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.6,82.5,8,0.9,0.4198,6.711,25.7959,-23.6531,-10.483,4.9353,0.2295,2.0306,9.0391,-130.1628,-5.0406,-1.9162,50.0015,5.7695,-18.0939,33.6,7.2,24,2067,220,NA,NA,NA,NA,NA,NA,FALSE,-25.9,8,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717494,"2023-07-04",2,"2023-07-05T00:37:54.273Z","2023-07-05T00:37:58.497Z",TRUE,"pitch","265726e4-55be-457f-9e4b-ae124b73f32c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2427,1.5198,NA,112.53,209.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Kerry Carpenter walks. Matt Vierling to 2nd.",0,0,0,56,"bottom",8,"2023-07-05T00:37:52.072Z","2023-07-05T00:40:26.025Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",668674,"Lucas Erceg","/api/v1/people/668674","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.9,84.3,14,0.9,0.4129,6.9827,24.9673,-23.4249,-9.3691,4.8949,0.1172,1.093,8.3126,-132.0367,-7.6272,-1.8365,50.001,5.7113,-16.7387,31.2,6,24,2006,238,NA,NA,NA,NA,NA,NA,FALSE,-25.3,7.6,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717494,"2023-07-04",0,"2023-07-05T00:36:55.677Z","2023-07-05T00:37:00.870Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Kerry Carpenter replaces Andy Ibanez.","Offensive Substitution",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,681481,"/api/v1/people/681481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","301","56","atBat","Walk","walk","Kerry Carpenter walks. Matt Vierling to 2nd.",0,0,0,56,"bottom",8,"2023-07-05T00:37:52.072Z","2023-07-05T00:40:26.025Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",668674,"Lucas Erceg","/api/v1/people/668674","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,628451,"/api/v1/people/628451",NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717494,"2023-07-04",1,"2023-07-05T00:37:00.870Z","2023-07-05T00:37:54.273Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Kerry Carpenter walks. Matt Vierling to 2nd.",0,0,0,56,"bottom",8,"2023-07-05T00:37:52.072Z","2023-07-05T00:40:26.025Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",668674,"Lucas Erceg","/api/v1/people/668674","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717494,"2023-07-04",6,"2023-07-05T00:39:32.508Z","2023-07-05T00:39:35.508Z",FALSE,"pickoff","4d210be8-0011-4603-893d-50a6f0059039",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Kerry Carpenter walks. Matt Vierling to 2nd.",0,0,0,56,"bottom",8,"2023-07-05T00:37:52.072Z","2023-07-05T00:40:26.025Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",668674,"Lucas Erceg","/api/v1/people/668674","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717494,"2023-07-04",5,"2023-07-05T00:36:37.053Z","2023-07-05T00:36:44.015Z",TRUE,"pitch","1cef47fb-1ce0-469f-8254-2036c21d7ae3",6,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,3,1,NA,NA,3.46,1.58,NA,168.52,181.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Spencer Torkelson strikes out on a foul tip.",0,0,0,55,"bottom",8,"2023-07-05T00:33:59.824Z","2023-07-05T00:36:44.015Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",668674,"Lucas Erceg","/api/v1/people/668674","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.1,90.1,13,0.9,0.3833,6.6231,31.7374,-18.6447,-8.1397,6.5382,-1.3516,2.108,3.9416,-142.6949,-7.3986,-1.6906,50.0044,5.9018,-16.8472,38.4,4.8,24,1852,214,NA,NA,NA,NA,NA,NA,TRUE,-17.8,10.6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663837,"Matt Vierling","/api/v1/people/663837",NA,NA,NA,670097,"Zack Short","/api/v1/people/670097"
717494,"2023-07-04",4,"2023-07-05T00:36:09.931Z","2023-07-05T00:36:12.931Z",TRUE,"pitch","df9cb770-2bf6-4525-a213-e1c2d251bd5d",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,1,NA,NA,3.5305,1.5798,NA,39.11,229.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Spencer Torkelson strikes out on a foul tip.",0,0,0,55,"bottom",8,"2023-07-05T00:33:59.824Z","2023-07-05T00:36:44.015Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",668674,"Lucas Erceg","/api/v1/people/668674","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.8,84.4,14,0.93,0.4142,6.6532,26.0537,-28.4613,0.9049,2.0908,2.0435,0.3278,8.8965,-131.8455,-8.7781,-1.4814,50.0003,5.7769,1.6043,6,7.2,24,1966,184,NA,NA,NA,NA,NA,NA,FALSE,-31,2.2,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717494,"2023-07-04",3,"2023-07-05T00:35:44.919Z","2023-07-05T00:35:51.153Z",TRUE,"pitch","8a886447-1ced-46df-9fe7-750a8e59b3bb",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.46,1.58,NA,103.68,141.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Spencer Torkelson strikes out on a foul tip.",0,0,0,55,"bottom",8,"2023-07-05T00:33:59.824Z","2023-07-05T00:36:44.015Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",668674,"Lucas Erceg","/api/v1/people/668674","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,88.9,12,0.9,0.3875,6.5948,31.2409,-17.7355,-6.0143,7.1318,0.3494,3.6154,7.6885,-141.1979,-3.7065,-1.6236,50.0053,6.0818,-12.182,30,4.8,24,2037,213,NA,NA,NA,NA,NA,NA,FALSE,-16.7,12.4,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717494,"2023-07-04",2,"2023-07-05T00:35:16.815Z","2023-07-05T00:35:20.267Z",TRUE,"pitch","c9665647-fbf7-4942-9a1c-c11144f4c628",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.46,1.58,NA,105.93,178.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Spencer Torkelson strikes out on a foul tip.",0,0,0,55,"bottom",8,"2023-07-05T00:33:59.824Z","2023-07-05T00:36:44.015Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",668674,"Lucas Erceg","/api/v1/people/668674","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.8,82.4,6,0.88,0.4193,6.8697,26.975,-22.4478,-9.2001,5.6235,0.2905,2.2398,8.1138,-130.5357,-4.7787,-1.6599,50.002,5.78,-15.9077,31.2,6,24,1992,230,NA,NA,NA,NA,NA,NA,FALSE,-24.6,9.4,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717494,"2023-07-04",1,"2023-07-05T00:34:56.519Z","2023-07-05T00:34:59.519Z",TRUE,"pitch","e50e97f3-78c2-44ab-94d4-144b67ee20ed",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.5084,1.5798,NA,76.49,200.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Spencer Torkelson strikes out on a foul tip.",0,0,0,55,"bottom",8,"2023-07-05T00:33:59.824Z","2023-07-05T00:36:44.015Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",668674,"Lucas Erceg","/api/v1/people/668674","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90,83.5,14,0.9,0.4172,6.7521,24.3147,-24.4738,-9.8558,4.3995,1.0627,1.4235,10.3291,-130.6689,-6.5786,-1.6377,50.0055,5.7808,-17.2594,31.2,7.2,24,1985,231,NA,NA,NA,NA,NA,NA,FALSE,-26.8,6.8,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717494,"2023-07-04",0,"2023-07-05T00:34:30.423Z","2023-07-05T00:34:33.423Z",TRUE,"pitch","46456fdd-4448-4e2a-8605-a721dec7dca3",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.46,1.58,NA,124.89,153.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Spencer Torkelson strikes out on a foul tip.",0,0,0,55,"bottom",8,"2023-07-05T00:33:59.824Z","2023-07-05T00:36:44.015Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",668674,"Lucas Erceg","/api/v1/people/668674","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,89.3,2,0.88,0.3858,6.5893,31.7026,-13.0398,-3.6813,9.3674,-0.207,3.1453,5.0737,-141.8545,-5.799,-1.5384,50.0062,6.0437,-7.5228,24,3.6,24,2093,210,NA,NA,NA,NA,NA,NA,FALSE,-12.7,16,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717494,"2023-07-04",6,"2023-07-05T00:33:29.972Z","2023-07-05T00:33:38.859Z",TRUE,"pitch","dd253b5c-1e9c-4a45-8f15-ee778b5e3310",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,1,NA,NA,3.48,1.66,NA,132.3,171.11,"fly_ball","medium","9",174.25,122.41,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Matt Vierling singles on a fly ball to right fielder Brent Rooker. Zack Short to 3rd.",0,0,0,54,"bottom",8,"2023-07-05T00:32:03.434Z","2023-07-05T00:33:38.859Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,663837,"Matt Vierling","/api/v1/people/663837","R","Right",668674,"Lucas Erceg","/api/v1/people/668674","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.2,88.2,4,0.91,0.3912,6.855,31.0571,-20.1624,-8.6995,6.0477,-0.4014,2.5062,6.6135,-139.933,-5.8435,-1.663,50.0056,5.9392,-17.2857,36,6,24,1766,213,69.1,29,209,NA,NA,NA,FALSE,-19.6,10,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663837,"Matt Vierling","/api/v1/people/663837",NA,NA,NA,670097,"Zack Short","/api/v1/people/670097"
717494,"2023-07-04",5,"2023-07-05T00:33:02.812Z","2023-07-05T00:33:07.185Z",TRUE,"pitch","5f363119-d7d4-499b-b4f2-4b81a26097cc",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.48,1.66,NA,99.09,201.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Matt Vierling singles on a fly ball to right fielder Brent Rooker. Zack Short to 3rd.",0,0,0,54,"bottom",8,"2023-07-05T00:32:03.434Z","2023-07-05T00:33:38.859Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,663837,"Matt Vierling","/api/v1/people/663837","R","Right",668674,"Lucas Erceg","/api/v1/people/668674","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,80,14,2,0.433,6.5494,26.9221,-30.2546,-0.3153,1.1814,0.4699,1.3774,5.7258,-126.7149,-5.2424,-1.782,50.0003,5.9025,-0.5115,1.2,8.4,24,1978,110,NA,NA,NA,NA,NA,NA,FALSE,-35,1.1,-0.8,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717494,"2023-07-04",4,"2023-07-05T00:32:42.557Z","2023-07-05T00:32:45.557Z",TRUE,"pitch","e9bd76b8-767f-434b-b35a-eef48fca9320",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3091,1.5859,NA,98.97,217.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Matt Vierling singles on a fly ball to right fielder Brent Rooker. Zack Short to 3rd.",0,0,0,54,"bottom",8,"2023-07-05T00:32:03.434Z","2023-07-05T00:33:38.859Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,663837,"Matt Vierling","/api/v1/people/663837","R","Right",668674,"Lucas Erceg","/api/v1/people/668674","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.2,90,14,0.8,0.3846,6.6837,32.0154,-16.0544,-9.0002,7.8408,0.473,0.8027,9.3096,-142.3106,-11.2508,-1.6681,50.0002,5.8188,-18.4969,42,4.8,24,1849,216,NA,NA,NA,NA,NA,NA,FALSE,-16.4,12,14.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717494,"2023-07-04",2,"2023-07-05T00:32:05.761Z","2023-07-05T00:32:09.931Z",TRUE,"pitch","25d317ac-51c2-4bab-84d6-b564ac5ac180",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4198,1.6598,NA,138.84,182.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Matt Vierling singles on a fly ball to right fielder Brent Rooker. Zack Short to 3rd.",0,0,0,54,"bottom",8,"2023-07-05T00:32:03.434Z","2023-07-05T00:33:38.859Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,663837,"Matt Vierling","/api/v1/people/663837","R","Right",668674,"Lucas Erceg","/api/v1/people/668674","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.8,88.5,7,2,0.3895,6.7141,32.6622,-18.7418,-9.0122,6.7121,-0.573,2.0704,6.0642,-140.7385,-7.5398,-1.5874,50.0029,6.0031,-18.0352,39.6,4.8,24,1826,216,NA,NA,NA,NA,NA,NA,FALSE,-18.6,10.7,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
