"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717996,"2023-05-27",0,"2023-05-28T02:17:31.083Z","2023-05-28T02:17:37.587Z",TRUE,"pitch","ada05380-997c-435b-8f0e-b50a384f1375",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.31,1.51,NA,117.37,172.39,"ground_ball","medium","3",144.21,167,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Groundout","field_out","Gabriel Arias grounds out, first baseman Paul Goldschmidt to pitcher Giovanny Gallegos.",0,2,1,76,"bottom",10,"2023-05-28T02:17:08.548Z","2023-05-28T02:17:37.587Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","St. Louis Cardinals","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,79,5,0.91,0.4397,6.2602,23.9526,-30.647,-0.102,0.9703,-0.0097,2.4588,4.3745,-124.3634,-3.7961,-1.7751,50.0033,6.5355,-0.1614,1.2,8.4,24,2417,341,59.1,-36,6,NA,NA,NA,TRUE,-36.1,1.2,-0.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717996,"2023-05-27",2,"2023-05-28T02:16:49.520Z","2023-05-28T02:17:00.838Z",TRUE,"pitch","61805d50-fb14-4bba-91fb-9ce52de91df6",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.33,1.56,NA,151.78,148.24,"fly_ball","medium","7",45.26,115.66,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Flyout","field_out","Jose Ramirez flies out to left fielder Brendan Donovan.",0,2,1,75,"bottom",10,"2023-05-28T02:15:59.177Z","2023-05-28T02:17:00.838Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,608070,"José Ramírez","/api/v1/people/608070","L","Left",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","St. Louis Cardinals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.1,11,0.9,0.4,5.7847,30.1251,-14.1181,-5.0941,9.5065,-0.9124,3.3532,3.6773,-136.9253,-5.8526,-1.6106,50.0065,6.484,-9.6785,30,3.6,24,2337,201,87.7,43,287,NA,NA,NA,TRUE,-14.8,16.2,8.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA
717996,"2023-05-27",1,"2023-05-28T02:16:27.299Z","2023-05-28T02:16:31.004Z",TRUE,"pitch","1e073c83-1609-4eb8-a706-9d41e6baaf85",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.33,1.56,NA,143.16,193.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Flyout","field_out","Jose Ramirez flies out to left fielder Brendan Donovan.",0,2,1,75,"bottom",10,"2023-05-28T02:15:59.177Z","2023-05-28T02:17:00.838Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,608070,"José Ramírez","/api/v1/people/608070","L","Left",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","St. Louis Cardinals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88,80.5,7,0.9,0.4289,5.8347,27.2611,-16.1339,-6.8395,9.7179,-0.6864,1.6644,4.9086,-127.8844,-8.5617,-1.7455,50.0027,6.3303,-11.2878,30,4.8,24,1862,212,NA,NA,NA,NA,NA,NA,FALSE,-19.7,15.8,11.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717996,"2023-05-27",0,"2023-05-28T02:16:09.311Z","2023-05-28T02:16:13.345Z",TRUE,"pitch","95f37d84-095b-4ac4-8bae-fae01ff9a09c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2077,1.4621,NA,146.67,173.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Flyout","field_out","Jose Ramirez flies out to left fielder Brendan Donovan.",0,2,1,75,"bottom",10,"2023-05-28T02:15:59.177Z","2023-05-28T02:17:00.838Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,608070,"José Ramírez","/api/v1/people/608070","L","Left",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","St. Louis Cardinals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.1,77.5,4,0.91,0.4472,5.5613,24.2624,-30.7198,0.3168,0.9568,-0.7785,2.4132,2.3303,-122.5042,-3.6953,-1.7833,50.0035,6.568,0.4809,1.2,8.4,24,2321,336,NA,NA,NA,NA,NA,NA,FALSE,-37.4,1.1,-1.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717996,"2023-05-27",3,"2023-05-28T02:15:30.099Z","2023-05-28T02:15:39.952Z",TRUE,"pitch","b9eac1d0-707f-4dc8-9358-54bb1770ebc7",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.24,1.55,NA,141.72,181.01,"fly_ball","medium","8",109.03,92.69,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Flyout","field_out","Amed Rosario flies out to center fielder Lars Nootbaar.",0,2,1,74,"bottom",10,"2023-05-28T02:15:12.116Z","2023-05-28T02:15:39.952Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,642708,"Amed Rosario","/api/v1/people/642708","R","Right",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.5,78.5,4,0.91,0.4437,6.012,22.5783,-30.8235,0.1245,0.8737,-0.6485,2.1397,2.9963,-123.0559,-4.4691,-1.894,50.0039,6.5673,0.1919,1.2,8.4,24,2404,340,85,29,315,NA,NA,NA,TRUE,-37.2,0.8,-0.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA
717996,"2023-05-27",0,"2023-05-28T02:13:13.791Z","2023-05-28T02:13:28.385Z",FALSE,"action",NA,NA,"Pitching Change: Giovanny Gallegos replaces Ryan Helsley.","Pitching Substitution",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,606149,"/api/v1/people/606149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"74","atBat","Flyout","field_out","Amed Rosario flies out to center fielder Lars Nootbaar.",0,2,1,74,"bottom",10,"2023-05-28T02:15:12.116Z","2023-05-28T02:15:39.952Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,642708,"Amed Rosario","/api/v1/people/642708","R","Right",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717996,"2023-05-27",1,"2023-05-28T02:13:28.385Z","2023-05-28T02:15:12.116Z",FALSE,"action",NA,NA,"Steven Kwan starts inning at 2nd base.","Runner Placed On Base",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,680757,"/api/v1/people/680757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"runner_placed",NA,NA,NA,NA,NA,NA,"74","atBat","Flyout","field_out","Amed Rosario flies out to center fielder Lars Nootbaar.",0,2,1,74,"bottom",10,"2023-05-28T02:15:12.116Z","2023-05-28T02:15:39.952Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,642708,"Amed Rosario","/api/v1/people/642708","R","Right",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717996,"2023-05-27",2,"2023-05-28T02:15:12.116Z","2023-05-28T02:15:17.116Z",FALSE,"stepoff","b6b21158-57fe-47d9-8ad5-af925aba0a27",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Flyout","field_out","Amed Rosario flies out to center fielder Lars Nootbaar.",0,2,1,74,"bottom",10,"2023-05-28T02:15:12.116Z","2023-05-28T02:15:39.952Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,642708,"Amed Rosario","/api/v1/people/642708","R","Right",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717996,"2023-05-27",5,"2023-05-28T02:11:45.575Z","2023-05-28T02:11:51.520Z",TRUE,"pitch","682fe182-675d-40bd-bb90-e1652fa94aa6",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.33,1.62,NA,161.77,170.06,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Lars Nootbaar strikes out swinging.",0,2,1,73,"top",10,"2023-05-28T02:10:29.222Z","2023-05-28T02:11:51.520Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",680704,"Nick Sandlin","/api/v1/people/680704","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.2,11,0.91,0.4037,6.5763,29.6268,-21.5599,-7.4433,5.6931,-1.1745,2.5451,7.0694,-135.6677,-0.907,-2.8468,50.0018,4.3861,-13.8768,30,6,24,2525,240,NA,NA,NA,NA,NA,NA,TRUE,-21.1,10.3,12,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717996,"2023-05-27",4,"2023-05-28T02:11:25.456Z","2023-05-28T02:11:29.228Z",TRUE,"pitch","9e2ead95-112b-473c-9834-8216c99de2e9",4,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,2,2,NA,NA,3.33,1.62,NA,118.9,173.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Lars Nootbaar strikes out swinging.",0,2,1,73,"top",10,"2023-05-28T02:10:29.222Z","2023-05-28T02:11:51.520Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",680704,"Nick Sandlin","/api/v1/people/680704","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80,73.6,5,0.9,0.4696,6.397,21.2383,-26.634,4.9314,4.0177,-0.0499,2.4243,5.0314,-116.5029,2.2596,-2.8756,50.002,3.9537,6.8001,16.8,8.4,24,2620,96,NA,NA,NA,NA,NA,NA,FALSE,-34.4,8.2,-10.2,NA,1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
