"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746793,"2024-05-24",0,"2024-05-25T02:58:34.485Z","2024-05-25T02:59:08.430Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Kyle Stowers replaces Adley Rutschman.","Offensive Substitution",6,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,669065,"/api/v1/people/669065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","702","65","atBat","Groundout","field_out","Jorge Mateo grounds out, second baseman Nicky Lopez to first baseman Andrew Vaughn.",0,6,4,65,"top",8,"2024-05-25T02:59:25.073Z","2024-05-25T02:59:49.605Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,622761,"Jorge Mateo","/api/v1/people/622761","R","Right",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,668939,"/api/v1/people/668939",2,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746793,"2024-05-24",1,"2024-05-25T02:59:08.430Z","2024-05-25T02:59:27.389Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",6,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,622761,"/api/v1/people/622761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Jorge Mateo grounds out, second baseman Nicky Lopez to first baseman Andrew Vaughn.",0,6,4,65,"top",8,"2024-05-25T02:59:25.073Z","2024-05-25T02:59:49.605Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,622761,"Jorge Mateo","/api/v1/people/622761","R","Right",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746793,"2024-05-24",8,"2024-05-25T02:57:36.536Z","2024-05-25T02:57:50.563Z",TRUE,"pitch","f2c9094c-21db-4309-a02a-e0541639dc69",6,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,2,2,NA,NA,3.43,1.68,NA,144.73,160.67,"line_drive","hard","7",87.72,89.34,NA,NA,TRUE,NA,NA,NA,NA,NA,"64","atBat","Single","single","Adley Rutschman singles on a sharp line drive to left fielder Andrew Benintendi. Ryan O'Hearn scores. Anthony Santander scores. Adley Rutschman to 2nd.",2,6,4,64,"top",8,"2024-05-25T02:55:41.731Z","2024-05-25T02:57:50.563Z",TRUE,TRUE,FALSE,FALSE,70,3,2,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99,90.4,1,0.9,0.3803,6.7325,33.5204,-12.8091,-6.5884,9.2199,-0.7275,2.8931,6.6547,-144.0239,-5.5572,-2.2123,50.0013,5.64,-13.8368,40.8,3.6,24,2547,211,100.8,15,291,NA,NA,NA,FALSE,-12.2,15.7,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,668939,"Adley Rutschman","/api/v1/people/668939",NA,NA,NA
746793,"2024-05-24",7,"2024-05-25T02:57:11.256Z","2024-05-25T02:57:15.850Z",TRUE,"pitch","4ebee74b-20fb-4399-a322-67c1c8e3c3e5",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.43,1.68,NA,137.12,146.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Adley Rutschman singles on a sharp line drive to left fielder Andrew Benintendi. Ryan O'Hearn scores. Anthony Santander scores. Adley Rutschman to 2nd.",2,6,4,64,"top",8,"2024-05-25T02:55:41.731Z","2024-05-25T02:57:50.563Z",TRUE,TRUE,FALSE,FALSE,70,3,2,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,89.1,1,0.91,0.3854,6.7644,33.285,-10.7322,-6.6125,10.4848,-0.5277,3.4239,7.3278,-142.247,-4.3436,-2.2807,50.0016,5.6537,-13.5214,45.6,3.6,24,2515,217,NA,NA,NA,NA,NA,NA,FALSE,-10.4,18.2,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746793,"2024-05-24",6,"2024-05-25T02:56:35.538Z","2024-05-25T02:56:38.918Z",TRUE,"pitch","5d71dfc2-ec2d-441e-aff5-2fa65faa5bc4",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.4742,1.6776,NA,190.03,130.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Adley Rutschman singles on a sharp line drive to left fielder Andrew Benintendi. Ryan O'Hearn scores. Anthony Santander scores. Adley Rutschman to 2nd.",2,6,4,64,"top",8,"2024-05-25T02:55:41.731Z","2024-05-25T02:57:50.563Z",TRUE,TRUE,FALSE,FALSE,70,3,2,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,89.6,11,0.9,0.384,6.5278,31.7864,-15.1036,-6.7627,8.2793,-1.9158,4.0247,4.1221,-142.4661,-1.9725,-2.5005,50.0022,5.6772,-13.9439,39.6,3.6,24,2343,216,NA,NA,NA,NA,NA,NA,FALSE,-13.7,14.8,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746793,"2024-05-24",5,"2024-05-25T02:56:16.317Z","2024-05-25T02:56:19.769Z",TRUE,"pitch","840c6324-fbd2-4bdb-ac09-9248bc10a799",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4527,1.6776,NA,75.4,165.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Adley Rutschman singles on a sharp line drive to left fielder Andrew Benintendi. Ryan O'Hearn scores. Anthony Santander scores. Adley Rutschman to 2nd.",2,6,4,64,"top",8,"2024-05-25T02:55:41.731Z","2024-05-25T02:57:50.563Z",TRUE,TRUE,FALSE,FALSE,70,3,2,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,88.7,12,0.9,0.387,6.8906,34.5648,-8.4357,-7.9758,11.7198,1.0914,2.7308,11.6961,-141.9152,-6.4998,-2.0604,50.0038,5.5979,-16.1574,52.8,3.6,24,2440,215,NA,NA,NA,NA,NA,NA,FALSE,-9,19.9,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746793,"2024-05-24",4,"2024-05-25T02:55:59.214Z","2024-05-25T02:56:05.730Z",TRUE,"pitch","4a2a3c75-ad80-4ffa-8b74-f9ef18691748",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.43,1.68,NA,150.7,128.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Adley Rutschman singles on a sharp line drive to left fielder Andrew Benintendi. Ryan O'Hearn scores. Anthony Santander scores. Adley Rutschman to 2nd.",2,6,4,64,"top",8,"2024-05-25T02:55:41.731Z","2024-05-25T02:57:50.563Z",TRUE,TRUE,FALSE,FALSE,70,3,2,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,88.9,11,0.91,0.387,6.4921,31.3759,-11.4638,-6.4068,10.2057,-0.8842,4.0769,5.9436,-141.3665,-2.7566,-2.1787,50.0061,5.7977,-13.0063,44.4,3.6,24,2407,210,NA,NA,NA,NA,NA,NA,FALSE,-10.8,18.1,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746793,"2024-05-24",3,"2024-05-25T02:55:44.040Z","2024-05-25T02:55:47.924Z",TRUE,"pitch","0aefadd8-3f32-4ebf-89e4-7475bb3d0a0f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.388,1.6306,NA,122.02,140.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Adley Rutschman singles on a sharp line drive to left fielder Andrew Benintendi. Ryan O'Hearn scores. Anthony Santander scores. Adley Rutschman to 2nd.",2,6,4,64,"top",8,"2024-05-25T02:55:41.731Z","2024-05-25T02:57:50.563Z",TRUE,TRUE,FALSE,FALSE,70,3,2,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,89.9,11,0.91,0.3837,6.7535,30.6563,-11.745,-4.826,9.8829,-0.1317,3.6281,7.9157,-142.38,-3.7733,-2.3124,50.0004,5.706,-9.9744,33.6,2.4,24,2506,210,NA,NA,NA,NA,NA,NA,FALSE,-11,17.4,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746793,"2024-05-24",0,"2024-05-25T02:52:00.931Z","2024-05-25T02:52:27.419Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Adley Rutschman singles on a sharp line drive to left fielder Andrew Benintendi. Ryan O'Hearn scores. Anthony Santander scores. Adley Rutschman to 2nd.",2,6,4,64,"top",8,"2024-05-25T02:55:41.731Z","2024-05-25T02:57:50.563Z",TRUE,TRUE,FALSE,FALSE,70,3,2,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746793,"2024-05-24",1,"2024-05-25T02:52:27.419Z","2024-05-25T02:54:25.553Z",FALSE,"action",NA,NA,"Pitching Change: Michael Kopech replaces John Brebbia.","Pitching Substitution",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,656629,"/api/v1/people/656629",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"64","atBat","Single","single","Adley Rutschman singles on a sharp line drive to left fielder Andrew Benintendi. Ryan O'Hearn scores. Anthony Santander scores. Adley Rutschman to 2nd.",2,6,4,64,"top",8,"2024-05-25T02:55:41.731Z","2024-05-25T02:57:50.563Z",TRUE,TRUE,FALSE,FALSE,70,3,2,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746793,"2024-05-24",2,"2024-05-25T02:54:25.553Z","2024-05-25T02:55:44.040Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Adley Rutschman replaces Cedric Mullins.","Offensive Substitution",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,668939,"/api/v1/people/668939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","701","64","atBat","Single","single","Adley Rutschman singles on a sharp line drive to left fielder Andrew Benintendi. Ryan O'Hearn scores. Anthony Santander scores. Adley Rutschman to 2nd.",2,6,4,64,"top",8,"2024-05-25T02:55:41.731Z","2024-05-25T02:57:50.563Z",TRUE,TRUE,FALSE,FALSE,70,3,2,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,656775,"/api/v1/people/656775",NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746793,"2024-05-24",11,"2024-05-25T02:51:32.109Z","2024-05-25T02:51:41.229Z",TRUE,"pitch","67732745-4ae6-48d3-a983-bc1fd99c864c",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.38,1.65,NA,120.55,180.47,"line_drive","hard","8",127.39,72.32,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Lineout","field_out","Colton Cowser lines out sharply to center fielder Tommy Pham.",0,4,4,63,"top",8,"2024-05-25T02:46:57.189Z","2024-05-25T02:51:41.229Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,681297,"Colton Cowser","/api/v1/people/681297","L","Left",605154,"John Brebbia","/api/v1/people/605154","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.3,8,0.91,0.4037,6.6459,30.2663,-11.1466,-4.618,11.2849,-0.0931,2.1597,6.3087,-135.777,-7.2696,-1.8488,50.0048,5.651,-8.6069,30,3.6,24,2302,212,101,15,316,NA,NA,NA,TRUE,-12.5,19.1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,623993,"Anthony Santander","/api/v1/people/623993",656811,"Ryan O'Hearn","/api/v1/people/656811",NA,NA,NA
746793,"2024-05-24",10,"2024-05-25T02:51:03.608Z","2024-05-25T02:51:07.919Z",TRUE,"pitch","c63941ae-1e13-4501-830d-374f343b884e",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.38,1.65,NA,117.07,185.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Lineout","field_out","Colton Cowser lines out sharply to center fielder Tommy Pham.",0,4,4,63,"top",8,"2024-05-25T02:46:57.189Z","2024-05-25T02:51:41.229Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,681297,"Colton Cowser","/api/v1/people/681297","L","Left",605154,"John Brebbia","/api/v1/people/605154","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.7,75.6,8,0.9,0.4597,6.6247,22.0843,-31.248,5.1927,0.6437,-0.0019,1.958,2.9181,-118.977,-2.6466,-1.9175,50.0032,5.9069,7.4698,14.4,9.6,24,2652,117,NA,NA,NA,NA,NA,NA,FALSE,-40,0.8,-10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746793,"2024-05-24",9,"2024-05-25T02:50:38.863Z","2024-05-25T02:50:44.387Z",TRUE,"pitch","3b5105bc-6af0-4af0-aa68-869bcdd91866",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.1909,1.5842,NA,119.58,197.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Lineout","field_out","Colton Cowser lines out sharply to center fielder Tommy Pham.",0,4,4,63,"top",8,"2024-05-25T02:46:57.189Z","2024-05-25T02:51:41.229Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,681297,"Colton Cowser","/api/v1/people/681297","L","Left",605154,"John Brebbia","/api/v1/people/605154","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.6,75.7,8,0.9,0.4598,6.6321,21.8685,-30.5729,4.6479,1.1147,-0.0677,1.5287,3.0774,-118.925,-3.9336,-1.9805,50.0053,5.9643,6.6866,13.2,9.6,24,2667,102,NA,NA,NA,NA,NA,NA,FALSE,-39.5,1.3,-9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746793,"2024-05-24",6,"2024-05-25T02:48:37.228Z","2024-05-25T02:48:43.219Z",TRUE,"pitch","fc9f84d9-5fcc-44d5-81fc-2f85095b8ba3",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.38,1.65,NA,132.96,168.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Lineout","field_out","Colton Cowser lines out sharply to center fielder Tommy Pham.",0,4,4,63,"top",8,"2024-05-25T02:46:57.189Z","2024-05-25T02:51:41.229Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,681297,"Colton Cowser","/api/v1/people/681297","L","Left",605154,"John Brebbia","/api/v1/people/605154","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.8,4,0.9,0.4069,6.6832,28.1398,-12.0916,-4.0099,10.9344,-0.4187,2.6127,5.02,-134.4174,-6.1938,-1.7863,50.0013,5.7991,-7.3641,25.2,3.6,24,2314,209,NA,NA,NA,NA,NA,NA,FALSE,-13.2,18.7,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746793,"2024-05-24",4,"2024-05-25T02:47:48.379Z","2024-05-25T02:47:51.379Z",TRUE,"pitch","f7043a07-8e90-4d38-9e06-fa61b9702c0a",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,1,NA,NA,3.38,1.65,NA,143.83,140.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Lineout","field_out","Colton Cowser lines out sharply to center fielder Tommy Pham.",0,4,4,63,"top",8,"2024-05-25T02:46:57.189Z","2024-05-25T02:51:41.229Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,681297,"Colton Cowser","/api/v1/people/681297","L","Left",605154,"John Brebbia","/api/v1/people/605154","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.4,77.1,5,0.88,0.4495,6.6071,22.3378,-26.3578,2.2621,3.8601,0.0102,2.7892,3.6669,-121.5365,-2.2242,-1.808,50.0006,5.9901,3.4057,8.4,7.2,24,2474,140,NA,NA,NA,NA,NA,NA,FALSE,-32.3,6.7,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
