"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717238,"2023-07-27",5,"2023-07-28T01:50:39.652Z","2023-07-28T01:50:45.239Z",TRUE,"pitch","958e618a-7c22-4d91-b7a7-1b83c28840e0",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.48,1.69,NA,110.49,168.25,"line_drive","hard","6",122.15,132.32,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Lineout","field_out","Mike Tauchman lines out sharply to shortstop Taylor Motter.",0,9,1,61,"top",7,"2023-07-28T01:49:03.568Z","2023-07-28T01:50:45.239Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",605498,"Andrew Suárez","/api/v1/people/605498","L","Left","vs_LHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.7,81.3,5,0.83,0.4246,6.1168,26.5759,-18.189,4.8607,8.2924,0.1709,2.6121,-5.7089,-128.9587,-5.2551,1.7807,50.0003,6.0774,8.1941,20.4,4.8,24,1843,138,107.1,8,173,NA,NA,NA,TRUE,-20.8,14,-7.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717238,"2023-07-27",4,"2023-07-28T01:50:22.148Z","2023-07-28T01:50:25.792Z",TRUE,"pitch","48b1c9c0-a88f-4149-831d-38902b312f12",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.4652,1.6991,NA,84.68,137.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Lineout","field_out","Mike Tauchman lines out sharply to shortstop Taylor Motter.",0,9,1,61,"top",7,"2023-07-28T01:49:03.568Z","2023-07-28T01:50:45.239Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",605498,"Andrew Suárez","/api/v1/people/605498","L","Left","vs_LHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.1,75.7,12,0.9,0.4538,5.457,24.8424,-19.6264,7.5097,8.5128,0.8478,3.7592,-4.4126,-120.9704,-1.6557,1.7252,50.0005,6.1827,11.0658,27.6,6,24,1999,128,NA,NA,NA,NA,NA,NA,FALSE,-24.5,15.2,-12.5,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717238,"2023-07-27",3,"2023-07-28T01:50:07.481Z","2023-07-28T01:50:11.666Z",TRUE,"pitch","80822ff6-0555-4600-ba75-aaaa74ec0923",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.5139,1.7236,NA,122.33,180.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Lineout","field_out","Mike Tauchman lines out sharply to shortstop Taylor Motter.",0,9,1,61,"top",7,"2023-07-28T01:49:03.568Z","2023-07-28T01:50:45.239Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",605498,"Andrew Suárez","/api/v1/people/605498","L","Left","vs_LHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.7,82.1,8,2,0.4204,5.9596,27.6273,-17.8968,6.4053,8.3064,-0.1398,2.1414,-6.4349,-130.3249,-6.8087,1.5303,50.0017,6.1416,11.0075,26.4,4.8,24,1837,145,NA,NA,NA,NA,NA,NA,FALSE,-20.4,13.7,-10.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717238,"2023-07-27",2,"2023-07-28T01:49:50.846Z","2023-07-28T01:49:56.147Z",TRUE,"pitch","e3df8369-691b-4e3a-b959-98e13b0fd10a",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,2,NA,NA,3.48,1.69,NA,104.9,155.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Lineout","field_out","Mike Tauchman lines out sharply to shortstop Taylor Motter.",0,9,1,61,"top",7,"2023-07-28T01:49:03.568Z","2023-07-28T01:50:45.239Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",605498,"Andrew Suárez","/api/v1/people/605498","L","Left","vs_LHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.9,81.8,3,0.87,0.4225,5.6688,25.7752,-16.9483,2.9642,8.9367,0.3174,3.0835,-4.715,-129.4087,-4.6772,1.7739,50.0063,6.2038,5.053,13.2,4.8,24,1745,143,NA,NA,NA,NA,NA,NA,FALSE,-19.1,15.4,-4.3,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717238,"2023-07-27",1,"2023-07-28T01:49:24.394Z","2023-07-28T01:49:27.631Z",TRUE,"pitch","2abbdc9d-4467-496d-b3db-a2931b053577",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,0,2,NA,NA,3.4895,1.7969,NA,119.78,260.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Lineout","field_out","Mike Tauchman lines out sharply to shortstop Taylor Motter.",0,9,1,61,"top",7,"2023-07-28T01:49:03.568Z","2023-07-28T01:50:45.239Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",605498,"Andrew Suárez","/api/v1/people/605498","L","Left","vs_LHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.6,77.3,13,0.89,0.4547,6.0526,21.1983,-30.255,-2.3025,1.3042,-0.073,-0.7906,-3.545,-120.0289,-9.5616,1.717,50.0039,5.9024,-3.3908,7.2,8.4,24,2291,245,NA,NA,NA,NA,NA,NA,FALSE,-39.4,0.5,4.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717238,"2023-07-27",0,"2023-07-28T01:49:11.139Z","2023-07-28T01:49:15.563Z",TRUE,"pitch","a5278c2d-a601-4993-a77b-582f5567b804",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5139,1.7724,NA,105.84,199.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Lineout","field_out","Mike Tauchman lines out sharply to shortstop Taylor Motter.",0,9,1,61,"top",7,"2023-07-28T01:49:03.568Z","2023-07-28T01:50:45.239Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",605498,"Andrew Suárez","/api/v1/people/605498","L","Left","vs_LHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91,83.8,14,2,0.4135,6.0222,26.8158,-15.5851,4.7841,9.3233,0.2928,1.4385,-5.1094,-132.2025,-8.8742,1.6242,50.0029,5.9705,8.5125,24,4.8,24,1900,147,NA,NA,NA,NA,NA,NA,FALSE,-17.8,15.2,-7.7,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717238,"2023-07-27",1,"2023-07-28T01:48:40.297Z","2023-07-28T01:48:49.061Z",TRUE,"pitch","3e172869-6cf0-4b86-ac43-fec0967c9530",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,2.86,1.41,NA,125.43,199.56,"ground_ball","medium","4",148.22,154.97,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Miles Mastrobuoni grounds out, second baseman Nolan Gorman to first baseman Paul Goldschmidt. Yan Gomes to 3rd.",0,9,1,60,"top",7,"2023-07-28T01:48:25.711Z","2023-07-28T01:48:49.061Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,670156,"Miles Mastrobuoni","/api/v1/people/670156","L","Left",605498,"Andrew Suárez","/api/v1/people/605498","L","Left","vs_LHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90,83.1,8,2,0.4176,5.9774,25.7674,-17.4836,4.9456,8.4157,-0.2213,1.4524,-6.5413,-130.8094,-8.4208,1.661,50.0016,6.0069,8.6313,21.6,4.8,24,1800,152,78,-14,8,NA,NA,NA,TRUE,-19.9,13.7,-7.7,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,543228,"Yan Gomes","/api/v1/people/543228"
717238,"2023-07-27",0,"2023-07-28T01:48:25.711Z","2023-07-28T01:48:29.630Z",TRUE,"pitch","e145aaa4-1550-4b7d-9aca-d732de0f42e0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,2.8678,1.369,NA,160.23,174.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Miles Mastrobuoni grounds out, second baseman Nolan Gorman to first baseman Paul Goldschmidt. Yan Gomes to 3rd.",0,9,1,60,"top",7,"2023-07-28T01:48:25.711Z","2023-07-28T01:48:49.061Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,670156,"Miles Mastrobuoni","/api/v1/people/670156","L","Left",605498,"Andrew Suárez","/api/v1/people/605498","L","Left","vs_LHP","vs_LHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",73.9,68.5,11,0.91,0.5092,6.1256,18.7283,-37.8365,-4.2472,-4.8261,-1.1341,2.3782,-4.2878,-107.5864,0.2766,1.4369,50.0052,6.4426,-4.9778,8.4,13.2,24,2171,330,NA,NA,NA,NA,NA,NA,FALSE,-58.4,-8.3,8.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717238,"2023-07-27",3,"2023-07-28T01:47:40.413Z","2023-07-28T01:47:52.050Z",TRUE,"pitch","905e0ee3-2b2d-4b6e-bc8b-0257a4f4f1cf",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,2,1,NA,NA,3.25,1.53,NA,119.57,172.38,"ground_ball","medium","7",49.74,109.19,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Double","double","Yan Gomes doubles (8) on a ground ball to left fielder Tyler O'Neill. Dansby Swanson scores. Christopher Morel scores.",2,9,1,59,"top",7,"2023-07-28T01:46:22.173Z","2023-07-28T01:47:52.050Z",TRUE,TRUE,FALSE,FALSE,34,0,2,1,543228,"Yan Gomes","/api/v1/people/543228","R","Right",605498,"Andrew Suárez","/api/v1/people/605498","L","Left","vs_LHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,84.2,5,2,0.4115,6.0322,25.8712,-18.1403,4.4126,7.8014,-0.0674,2.4592,-6.009,-132.6416,-6.1379,1.6443,50.002,6.1065,7.9368,19.2,4.8,24,1776,146,78.2,-11,13,NA,NA,NA,FALSE,-19.6,13.1,-6.8,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,543228,"Yan Gomes","/api/v1/people/543228",NA,NA,NA
717238,"2023-07-27",2,"2023-07-28T01:47:11.193Z","2023-07-28T01:47:15.373Z",TRUE,"pitch","36d5635c-543f-4b72-8829-43fff6ca6ead",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.25,1.53,NA,86.65,197.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Double","double","Yan Gomes doubles (8) on a ground ball to left fielder Tyler O'Neill. Dansby Swanson scores. Christopher Morel scores.",2,9,1,59,"top",7,"2023-07-28T01:46:22.173Z","2023-07-28T01:47:52.050Z",TRUE,TRUE,FALSE,FALSE,34,0,2,1,543228,"Yan Gomes","/api/v1/people/543228","R","Right",605498,"Andrew Suárez","/api/v1/people/605498","L","Left","vs_LHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,78.1,9,0.91,0.4444,5.7722,24.5047,-31.8163,-3.0828,0.2333,0.7961,1.5165,-1.6847,-123.2511,-4.5195,1.889,50.0026,6.0608,-4.7426,8.4,8.4,24,2229,230,NA,NA,NA,NA,NA,NA,FALSE,-38.5,-0.4,6,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717238,"2023-07-27",1,"2023-07-28T01:46:53.567Z","2023-07-28T01:46:56.607Z",TRUE,"pitch","931c101c-cd8b-4cfb-a895-b69e2ceb9238",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.25,1.53,NA,102.59,162.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Double","double","Yan Gomes doubles (8) on a ground ball to left fielder Tyler O'Neill. Dansby Swanson scores. Christopher Morel scores.",2,9,1,59,"top",7,"2023-07-28T01:46:22.173Z","2023-07-28T01:47:52.050Z",TRUE,TRUE,FALSE,FALSE,34,0,2,1,543228,"Yan Gomes","/api/v1/people/543228","R","Right",605498,"Andrew Suárez","/api/v1/people/605498","L","Left","vs_LHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,84.6,3,2,0.4081,5.8679,27.7548,-16.9441,4.9553,8.3376,0.378,2.8141,-5.0342,-133.9991,-5.737,1.6333,50.0014,6.1848,9.0507,24,4.8,24,1803,145,NA,NA,NA,NA,NA,NA,FALSE,-18,14.2,-7.9,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717238,"2023-07-27",0,"2023-07-28T01:46:30.855Z","2023-07-28T01:46:33.901Z",TRUE,"pitch","156e16cc-ea0b-4ab6-8bb3-64f64df9892f",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.25,1.53,NA,111.89,191.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Double","double","Yan Gomes doubles (8) on a ground ball to left fielder Tyler O'Neill. Dansby Swanson scores. Christopher Morel scores.",2,9,1,59,"top",7,"2023-07-28T01:46:22.173Z","2023-07-28T01:47:52.050Z",TRUE,TRUE,FALSE,FALSE,34,0,2,1,543228,"Yan Gomes","/api/v1/people/543228","R","Right",605498,"Andrew Suárez","/api/v1/people/605498","L","Left","vs_LHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.5,83.5,8,2,0.4152,6.0217,26.0503,-16.7843,3.8583,8.7179,0.1341,1.735,-5.1566,-131.5588,-7.8241,1.6119,50.0036,5.9755,6.8119,18,4.8,24,1811,146,NA,NA,NA,NA,NA,NA,FALSE,-18.8,14.4,-6,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717238,"2023-07-27",6,"2023-07-28T01:46:02.375Z","2023-07-28T01:46:08.301Z",TRUE,"pitch","9ed83b06-8bc0-4ae9-a0b7-1544fe005c0b",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,1,NA,NA,3.6235,1.6625,NA,71.63,183.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Walk","walk","Christopher Morel walks.",0,7,1,58,"top",7,"2023-07-28T01:43:49.561Z","2023-07-28T01:46:08.301Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,666624,"Christopher Morel","/api/v1/people/666624","R","Right",605498,"Andrew Suárez","/api/v1/people/605498","L","Left","vs_LHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.6,83.7,14,2,0.4141,5.9957,25.8,-17.3473,3.6951,8.3478,1.1902,2.0628,-2.8237,-131.8577,-6.9951,1.7904,50.0012,6.0115,6.5615,18,4.8,24,1828,144,NA,NA,NA,NA,NA,NA,FALSE,-19.2,13.9,-6.1,NA,NA,NA,NA,FALSE,TRUE,666624,"Christopher Morel","/api/v1/people/666624",621020,"Dansby Swanson","/api/v1/people/621020",NA,NA,NA
717238,"2023-07-27",5,"2023-07-28T01:45:47.659Z","2023-07-28T01:45:51.739Z",TRUE,"pitch","04d3b4c6-d583-49ac-9472-fcf6dc9d1f46",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,1,NA,NA,3.5504,1.6136,NA,114.74,183.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Walk","walk","Christopher Morel walks.",0,7,1,58,"top",7,"2023-07-28T01:43:49.561Z","2023-07-28T01:46:08.301Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,666624,"Christopher Morel","/api/v1/people/666624","R","Right",605498,"Andrew Suárez","/api/v1/people/605498","L","Left","vs_LHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.2,83.4,8,2,0.4158,6.243,25.457,-18.5964,4.2782,7.7087,0.0594,2.0398,-5.7367,-131.2901,-6.5152,1.7079,50.0047,5.9181,7.5373,18,4.8,24,1781,141,NA,NA,NA,NA,NA,NA,FALSE,-20.5,12.8,-6.6,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717238,"2023-07-27",4,"2023-07-28T01:45:32.497Z","2023-07-28T01:45:37.153Z",TRUE,"pitch","3e508bdb-7768-4d04-916a-2fe7daae8639",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.5989,1.5395,NA,148.52,186.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Walk","walk","Christopher Morel walks.",0,7,1,58,"top",7,"2023-07-28T01:43:49.561Z","2023-07-28T01:46:08.301Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,666624,"Christopher Morel","/api/v1/people/666624","R","Right",605498,"Andrew Suárez","/api/v1/people/605498","L","Left","vs_LHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83,76.5,7,0.91,0.4532,6.5118,22.4253,-20.6254,7.6132,7.7956,-0.827,1.9301,-7.9169,-120.635,-5.3822,1.5009,50.0002,5.9966,11.2731,25.2,6,24,1981,131,NA,NA,NA,NA,NA,NA,FALSE,-26.5,13.1,-12,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717238,"2023-07-27",2,"2023-07-28T01:45:07.537Z","2023-07-28T01:45:16.159Z",TRUE,"pitch","c6d390e3-5781-42ce-96cf-dec237b5464c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.5748,1.6625,NA,98.46,115.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Walk","walk","Christopher Morel walks.",0,7,1,58,"top",7,"2023-07-28T01:43:49.561Z","2023-07-28T01:46:08.301Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,666624,"Christopher Morel","/api/v1/people/666624","R","Right",605498,"Andrew Suárez","/api/v1/people/605498","L","Left","vs_LHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.7,75.4,12,0.9,0.4553,5.5903,23.9258,-17.3498,7.7106,10.1183,0.4865,4.5501,-5.0624,-120.4198,-0.4285,1.6168,50.0014,6.2686,11.2951,30,6,24,1977,127,NA,NA,NA,NA,NA,NA,FALSE,-21.5,18.5,-12.7,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
