"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717535,"2023-07-01",1,"2023-07-01T21:47:00.277Z","2023-07-01T21:47:04.704Z",TRUE,"pitch","b40f5842-be34-4657-93f2-9d3f427b2e21",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.4602,1.7399,NA,113.34,150.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Double","double","Blake Sabol doubles (8) on a sharp fly ball to center fielder Brandon Nimmo.",0,1,4,46,"top",7,"2023-07-01T21:46:27.939Z","2023-07-01T21:48:12.079Z",TRUE,FALSE,FALSE,FALSE,34,1,2,2,666165,"Blake Sabol","/api/v1/people/666165","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.8,79.7,2,0.89,0.4389,5.8085,19.373,-32.0603,1.3783,0.0728,0.0959,3.2689,3.4215,-123.7204,-2.1018,-1.4716,50.0039,6.7581,2.1852,4.8,8.4,24,2618,116,NA,NA,NA,NA,NA,NA,FALSE,-37.2,0,-3.1,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",0,"2023-07-01T21:46:42.977Z","2023-07-01T21:46:49.213Z",TRUE,"pitch","3e968953-3614-43c2-b856-23ed02040828",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4315,1.7084,NA,66.93,180.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Double","double","Blake Sabol doubles (8) on a sharp fly ball to center fielder Brandon Nimmo.",0,1,4,46,"top",7,"2023-07-01T21:46:27.939Z","2023-07-01T21:48:12.079Z",TRUE,FALSE,FALSE,FALSE,34,1,2,2,666165,"Blake Sabol","/api/v1/people/666165","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87.8,14,0.91,0.3946,5.9892,28.9058,-12.9066,-6.3854,9.8596,1.3135,2.1448,9.2337,-138.4293,-9.5358,-1.2251,50.0019,6.4833,-12.4778,36,3.6,24,2565,207,NA,NA,NA,NA,NA,NA,FALSE,-13.9,16.1,9.8,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",0,"2023-07-01T21:46:01.244Z","2023-07-01T21:46:09.859Z",TRUE,"pitch","46200b00-d42f-4d8d-be16-8ba22e7f60fe",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,0,NA,NA,3.41,1.66,NA,98.73,174.57,"ground_ball","medium","6",112.67,149.65,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Grounded Into DP","grounded_into_double_play","Thairo Estrada grounds into a double play, shortstop Francisco Lindor to second baseman Luis Guillorme to first baseman Pete Alonso. J.D. Davis scores. Patrick Bailey out at 2nd. Thairo Estrada out at 1st.",0,1,4,45,"top",7,"2023-07-01T21:46:01.244Z","2023-07-01T21:46:09.859Z",TRUE,TRUE,FALSE,TRUE,24,0,0,2,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,81.7,6,0.9,0.4272,6.1568,22.7556,-26.1359,2.2136,3.6133,0.4794,2.378,4.8882,-127.5311,-5.4622,-1.7391,50.003,6.5727,3.6963,9.6,7.2,24,2676,152,106.2,-1,43,NA,NA,NA,TRUE,-29.5,5.6,-4.9,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",5,"2023-07-01T21:45:03.910Z","2023-07-01T21:45:17.627Z",TRUE,"pitch","c42d6729-9a9b-4691-8271-da8c4ff0ec57",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.33,1.6,NA,112.84,156.24,"ground_ball","medium","3",147.21,169.04,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Fielders Choice","fielders_choice","Patrick Bailey reaches on a fielder's choice, fielded by first baseman Pete Alonso. J.D. Davis to 3rd. J.D. Davis advances to 3rd, on a throwing error by first baseman Pete Alonso.",0,0,4,44,"top",7,"2023-07-01T21:43:44.990Z","2023-07-01T21:45:17.627Z",TRUE,FALSE,FALSE,FALSE,9,2,2,0,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.2,2,0.9,0.3995,5.8398,30.5609,-12.4708,-4.8192,10.354,0.109,3.0569,6.3109,-137.1422,-7.2349,-1.5968,50.0058,6.5815,-9.1741,28.8,3.6,24,2425,211,95.6,-4,32,NA,NA,NA,FALSE,-13.4,17.4,7.4,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,672275,"Patrick Bailey","/api/v1/people/672275",NA,NA,NA,605204,"J.D. Davis","/api/v1/people/605204",NA,NA,NA,NA
717535,"2023-07-01",4,"2023-07-01T21:44:42.814Z","2023-07-01T21:44:46.924Z",TRUE,"pitch","11ad0e99-4a28-431f-9228-34454dd9caa3",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.3454,1.6798,NA,117.97,114.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Fielders Choice","fielders_choice","Patrick Bailey reaches on a fielder's choice, fielded by first baseman Pete Alonso. J.D. Davis to 3rd. J.D. Davis advances to 3rd, on a throwing error by first baseman Pete Alonso.",0,0,4,44,"top",7,"2023-07-01T21:43:44.990Z","2023-07-01T21:45:17.627Z",TRUE,FALSE,FALSE,FALSE,9,2,2,0,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87,11,0.91,0.3947,6.117,31.8425,-11.6475,-5.0164,10.5287,-0.0254,4.5868,5.559,-138.9096,-3.8979,-1.4032,50.0003,6.7857,-9.7778,34.8,3.6,24,2534,201,NA,NA,NA,NA,NA,NA,FALSE,-11.6,18.4,7.9,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",3,"2023-07-01T21:44:22.923Z","2023-07-01T21:44:26.796Z",TRUE,"pitch","8db80982-f96e-493e-b9b9-f2d04b335879",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.33,1.6,NA,153.88,157.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Fielders Choice","fielders_choice","Patrick Bailey reaches on a fielder's choice, fielded by first baseman Pete Alonso. J.D. Davis to 3rd. J.D. Davis advances to 3rd, on a throwing error by first baseman Pete Alonso.",0,0,4,44,"top",7,"2023-07-01T21:43:44.990Z","2023-07-01T21:45:17.627Z",TRUE,FALSE,FALSE,FALSE,9,2,2,0,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.1,74.1,11,0.9,0.4696,6.0419,22.2092,-42.3887,2.4111,-7.42,-0.9676,2.9991,1.4565,-116.6948,0.31,-1.9133,50.0013,6.8618,3.3204,4.8,12,24,2609,48,NA,NA,NA,NA,NA,NA,FALSE,-55.7,-13.1,-4.7,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",2,"2023-07-01T21:44:03.119Z","2023-07-01T21:44:08.798Z",TRUE,"pitch","ccb48c07-7489-408f-8a63-5590d874188b",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.33,1.6,NA,87.37,171.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Fielders Choice","fielders_choice","Patrick Bailey reaches on a fielder's choice, fielded by first baseman Pete Alonso. J.D. Davis to 3rd. J.D. Davis advances to 3rd, on a throwing error by first baseman Pete Alonso.",0,0,4,44,"top",7,"2023-07-01T21:43:44.990Z","2023-07-01T21:45:17.627Z",TRUE,FALSE,FALSE,FALSE,9,2,2,0,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,85.8,6,0.91,0.401,6.3238,31.4144,-9.7855,-4.9116,11.8574,0.7773,2.486,7.852,-136.8281,-9.013,-1.4971,50.0017,6.5017,-9.2734,32.4,3.6,24,2517,206,NA,NA,NA,NA,NA,NA,FALSE,-11.4,19.6,7.2,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",1,"2023-07-01T21:43:47.349Z","2023-07-01T21:43:51.427Z",TRUE,"pitch","9fcb7ac8-80a4-42c9-a10f-7038a047a3b9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4028,1.6798,NA,67.68,202.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Fielders Choice","fielders_choice","Patrick Bailey reaches on a fielder's choice, fielded by first baseman Pete Alonso. J.D. Davis to 3rd. J.D. Davis advances to 3rd, on a throwing error by first baseman Pete Alonso.",0,0,4,44,"top",7,"2023-07-01T21:43:44.990Z","2023-07-01T21:45:17.627Z",TRUE,FALSE,FALSE,FALSE,9,2,2,0,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,79.8,14,0.91,0.4369,6.2597,24.867,-28.4425,3.6669,2.344,1.2939,1.3339,6.3981,-125.2825,-7.1886,-1.7678,50.0054,6.5595,5.8386,13.2,7.2,24,2725,142,NA,NA,NA,NA,NA,NA,FALSE,-34.1,2.9,-8,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",0,"2023-07-01T21:43:06.127Z","2023-07-01T21:43:47.349Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"44","atBat","Fielders Choice","fielders_choice","Patrick Bailey reaches on a fielder's choice, fielded by first baseman Pete Alonso. J.D. Davis to 3rd. J.D. Davis advances to 3rd, on a throwing error by first baseman Pete Alonso.",0,0,4,44,"top",7,"2023-07-01T21:43:44.990Z","2023-07-01T21:45:17.627Z",TRUE,FALSE,FALSE,FALSE,9,2,2,0,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",4,"2023-07-01T21:42:25.158Z","2023-07-01T21:42:36.762Z",TRUE,"pitch","6f68c8a4-e42a-4bb2-bc41-70c5cf6bcd09",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.53,1.67,NA,123.36,177.5,"ground_ball","medium","7",105.66,158.83,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","J.D. Davis singles on a ground ball to left fielder Tommy Pham.",0,0,4,43,"top",7,"2023-07-01T21:41:10.846Z","2023-07-01T21:42:36.762Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,605204,"J.D. Davis","/api/v1/people/605204","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,79.7,5,0.9,0.4356,6.2196,24.675,-30.6348,0.863,0.9603,-0.1668,2.2697,3.1954,-125.5746,-4.6397,-1.5663,50.0021,6.6244,1.3824,3.6,8.4,24,2629,152,99,-4,27,NA,NA,NA,FALSE,-35.6,1,-2.3,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,605204,"J.D. Davis","/api/v1/people/605204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",3,"2023-07-01T21:42:08.082Z","2023-07-01T21:42:14.055Z",TRUE,"pitch","61f841ca-6f47-4375-9482-ff0bba529a17",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.6899,1.9091,NA,75.88,176.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","J.D. Davis singles on a ground ball to left fielder Tommy Pham.",0,0,4,43,"top",7,"2023-07-01T21:41:10.846Z","2023-07-01T21:42:36.762Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,605204,"J.D. Davis","/api/v1/people/605204","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.4,80.4,14,0.9,0.4311,6.3755,26.8282,-30.2291,1.5714,1.1906,1.0786,2.2922,5.6359,-127.2126,-4.702,-1.3724,50.0038,6.5692,2.5669,7.2,7.2,24,2725,147,NA,NA,NA,NA,NA,NA,FALSE,-34.6,1.3,-4.2,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",2,"2023-07-01T21:41:51.615Z","2023-07-01T21:41:56.172Z",TRUE,"pitch","7e16cbc5-3a12-468e-997a-8bf250b214a5",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.53,1.67,NA,92.82,196.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","J.D. Davis singles on a ground ball to left fielder Tommy Pham.",0,0,4,43,"top",7,"2023-07-01T21:41:10.846Z","2023-07-01T21:42:36.762Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,605204,"J.D. Davis","/api/v1/people/605204","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,80.5,9,0.9,0.431,6.1717,27.0537,-29.3785,0.7082,1.7083,0.6343,1.56,5.0065,-127.2722,-6.6466,-1.4534,50.0027,6.5438,1.1559,3.6,7.2,24,2525,165,NA,NA,NA,NA,NA,NA,FALSE,-34.1,1.8,-2.4,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",1,"2023-07-01T21:41:32.566Z","2023-07-01T21:41:37.255Z",TRUE,"pitch","a95b9b10-9d52-40a7-8454-7e57085604c5",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.6899,1.8518,NA,90.92,220.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","J.D. Davis singles on a ground ball to left fielder Tommy Pham.",0,0,4,43,"top",7,"2023-07-01T21:41:10.846Z","2023-07-01T21:42:36.762Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,605204,"J.D. Davis","/api/v1/people/605204","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,82.8,14,0.9,0.4228,6.0669,23.3312,-24.6588,1.0338,4.4078,0.6842,0.6707,5.5304,-128.8824,-9.8358,-1.6117,50.0038,6.3975,1.763,6,6,24,2733,185,NA,NA,NA,NA,NA,NA,FALSE,-28.2,6.2,-3,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",0,"2023-07-01T21:41:18.141Z","2023-07-01T21:41:21.288Z",TRUE,"pitch","d2b6593b-0688-44e9-9109-fcdbcc99630a",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.53,1.67,NA,119.25,204.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","J.D. Davis singles on a ground ball to left fielder Tommy Pham.",0,0,4,43,"top",7,"2023-07-01T21:41:10.846Z","2023-07-01T21:42:36.762Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,605204,"J.D. Davis","/api/v1/people/605204","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,80,13,0.9,0.4381,6.0971,20.9697,-27.4515,-0.3999,2.9728,-0.0589,1.2543,4.0997,-124.219,-7.4822,-1.6671,50.0044,6.5355,-0.6362,0,7.2,24,2731,167,NA,NA,NA,NA,NA,NA,FALSE,-32.9,4.2,-0.1,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",2,"2023-07-01T21:39:02.091Z","2023-07-01T21:39:10.915Z",TRUE,"pitch","a4f3904d-8b69-492e-8fb1-b73acdc9863d",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.18,1.55,NA,138.92,152.64,"ground_ball","medium","4",147.81,147.83,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Groundout","field_out","Daniel Vogelbach grounds out, second baseman Thairo Estrada to first baseman Wilmer Flores.",0,0,4,42,"bottom",6,"2023-07-01T21:38:15.588Z","2023-07-01T21:39:10.915Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,86.1,1,2,0.3992,7.8439,31.1289,-17.8833,10.0334,7.501,-0.575,3.1904,-9.2464,-137.3516,-2.7647,1.5356,50.0064,5.4297,19.1268,43.2,4.8,24,2052,142,89.3,-18,11,NA,NA,NA,TRUE,-17.6,13.2,-16.2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",1,"2023-07-01T21:38:48.623Z","2023-07-01T21:38:51.865Z",TRUE,"pitch","cb347bf6-80d9-4216-94b6-ea68e1194bd6",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.18,1.55,NA,148.59,200.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Groundout","field_out","Daniel Vogelbach grounds out, second baseman Thairo Estrada to first baseman Wilmer Flores.",0,0,4,42,"bottom",6,"2023-07-01T21:38:15.588Z","2023-07-01T21:39:10.915Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.2,81.4,13,2,0.4237,7.4921,28.7613,-23.8281,2.0648,4.9395,-0.8287,1.4029,-7.7125,-129.6091,-5.3839,1.926,50.0048,5.3427,3.4911,4.8,6,24,1969,149,NA,NA,NA,NA,NA,NA,FALSE,-26.8,7.8,-1.9,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
