"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718508,"2023-04-19",2,"2023-04-19T22:02:35.263Z","2023-04-19T22:02:41.290Z",TRUE,"pitch","a917cdee-f298-4656-b581-aec2163d8ca8",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,2,NA,NA,3.4083,1.68,NA,107.22,197.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","James Outman called out on strikes.",0,5,3,75,"bottom",9,"2023-04-19T22:01:50.245Z","2023-04-19T22:02:41.290Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,681546,"James Outman","/api/v1/people/681546","L","Left",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.6,84.9,14,0.88,0.4051,6.6255,32.6923,-31.3683,-10.4405,0.4378,0.2565,1.5163,10.5479,-135.7603,-3.8982,-2.3428,50.0045,5.1804,-19.2824,27.6,8.4,24,2237,226,NA,NA,NA,NA,NA,NA,TRUE,-31.7,0,16.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718508,"2023-04-19",1,"2023-04-19T22:02:12.401Z","2023-04-19T22:02:16.868Z",TRUE,"pitch","ca6450b3-8e7d-4db1-88b6-59fdb26b2bdb",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.37,1.68,NA,156.56,166.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","James Outman called out on strikes.",0,5,3,75,"bottom",9,"2023-04-19T22:01:50.245Z","2023-04-19T22:02:41.290Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,681546,"James Outman","/api/v1/people/681546","L","Left",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.9,80.8,11,0.68,0.4278,6.821,25.5394,-29.3299,-6.6046,1.7113,-1.0379,2.6923,6.3353,-127.8747,-0.9565,-2.6854,50.0033,5.3653,-10.9754,18,7.2,24,2079,244,NA,NA,NA,NA,NA,NA,FALSE,-32.2,3.1,10.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718508,"2023-04-19",0,"2023-04-19T22:01:54.986Z","2023-04-19T22:02:00.320Z",TRUE,"pitch","3eb24c22-c8ac-417b-a9e3-ff457476a9ed",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.37,1.68,NA,109.17,178.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","James Outman called out on strikes.",0,5,3,75,"bottom",9,"2023-04-19T22:01:50.245Z","2023-04-19T22:02:41.290Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,681546,"James Outman","/api/v1/people/681546","L","Left",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.1,81.4,5,2,0.4287,6.749,21.7562,-28.7328,2.7954,2.073,0.2055,2.2402,6.3651,-126.9253,-1.7985,-2.6809,50.0039,5.2085,4.6379,10.8,7.2,24,2624,142,NA,NA,NA,NA,NA,NA,FALSE,-31.8,3.6,-6.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718508,"2023-04-19",3,"2023-04-19T22:01:24.388Z","2023-04-19T22:01:32.879Z",TRUE,"pitch","56f56639-137a-4188-b2a5-a9c041e953de",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.38,1.71,NA,95.15,158.3,"line_drive","medium","8",151.97,74.2,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Lineout","field_out","Trayce Thompson lines out to center fielder Brandon Nimmo.",0,5,3,74,"bottom",9,"2023-04-19T22:00:47.917Z","2023-04-19T22:01:32.879Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,572204,"Trayce Thompson","/api/v1/people/572204","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.1,85.1,3,0.9,0.4053,6.5718,29.0756,-25.002,-10.9128,3.8785,0.5732,2.9808,11.4781,-135.0798,-1.8242,-2.3107,50.0062,5.4206,-20.1969,34.8,7.2,24,2289,219,85.2,27,318,NA,NA,NA,TRUE,-24.8,6.8,17.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718508,"2023-04-19",2,"2023-04-19T22:01:07.042Z","2023-04-19T22:01:11.098Z",TRUE,"pitch","f68e5b4d-a5ba-41b4-b7a6-32e3073b4dac",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.3416,1.71,NA,87.31,173.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Lineout","field_out","Trayce Thompson lines out to center fielder Brandon Nimmo.",0,5,3,74,"bottom",9,"2023-04-19T22:00:47.917Z","2023-04-19T22:01:32.879Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,572204,"Trayce Thompson","/api/v1/people/572204","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.7,73.9,6,0.9,0.4679,6.9422,23.9394,-33.5692,7.0362,-1.0055,0.7788,2.4276,6.0156,-117.4368,0.7585,-2.7377,50.0031,5.2431,9.7478,18,10.8,24,2714,69,NA,NA,NA,NA,NA,NA,FALSE,-43.6,-1.3,-14.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718508,"2023-04-19",1,"2023-04-19T22:00:50.141Z","2023-04-19T22:00:55.708Z",TRUE,"pitch","13d021d1-2de8-492a-ab6e-48e49a1cec68",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.38,1.71,NA,169.41,157.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Lineout","field_out","Trayce Thompson lines out to center fielder Brandon Nimmo.",0,5,3,74,"bottom",9,"2023-04-19T22:00:47.917Z","2023-04-19T22:01:32.879Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,572204,"Trayce Thompson","/api/v1/people/572204","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.5,83.3,11,0.87,0.4124,6.7277,29.7449,-25.2387,-10.1529,3.8866,-1.375,3.0219,6.6964,-133.0328,-1.2354,-2.6115,50.0014,5.3295,-18.1143,33.6,7.2,24,2289,218,NA,NA,NA,NA,NA,NA,FALSE,-25.9,7,16.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718508,"2023-04-19",0,"2023-04-19T22:00:44.174Z","2023-04-19T22:00:50.141Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Trayce Thompson replaces Austin Wynns.","Offensive Substitution",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,572204,"/api/v1/people/572204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","74","atBat","Lineout","field_out","Trayce Thompson lines out to center fielder Brandon Nimmo.",0,5,3,74,"bottom",9,"2023-04-19T22:00:47.917Z","2023-04-19T22:01:32.879Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,572204,"Trayce Thompson","/api/v1/people/572204","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,642851,"/api/v1/people/642851",NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718508,"2023-04-19",3,"2023-04-19T22:00:17.606Z","2023-04-19T22:00:25.077Z",TRUE,"pitch","ca9dbbc1-6ae0-41b7-a77d-631e4c115e1e",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.05,1.49,NA,131.19,192.37,"ground_ball","medium","4",152.17,156.03,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Groundout","field_out","Yonny Hernandez grounds out, second baseman Luis Guillorme to first baseman Pete Alonso.",0,5,3,73,"bottom",9,"2023-04-19T21:59:57.706Z","2023-04-19T22:00:25.077Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,660634,"Yonny Hernández","/api/v1/people/660634","L","Left",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.6,80.8,7,0.92,0.4293,6.6956,24.8968,-33.057,-9.0088,-0.5355,-0.3722,1.7188,8.5568,-127.3288,-2.3437,-2.5977,50.0016,5.2537,-14.8667,21.6,8.4,24,2038,246,91,-22,6,NA,NA,NA,TRUE,-36.8,-1.3,14.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718508,"2023-04-19",2,"2023-04-19T21:59:59.747Z","2023-04-19T22:00:03.542Z",TRUE,"pitch","9432dac9-b680-4208-9cf8-18083a9dcfec",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,2.8963,1.49,NA,129.45,160.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Groundout","field_out","Yonny Hernandez grounds out, second baseman Luis Guillorme to first baseman Pete Alonso.",0,5,3,73,"bottom",9,"2023-04-19T21:59:57.706Z","2023-04-19T22:00:25.077Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,660634,"Yonny Hernández","/api/v1/people/660634","L","Left",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.2,80.9,1,2,0.4291,6.4157,23.1814,-25.7368,2.5919,3.892,-0.3267,2.8933,5.127,-127.0882,-1.0275,-2.6978,50.0041,5.3253,4.2901,10.8,6,24,2733,163,NA,NA,NA,NA,NA,NA,FALSE,-28.4,7.1,-5.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718508,"2023-04-19",0,"2023-04-19T21:58:41.623Z","2023-04-19T21:59:50.977Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663897,"/api/v1/people/663897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"73","atBat","Groundout","field_out","Yonny Hernandez grounds out, second baseman Luis Guillorme to first baseman Pete Alonso.",0,5,3,73,"bottom",9,"2023-04-19T21:59:57.706Z","2023-04-19T22:00:25.077Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,660634,"Yonny Hernández","/api/v1/people/660634","L","Left",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
