"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId"
716765,"2023-09-02",4,"2023-09-02T02:44:56.854Z","2023-09-02T02:45:06.292Z",TRUE,"pitch","062170f0-4fed-485d-ab8a-1fd45f7e99be",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.51,1.61,NA,117.12,200.2,"ground_ball","medium","5",95.42,166.16,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Alec Bohm grounds out, third baseman Andruw Monasterio to first baseman Carlos Santana.",0,5,7,67,"top",9,"2023-09-02T02:43:23.812Z","2023-09-02T02:45:06.292Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664761,"Alec Bohm","/api/v1/people/664761","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.2,74.7,13,0.91,0.4613,7.0717,25.7588,-35.2234,-12.1221,-2.1454,-0.0033,1.429,8.646,-119.3367,-0.8997,-2.1219,50.0014,5.0208,-17.255,24,10.8,24,2678,279,82.1,0,39,NA,NA,NA,TRUE,-44.9,-3.8,19.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716765,"2023-09-02",3,"2023-09-02T02:44:33.124Z","2023-09-02T02:44:37.347Z",TRUE,"pitch","822ce73c-94fa-4dab-860a-eb0bbd9e3a32",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.51,1.61,NA,140.19,185.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Alec Bohm grounds out, third baseman Andruw Monasterio to first baseman Carlos Santana.",0,5,7,67,"top",9,"2023-09-02T02:43:23.812Z","2023-09-02T02:45:06.292Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664761,"Alec Bohm","/api/v1/people/664761","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.1,74.3,7,0.91,0.4654,7.0365,23.2763,-34.9272,-10.7409,-1.9605,-0.6083,1.9641,6.9194,-117.8887,0.0815,-2.192,50.0056,5.1642,-15.0583,21.6,10.8,24,2689,276,NA,NA,NA,NA,NA,NA,FALSE,-45,-3.2,17.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716765,"2023-09-02",2,"2023-09-02T02:44:14.464Z","2023-09-02T02:44:18.386Z",TRUE,"pitch","ff3b4d08-1f1b-4a8a-8e35-f965102cd238",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.5092,1.5461,NA,75.65,216.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Alec Bohm grounds out, third baseman Andruw Monasterio to first baseman Carlos Santana.",0,5,7,67,"top",9,"2023-09-02T02:43:23.812Z","2023-09-02T02:45:06.292Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664761,"Alec Bohm","/api/v1/people/664761","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83,76.2,14,0.91,0.455,7.0804,24.0385,-33.7127,-11.5211,-1.0482,0.6586,0.8193,9.9054,-120.5169,-2.88,-2.0135,50.0031,5.0158,-16.9001,24,10.8,24,2716,278,NA,NA,NA,NA,NA,NA,FALSE,-42.4,-2.4,18.4,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716765,"2023-09-02",1,"2023-09-02T02:43:51.964Z","2023-09-02T02:43:55.696Z",TRUE,"pitch","33339831-b1af-4c95-8df8-4a5aeb4d83d1",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.5092,1.5461,NA,78.02,235.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Alec Bohm grounds out, third baseman Andruw Monasterio to first baseman Carlos Santana.",0,5,7,67,"top",9,"2023-09-02T02:43:23.812Z","2023-09-02T02:45:06.292Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664761,"Alec Bohm","/api/v1/people/664761","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84,77.2,14,0.89,0.4498,7.1429,23.7798,-27.7677,-11.3163,2.9354,1.0226,0.1179,10.7131,-121.751,-5.6334,-1.9633,50.0051,4.8634,-17.0012,27.6,8.4,24,2855,282,NA,NA,NA,NA,NA,NA,FALSE,-34.9,4.2,18,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716765,"2023-09-02",0,"2023-09-02T02:43:38.700Z","2023-09-02T02:43:42.408Z",TRUE,"pitch","4a0e987c-22c4-4ae5-a431-2fa2b82251ba",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4685,1.518,NA,133.65,182.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Alec Bohm grounds out, third baseman Andruw Monasterio to first baseman Carlos Santana.",0,5,7,67,"top",9,"2023-09-02T02:43:23.812Z","2023-09-02T02:45:06.292Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664761,"Alec Bohm","/api/v1/people/664761","R","Right",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,85.9,7,0.9,0.3989,7.6164,33.755,-14.5105,-8.0137,9.273,-0.4369,2.0741,6.9548,-137.887,-5.9763,-1.9641,50.0032,5.2676,-15.2649,40.8,4.8,24,2441,222,NA,NA,NA,NA,NA,NA,FALSE,-15.1,15.6,12.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716765,"2023-09-02",4,"2023-09-02T02:43:03.730Z","2023-09-02T02:43:11.801Z",TRUE,"pitch","27a06471-375e-4a0c-91f7-86671ab3d83e",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,1,NA,NA,3.19,1.51,NA,108.24,152.2,"fly_ball","medium","7",60.73,93.87,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Bryson Stott flies out to left fielder Christian Yelich.",0,5,7,66,"top",9,"2023-09-02T02:41:47.534Z","2023-09-02T02:43:11.801Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,84.9,2,0.89,0.405,7.5691,29.6854,-17.4689,-6.8986,7.9405,0.2297,3.2065,8.2388,-135.2602,-2.2317,-1.9603,50.0006,5.2681,-12.7728,31.2,4.8,24,2366,220,90.4,30,308,NA,NA,NA,TRUE,-17.5,14,10.7,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716765,"2023-09-02",3,"2023-09-02T02:42:46.045Z","2023-09-02T02:42:49.573Z",TRUE,"pitch","6959a0b8-49b9-4823-b4a2-e30bcec58e6f",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.2153,1.4618,NA,154.52,137.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Bryson Stott flies out to left fielder Christian Yelich.",0,5,7,66,"top",9,"2023-09-02T02:41:47.534Z","2023-09-02T02:43:11.801Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.5,11,0.9,0.4011,7.5313,31.3885,-16.6039,-6.4577,8.2515,-0.9843,3.7685,5.1039,-136.7895,-1.2832,-2.0394,50.0015,5.3869,-12.1841,33.6,4.8,24,2354,224,NA,NA,NA,NA,NA,NA,FALSE,-16.2,14.9,10.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716765,"2023-09-02",2,"2023-09-02T02:42:29.767Z","2023-09-02T02:42:33.416Z",TRUE,"pitch","2c21d2e8-78ea-48df-bac9-17fc9590f377",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.1871,1.4618,NA,127.89,161.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Bryson Stott flies out to left fielder Christian Yelich.",0,5,7,66,"top",9,"2023-09-02T02:41:47.534Z","2023-09-02T02:43:11.801Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,84.6,1,0.9,0.4054,7.4547,31.2852,-15.911,-5.9834,8.8086,-0.2856,2.8625,6.6327,-135.4391,-3.457,-1.996,50.0022,5.2772,-11.0473,30,4.8,24,2373,223,NA,NA,NA,NA,NA,NA,FALSE,-16.3,15.4,9.4,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716765,"2023-09-02",1,"2023-09-02T02:42:07.632Z","2023-09-02T02:42:11.701Z",TRUE,"pitch","d8b8a9ed-edeb-4177-ab36-c33a522845fd",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.1871,1.4618,NA,193.88,132.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Bryson Stott flies out to left fielder Christian Yelich.",0,5,7,66,"top",9,"2023-09-02T02:41:47.534Z","2023-09-02T02:43:11.801Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,83.4,11,0.9,0.4084,7.4305,34.3421,-14.8365,-5.9776,9.5585,-2.0168,3.9245,2.3675,-135.0511,-1.1274,-2.1373,50.0046,5.41,-10.8439,33.6,3.6,24,2330,222,NA,NA,NA,NA,NA,NA,FALSE,-15,17.2,10.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716765,"2023-09-02",0,"2023-09-02T02:41:51.812Z","2023-09-02T02:41:58.559Z",TRUE,"pitch","ad2c6de7-815e-4488-878e-1177c6c3a075",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2997,1.4618,NA,165.2,142.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Bryson Stott flies out to left fielder Christian Yelich.",0,5,7,66,"top",9,"2023-09-02T02:41:47.534Z","2023-09-02T02:43:11.801Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",642207,"Devin Williams","/api/v1/people/642207","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,84.3,11,0.9,0.405,7.4882,33.525,-14.2519,-6.4712,9.7081,-1.2646,3.5754,4.3945,-135.9353,-2.0603,-2.0724,50.0061,5.3481,-11.9505,36,3.6,24,2381,220,NA,NA,NA,NA,NA,NA,FALSE,-14.4,17.3,10.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
