"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716823,"2023-08-29",1,"2023-08-29T04:10:22.071Z","2023-08-29T04:10:30.407Z",TRUE,"pitch","3d6cfbd7-5c90-4498-921d-ea0748133cb7",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.52,1.66,NA,110.99,151.49,"fly_ball","medium","8",121.17,58.65,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Nick Martini flies out to center fielder Wade Meckler.",0,1,4,69,"top",9,"2023-08-29T04:09:48.762Z","2023-08-29T04:10:30.407Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,605361,"Nick Martini","/api/v1/people/605361","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",96.9,88.9,2,0.82,0.3877,6.5079,30.9307,-18.1774,-2.8406,6.9185,0.1575,3.233,6.4434,-141.0523,-2.4482,-1.7834,50.0013,5.2791,-5.7463,13.2,3.6,24,2443,209,91.9,28,349,NA,NA,NA,TRUE,-16.8,12.2,3.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716823,"2023-08-29",0,"2023-08-29T04:10:08.890Z","2023-08-29T04:10:12.022Z",TRUE,"pitch","41f28d02-9242-44e5-b31b-6c5edb732ad0",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4491,1.567,NA,129.73,169.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Nick Martini flies out to center fielder Wade Meckler.",0,1,4,69,"top",9,"2023-08-29T04:09:48.762Z","2023-08-29T04:10:30.407Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,605361,"Nick Martini","/api/v1/people/605361","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.6,79.8,4,0.91,0.4335,6.5719,24.6145,-29.6307,2.1675,1.5683,-0.334,2.555,2.8733,-126.1374,-0.9633,-1.7675,50.0012,5.3217,3.5063,7.2,7.2,24,2390,100,NA,NA,NA,NA,NA,NA,FALSE,-33.4,2.9,-4.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716823,"2023-08-29",1,"2023-08-29T04:09:31.236Z","2023-08-29T04:09:41.762Z",TRUE,"pitch","e61ca4c2-4e62-475c-aef6-f7ba5922a830",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.13,1.42,NA,104.1,154.68,"fly_ball","medium","9",173.67,68.26,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","TJ Friedl flies out to right fielder Luis Matos.",0,1,4,68,"top",9,"2023-08-29T04:09:02.371Z","2023-08-29T04:09:41.762Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,670770,"TJ Friedl","/api/v1/people/670770","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",98.3,90.1,3,0.9,0.3825,6.8684,31.7929,-16.3058,-5.7022,7.6312,0.3384,3.1147,7.7001,-143.0032,-3.1446,-1.6434,50.0017,5.2465,-11.8558,31.2,3.6,24,2446,231,91,35,346,NA,NA,NA,TRUE,-14.9,13.4,8.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716823,"2023-08-29",0,"2023-08-29T04:09:17.817Z","2023-08-29T04:09:20.902Z",TRUE,"pitch","c486b9da-eecc-46b6-9453-25559c9bdf49",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2886,1.5667,NA,151.35,174.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","TJ Friedl flies out to right fielder Luis Matos.",0,1,4,68,"top",9,"2023-08-29T04:09:02.371Z","2023-08-29T04:09:41.762Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,670770,"TJ Friedl","/api/v1/people/670770","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",97.6,90.1,13,0.9,0.3838,6.3993,29.5201,-16.7821,-6.2032,7.4471,-0.9011,2.386,4.7345,-142.1521,-4.5429,-1.7739,50.0057,5.0549,-12.8251,33.6,3.6,24,2457,235,NA,NA,NA,NA,NA,NA,FALSE,-15.6,12.8,10.4,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716823,"2023-08-29",2,"2023-08-29T04:08:45.455Z","2023-08-29T04:08:53.486Z",TRUE,"pitch","f4552714-30cf-4b15-babd-962b5660f9d7",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.51,1.65,NA,131.65,174.91,"ground_ball","medium","6",111.57,160.8,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Christian Encarnacion-Strand grounds out, shortstop Paul DeJong to first baseman J. D. Davis.",0,1,4,67,"top",9,"2023-08-29T04:08:28.214Z","2023-08-29T04:08:53.486Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,79.7,4,0.91,0.4367,6.5042,21.8258,-31.4232,2.3882,0.4737,-0.3844,2.3657,2.329,-124.7661,-1.0296,-1.6356,50.005,5.3412,3.8182,7.2,8.4,24,2392,75,97.4,1,54,NA,NA,NA,TRUE,-36,0.8,-4.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716823,"2023-08-29",1,"2023-08-29T04:08:30.397Z","2023-08-29T04:08:33.845Z",TRUE,"pitch","78cf8de1-c843-4f24-962d-5762bf57a912",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3883,1.5969,NA,121.4,189.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Christian Encarnacion-Strand grounds out, shortstop Paul DeJong to first baseman J. D. Davis.",0,1,4,67,"top",9,"2023-08-29T04:08:28.214Z","2023-08-29T04:08:53.486Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.6,88.4,8,0.89,0.3924,6.7215,28.3805,-32.718,-7.4123,-0.2739,-0.1155,1.8225,7.6078,-139.09,-2.7722,-1.9105,50.0053,4.9806,-14.666,21.6,7.2,24,2258,245,NA,NA,NA,NA,NA,NA,FALSE,-30.6,-0.8,12,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716823,"2023-08-29",0,"2023-08-29T04:06:22.931Z","2023-08-29T04:08:30.397Z",FALSE,"action",NA,NA,"Pitching Change: Camilo Doval replaces Tyler Rogers.","Pitching Substitution",1,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,666808,"/api/v1/people/666808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"67","atBat","Groundout","field_out","Christian Encarnacion-Strand grounds out, shortstop Paul DeJong to first baseman J. D. Davis.",0,1,4,67,"top",9,"2023-08-29T04:08:28.214Z","2023-08-29T04:08:53.486Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716823,"2023-08-29",4,"2023-08-29T04:05:11.329Z","2023-08-29T04:05:15.798Z",TRUE,"pitch","0b146fae-b37b-4ad5-901a-84fcb50e3264",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,2,NA,NA,3.51,1.567,NA,98.06,186.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Luis Matos called out on strikes.",0,1,4,66,"bottom",8,"2023-08-29T04:03:49.456Z","2023-08-29T04:05:15.798Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,682641,"Luis Matos","/api/v1/people/682641","R","Right",650960,"Daniel Duarte","/api/v1/people/650960","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Cincinnati Reds",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.9,85.3,9,0.69,0.4051,5.7907,28.5035,-23.1301,-11.7002,4.8792,0.497,1.9424,7.6274,-135.0324,-4.9497,-0.8395,50.0009,5.4196,-21.6747,39.6,7.2,24,2128,229,NA,NA,NA,NA,NA,NA,TRUE,-23.6,8,19.7,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716823,"2023-08-29",2,"2023-08-29T04:04:38.873Z","2023-08-29T04:04:42.320Z",TRUE,"pitch","12394a1c-dbef-4ae8-bd38-275a53cb698a",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.44,1.64,NA,112.27,158.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Luis Matos called out on strikes.",0,1,4,66,"bottom",8,"2023-08-29T04:03:49.456Z","2023-08-29T04:05:15.798Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,682641,"Luis Matos","/api/v1/people/682641","R","Right",650960,"Daniel Duarte","/api/v1/people/650960","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.9,76.8,2,0.9,0.449,5.9939,24.9903,-27.2237,7.933,3.2884,0.1241,2.9727,0.5366,-122.171,-0.8792,-1.1287,50.0032,5.6857,11.9422,24,8.4,24,2560,61,NA,NA,NA,NA,NA,NA,FALSE,-32.9,6,-14.5,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716823,"2023-08-29",1,"2023-08-29T04:04:23.089Z","2023-08-29T04:04:26.422Z",TRUE,"pitch","0a5551a8-5018-45e4-9ee7-f63df3891568",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.4296,1.6847,NA,80.91,188.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Luis Matos called out on strikes.",0,1,4,66,"bottom",8,"2023-08-29T04:03:49.456Z","2023-08-29T04:05:15.798Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,682641,"Luis Matos","/api/v1/people/682641","R","Right",650960,"Daniel Duarte","/api/v1/people/650960","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.8,14,0.89,0.3971,6.2203,30.6696,-9.0423,-1.8078,12.0056,0.9468,1.8592,5.154,-137.9277,-8.1455,-0.7112,50.0018,5.4603,-3.4831,12,2.4,24,2227,217,NA,NA,NA,NA,NA,NA,FALSE,-10.2,20.2,2.2,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
