"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718177,"2023-05-14",2,"2023-05-14T20:08:45.375Z","2023-05-14T20:08:49.549Z",TRUE,"pitch","18345011-b867-4464-914f-fe23327068e0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.2323,1.55,NA,107.97,203.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Pop Out","field_out","Victor Caratini pops out to second baseman Michael Massey.",0,4,8,49,"bottom",6,"2023-05-14T20:08:29.934Z","2023-05-14T20:09:52.282Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,605170,"Victor Caratini","/api/v1/people/605170","L","Left",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Kansas City Royals",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.6,78.6,14,0.94,0.4402,6.7997,24.7635,-19.1085,-6.6396,8.3288,0.2368,1.3145,6.6641,-124.4012,-7.3812,-1.6131,50.0034,5.9021,-10.416,24,6,24,1624,204,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-23.8,13.6,10.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718177,"2023-05-14",1,"2023-05-14T20:08:32.219Z","2023-05-14T20:08:36.473Z",TRUE,"pitch","a7bf2c10-3200-4ffd-816a-9fb9feab5091",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3169,1.55,NA,91.96,209.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Pop Out","field_out","Victor Caratini pops out to second baseman Michael Massey.",0,4,8,49,"bottom",6,"2023-05-14T20:08:29.934Z","2023-05-14T20:09:52.282Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,605170,"Victor Caratini","/api/v1/people/605170","L","Left",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,86.9,14,0.49,0.3969,6.521,31.6008,-10.5307,-7.7729,11.2303,0.6569,1.0787,8.7887,-138.1386,-10.6383,-1.5603,50.0029,5.6942,-14.9796,45.6,3.6,24,2432,213,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-12.2,18.1,12.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718177,"2023-05-14",0,"2023-05-14T20:07:28.210Z","2023-05-14T20:08:32.219Z",FALSE,"action",NA,NA,"Pitching Change: Carlos Hernandez replaces Josh Staumont.","Pitching Substitution",4,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,672578,"/api/v1/people/672578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"49","atBat","Pop Out","field_out","Victor Caratini pops out to second baseman Michael Massey.",0,4,8,49,"bottom",6,"2023-05-14T20:08:29.934Z","2023-05-14T20:09:52.282Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,605170,"Victor Caratini","/api/v1/people/605170","L","Left",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718177,"2023-05-14",5,"2023-05-14T20:09:36.234Z","2023-05-14T20:09:42.538Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,1,0,605170,"/api/v1/people/605170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"49","atBat","Pop Out","field_out","Victor Caratini pops out to second baseman Michael Massey.",0,4,8,49,"bottom",6,"2023-05-14T20:08:29.934Z","2023-05-14T20:09:52.282Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,605170,"Victor Caratini","/api/v1/people/605170","L","Left",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718177,"2023-05-14",1,"2023-05-14T20:05:57.685Z","2023-05-14T20:06:08.067Z",TRUE,"pitch","a9f1aede-a121-4545-8b7e-d2d9601c1134",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.42,1.67,NA,105.73,184.16,"fly_ball","medium","8",125.81,186.77,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Flyout","field_out","Michael Massey flies out to center fielder Joey Wiemer.",0,4,8,48,"top",6,"2023-05-14T20:05:28.984Z","2023-05-14T20:06:08.067Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,686681,"Michael Massey","/api/v1/people/686681","L","Left",641778,"Eric Lauer","/api/v1/people/641778","L","Left","vs_LHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Milwaukee Brewers","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.5,72.8,9,2,0.4781,6.3441,20.3347,-37.1574,-1.7322,-3.7446,0.2957,2.023,-2.2018,-114.3946,-0.4282,1.4943,50.0026,5.843,-2.3047,3.6,10.8,24,2322,304,89,38,329,NA,NA,NA,TRUE,NA,NA,NA,NA,-50.8,-6.6,3.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718177,"2023-05-14",0,"2023-05-14T20:05:40.843Z","2023-05-14T20:05:49.677Z",TRUE,"pitch","ea59d9f6-eaa6-4e0b-93a4-b24133945950",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4122,1.67,NA,146.37,156.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Flyout","field_out","Michael Massey flies out to center fielder Joey Wiemer.",0,4,8,48,"top",6,"2023-05-14T20:05:28.984Z","2023-05-14T20:06:08.067Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,686681,"Michael Massey","/api/v1/people/686681","L","Left",641778,"Eric Lauer","/api/v1/people/641778","L","Left","vs_LHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Milwaukee Brewers","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75.4,69.8,1,2,0.4984,6.1943,18.8226,-36.8759,-5.6754,-3.8353,-0.7705,3.0511,-3.0869,-109.7645,1.9398,1.39,50.005,6.0726,-6.9492,12,12,24,2409,308,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-54.1,-6.1,11,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718177,"2023-05-14",5,"2023-05-14T20:05:14.372Z","2023-05-14T20:05:22.892Z",TRUE,"pitch","d84b2876-1b2b-4a64-a168-5f8e548feeef",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,1,NA,NA,3.9903,1.61,NA,132.11,152.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Hunter Dozier called out on strikes.",0,4,8,47,"top",6,"2023-05-14T20:03:42.553Z","2023-05-14T20:05:22.892Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,641531,"Hunter Dozier","/api/v1/people/641531","R","Right",641778,"Eric Lauer","/api/v1/people/641778","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Milwaukee Brewers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.1,75,4,2,0.459,6.1769,23.0389,-19.4917,7.3115,8.7949,-0.3964,3.1887,-7.0082,-119.3457,-1.8074,1.6287,50.0024,5.712,10.5435,25.2,6,24,1800,134,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,-25,15.7,-11.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718177,"2023-05-14",4,"2023-05-14T20:04:56.607Z","2023-05-14T20:05:00.067Z",TRUE,"pitch","01a40582-11a9-40a2-be34-8236bd8ebfc3",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.3,1.61,NA,145.76,169.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Hunter Dozier called out on strikes.",0,4,8,47,"top",6,"2023-05-14T20:03:42.553Z","2023-05-14T20:05:22.892Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,641531,"Hunter Dozier","/api/v1/people/641531","R","Right",641778,"Eric Lauer","/api/v1/people/641778","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Milwaukee Brewers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.2,80.7,4,2,0.4297,6.4261,23.4515,-22.6349,0.4997,5.7814,-0.7545,2.5642,-5.3947,-126.9696,-3.3536,1.3233,50.0011,5.6819,0.8243,0,6,24,2209,159,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-25.6,10.1,0.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718177,"2023-05-14",3,"2023-05-14T20:04:40.688Z","2023-05-14T20:04:44.956Z",TRUE,"pitch","a0c15533-9123-4aa1-b168-9689b441bf59",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.2305,1.61,NA,102.08,141.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Hunter Dozier called out on strikes.",0,4,8,47,"top",6,"2023-05-14T20:03:42.553Z","2023-05-14T20:05:22.892Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,641531,"Hunter Dozier","/api/v1/people/641531","R","Right",641778,"Eric Lauer","/api/v1/people/641778","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Milwaukee Brewers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.9,79.9,12,2,0.4321,6.2794,25.1168,-27.9695,2.3436,2.5844,0.3913,3.5863,-3.2595,-126.6238,-0.0701,1.389,50.0059,5.8465,3.8182,6,7.2,24,2132,165,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-31.2,4.9,-3.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718177,"2023-05-14",2,"2023-05-14T20:04:25.431Z","2023-05-14T20:04:29.398Z",TRUE,"pitch","7c8e2ea0-746b-4a61-a6a1-8745fbb76cf4",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2923,1.61,NA,72.44,134.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Hunter Dozier called out on strikes.",0,4,8,47,"top",6,"2023-05-14T20:03:42.553Z","2023-05-14T20:05:22.892Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,641531,"Hunter Dozier","/api/v1/people/641531","R","Right",641778,"Eric Lauer","/api/v1/people/641778","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.8,12,2,0.406,6.2614,28.0418,-14.567,5.5854,9.5458,1.1689,3.8701,-2.5218,-134.6748,-2.3287,1.3894,50.0063,5.771,10.3072,33.6,3.6,24,2146,134,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-14.8,17,-9.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718177,"2023-05-14",1,"2023-05-14T20:04:08.645Z","2023-05-14T20:04:14.669Z",TRUE,"pitch","7e91ea7a-fea3-4092-8d21-9063ab7c3775",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.3,1.61,NA,75.28,174.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Hunter Dozier called out on strikes.",0,4,8,47,"top",6,"2023-05-14T20:03:42.553Z","2023-05-14T20:05:22.892Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,641531,"Hunter Dozier","/api/v1/people/641531","R","Right",641778,"Eric Lauer","/api/v1/people/641778","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,84.1,14,2,0.4099,6.2879,28.2055,-15.5196,7.4093,9.2035,1.0945,2.3889,-3.1064,-133.5314,-5.8224,1.309,50.0012,5.7103,13.4061,37.2,4.8,24,2126,141,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-16.8,15.6,-12.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718177,"2023-05-14",0,"2023-05-14T20:03:55.462Z","2023-05-14T20:04:01.069Z",TRUE,"pitch","2ed7f660-05ec-4bcb-991e-ff4b0fdf101e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.0981,1.6048,NA,155.97,191.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Hunter Dozier called out on strikes.",0,4,8,47,"top",6,"2023-05-14T20:03:42.553Z","2023-05-14T20:05:22.892Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,641531,"Hunter Dozier","/api/v1/people/641531","R","Right",641778,"Eric Lauer","/api/v1/people/641778","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Milwaukee Brewers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.4,81,13,2,0.4288,6.3802,23.447,-20.1616,1.5542,7.2519,-1.0223,1.7518,-6.8181,-127.2188,-5.5818,1.4781,50.0049,5.5482,2.5758,3.6,4.8,24,2241,153,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-23.3,12.2,-1.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718177,"2023-05-14",9,"2023-05-14T20:03:28.466Z","2023-05-14T20:03:34.352Z",TRUE,"pitch","7f11256d-d509-4f74-9a63-bf1246dcc677",9,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,0,NA,NA,3.3,1.61,NA,155.57,215.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Nick Pratto strikes out swinging.",0,4,8,46,"top",6,"2023-05-14T20:00:08.515Z","2023-05-14T20:03:34.352Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,668472,"Nick Pratto","/api/v1/people/668472","L","Left",641778,"Eric Lauer","/api/v1/people/641778","L","Left","vs_LHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Milwaukee Brewers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.9,80.6,13,2,0.4296,6.4357,27.1041,-24.4368,1.955,4.7031,-1.0119,0.8586,-6.6582,-127.6527,-6.8313,1.3801,50.0032,5.5025,3.2168,4.8,6,24,2262,147,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,-28.6,7.1,-2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718177,"2023-05-14",8,"2023-05-14T20:03:12.830Z","2023-05-14T20:03:17.058Z",TRUE,"pitch","26d12da9-1446-46c3-af1b-d2352fa0617c",8,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.2603,1.61,NA,161.79,191.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Nick Pratto strikes out swinging.",0,4,8,46,"top",6,"2023-05-14T20:00:08.515Z","2023-05-14T20:03:34.352Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,668472,"Nick Pratto","/api/v1/people/668472","L","Left",641778,"Eric Lauer","/api/v1/people/641778","L","Left","vs_LHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.2,13,2,0.4049,6.3899,29.0612,-11.8612,5.6459,10.9583,-1.1751,1.7466,-8.3124,-135.1844,-8.008,1.204,50.0032,5.5771,10.4663,32.4,3.6,24,2169,140,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-13.3,18.4,-8.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718177,"2023-05-14",7,"2023-05-14T20:02:51.214Z","2023-05-14T20:02:56.711Z",TRUE,"pitch","c4905e48-27c4-431f-be6c-8952841a421e",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2603,1.61,NA,175.67,218.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Nick Pratto strikes out swinging.",0,4,8,46,"top",6,"2023-05-14T20:00:08.515Z","2023-05-14T20:03:34.352Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,668472,"Nick Pratto","/api/v1/people/668472","L","Left",641778,"Eric Lauer","/api/v1/people/641778","L","Left","vs_LHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Milwaukee Brewers",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.8,70.9,13,2,0.4915,6.3776,21.6924,-37.648,-3.6832,-4.3578,-1.5391,0.7688,-5.3523,-111.7859,-2.3416,1.3725,50.0049,5.7251,-4.6229,8.4,12,24,2510,312,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-54.8,-8.2,8.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718177,"2023-05-14",5,"2023-05-14T20:02:24.475Z","2023-05-14T20:02:28.969Z",TRUE,"pitch","c8f966f5-e435-4be5-9352-11030490460c",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.3,1.61,NA,150.85,164.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Nick Pratto strikes out swinging.",0,4,8,46,"top",6,"2023-05-14T20:00:08.515Z","2023-05-14T20:03:34.352Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,668472,"Nick Pratto","/api/v1/people/668472","L","Left",641778,"Eric Lauer","/api/v1/people/641778","L","Left","vs_LHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.5,11,2,0.4021,6.3928,30.5115,-14.9472,6.5671,9.1693,-0.8879,2.7356,-7.845,-136.3217,-5.1152,1.1766,50.0019,5.6714,12.3364,33.6,3.6,24,2127,130,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-15.6,15.7,-10.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718177,"2023-05-14",4,"2023-05-14T20:01:53.670Z","2023-05-14T20:02:00.210Z",TRUE,"pitch","bc6f9685-676c-4ea8-a983-13a280d64df0",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.3,1.61,NA,139.94,166.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Nick Pratto strikes out swinging.",0,4,8,46,"top",6,"2023-05-14T20:00:08.515Z","2023-05-14T20:03:34.352Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,668472,"Nick Pratto","/api/v1/people/668472","L","Left",641778,"Eric Lauer","/api/v1/people/641778","L","Left","vs_LHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Milwaukee Brewers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.2,79.3,4,2,0.436,6.4069,24.7103,-23.6857,-0.7862,5.3087,-0.6018,2.6712,-4.8402,-125.4883,-2.58,1.4519,50.0038,5.6363,-1.2575,4.8,6,24,2161,163,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-27.5,9.2,2.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
