"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716498,"2023-09-21",3,"2023-09-21T20:12:50.800Z","2023-09-21T20:13:02.784Z",TRUE,"pitch","fcc43fee-acf6-43f9-a65d-f1db8e98bfb4",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,2,NA,NA,3.41,1.61,NA,132.42,155.42,"line_drive","medium","9",174.17,145.98,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Single","single","Manuel Margot singles on a line drive to right fielder Jo Adell. Yandy Diaz scores. Isaac Paredes to 3rd. Josh Lowe to 2nd.",1,4,5,80,"bottom",9,"2023-09-21T20:11:31.235Z","2023-09-21T20:13:02.784Z",TRUE,TRUE,FALSE,FALSE,60,1,2,2,622534,"Manuel Margot","/api/v1/people/622534","R","Right",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Los Angeles Angels","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.2,83.8,1,0.9,0.4119,6.1558,27.7897,-29.1566,3.3847,1.6833,-0.4046,3.0875,1.6418,-132.847,-1.0218,-1.4699,50.0025,5.5917,6.0641,12,7.2,24,2284,154,58.8,37,181,NA,NA,NA,FALSE,-29.8,3,-6.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,622534,"Manuel Margot","/api/v1/people/622534",666139,"Josh Lowe","/api/v1/people/666139",670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA
716498,"2023-09-21",2,"2023-09-21T20:12:29.431Z","2023-09-21T20:12:33.942Z",TRUE,"pitch","7f9a4f7e-34e6-486b-a5a0-5eb8fc27122b",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.41,1.61,NA,141.24,193.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Single","single","Manuel Margot singles on a line drive to right fielder Jo Adell. Yandy Diaz scores. Isaac Paredes to 3rd. Josh Lowe to 2nd.",1,4,5,80,"bottom",9,"2023-09-21T20:11:31.235Z","2023-09-21T20:13:02.784Z",TRUE,TRUE,FALSE,FALSE,60,1,2,2,622534,"Manuel Margot","/api/v1/people/622534","R","Right",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,80.4,7,0.9,0.4311,6.2317,25.4525,-32.2261,2.3351,-0.036,-0.6358,1.6691,1.2729,-126.9397,-3.2898,-1.4467,50.0009,5.5417,3.818,7.2,8.4,24,2287,135,NA,NA,NA,NA,NA,NA,FALSE,-36.5,-0.6,-4.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716498,"2023-09-21",1,"2023-09-21T20:12:11.862Z","2023-09-21T20:12:15.604Z",TRUE,"pitch","eabdb49c-1812-4893-8538-6491fc1311df",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3406,1.5926,NA,153.76,122.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Single","single","Manuel Margot singles on a line drive to right fielder Jo Adell. Yandy Diaz scores. Isaac Paredes to 3rd. Josh Lowe to 2nd.",1,4,5,80,"bottom",9,"2023-09-21T20:11:31.235Z","2023-09-21T20:13:02.784Z",TRUE,TRUE,FALSE,FALSE,60,1,2,2,622534,"Manuel Margot","/api/v1/people/622534","R","Right",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.5,89.1,11,0.91,0.3833,6.289,36.2162,-12.4666,-5.2925,9.5514,-0.9645,4.2906,2.9902,-143.4384,-1.7795,-1.3383,50.0023,5.7053,-10.9196,38.4,3.6,24,2108,198,NA,NA,NA,NA,NA,NA,FALSE,-11.3,17,8.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716498,"2023-09-21",0,"2023-09-21T20:11:53.139Z","2023-09-21T20:11:58.064Z",TRUE,"pitch","ad1658b8-b383-4f36-8750-75aee66ab75d",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.41,1.61,NA,147.38,200.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Single","single","Manuel Margot singles on a line drive to right fielder Jo Adell. Yandy Diaz scores. Isaac Paredes to 3rd. Josh Lowe to 2nd.",1,4,5,80,"bottom",9,"2023-09-21T20:11:31.235Z","2023-09-21T20:13:02.784Z",TRUE,TRUE,FALSE,FALSE,60,1,2,2,622534,"Manuel Margot","/api/v1/people/622534","R","Right",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,79.8,13,0.9,0.4338,6.1751,26.7111,-33.0635,1.9946,-0.5493,-0.797,1.4006,1.2054,-126.4627,-3.6451,-1.5396,50.0039,5.5235,3.2184,6,8.4,24,2272,135,NA,NA,NA,NA,NA,NA,FALSE,-37.9,-1.6,-3.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716498,"2023-09-21",4,"2023-09-21T20:11:13.695Z","2023-09-21T20:11:19.465Z",TRUE,"pitch","2173583b-8d1e-47c2-81a7-503013875349",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,3.6473,1.8227,NA,56.9,140.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Walk","walk","Josh Lowe walks. Yandy Diaz to 3rd. Isaac Paredes to 2nd.",0,4,4,79,"bottom",9,"2023-09-21T20:09:39.592Z","2023-09-21T20:11:19.465Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,666139,"Josh Lowe","/api/v1/people/666139","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Los Angeles Angels","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.4,89.3,12,0.91,0.3839,6.288,34.8193,-13.3204,-4.7284,9.1579,1.5767,3.6338,9.08,-143.0045,-3.609,-1.0339,50.0018,5.7551,-9.7342,27.6,3.6,24,2152,201,NA,NA,NA,NA,NA,NA,FALSE,-12.5,16,6.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,666139,"Josh Lowe","/api/v1/people/666139",670623,"Isaac Paredes","/api/v1/people/670623",650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA
716498,"2023-09-21",3,"2023-09-21T20:10:53.509Z","2023-09-21T20:10:59.260Z",TRUE,"pitch","d16163cc-16b7-4549-8a6a-c375cf1a09e2",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.7163,1.8486,NA,146.06,204.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Walk","walk","Josh Lowe walks. Yandy Diaz to 3rd. Isaac Paredes to 2nd.",0,4,4,79,"bottom",9,"2023-09-21T20:09:39.592Z","2023-09-21T20:11:19.465Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,666139,"Josh Lowe","/api/v1/people/666139","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.4,83.1,13,0.86,0.4138,6.2475,31.2234,-24.4692,-8.1399,4.3561,-0.7624,1.2831,5.0915,-132.8778,-6.0713,-1.656,50.0061,5.4011,-14.4081,27.6,7.2,24,1580,234,NA,NA,NA,NA,NA,NA,FALSE,-26.4,6.6,13.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716498,"2023-09-21",2,"2023-09-21T20:10:30.480Z","2023-09-21T20:10:34.493Z",TRUE,"pitch","48fd8255-1083-427b-b18f-938ade40219f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.6974,1.84,NA,107.03,123.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Walk","walk","Josh Lowe walks. Yandy Diaz to 3rd. Isaac Paredes to 2nd.",0,4,4,79,"bottom",9,"2023-09-21T20:09:39.592Z","2023-09-21T20:11:19.465Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,666139,"Josh Lowe","/api/v1/people/666139","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.4,89.2,12,0.9,0.3835,6.1949,35.2656,-15.0938,-5.59,8.2826,0.2614,4.2603,6.6956,-143.2018,-0.9304,-1.3886,50.0016,5.5403,-11.5268,32.4,3.6,24,2039,208,NA,NA,NA,NA,NA,NA,FALSE,-13.4,15,8.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716498,"2023-09-21",1,"2023-09-21T20:10:11.791Z","2023-09-21T20:10:16.500Z",TRUE,"pitch","18736de1-a23d-4d43-b01b-86f4bcef11be",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.725,1.8573,NA,140.42,187.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Walk","walk","Josh Lowe walks. Yandy Diaz to 3rd. Isaac Paredes to 2nd.",0,4,4,79,"bottom",9,"2023-09-21T20:09:39.592Z","2023-09-21T20:11:19.465Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,666139,"Josh Lowe","/api/v1/people/666139","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.2,82.3,7,0.9,0.421,6.2127,26.3052,-29.7302,3.2546,1.4216,-0.6144,1.8921,1.3484,-129.9367,-3.5969,-1.5623,50.0023,5.5446,5.5841,10.8,7.2,24,2380,123,NA,NA,NA,NA,NA,NA,FALSE,-32.2,2,-6.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716498,"2023-09-21",0,"2023-09-21T20:09:54.072Z","2023-09-21T20:09:58.276Z",TRUE,"pitch","7009b94b-7133-43cf-89e3-d9db38ca0128",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5755,1.7017,NA,85.44,179.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Walk","walk","Josh Lowe walks. Yandy Diaz to 3rd. Isaac Paredes to 2nd.",0,4,4,79,"bottom",9,"2023-09-21T20:09:39.592Z","2023-09-21T20:11:19.465Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,666139,"Josh Lowe","/api/v1/people/666139","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.9,89.8,9,0.91,0.3825,6.3626,35.1624,-13.8205,-7.6299,8.8516,0.8278,2.1943,9.433,-143.5484,-6.3709,-1.5193,50.0062,5.3133,-15.8274,42,3.6,24,2151,215,NA,NA,NA,NA,NA,NA,FALSE,-13.4,14.8,11.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716498,"2023-09-21",4,"2023-09-21T20:09:21.797Z","2023-09-21T20:09:25.840Z",TRUE,"pitch","840d601a-158c-43f7-8104-8222990db373",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.33,1.59,NA,105.13,146.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Randy Arozarena strikes out swinging.",0,4,4,78,"bottom",9,"2023-09-21T20:07:58.516Z","2023-09-21T20:09:25.840Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Los Angeles Angels","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.7,82.5,3,0.9,0.4186,6.1333,26.9929,-29.0939,3.3941,1.7762,0.3114,3.4286,3.1688,-130.7357,-0.3538,-1.3564,50.0033,5.7452,5.888,12,7.2,24,2285,134,NA,NA,NA,NA,NA,NA,TRUE,-30.5,3.4,-6.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670623,"Isaac Paredes","/api/v1/people/670623",650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA
