"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716596,"2023-09-13",2,"2023-09-14T01:49:45.088Z","2023-09-14T01:49:50.215Z",TRUE,"pitch","42d1e580-1662-475e-bb11-43c1564521dc",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,2,NA,NA,3.4104,1.546,NA,78.7,191.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Brent Rooker called out on strikes.",0,2,6,70,"top",9,"2023-09-14T01:48:46.240Z","2023-09-14T01:49:50.215Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,667670,"Brent Rooker","/api/v1/people/667670","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.2,82.8,14,2,0.4175,6.1975,28.3586,-27.7765,2.2612,2.5241,1.0048,1.7352,1.7812,-131.3124,-5.4601,0.0234,50.0032,5.9135,3.9402,8.4,7.2,24,2695,142,NA,NA,NA,NA,NA,NA,TRUE,-30.1,3.6,-4.4,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716596,"2023-09-13",1,"2023-09-14T01:49:20.450Z","2023-09-14T01:49:25.459Z",TRUE,"pitch","3f9688f7-b96a-4d9c-8910-f487ca32f34b",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.55,1.69,NA,98.6,193.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Brent Rooker called out on strikes.",0,2,6,70,"top",9,"2023-09-14T01:48:46.240Z","2023-09-14T01:49:50.215Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,667670,"Brent Rooker","/api/v1/people/667670","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84.4,76.5,9,2,0.4504,6.2988,29.5277,-42.7298,10.6115,-7.0902,0.4828,1.6622,-1.2058,-122.7111,-1.4484,-0.3877,50.0009,5.978,15.8055,19.2,12,24,3329,28,NA,NA,NA,NA,NA,NA,FALSE,-52,-12.8,-18.7,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716596,"2023-09-13",0,"2023-09-14T01:49:02.109Z","2023-09-14T01:49:05.582Z",TRUE,"pitch","f81d65d3-d4bf-494c-9e46-2c4d0ee287b5",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.55,1.69,NA,125.75,145.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Brent Rooker called out on strikes.",0,2,6,70,"top",9,"2023-09-14T01:48:46.240Z","2023-09-14T01:49:50.215Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,667670,"Brent Rooker","/api/v1/people/667670","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,85.8,2,2,0.3991,6.4167,32.7085,-10.5559,-1.356,11.3564,-0.2297,3.4432,0.216,-137.6282,-4.5196,-0.1335,50.0049,5.8315,-2.5818,12,2.4,24,2579,192,NA,NA,NA,NA,NA,NA,FALSE,-11,19.7,2.4,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716596,"2023-09-13",5,"2023-09-14T01:48:22.023Z","2023-09-14T01:48:34.374Z",TRUE,"pitch","38706334-a64f-4296-9376-6a86b115454b",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,1,NA,NA,3.23,1.49,NA,89.19,170.58,"fly_ball","medium","9",181.47,85.55,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Sac Fly","sac_fly","Shea Langeliers out on a sacrifice fly to right fielder Kyle Tucker. Ryan Noda scores.",1,2,6,69,"top",9,"2023-09-14T01:46:48.112Z","2023-09-14T01:48:34.374Z",TRUE,TRUE,FALSE,TRUE,0,2,2,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.7,84.5,6,2,0.4094,6.0522,27.715,-27.307,2.5219,2.6858,0.7297,2.5259,1.4287,-133.5823,-3.8973,-0.1391,50.0054,5.9581,4.5764,9.6,6,24,2665,157,90.2,38,314,NA,NA,NA,TRUE,-28.1,4.3,-4.9,NA,NA,NA,NA,TRUE,TRUE,664913,"Seth Brown","/api/v1/people/664913",NA,NA,NA,NA,NA,NA
716596,"2023-09-13",3,"2023-09-14T01:47:48.489Z","2023-09-14T01:47:52.069Z",TRUE,"pitch","aa45292c-9a7a-46a8-bb6b-8d1a687df4b4",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.23,1.49,NA,97.98,195.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Sac Fly","sac_fly","Shea Langeliers out on a sacrifice fly to right fielder Kyle Tucker. Ryan Noda scores.",1,2,6,69,"top",9,"2023-09-14T01:46:48.112Z","2023-09-14T01:48:34.374Z",TRUE,TRUE,FALSE,TRUE,0,2,2,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.6,83.5,9,2,0.4149,6.2059,27.9244,-28.8603,3.726,1.879,0.4989,1.612,0.206,-131.9758,-5.4447,-0.0643,50.0036,5.8258,6.5772,12,7.2,24,2694,151,NA,NA,NA,NA,NA,NA,FALSE,-30.8,2.4,-6.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716596,"2023-09-13",2,"2023-09-14T01:47:27.056Z","2023-09-14T01:47:31.210Z",TRUE,"pitch","ddba45b3-ffbf-4371-8dc4-bbb924e5fb67",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,2.9763,1.3177,NA,106.44,147.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Sac Fly","sac_fly","Shea Langeliers out on a sacrifice fly to right fielder Kyle Tucker. Ryan Noda scores.",1,2,6,69,"top",9,"2023-09-14T01:46:48.112Z","2023-09-14T01:48:34.374Z",TRUE,TRUE,FALSE,TRUE,0,2,2,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91,83.4,12,2,0.4134,6.2043,28.5315,-30.5586,2.7933,0.912,0.2771,3.376,0.5084,-132.5416,-1.0849,-0.2802,50.0049,6.0237,4.9667,9.6,7.2,24,2728,120,NA,NA,NA,NA,NA,NA,FALSE,-31.3,1.7,-5.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716596,"2023-09-13",1,"2023-09-14T01:47:09.311Z","2023-09-14T01:47:12.994Z",TRUE,"pitch","06b28857-6977-4c37-a6f2-ff79efe7c011",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.23,1.49,NA,110.26,196.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Sac Fly","sac_fly","Shea Langeliers out on a sacrifice fly to right fielder Kyle Tucker. Ryan Noda scores.",1,2,6,69,"top",9,"2023-09-14T01:46:48.112Z","2023-09-14T01:48:34.374Z",TRUE,TRUE,FALSE,TRUE,0,2,2,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.5,74.6,8,2,0.4611,6.345,29.0378,-43.5712,6.2295,-8.0232,0.177,1.5662,-0.4978,-120.0218,-1.1558,-0.4163,50.0057,6.0287,8.8455,10.8,13.2,24,3329,28,NA,NA,NA,NA,NA,NA,FALSE,-55.4,-14.4,-11,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716596,"2023-09-13",0,"2023-09-14T01:46:48.112Z","2023-09-14T01:46:52.986Z",TRUE,"pitch","6a473d62-5224-4b45-ac74-1185f2a2bd5d",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,1,NA,NA,3.0611,1.3463,NA,65.73,231.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Sac Fly","sac_fly","Shea Langeliers out on a sacrifice fly to right fielder Kyle Tucker. Ryan Noda scores.",1,2,6,69,"top",9,"2023-09-14T01:46:48.112Z","2023-09-14T01:48:34.374Z",TRUE,TRUE,FALSE,TRUE,0,2,2,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.7,84.4,14,2,0.4112,6.2779,29.5418,-28.9959,2.737,1.7709,1.3451,0.269,2.8193,-133.3824,-8.9248,-0.0825,50.0058,5.7596,4.9157,9.6,7.2,24,2756,160,NA,NA,NA,NA,NA,NA,FALSE,-31.2,1.4,-5.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716596,"2023-09-13",4,"2023-09-14T01:48:04.997Z","2023-09-14T01:48:22.023Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,669127,"/api/v1/people/669127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"69","atBat","Sac Fly","sac_fly","Shea Langeliers out on a sacrifice fly to right fielder Kyle Tucker. Ryan Noda scores.",1,2,6,69,"top",9,"2023-09-14T01:46:48.112Z","2023-09-14T01:48:34.374Z",TRUE,TRUE,FALSE,TRUE,0,2,2,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716596,"2023-09-13",3,"2023-09-14T01:46:09.986Z","2023-09-14T01:46:20.609Z",TRUE,"pitch","fc9a2503-d9ec-4ff9-a35e-a2c36d5e4a2f",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,0,1,NA,NA,3.44,1.63,NA,90.45,161.04,"line_drive","medium","8",152.33,84.84,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Seth Brown singles on a line drive to center fielder Jake Meyers. Zack Gelof scores. Ryan Noda to 3rd.",1,1,6,68,"top",9,"2023-09-14T01:44:54.468Z","2023-09-14T01:46:20.609Z",TRUE,TRUE,FALSE,FALSE,33,2,0,1,664913,"Seth Brown","/api/v1/people/664913","L","Left",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,88,3,2,0.3912,6.4074,31.1446,-10.4087,0.2468,10.9562,0.6965,2.8792,2.2699,-139.9544,-6.2948,-0.1567,50.0067,5.8372,0.4898,4.8,2.4,24,2600,193,86.1,21,261,NA,NA,NA,FALSE,-10.8,18.7,-1,NA,NA,NA,NA,FALSE,TRUE,664913,"Seth Brown","/api/v1/people/664913",676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA
