"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746325,"2024-04-19",3,"2024-04-20T02:24:34.512Z","2024-04-20T02:24:42.463Z",TRUE,"pitch","7dd6bf9c-c7a3-4b5d-a19c-71a4ab31a53d",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.5,1.65,NA,129.43,189.93,"ground_ball","medium","4",148.66,151.29,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Ryan O'Hearn grounds out, second baseman Michael Massey to first baseman Vinnie Pasquantino.",0,4,9,75,"top",9,"2024-04-20T02:23:26.029Z","2024-04-20T02:24:42.463Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",669422,"Matt Sauer","/api/v1/people/669422","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95,87.2,7,2,0.3962,6.7817,29.8725,-16.6417,-8.0716,8.0189,-0.3262,1.8093,5.6886,-138.0899,-7.4645,-1.361,50.0057,5.661,-15.6385,38.4,4.8,24,2092,213,95.2,-10,11,NA,NA,NA,TRUE,-17.2,13.2,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746325,"2024-04-19",2,"2024-04-20T02:24:15.171Z","2024-04-20T02:24:18.727Z",TRUE,"pitch","7d25b6b4-b907-4d98-8337-2cb6f0b82d0f",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,2,NA,NA,3.4721,1.7507,NA,95.73,227.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Ryan O'Hearn grounds out, second baseman Michael Massey to first baseman Vinnie Pasquantino.",0,4,9,75,"top",9,"2024-04-20T02:23:26.029Z","2024-04-20T02:24:42.463Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",669422,"Matt Sauer","/api/v1/people/669422","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.7,79.3,14,2,0.4361,6.972,26.8877,-22.494,-4.8788,6.0689,0.5579,0.4229,6.2777,-125.8635,-8.2504,-1.3413,50.0046,5.5814,-7.7848,15.6,6,24,1411,217,NA,NA,NA,NA,NA,NA,FALSE,-27.6,9.1,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746325,"2024-04-19",1,"2024-04-20T02:23:58.256Z","2024-04-20T02:24:02.811Z",TRUE,"pitch","21977db0-164d-4add-8a5d-12c6c6f6d3f1",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.5,1.65,NA,137.52,150.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Ryan O'Hearn grounds out, second baseman Michael Massey to first baseman Vinnie Pasquantino.",0,4,9,75,"top",9,"2024-04-20T02:23:26.029Z","2024-04-20T02:24:42.463Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",669422,"Matt Sauer","/api/v1/people/669422","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,88,1,2,0.3905,6.6116,32.6948,-18.9171,-9.1184,6.66,-0.5384,3.2816,5.9666,-140.4232,-3.4123,-1.5093,50.0047,5.7479,-18.1573,40.8,4.8,24,2086,215,NA,NA,NA,NA,NA,NA,FALSE,-17.9,11.5,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746325,"2024-04-19",0,"2024-04-20T02:23:38.165Z","2024-04-20T02:23:42.248Z",TRUE,"pitch","1a909fb5-e888-4fd8-b857-1c91bcfd6a23",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3559,1.6023,NA,112.16,226.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Ryan O'Hearn grounds out, second baseman Michael Massey to first baseman Vinnie Pasquantino.",0,4,9,75,"top",9,"2024-04-20T02:23:26.029Z","2024-04-20T02:24:42.463Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",669422,"Matt Sauer","/api/v1/people/669422","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.4,75.2,14,2,0.4636,6.5246,24.6033,-39.844,5.6083,-5.4335,0.127,0.468,1.8731,-118.5487,-4.3246,-1.4041,50.0049,5.9879,7.9105,10.8,12,24,2578,49,NA,NA,NA,NA,NA,NA,FALSE,-52.2,-10.7,-10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746325,"2024-04-19",4,"2024-04-20T02:23:08.751Z","2024-04-20T02:23:13.685Z",TRUE,"pitch","71313732-fe4f-46b8-9133-5448bcee8f36",5,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,3,1,NA,NA,3.45,1.67,NA,110.41,176.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Adley Rutschman strikes out on a foul tip.",0,4,9,74,"top",9,"2024-04-20T02:21:21.805Z","2024-04-20T02:23:13.685Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",669422,"Matt Sauer","/api/v1/people/669422","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.3,78.9,5,2,0.4369,6.6281,26.6727,-21.1139,4.521,6.9591,0.1728,2.3191,3.6912,-125.6136,-3.598,-1.9059,50.0053,5.4973,7.1877,20.4,6,24,2633,93,NA,NA,NA,NA,NA,NA,TRUE,-24.8,12,-9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA
746325,"2024-04-19",3,"2024-04-20T02:22:48.310Z","2024-04-20T02:22:51.310Z",TRUE,"pitch","8f769220-b910-48fe-a291-7968e91e634e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3745,1.6574,NA,209.82,149.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Adley Rutschman strikes out on a foul tip.",0,4,9,74,"top",9,"2024-04-20T02:21:21.805Z","2024-04-20T02:23:13.685Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",669422,"Matt Sauer","/api/v1/people/669422","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.3,77,11,2,0.4468,6.5687,25.6121,-28.3711,-2.2784,2.5042,-2.4352,3.3211,-1.0118,-122.8427,-0.1162,-1.7212,50.0037,5.7923,-3.4626,7.2,7.2,24,926,231,NA,NA,NA,NA,NA,NA,FALSE,-33.7,4.8,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA
746325,"2024-04-19",2,"2024-04-20T02:22:13.046Z","2024-04-20T02:22:18.027Z",TRUE,"pitch","191ad1da-2576-48c6-a9e9-7ede91f14816",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.45,1.67,NA,112.71,213.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Adley Rutschman strikes out on a foul tip.",0,4,9,74,"top",9,"2024-04-20T02:21:21.805Z","2024-04-20T02:23:13.685Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",669422,"Matt Sauer","/api/v1/people/669422","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.8,75,14,2,0.463,6.3412,26.3831,-41.3879,8.5409,-6.5236,0.1125,0.93,0.8853,-119.0684,-3.2641,-1.3734,50.0042,6.1257,12.061,15.6,12,24,2627,52,NA,NA,NA,NA,NA,NA,FALSE,-53.8,-12.4,-15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA
746325,"2024-04-19",1,"2024-04-20T02:21:57.155Z","2024-04-20T02:22:01.113Z",TRUE,"pitch","658e57b5-0e92-445a-9b71-d33d08828d64",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.3488,1.6318,NA,130.27,152.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Adley Rutschman strikes out on a foul tip.",0,4,9,74,"top",9,"2024-04-20T02:21:21.805Z","2024-04-20T02:23:13.685Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",669422,"Matt Sauer","/api/v1/people/669422","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,85.9,1,2,0.4002,6.6077,30.4077,-8.645,-4.2317,12.4048,-0.3481,3.19,4.0658,-136.9001,-5.3393,-1.3032,50.0061,5.7584,-8.0288,36,2.4,24,2133,215,NA,NA,NA,NA,NA,NA,FALSE,-9.4,21.5,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA
746325,"2024-04-19",0,"2024-04-20T02:21:37.897Z","2024-04-20T02:21:40.897Z",TRUE,"pitch","8d2da2ab-d6e6-44a6-813a-d3c5018db3ed",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4103,1.6614,NA,152.82,139.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Adley Rutschman strikes out on a foul tip.",0,4,9,74,"top",9,"2024-04-20T02:21:21.805Z","2024-04-20T02:23:13.685Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",669422,"Matt Sauer","/api/v1/people/669422","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.3,11,2,0.3928,6.6203,32.8327,-9.3114,-3.9408,11.6214,-0.9398,3.6694,3.1965,-139.6988,-4.3155,-1.5895,50.0045,5.8518,-7.7539,33.6,2.4,24,2232,211,NA,NA,NA,NA,NA,NA,FALSE,-9.5,20.3,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA
746325,"2024-04-19",2,"2024-04-20T02:20:57.497Z","2024-04-20T02:21:10.611Z",TRUE,"pitch","11af8bf4-988a-4072-9606-54286fbdaa2e",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.71,1.78,NA,129.23,193.58,"fly_ball","medium","9",206.47,79.69,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Gunnar Henderson flies out to right fielder Hunter Renfroe.",0,4,9,73,"top",9,"2024-04-20T02:20:09.438Z","2024-04-20T02:21:10.611Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",669422,"Matt Sauer","/api/v1/people/669422","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.1,73.9,7,2,0.4705,6.2738,23.1685,-40.1487,7.3904,-5.8258,-0.3209,1.674,0.2626,-116.6671,-1.5152,-1.3942,50.0003,6.1364,10.1248,14.4,12,24,2570,31,93.9,28,356,NA,NA,NA,TRUE,-53.4,-10.6,-13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA
