"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718754,"2023-04-01",4,"2023-04-01T22:40:52.051Z","2023-04-01T22:41:00.745Z",TRUE,"pitch","88e7888e-9ea8-4969-a93c-8ab8a72fab41",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.48,1.65,NA,106.82,188.99,"ground_ball","medium","6",96.67,142.13,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Jose Siri grounds out, shortstop Ryan Kreidler to first baseman Spencer Torkelson.",0,2,12,72,"bottom",8,"2023-04-01T22:40:34.262Z","2023-04-01T22:41:00.745Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,642350,"Jose Siri","/api/v1/people/642350","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Detroit Tigers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.6,80.2,8,2,0.4304,6.0118,27.3697,-29.5599,2.5051,1.596,0.2671,1.8439,3.5908,-127.4834,-2.8384,-1.4877,50.0025,5.3164,4.1035,9.6,7.2,24,2681,138,79.9,6,86,NA,NA,NA,TRUE,-33.4,2.4,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718754,"2023-04-01",3,"2023-04-01T22:40:36.556Z","2023-04-01T22:40:39.556Z",TRUE,"pitch","8adb7c79-f391-45c0-a6dc-332bc768359b",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.48,1.65,NA,90.4,163.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Jose Siri grounds out, shortstop Ryan Kreidler to first baseman Spencer Torkelson.",0,2,12,72,"bottom",8,"2023-04-01T22:40:34.262Z","2023-04-01T22:41:00.745Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,642350,"Jose Siri","/api/v1/people/642350","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,86,6,0.88,0.3975,6.098,34.6301,-13.7783,-8.1618,9.5993,0.6978,2.7825,8.7133,-138.4625,-4.2667,-1.449,50.0056,5.2839,-15.6465,42,4.8,24,2396,226,NA,NA,NA,NA,NA,NA,FALSE,-14,16.4,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718754,"2023-04-01",0,"2023-04-01T22:39:42.405Z","2023-04-01T22:39:42.461Z",FALSE,"action",NA,NA,"Defensive Substitution: Jake Rogers replaces left fielder Austin Meadows, batting 5th, playing catcher.","Defensive Sub",2,12,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,668670,"/api/v1/people/668670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"2","Catcher","Catcher","C","501","72","atBat","Groundout","field_out","Jose Siri grounds out, shortstop Ryan Kreidler to first baseman Spencer Torkelson.",0,2,12,72,"bottom",8,"2023-04-01T22:40:34.262Z","2023-04-01T22:41:00.745Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,642350,"Jose Siri","/api/v1/people/642350","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,640457,"/api/v1/people/640457",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718754,"2023-04-01",1,"2023-04-01T22:39:42.461Z","2023-04-01T22:39:42.463Z",FALSE,"action",NA,NA,"Defensive switch from catcher to left field for Eric Haase.","Defensive Switch",2,12,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,606992,"/api/v1/people/606992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"7","Outfielder","Outfielder","LF","900","72","atBat","Groundout","field_out","Jose Siri grounds out, shortstop Ryan Kreidler to first baseman Spencer Torkelson.",0,2,12,72,"bottom",8,"2023-04-01T22:40:34.262Z","2023-04-01T22:41:00.745Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,642350,"Jose Siri","/api/v1/people/642350","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718754,"2023-04-01",2,"2023-04-01T22:39:42.463Z","2023-04-01T22:40:36.556Z",FALSE,"action",NA,NA,"Pitching Change: Jose Cisnero replaces Garrett Hill.","Pitching Substitution",2,12,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,542585,"/api/v1/people/542585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"72","atBat","Groundout","field_out","Jose Siri grounds out, shortstop Ryan Kreidler to first baseman Spencer Torkelson.",0,2,12,72,"bottom",8,"2023-04-01T22:40:34.262Z","2023-04-01T22:41:00.745Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,642350,"Jose Siri","/api/v1/people/642350","R","Right",542585,"José Cisnero","/api/v1/people/542585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718754,"2023-04-01",3,"2023-04-01T22:37:54.090Z","2023-04-01T22:37:57.217Z",TRUE,"pitch","998d638d-798e-4220-8253-b308dd99d1c7",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.2,1.52,NA,98.51,185.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Kerry Carpenter strikes out swinging.",0,2,12,71,"top",8,"2023-04-01T22:36:43.061Z","2023-04-01T22:37:57.217Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",664076,"Garrett Cleavinger","/api/v1/people/664076","L","Left","vs_LHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.7,74.9,9,2,0.4617,6.1796,24.4639,-40.214,-6.4465,-5.6523,0.4852,1.9635,-0.283,-118.9922,1.2232,1.4424,50.0024,5.108,-9.1723,13.2,12,24,2714,296,NA,NA,NA,NA,NA,NA,TRUE,-50.8,-9.6,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718754,"2023-04-01",2,"2023-04-01T22:37:26.289Z","2023-04-01T22:37:30.874Z",TRUE,"pitch","b069979b-cf58-42ee-9127-1e7f2f9b0bf5",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,2.9819,1.387,NA,169.09,230.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Kerry Carpenter strikes out swinging.",0,2,12,71,"top",8,"2023-04-01T22:36:43.061Z","2023-04-01T22:37:57.217Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",664076,"Garrett Cleavinger","/api/v1/people/664076","L","Left","vs_LHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.8,73.8,13,2,0.4696,6.1875,26.4445,-41.6645,-8.6928,-6.9187,-1.3665,0.3031,-3.5069,-117.5455,-1.8235,1.2831,50.0037,5.0296,-11.9207,16.8,13.2,24,2902,306,NA,NA,NA,NA,NA,NA,FALSE,-55.2,-12.7,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718754,"2023-04-01",1,"2023-04-01T22:37:06.898Z","2023-04-01T22:37:10.276Z",TRUE,"pitch","981c168b-78e6-483b-98f8-33e2509eebf7",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.2,1.52,NA,121.12,211.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Kerry Carpenter strikes out swinging.",0,2,12,71,"top",8,"2023-04-01T22:36:43.061Z","2023-04-01T22:37:57.217Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",664076,"Garrett Cleavinger","/api/v1/people/664076","L","Left","vs_LHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.1,75.2,13,2,0.4605,6.0462,25.6418,-40.8581,-7.8101,-6.0792,-0.1081,1.0132,-1.0108,-119.4919,-0.9342,1.3352,50.0023,5.1196,-11.1562,15.6,12,24,2821,303,NA,NA,NA,NA,NA,NA,FALSE,-51.8,-10.9,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718754,"2023-04-01",0,"2023-04-01T22:36:48.233Z","2023-04-01T22:36:51.233Z",TRUE,"pitch","3cbd9d34-af80-4218-8c9e-d9ea1c8c5d85",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1849,1.5143,NA,108.01,152.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Kerry Carpenter strikes out swinging.",0,2,12,71,"top",8,"2023-04-01T22:36:43.061Z","2023-04-01T22:37:57.217Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",664076,"Garrett Cleavinger","/api/v1/people/664076","L","Left","vs_LHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,86.6,2,2,0.3952,6.0357,34.3971,-25.3415,10.6859,3.5257,0.2358,3.2014,-6.4969,-139.1657,-0.7113,1.2255,50.0063,5.1553,20.7367,37.2,7.2,24,2455,139,NA,NA,NA,NA,NA,NA,FALSE,-23.8,6.4,-17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718754,"2023-04-01",0,"2023-04-01T22:36:11.695Z","2023-04-01T22:36:20.585Z",TRUE,"pitch","895b6329-f8a3-4cab-9dd6-334b561d7ff9",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.45,1.62,NA,110.39,155.46,"fly_ball","medium","9",190.78,99.98,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Ryan Kreidler flies out to right fielder Josh Lowe.",0,2,12,70,"top",8,"2023-04-01T22:36:03.325Z","2023-04-01T22:36:20.585Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,668952,"Ryan Kreidler","/api/v1/people/668952","R","Right",664076,"Garrett Cleavinger","/api/v1/people/664076","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.5,86.6,2,2,0.3957,6.1139,33.7691,-25.6957,11.0115,3.3492,0.1734,3.0858,-6.7252,-138.9013,-0.8398,1.2068,50.0068,5.1149,21.3246,37.2,7.2,24,2370,138,91.1,48,294,NA,NA,NA,TRUE,-24.1,6.1,-18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718754,"2023-04-01",7,"2023-04-01T22:35:38.343Z","2023-04-01T22:35:42.781Z",TRUE,"pitch","42335e54-b8b0-4f7b-8088-a94ebd3a4ff5",7,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.35,1.57,NA,149.34,212.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Riley Greene strikes out swinging.",0,2,12,69,"top",8,"2023-04-01T22:33:42.878Z","2023-04-01T22:35:42.781Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,682985,"Riley Greene","/api/v1/people/682985","L","Left",664076,"Garrett Cleavinger","/api/v1/people/664076","L","Left","vs_LHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.3,74.8,13,2,0.464,6.3057,23.9651,-37.6222,-7.2524,-3.8685,-0.8484,0.9623,-3.2055,-118.3502,-1.2095,1.4683,50.001,4.9459,-10.2193,15.6,10.8,24,2860,296,NA,NA,NA,NA,NA,NA,TRUE,-48.6,-7,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718754,"2023-04-01",6,"2023-04-01T22:35:21.909Z","2023-04-01T22:35:24.909Z",TRUE,"pitch","a070bbf5-94bc-4862-995d-be886c8a44d6",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2761,1.5465,NA,131.28,117.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Riley Greene strikes out swinging.",0,2,12,69,"top",8,"2023-04-01T22:33:42.878Z","2023-04-01T22:35:42.781Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,682985,"Riley Greene","/api/v1/people/682985","L","Left",664076,"Garrett Cleavinger","/api/v1/people/664076","L","Left","vs_LHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,87.1,11,2,0.3926,6.0884,34.0262,-16.4112,5.5489,8.0119,-0.3747,4.483,-5.9604,-139.9656,0.6825,1.0699,50.0032,5.3171,10.9187,30,3.6,24,2376,138,NA,NA,NA,NA,NA,NA,FALSE,-14.9,14.9,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718754,"2023-04-01",5,"2023-04-01T22:35:00.977Z","2023-04-01T22:35:03.977Z",TRUE,"pitch","5c9b2703-1ef9-4163-91cc-edf1e84c2e67",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.35,1.57,NA,104.54,190.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Riley Greene strikes out swinging.",0,2,12,69,"top",8,"2023-04-01T22:33:42.878Z","2023-04-01T22:35:42.781Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,682985,"Riley Greene","/api/v1/people/682985","L","Left",664076,"Garrett Cleavinger","/api/v1/people/664076","L","Left","vs_LHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.6,73.5,9,2,0.4694,5.9996,25.2257,-41.1807,-8.2598,-6.5493,0.327,1.7718,-0.2501,-117.3538,1.3114,1.5062,50.0053,5.0854,-11.3537,15.6,12,24,2763,292,NA,NA,NA,NA,NA,NA,FALSE,-53.6,-11.2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718754,"2023-04-01",4,"2023-04-01T22:34:38.295Z","2023-04-01T22:34:41.295Z",TRUE,"pitch","56670979-6c3d-4098-a628-5a95196d7784",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.35,1.57,NA,141.8,213.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Riley Greene strikes out swinging.",0,2,12,69,"top",8,"2023-04-01T22:33:42.878Z","2023-04-01T22:35:42.781Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,682985,"Riley Greene","/api/v1/people/682985","L","Left",664076,"Garrett Cleavinger","/api/v1/people/664076","L","Left","vs_LHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.6,74.1,13,2,0.4656,6.0936,27.7129,-42.6643,-6.4406,-7.5236,-0.6507,0.9438,-2.4157,-118.7133,-0.4814,1.2238,50.0039,5.1125,-8.977,12,13.2,24,2863,299,NA,NA,NA,NA,NA,NA,FALSE,-55.2,-13.3,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718754,"2023-04-01",3,"2023-04-01T22:34:19.509Z","2023-04-01T22:34:22.509Z",TRUE,"pitch","f44783a1-0968-4f80-b30f-9b8f15b2aefc",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.3845,1.6899,NA,131.88,165.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Riley Greene strikes out swinging.",0,2,12,69,"top",8,"2023-04-01T22:33:42.878Z","2023-04-01T22:35:42.781Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,682985,"Riley Greene","/api/v1/people/682985","L","Left",664076,"Garrett Cleavinger","/api/v1/people/664076","L","Left","vs_LHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,85.5,4,2,0.4,6.1492,33.5531,-18.7602,10.6067,7.0813,-0.3903,2.7269,-7.9702,-137.4931,-2.7813,1.1838,50.0017,5.0408,20.0875,43.2,6,24,2391,127,NA,NA,NA,NA,NA,NA,FALSE,-18.6,12.4,-17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718754,"2023-04-01",2,"2023-04-01T22:34:01.949Z","2023-04-01T22:34:04.949Z",TRUE,"pitch","7c10d083-eb6d-49ce-8f92-f4f973317372",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.4439,1.6799,NA,98.68,167.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Riley Greene strikes out swinging.",0,2,12,69,"top",8,"2023-04-01T22:33:42.878Z","2023-04-01T22:35:42.781Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,682985,"Riley Greene","/api/v1/people/682985","L","Left",664076,"Garrett Cleavinger","/api/v1/people/664076","L","Left","vs_LHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,84.3,6,2,0.4057,5.9741,33.1951,-19.3644,10.7998,6.9599,0.4807,2.6516,-5.9511,-135.6641,-2.8355,1.3145,50.0023,5.0802,19.8745,43.2,6,24,2321,133,NA,NA,NA,NA,NA,NA,FALSE,-19.7,12.1,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718754,"2023-04-01",1,"2023-04-01T22:33:44.961Z","2023-04-01T22:33:48.304Z",TRUE,"pitch","cb7c5f2f-da24-4f6b-a006-e17a61ff4c74",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4952,1.6618,NA,70.21,153.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Riley Greene strikes out swinging.",0,2,12,69,"top",8,"2023-04-01T22:33:42.878Z","2023-04-01T22:35:42.781Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,682985,"Riley Greene","/api/v1/people/682985","L","Left",664076,"Garrett Cleavinger","/api/v1/people/664076","L","Left","vs_LHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,85.5,12,2,0.3998,6.0154,34.1718,-19.411,10.2476,6.7324,1.2276,3.1604,-3.8756,-137.6862,-1.9096,1.3325,50.0028,5.1942,19.4262,43.2,6,24,2372,131,NA,NA,NA,NA,NA,NA,FALSE,-19,11.9,-17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
