"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718261,"2023-05-08",3,"2023-05-09T01:03:28.253Z","2023-05-09T01:03:36.925Z",TRUE,"pitch","50bf1f7d-e525-4c88-a195-8ecce947b37a",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.23,1.52,NA,129.56,205.69,"fly_ball","medium","7",75.18,125.76,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Flyout","field_out","Steven Kwan flies out to left fielder Akil Baddoo.",0,6,2,78,"bottom",9,"2023-05-09T01:02:19.918Z","2023-05-09T01:03:36.925Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,680757,"Steven Kwan","/api/v1/people/680757","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.1,80.3,13,2,0.4325,6.3767,26.7435,-37.5459,-0.4906,-3.3051,-0.3296,1.2256,5.4816,-126.8107,-3.5468,-2.4587,50.005,5.6478,-0.7963,0,9.6,24,2389,39,71.3,38,224,NA,NA,NA,TRUE,-42.7,-6.6,-0.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718261,"2023-05-08",2,"2023-05-09T01:03:08.432Z","2023-05-09T01:03:13.323Z",TRUE,"pitch","df45ff36-7342-466a-a136-1995858c3a6e",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.1329,1.4725,NA,118.73,201.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Flyout","field_out","Steven Kwan flies out to left fielder Akil Baddoo.",0,6,2,78,"bottom",9,"2023-05-09T01:02:19.918Z","2023-05-09T01:03:36.925Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,680757,"Steven Kwan","/api/v1/people/680757","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.2,88.5,8,0.91,0.3914,6.5367,30.046,-22.1348,-9.6819,5.0528,-0.0453,1.3645,9.895,-139.6771,-7.3843,-2.3677,50.0003,5.4868,-19.2208,36,6,24,2172,219,NA,NA,NA,NA,NA,NA,FALSE,-21.7,7.8,15.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718261,"2023-05-08",1,"2023-05-09T01:02:48.314Z","2023-05-09T01:02:52.800Z",TRUE,"pitch","b52a19d8-7552-4598-aa6e-9d158d399141",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.1329,1.4228,NA,147.63,183.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Flyout","field_out","Steven Kwan flies out to left fielder Akil Baddoo.",0,6,2,78,"bottom",9,"2023-05-09T01:02:19.918Z","2023-05-09T01:03:36.925Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,680757,"Steven Kwan","/api/v1/people/680757","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.7,80.4,4,2,0.4297,6.2795,27.1208,-34.6977,-2.2145,-1.5339,-0.8036,2.0649,4.9076,-127.6259,-2.1834,-2.4667,50.0031,5.6733,-3.6405,4.8,8.4,24,2290,22,NA,NA,NA,NA,NA,NA,FALSE,-38.6,-3,2.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718261,"2023-05-08",0,"2023-05-09T01:02:31.596Z","2023-05-09T01:02:35.966Z",TRUE,"pitch","04a80747-2061-4dc0-b911-5281f07959cb",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1329,1.398,NA,138.61,206.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Flyout","field_out","Steven Kwan flies out to left fielder Akil Baddoo.",0,6,2,78,"bottom",9,"2023-05-09T01:02:19.918Z","2023-05-09T01:03:36.925Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,680757,"Steven Kwan","/api/v1/people/680757","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.5,80.3,13,2,0.4314,6.2452,28.006,-37.3695,-0.6657,-3.1922,-0.5668,1.1774,4.7543,-127.3262,-3.741,-2.3778,50.0002,5.6462,-1.0849,0,9.6,24,2309,34,NA,NA,NA,NA,NA,NA,FALSE,-42.4,-6.5,0,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718261,"2023-05-08",5,"2023-05-09T01:02:02.910Z","2023-05-09T01:02:08.364Z",TRUE,"pitch","8f8b39ec-4b93-4a09-bbbd-def116ef193b",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,2,NA,NA,3.2924,1.5373,NA,155.51,187.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Walk","walk","Myles Straw walks.",0,6,2,77,"bottom",9,"2023-05-09T01:00:58.275Z","2023-05-09T01:02:08.364Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,664702,"Myles Straw","/api/v1/people/664702","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,87.8,13,0.91,0.3932,6.4907,31.2096,-21.9558,-10.2548,5.1994,-1.0103,1.9107,7.4766,-139.2857,-6.1779,-2.3967,50.0045,5.6089,-20.1563,38.4,6,24,2151,224,NA,NA,NA,NA,NA,NA,FALSE,-21.6,8.3,17,NA,NA,NA,NA,NA,NA,FALSE,FALSE,664702,"Myles Straw","/api/v1/people/664702",665926,"Andrés Giménez","/api/v1/people/665926",NA,NA,NA,NA,NA,NA,NA
718261,"2023-05-08",4,"2023-05-09T01:01:37.449Z","2023-05-09T01:01:43.640Z",TRUE,"pitch","d8f0976e-c97c-4432-a8dd-f713c1dc3449",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.2677,1.4628,NA,107.41,214.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Walk","walk","Myles Straw walks.",0,6,2,77,"bottom",9,"2023-05-09T01:00:58.275Z","2023-05-09T01:02:08.364Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,664702,"Myles Straw","/api/v1/people/664702","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,87.6,14,0.91,0.3955,6.5768,30.2073,-22.6641,-10.2887,4.8921,0.2515,0.9135,10.3874,-138.3664,-8.3019,-2.2104,50.0032,5.4657,-19.9971,36,6,24,2195,227,NA,NA,NA,NA,NA,NA,FALSE,-22.9,7.3,16.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,664702,"Myles Straw","/api/v1/people/664702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718261,"2023-05-08",3,"2023-05-09T01:01:17.468Z","2023-05-09T01:01:22.592Z",TRUE,"pitch","61c10f52-851a-4475-921b-fd6aae99877a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.1935,1.4131,NA,172.64,210.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Walk","walk","Myles Straw walks.",0,6,2,77,"bottom",9,"2023-05-09T01:00:58.275Z","2023-05-09T01:02:08.364Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,664702,"Myles Straw","/api/v1/people/664702","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.8,80.6,13,2,0.4323,6.2775,24.1831,-36.6564,-0.5681,-2.758,-1.4597,1.0652,2.8751,-126.3854,-4.1283,-2.535,50.0005,5.6434,-0.9256,1.2,9.6,24,2231,44,NA,NA,NA,NA,NA,NA,FALSE,-41.8,-5.6,0.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,664702,"Myles Straw","/api/v1/people/664702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718261,"2023-05-08",2,"2023-05-09T01:01:00.619Z","2023-05-09T01:01:06.077Z",TRUE,"pitch","930e4965-7bc4-47cb-9c0d-41836a6aa020",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3666,1.5622,NA,165.98,186.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Walk","walk","Myles Straw walks.",0,6,2,77,"bottom",9,"2023-05-09T01:00:58.275Z","2023-05-09T01:02:08.364Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,664702,"Myles Straw","/api/v1/people/664702","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,87.8,13,0.9,0.3943,6.4501,29.1418,-23.5572,-9.0008,4.4059,-1.2849,1.9316,6.005,-138.5787,-5.55,-2.3035,50.0055,5.5205,-17.6193,33.6,6,24,2164,223,NA,NA,NA,NA,NA,NA,FALSE,-22.9,7.1,15.1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,664702,"Myles Straw","/api/v1/people/664702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718261,"2023-05-08",0,"2023-05-09T00:58:13.226Z","2023-05-09T00:58:57.635Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",6,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"77","atBat","Walk","walk","Myles Straw walks.",0,6,2,77,"bottom",9,"2023-05-09T01:00:58.275Z","2023-05-09T01:02:08.364Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,664702,"Myles Straw","/api/v1/people/664702","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,664702,"Myles Straw","/api/v1/people/664702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718261,"2023-05-08",1,"2023-05-09T00:58:57.635Z","2023-05-09T01:01:00.619Z",FALSE,"action",NA,NA,"Pitching Change: Alex Lange replaces Chasen Shreve.","Pitching Substitution",6,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,656638,"/api/v1/people/656638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"77","atBat","Walk","walk","Myles Straw walks.",0,6,2,77,"bottom",9,"2023-05-09T01:00:58.275Z","2023-05-09T01:02:08.364Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,664702,"Myles Straw","/api/v1/people/664702","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,664702,"Myles Straw","/api/v1/people/664702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
