"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y"
717117,"2023-08-05",6,"2023-08-06T01:41:28.940Z","2023-08-06T01:41:37.861Z",TRUE,"pitch","6b34426a-6341-4ca6-9f84-cd7de3a3a841",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.4,1.59,NA,131.65,153.84,"ground_ball","medium","4",150.89,154.24,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Brandon Crawford grounds out, second baseman Zack Gelof to first baseman Jonah Bride.",0,1,2,65,"top",9,"2023-08-06T01:39:30.376Z","2023-08-06T01:41:37.861Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.8,1,0.71,0.4005,7.086,30.6068,-12.656,-7.5792,10.3028,-0.3843,3.1459,4.7337,-136.8556,-4.3585,-1.153,50.0014,5.628,-14.355,44.4,3.6,24,2378,212,105.1,8,138,NA,NA,NA,TRUE,-13.1,17.9,12.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717117,"2023-08-05",4,"2023-08-06T01:40:59.705Z","2023-08-06T01:41:04.486Z",TRUE,"pitch","c6d19112-4e1b-4cba-898d-82c3a260c538",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,2,NA,NA,3.4,1.59,NA,96.2,177.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Brandon Crawford grounds out, second baseman Zack Gelof to first baseman Jonah Bride.",0,1,2,65,"top",9,"2023-08-06T01:39:30.376Z","2023-08-06T01:41:37.861Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,85,6,0.91,0.4025,7.1598,33.7812,-10.9972,-4.3356,11.3292,0.5456,2.2517,5.996,-136.74,-7.0363,-1.1256,50.002,5.6351,-8.1042,27.6,3.6,24,2363,211,NA,NA,NA,NA,NA,NA,FALSE,-12.4,19,6.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717117,"2023-08-05",3,"2023-08-06T01:40:39.970Z","2023-08-06T01:40:45.178Z",TRUE,"pitch","e95947e5-bc79-4f41-9fd4-3b5f3c753fc1",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.2545,1.5857,NA,79.01,196.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Brandon Crawford grounds out, second baseman Zack Gelof to first baseman Jonah Bride.",0,1,2,65,"top",9,"2023-08-06T01:39:30.376Z","2023-08-06T01:41:37.861Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.8,77.8,14,0.9,0.4448,6.9569,25.6626,-31.749,2.5422,0.2788,0.9967,1.5582,4.8432,-123.3757,-3.2743,-1.3259,50.0041,5.5919,3.8998,8.4,8.4,24,2425,85,NA,NA,NA,NA,NA,NA,FALSE,-38.3,0,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717117,"2023-08-05",2,"2023-08-06T01:40:22.257Z","2023-08-06T01:40:26.717Z",TRUE,"pitch","d35ff517-3589-41b8-af10-cc0bd7516bc2",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.2545,1.5227,NA,104.7,194.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Brandon Crawford grounds out, second baseman Zack Gelof to first baseman Jonah Bride.",0,1,2,65,"top",9,"2023-08-06T01:39:30.376Z","2023-08-06T01:41:37.861Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Oakland Athletics",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.8,80.4,9,0.89,0.4295,7.1707,26.2184,-19.5978,-11.7239,7.6331,0.3227,1.6511,7.9387,-127.532,-5.7124,-1.3073,50.0015,5.4657,-19.3113,40.8,7.2,24,1850,229,NA,NA,NA,NA,NA,NA,FALSE,-22.9,12.7,19.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717117,"2023-08-05",1,"2023-08-06T01:40:05.822Z","2023-08-06T01:40:11.090Z",TRUE,"pitch","b7fb04d1-5870-4b88-bb06-e0e0f0352638",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.3177,1.5901,NA,157.56,196.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Brandon Crawford grounds out, second baseman Zack Gelof to first baseman Jonah Bride.",0,1,2,65,"top",9,"2023-08-06T01:39:30.376Z","2023-08-06T01:41:37.861Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Oakland Athletics",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.6,81.1,13,0.86,0.4254,7.0045,27.5352,-24.3001,-11.8083,4.6903,-1.0642,1.5791,5.1853,-128.8995,-5.1816,-1.5711,50.0009,5.4988,-19.8087,36,7.2,24,1656,233,NA,NA,NA,NA,NA,NA,FALSE,-27.5,7.6,20.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717117,"2023-08-05",0,"2023-08-06T01:39:52.657Z","2023-08-06T01:39:58.034Z",TRUE,"pitch","c72fd77f-020b-4724-91d8-6d7ce28b71b7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4125,1.5857,NA,154,185.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Brandon Crawford grounds out, second baseman Zack Gelof to first baseman Jonah Bride.",0,1,2,65,"top",9,"2023-08-06T01:39:30.376Z","2023-08-06T01:41:37.861Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.2,76,13,0.72,0.4535,7.0899,25.528,-29.3574,2.5479,1.9123,-0.9706,1.9575,0.8947,-121.1615,-2.4564,-1.6766,50.0053,5.5717,3.7564,7.2,8.4,24,2503,81,NA,NA,NA,NA,NA,NA,FALSE,-36.6,3.1,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717117,"2023-08-05",5,"2023-08-06T01:41:11.497Z","2023-08-06T01:41:28.940Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,2,543063,"/api/v1/people/543063",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Brandon Crawford grounds out, second baseman Zack Gelof to first baseman Jonah Bride.",0,1,2,65,"top",9,"2023-08-06T01:39:30.376Z","2023-08-06T01:41:37.861Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717117,"2023-08-05",5,"2023-08-06T01:39:23.932Z","2023-08-06T01:39:28.689Z",TRUE,"pitch","c7f81f4a-c951-449c-b619-47a4587eed6f",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.39,1.63,NA,118.16,158.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Patrick Bailey strikes out swinging.",0,1,2,64,"top",9,"2023-08-06T01:37:41.888Z","2023-08-06T01:39:28.689Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Oakland Athletics","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.5,77.6,2,0.9,0.4451,6.867,24.2589,-27.7411,1.0521,2.894,-0.0304,2.9593,3.2265,-123.0295,-0.9783,-1.4952,50.0052,5.7117,1.6144,4.8,7.2,24,2452,84,NA,NA,NA,NA,NA,NA,TRUE,-33,5.3,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717117,"2023-08-05",4,"2023-08-06T01:39:07.516Z","2023-08-06T01:39:12.596Z",TRUE,"pitch","710d6864-2178-4e7e-acc6-0d9b4cf573f1",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,1,NA,NA,3.3177,1.4913,NA,104.37,181.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Patrick Bailey strikes out swinging.",0,1,2,64,"top",9,"2023-08-06T01:37:41.888Z","2023-08-06T01:39:28.689Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.8,76.7,6,0.9,0.4499,7.0648,25.499,-28.9972,0.5191,2.1235,0.3315,2.117,4.0717,-122.0423,-2.3241,-1.4306,50.0054,5.5957,0.7778,3.6,8.4,24,2409,105,NA,NA,NA,NA,NA,NA,FALSE,-35.5,3.5,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717117,"2023-08-05",3,"2023-08-06T01:38:51.720Z","2023-08-06T01:38:56.577Z",TRUE,"pitch","41e9fcf0-3c9b-4da4-b3bf-b215cc4abc07",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,1,NA,NA,3.4125,1.5542,NA,100.02,180.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Patrick Bailey strikes out swinging.",0,1,2,64,"top",9,"2023-08-06T01:37:41.888Z","2023-08-06T01:39:28.689Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.3,6,0.77,0.4035,7.1884,29.9842,-13.3618,-7.0889,10.0879,0.4454,2.1496,6.7627,-135.776,-6.8112,-1.1577,50.006,5.6223,-13.2257,38.4,3.6,24,2353,213,NA,NA,NA,NA,NA,NA,FALSE,-14.5,16.9,11.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
