"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717227,"2023-07-29",5,"2023-07-29T03:48:13.616Z","2023-07-29T03:48:20.142Z",TRUE,"pitch","05ed6af8-3c2f-463d-921f-799b8d865989",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.28,1.63,NA,108.34,196.56,"ground_ball","medium","6",113.43,154.85,NA,NA,TRUE,NA,NA,NA,NA,NA,"88","atBat","Groundout","field_out","Elehuris Montero grounds out, shortstop Nick Allen to first baseman Jordan Diaz.",0,8,5,88,"bottom",9,"2023-07-29T03:46:17.533Z","2023-07-29T03:48:20.142Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Oakland Athletics","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.9,81.3,8,0.86,0.4295,7.3012,20.9096,-26.948,-6.4376,3.157,0.2273,1.5636,5.6176,-126.5578,-4.4614,-1.1632,50.0022,5.4569,-10.6547,19.2,7.2,24,1831,224,102.7,-25,4,NA,NA,NA,TRUE,-30.5,5.2,10.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717227,"2023-07-29",4,"2023-07-29T03:47:48.721Z","2023-07-29T03:47:52.391Z",TRUE,"pitch","72a0caba-ec9e-4c61-b891-4ba82218482c",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.2729,1.6369,NA,88.16,211.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88","atBat","Groundout","field_out","Elehuris Montero grounds out, shortstop Nick Allen to first baseman Jordan Diaz.",0,8,5,88,"bottom",9,"2023-07-29T03:46:17.533Z","2023-07-29T03:48:20.142Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.2,80,14,0.91,0.4382,7.1192,20.7817,-33.5525,2.4823,-0.8637,0.7565,1.0027,3.9932,-124.1761,-4.3208,-1.1843,50.0053,5.5041,3.9449,7.2,8.4,24,2505,83,NA,NA,NA,NA,NA,NA,FALSE,-39.2,-2.2,-5.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717227,"2023-07-29",3,"2023-07-29T03:47:25.103Z","2023-07-29T03:47:30.481Z",TRUE,"pitch","a3ec5833-c4ce-4f55-b87b-be36578e1966",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.2729,1.6369,NA,54.14,184.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88","atBat","Groundout","field_out","Elehuris Montero grounds out, shortstop Nick Allen to first baseman Jordan Diaz.",0,8,5,88,"bottom",9,"2023-07-29T03:46:17.533Z","2023-07-29T03:48:20.142Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.2,78.8,14,0.89,0.4436,6.8629,20.472,-32.628,4.7827,-0.2952,1.6491,2.0155,5.5564,-122.6891,-1.665,-1.2522,50.0005,5.4408,7.4119,14.4,8.4,24,2591,56,NA,NA,NA,NA,NA,NA,FALSE,-38.6,-0.6,-9.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717227,"2023-07-29",2,"2023-07-29T03:47:02.456Z","2023-07-29T03:47:05.746Z",TRUE,"pitch","97d69d2d-e526-45f2-a2e6-20354e015381",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.2729,1.6605,NA,85.74,167.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88","atBat","Groundout","field_out","Elehuris Montero grounds out, shortstop Nick Allen to first baseman Jordan Diaz.",0,8,5,88,"bottom",9,"2023-07-29T03:46:17.533Z","2023-07-29T03:48:20.142Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,87.6,6,0.87,0.3972,7.0674,24.0729,-19.591,-1.4085,6.5022,0.82,2.6493,4.8707,-136.7924,-4.3969,-0.7841,50.0065,5.5827,-2.7279,4.8,4.8,24,2151,208,NA,NA,NA,NA,NA,NA,FALSE,-19.2,11.3,1.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717227,"2023-07-29",1,"2023-07-29T03:46:42.095Z","2023-07-29T03:46:45.765Z",TRUE,"pitch","3f2d3010-1d67-4e31-be4d-48e15053fdbe",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.1914,1.5423,NA,98.57,194.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88","atBat","Groundout","field_out","Elehuris Montero grounds out, shortstop Nick Allen to first baseman Jordan Diaz.",0,8,5,88,"bottom",9,"2023-07-29T03:46:17.533Z","2023-07-29T03:48:20.142Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,87.7,9,0.89,0.3969,7.2075,24.5518,-15.9587,-1.951,8.3656,0.4835,1.6502,5.0405,-136.9562,-7.4207,-1.1111,50.0015,5.4459,-3.7816,9.6,3.6,24,2273,205,NA,NA,NA,NA,NA,NA,FALSE,-16.3,14.2,2.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717227,"2023-07-29",0,"2023-07-29T03:46:23.296Z","2023-07-29T03:46:27.611Z",TRUE,"pitch","34d1e492-31ed-49ab-a122-aeb2d9bc5c44",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1443,1.4714,NA,150.66,165.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88","atBat","Groundout","field_out","Elehuris Montero grounds out, shortstop Nick Allen to first baseman Jordan Diaz.",0,8,5,88,"bottom",9,"2023-07-29T03:46:17.533Z","2023-07-29T03:48:20.142Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,88.9,11,0.91,0.3911,7.0317,25.3151,-18.5483,-2.9043,6.8278,-0.883,2.7229,2.2286,-138.9872,-4.4312,-1.31,50.0024,5.5363,-5.7956,15.6,3.6,24,2161,209,NA,NA,NA,NA,NA,NA,FALSE,-17.6,11.9,4.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717227,"2023-07-29",6,"2023-07-29T03:45:51.403Z","2023-07-29T03:45:57.711Z",TRUE,"pitch","95ebced9-7349-4d1f-89be-3494e2816dea",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.0728,1.3532,NA,52.49,203.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87","atBat","Walk","walk","Elias Diaz walks.",0,8,5,87,"bottom",9,"2023-07-29T03:44:19.741Z","2023-07-29T03:45:57.711Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,88.1,14,0.91,0.3955,7.3213,25.1587,-17.2489,-2.1203,7.653,1.6924,1.318,7.6782,-137.506,-8.2809,-0.8382,50.0042,5.4976,-4.1363,8.4,3.6,24,2169,209,NA,NA,NA,NA,NA,NA,FALSE,-17.5,12.6,2.5,NA,NA,NA,NA,NA,FALSE,FALSE,553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717227,"2023-07-29",5,"2023-07-29T03:45:29.857Z","2023-07-29T03:45:33.035Z",TRUE,"pitch","04bf4d4a-2ae9-474d-8eee-242b60fb9f1b",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.0265,1.3532,NA,58.25,220.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87","atBat","Walk","walk","Elias Diaz walks.",0,8,5,87,"bottom",9,"2023-07-29T03:44:19.741Z","2023-07-29T03:45:57.711Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.8,82.7,14,0.91,0.4221,7.0704,24.1963,-28.9515,1.8647,1.8797,1.5413,0.6922,6.1591,-129.2267,-6.5405,-1.1046,50.0003,5.4487,3.185,8.4,7.2,24,2421,122,NA,NA,NA,NA,NA,NA,FALSE,-32.2,2.3,-4.6,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717227,"2023-07-29",3,"2023-07-29T03:45:03.159Z","2023-07-29T03:45:06.724Z",TRUE,"pitch","466de60a-fe2f-455e-8845-c8b56c543c87",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.08,1.38,NA,98.64,205.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87","atBat","Walk","walk","Elias Diaz walks.",0,8,5,87,"bottom",9,"2023-07-29T03:44:19.741Z","2023-07-29T03:45:57.711Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Oakland Athletics",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.3,80.8,14,0.86,0.4327,7.2475,20.5154,-25.4186,-5.2791,4.142,0.4816,1.2187,6.4055,-125.6097,-5.4301,-1.3914,50.0036,5.422,-8.611,16.8,7.2,24,1644,228,NA,NA,NA,NA,NA,NA,FALSE,-29.4,6.7,8.4,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717227,"2023-07-29",2,"2023-07-29T03:44:48.181Z","2023-07-29T03:44:51.733Z",TRUE,"pitch","436ae448-787a-4ce1-b5c0-e69b5dd1f3f5",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.0728,1.4241,NA,97.51,216.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87","atBat","Walk","walk","Elias Diaz walks.",0,8,5,87,"bottom",9,"2023-07-29T03:44:19.741Z","2023-07-29T03:45:57.711Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Oakland Athletics",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.3,82.7,14,0.9,0.4228,7.1619,21.4892,-23.9934,-5.0906,4.7897,0.5114,0.8274,6.4844,-128.5356,-7.1483,-1.3587,50.0038,5.4525,-8.695,16.8,6,24,1649,228,NA,NA,NA,NA,NA,NA,FALSE,-26.9,7.6,8.2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
