"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
746252,"2024-04-09",4,"2024-04-09T03:53:02.060Z","2024-04-09T03:53:09.395Z",TRUE,"pitch","bb945f30-bfd9-4d09-9e20-7af3e6e8812b",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.51,1.66,NA,102.53,170.52,"line_drive","medium","9",173.44,87.42,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Lineout","field_out","Curtis Mead lines out to right fielder Mickey Moniak.",0,1,7,72,"top",9,"2024-04-09T03:51:49.147Z","2024-04-09T03:53:09.395Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,678554,"Curtis Mead","/api/v1/people/678554","R","Right",519326,"Hunter Strickland","/api/v1/people/519326","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.6,6,2,0.402,6.1949,31.2299,-14.5241,-4.1302,9.397,0.3797,2.5283,9.3752,-136.4746,-6.0199,-2.5701,50.0048,5.7708,-7.7603,19.2,3.6,24,2283,216,88.1,24,302,NA,NA,NA,TRUE,-15.4,15.8,5.4,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746252,"2024-04-09",3,"2024-04-09T03:52:40.537Z","2024-04-09T03:52:45.711Z",TRUE,"pitch","0c78bc6f-8bba-4635-b878-31392b45b2b9",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.5237,1.6436,NA,83.23,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Lineout","field_out","Curtis Mead lines out to right fielder Mickey Moniak.",0,1,7,72,"top",9,"2024-04-09T03:51:49.147Z","2024-04-09T03:53:09.395Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,678554,"Curtis Mead","/api/v1/people/678554","R","Right",519326,"Hunter Strickland","/api/v1/people/519326","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,78.4,14,2,0.4426,6.2794,26.4098,-29.3048,4.2116,1.848,0.886,1.214,7.829,-124.0783,-4.671,-2.8655,50.0006,5.5822,6.5181,14.4,8.4,24,2771,71,NA,NA,NA,NA,NA,NA,FALSE,-35.4,2.4,-9.6,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746252,"2024-04-09",2,"2024-04-09T03:52:22.448Z","2024-04-09T03:52:28.226Z",TRUE,"pitch","da3d4cf1-38e0-4f5a-999c-27860ac22b15",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.439,1.5514,NA,157.3,155.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Lineout","field_out","Curtis Mead lines out to right fielder Mickey Moniak.",0,1,7,72,"top",9,"2024-04-09T03:51:49.147Z","2024-04-09T03:53:09.395Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,678554,"Curtis Mead","/api/v1/people/678554","R","Right",519326,"Hunter Strickland","/api/v1/people/519326","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86,11,2,0.3999,6.1413,31.1698,-18.5667,-4.2592,7.1723,-1.0572,3.0814,6.0513,-137.1054,-3.8131,-2.7427,50.0059,5.7623,-8.0854,19.2,4.8,24,2272,221,NA,NA,NA,NA,NA,NA,FALSE,-18.5,12.4,6.4,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746252,"2024-04-09",0,"2024-04-09T03:52:06.554Z","2024-04-09T03:52:11.566Z",TRUE,"pitch","913ac447-22e7-45e4-a22c-30a3e8b9301b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6181,1.6252,NA,90.69,178.39,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"72","atBat","Lineout","field_out","Curtis Mead lines out to right fielder Mickey Moniak.",0,1,7,72,"top",9,"2024-04-09T03:51:49.147Z","2024-04-09T03:53:09.395Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,678554,"Curtis Mead","/api/v1/people/678554","R","Right",519326,"Hunter Strickland","/api/v1/people/519326","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.5,9,2,0.3983,6.3589,31.4293,-17.494,-5.0758,7.6674,0.6903,2.2366,10.5902,-137.6879,-6.0236,-2.5514,50.0019,5.6422,-9.7177,21.6,4.8,24,2313,226,NA,NA,NA,NA,NA,NA,FALSE,-17.9,12.7,7,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746252,"2024-04-09",1,"2024-04-09T03:52:19.805Z","2024-04-09T03:52:22.448Z",FALSE,"action",NA,NA,"Amed Rosario advances to 2nd on defensive indifference.","Defensive Indiff",1,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,2,642708,"/api/v1/people/642708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"913ac447-22e7-45e4-a22c-30a3e8b9301b","defensive_indiff",NA,NA,NA,NA,NA,NA,"72","atBat","Lineout","field_out","Curtis Mead lines out to right fielder Mickey Moniak.",0,1,7,72,"top",9,"2024-04-09T03:51:49.147Z","2024-04-09T03:53:09.395Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,678554,"Curtis Mead","/api/v1/people/678554","R","Right",519326,"Hunter Strickland","/api/v1/people/519326","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746252,"2024-04-09",3,"2024-04-09T03:51:20.354Z","2024-04-09T03:51:32.175Z",TRUE,"pitch","cceb64a8-13b3-44b5-9339-4ce27e5d2b95",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,2,NA,NA,3.32,1.61,NA,100.07,180.39,"line_drive","medium","8",117.44,104.01,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Single","single","Amed Rosario singles on a line drive to center fielder Mike Trout.",0,1,7,71,"top",9,"2024-04-09T03:50:11.674Z","2024-04-09T03:51:32.175Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,642708,"Amed Rosario","/api/v1/people/642708","R","Right",519326,"Hunter Strickland","/api/v1/people/519326","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Los Angeles Angels","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.1,77.9,6,2,0.4436,6.3027,25.8823,-25.9816,4.1703,4.0167,0.4442,2.1624,6.678,-123.7242,-3.1593,-2.8373,50.0053,5.6457,6.4307,15.6,7.2,24,2802,71,79.1,9,148,NA,NA,NA,FALSE,-31.2,6.7,-9.1,NA,NA,NA,FALSE,TRUE,642708,"Amed Rosario","/api/v1/people/642708",NA,NA,NA,NA,NA,NA
746252,"2024-04-09",2,"2024-04-09T03:51:00.729Z","2024-04-09T03:51:03.791Z",TRUE,"pitch","f69a5345-cbfd-4dd4-8f5b-fa9fc444185a",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.32,1.61,NA,117.94,158.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Single","single","Amed Rosario singles on a line drive to center fielder Mike Trout.",0,1,7,71,"top",9,"2024-04-09T03:50:11.674Z","2024-04-09T03:51:32.175Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,642708,"Amed Rosario","/api/v1/people/642708","R","Right",519326,"Hunter Strickland","/api/v1/people/519326","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Los Angeles Angels","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.5,78.2,2,2,0.4413,6.4306,26.2362,-27.9511,5.427,2.7103,-0.0247,2.9585,5.2823,-124.3661,-1.0013,-2.8856,50.0022,5.6963,8.4527,18,7.2,24,2706,69,NA,NA,NA,NA,NA,NA,FALSE,-32.6,4.9,-11.2,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746252,"2024-04-09",1,"2024-04-09T03:50:40.040Z","2024-04-09T03:50:43.150Z",TRUE,"pitch","9c596f4f-4314-4fd7-9b12-9fd63145b200",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.32,1.61,NA,128.63,179.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Single","single","Amed Rosario singles on a line drive to center fielder Mike Trout.",0,1,7,71,"top",9,"2024-04-09T03:50:11.674Z","2024-04-09T03:51:32.175Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,642708,"Amed Rosario","/api/v1/people/642708","R","Right",519326,"Hunter Strickland","/api/v1/people/519326","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,85.9,4,2,0.4002,6.1716,31.9182,-16.2886,-7.9203,8.3885,-0.3052,2.1837,9.1204,-137.1412,-6.3814,-2.6538,50.0047,5.6626,-15.0038,36,4.8,24,2377,224,NA,NA,NA,NA,NA,NA,FALSE,-17,13.9,12.2,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746252,"2024-04-09",0,"2024-04-09T03:50:20.836Z","2024-04-09T03:50:24.703Z",TRUE,"pitch","44924817-2b3f-45cb-828e-64b92735a4ee",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3056,1.5734,NA,68.07,209.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Single","single","Amed Rosario singles on a line drive to center fielder Mike Trout.",0,1,7,71,"top",9,"2024-04-09T03:50:11.674Z","2024-04-09T03:51:32.175Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,642708,"Amed Rosario","/api/v1/people/642708","R","Right",519326,"Hunter Strickland","/api/v1/people/519326","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.8,14,2,0.3992,6.3716,29.9945,-16.1127,-6.7786,8.4239,1.2838,1.0857,12.317,-137.1464,-9.4571,-2.3825,50.0051,5.6749,-12.9295,30,4.8,24,2335,221,NA,NA,NA,NA,NA,NA,FALSE,-17.4,13.3,9.7,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746252,"2024-04-09",7,"2024-04-09T03:49:41.503Z","2024-04-09T03:49:49.391Z",TRUE,"pitch","2e7051a2-cb7e-497b-b5bf-583695b2a686",7,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,0,NA,NA,3.19,1.49,NA,79.77,208.63,"ground_ball","medium","6",109.83,151.43,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Grounded Into DP","grounded_into_double_play","Isaac Paredes grounds into a double play, shortstop Zach Neto to second baseman Luis Rengifo to first baseman Brandon Drury. Harold Ramírez scores. Randy Arozarena out at 2nd. Isaac Paredes out at 1st.",0,1,7,70,"top",9,"2024-04-09T03:47:04.972Z","2024-04-09T03:49:49.391Z",TRUE,TRUE,FALSE,TRUE,24,2,2,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",519326,"Hunter Strickland","/api/v1/people/519326","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Los Angeles Angels",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.8,78.9,14,2,0.4399,6.3309,26.1209,-27.1734,4.0508,3.1883,0.9766,1.1168,7.7934,-124.7274,-5.5511,-2.7202,50.0034,5.6245,6.3533,15.6,7.2,24,2743,62,89.1,-2,23,NA,NA,NA,TRUE,-32.8,4.7,-9.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
